序号,方向,CAN通道,时间标识,增量时间（秒）,帧ID,帧类别,帧类型,帧格式,数据类别,DLC(数据长度,数据
40,接收,1,2026-04-29 08:31:48.195.271,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,a0 00 35 00 a3 00 82 00
41,接收,1,2026-04-29 08:31:48.195.839,0.000568,18f183a0,报文帧,数据帧,扩展帧,CAN,8,60 09 07 00 06 06 e0 01
42,接收,1,2026-04-29 08:31:48.196.403,0.000564,18f184a0,报文帧,数据帧,扩展帧,CAN,8,1a 00 1d 00 19 00 2d 00
43,接收,1,2026-04-29 08:31:48.196.964,0.000561,18f185a0,报文帧,数据帧,扩展帧,CAN,8,5f 0b 00 00 20 1c 00 00
44,接收,1,2026-04-29 08:31:48.197.528,0.000564,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 5f 19
45,接收,1,2026-04-29 08:31:48.198.088,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,01 02 02 01 01 01 02 02
46,接收,1,2026-04-29 08:31:48.198.652,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 01 02 01
47,接收,1,2026-04-29 08:31:48.199.220,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 14 00
48,接收,1,2026-04-29 08:31:48.199.796,0.000576,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
49,接收,1,2026-04-29 08:31:48.200.377,0.000581,18f196a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
50,接收,1,2026-04-29 08:31:48.200.957,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 04 00 1c 55 1a 00 00
51,接收,1,2026-04-29 08:31:48.201.441,0.000484,182,报文帧,数据帧,标准帧,CAN,8,a0 00 a3 00 35 00 82 00
52,接收,1,2026-04-29 08:31:48.201.921,0.000480,183,报文帧,数据帧,标准帧,CAN,8,00 00 45 00 41 00 55 00
53,接收,1,2026-04-29 08:31:48.202.401,0.000480,184,报文帧,数据帧,标准帧,CAN,8,18 00 06 06 e0 01 1a 00
54,接收,1,2026-04-29 08:31:48.202.885,0.000484,185,报文帧,数据帧,标准帧,CAN,8,02 01 1c 00 00 02 5f 19
55,接收,1,2026-04-29 08:31:48.236.586,0.033701,1b1,报文帧,数据帧,标准帧,CAN,5,ae 25 b3 11 f0
56,接收,1,2026-04-29 08:31:48.239.982,0.003396,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 57
57,接收,1,2026-04-29 08:31:48.284.144,0.044162,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
58,接收,1,2026-04-29 08:31:48.327.979,0.043835,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 58
59,接收,1,2026-04-29 08:31:48.336.579,0.008600,1b1,报文帧,数据帧,标准帧,CAN,5,ae 25 be 11 f0
60,接收,1,2026-04-29 08:31:48.346.955,0.010376,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
61,接收,1,2026-04-29 08:31:48.415.977,0.069022,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 58
62,接收,1,2026-04-29 08:31:48.436.602,0.020625,1b1,报文帧,数据帧,标准帧,CAN,5,ae 25 c2 11 f0
63,接收,1,2026-04-29 08:31:48.444.137,0.007535,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
64,接收,1,2026-04-29 08:31:48.503.976,0.059839,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 59
65,接收,1,2026-04-29 08:31:48.536.597,0.032621,731,报文帧,数据帧,标准帧,CAN,1,05
66,接收,1,2026-04-29 08:31:48.536.829,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,ae 25 c4 11 f0
67,接收,1,2026-04-29 08:31:48.546.944,0.010115,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
68,接收,1,2026-04-29 08:31:48.591.971,0.045027,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 59
69,接收,1,2026-04-29 08:31:48.636.604,0.044633,1b1,报文帧,数据帧,标准帧,CAN,5,ae 25 c3 11 f0
70,接收,1,2026-04-29 08:31:48.646.936,0.010332,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
71,接收,1,2026-04-29 08:31:48.679.971,0.033035,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 59
72,接收,1,2026-04-29 08:31:48.694.703,0.014732,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 04 00 1c 55 1a 00 00
73,接收,1,2026-04-29 08:31:48.695.267,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,a0 00 35 00 a3 00 81 00
74,接收,1,2026-04-29 08:31:48.695.827,0.000560,18f183a0,报文帧,数据帧,扩展帧,CAN,8,60 09 07 00 06 06 e4 01
75,接收,1,2026-04-29 08:31:48.696.383,0.000556,18f184a0,报文帧,数据帧,扩展帧,CAN,8,1c 00 1d 00 19 00 2d 00
76,接收,1,2026-04-29 08:31:48.696.947,0.000564,18f185a0,报文帧,数据帧,扩展帧,CAN,8,5f 0b 00 00 20 1c 00 00
77,接收,1,2026-04-29 08:31:48.697.511,0.000564,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 5f 19
78,接收,1,2026-04-29 08:31:48.698.072,0.000561,18f187a0,报文帧,数据帧,扩展帧,CAN,8,01 02 02 01 01 01 02 02
79,接收,1,2026-04-29 08:31:48.698.636,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 01 02 01
80,接收,1,2026-04-29 08:31:48.699.204,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 14 00
81,接收,1,2026-04-29 08:31:48.699.780,0.000576,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
82,接收,1,2026-04-29 08:31:48.700.360,0.000580,18f196a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
83,接收,1,2026-04-29 08:31:48.700.941,0.000581,11d,报文帧,数据帧,标准帧,CAN,8,01 03 00 00 00 01 84 0a
84,接收,1,2026-04-29 08:31:48.736.625,0.035684,1b1,报文帧,数据帧,标准帧,CAN,5,ae 25 bc 11 f0
85,接收,1,2026-04-29 08:31:48.764.116,0.027491,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
86,接收,1,2026-04-29 08:31:48.767.968,0.003852,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 5a
87,接收,1,2026-04-29 08:31:48.836.621,0.068653,1b1,报文帧,数据帧,标准帧,CAN,5,ae 25 b4 11 f0
88,接收,1,2026-04-29 08:31:48.842.377,0.005756,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
89,接收,1,2026-04-29 08:31:48.855.965,0.013588,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 5a
90,接收,1,2026-04-29 08:31:48.936.643,0.080678,1b1,报文帧,数据帧,标准帧,CAN,5,ae 25 b5 11 f0
91,接收,1,2026-04-29 08:31:48.942.370,0.005727,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
92,接收,1,2026-04-29 08:31:48.943.962,0.001592,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 5b
93,接收,1,2026-04-29 08:31:49.031.960,0.087998,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 5b
94,接收,1,2026-04-29 08:31:49.036.637,0.004677,731,报文帧,数据帧,标准帧,CAN,1,05
95,接收,1,2026-04-29 08:31:49.036.869,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,ae 25 be 11 f0
96,接收,1,2026-04-29 08:31:49.084.098,0.047229,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
97,接收,1,2026-04-29 08:31:49.119.957,0.035859,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 5c
98,接收,1,2026-04-29 08:31:49.136.642,0.016685,1b1,报文帧,数据帧,标准帧,CAN,5,ae 25 c3 11 f0
99,接收,1,2026-04-29 08:31:49.142.362,0.005720,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
100,接收,1,2026-04-29 08:31:49.194.697,0.052335,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 04 00 1c 55 1a 00 00
101,接收,1,2026-04-29 08:31:49.195.262,0.000565,18f182a0,报文帧,数据帧,扩展帧,CAN,8,a0 00 35 00 a3 00 81 00
102,接收,1,2026-04-29 08:31:49.195.822,0.000560,18f183a0,报文帧,数据帧,扩展帧,CAN,8,60 09 07 00 05 06 dc 01
103,接收,1,2026-04-29 08:31:49.196.382,0.000560,18f184a0,报文帧,数据帧,扩展帧,CAN,8,1c 00 1d 00 19 00 2d 00
104,接收,1,2026-04-29 08:31:49.196.947,0.000565,18f185a0,报文帧,数据帧,扩展帧,CAN,8,60 0b 00 00 20 1c 00 00
105,接收,1,2026-04-29 08:31:49.197.507,0.000560,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 5f 19
106,接收,1,2026-04-29 08:31:49.198.067,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,01 02 02 01 01 01 02 02
107,接收,1,2026-04-29 08:31:49.198.631,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 01 02 01
108,接收,1,2026-04-29 08:31:49.199.200,0.000569,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 14 00
109,接收,1,2026-04-29 08:31:49.199.776,0.000576,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
110,接收,1,2026-04-29 08:31:49.200.357,0.000581,18f196a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
111,接收,1,2026-04-29 08:31:49.200.937,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 04 00 1c 55 1a 00 00
112,接收,1,2026-04-29 08:31:49.201.421,0.000484,182,报文帧,数据帧,标准帧,CAN,8,a0 00 a3 00 35 00 81 00
113,接收,1,2026-04-29 08:31:49.201.905,0.000484,183,报文帧,数据帧,标准帧,CAN,8,00 00 45 00 41 00 55 00
114,接收,1,2026-04-29 08:31:49.202.385,0.000480,184,报文帧,数据帧,标准帧,CAN,8,18 00 05 06 dc 01 1c 00
115,接收,1,2026-04-29 08:31:49.202.870,0.000485,185,报文帧,数据帧,标准帧,CAN,8,02 01 1c 00 00 02 5f 19
116,接收,1,2026-04-29 08:31:49.207.957,0.005087,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 5c
117,接收,1,2026-04-29 08:31:49.236.662,0.028705,1b1,报文帧,数据帧,标准帧,CAN,5,ae 25 c4 11 f0
118,接收,1,2026-04-29 08:31:49.244.090,0.007428,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
119,接收,1,2026-04-29 08:31:49.295.952,0.051862,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 5d
120,接收,1,2026-04-29 08:31:49.336.662,0.040710,1b1,报文帧,数据帧,标准帧,CAN,5,ae 25 c3 11 f0
121,接收,1,2026-04-29 08:31:49.346.897,0.010235,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
122,接收,1,2026-04-29 08:31:49.383.952,0.037055,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 5d
123,接收,1,2026-04-29 08:31:49.436.681,0.052729,1b1,报文帧,数据帧,标准帧,CAN,5,ae 25 be 11 f0
124,接收,1,2026-04-29 08:31:49.446.893,0.010212,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
125,接收,1,2026-04-29 08:31:49.471.948,0.025055,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 5d
126,接收,1,2026-04-29 08:31:49.536.678,0.064730,731,报文帧,数据帧,标准帧,CAN,1,05
127,接收,1,2026-04-29 08:31:49.536.910,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,ae 25 bf 11 f0
128,接收,1,2026-04-29 08:31:49.559.945,0.023035,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 5e
129,接收,1,2026-04-29 08:31:49.564.073,0.004128,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
130,接收,1,2026-04-29 08:31:49.636.682,0.072609,1b1,报文帧,数据帧,标准帧,CAN,5,ae 25 c0 11 f0
131,接收,1,2026-04-29 08:31:49.646.878,0.010196,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
132,接收,1,2026-04-29 08:31:49.647.946,0.001068,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 5e
133,接收,1,2026-04-29 08:31:49.694.690,0.046744,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 04 00 1c 55 1a 00 00
134,接收,1,2026-04-29 08:31:49.695.254,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,a0 00 35 00 a3 00 82 00
135,接收,1,2026-04-29 08:31:49.695.823,0.000569,18f183a0,报文帧,数据帧,扩展帧,CAN,8,60 09 07 00 03 06 e0 01
136,接收,1,2026-04-29 08:31:49.696.383,0.000560,18f184a0,报文帧,数据帧,扩展帧,CAN,8,1c 00 1d 00 19 00 2e 00
137,接收,1,2026-04-29 08:31:49.696.947,0.000564,18f185a0,报文帧,数据帧,扩展帧,CAN,8,60 0b 00 00 20 1c 00 00
138,接收,1,2026-04-29 08:31:49.697.508,0.000561,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 5f 19
139,接收,1,2026-04-29 08:31:49.698.068,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,01 02 02 01 01 01 02 02
140,接收,1,2026-04-29 08:31:49.698.632,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 01 02 01
141,接收,1,2026-04-29 08:31:49.699.200,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 14 00
142,接收,1,2026-04-29 08:31:49.699.776,0.000576,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
143,接收,1,2026-04-29 08:31:49.700.356,0.000580,18f196a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
144,接收,1,2026-04-29 08:31:49.700.937,0.000581,11d,报文帧,数据帧,标准帧,CAN,8,01 03 00 00 00 01 84 0a
145,接收,1,2026-04-29 08:31:49.735.940,0.035003,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 5f
146,接收,1,2026-04-29 08:31:49.736.704,0.000764,1b1,报文帧,数据帧,标准帧,CAN,5,ae 25 bf 11 f0
147,接收,1,2026-04-29 08:31:49.742.324,0.005620,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
148,接收,1,2026-04-29 08:31:49.823.938,0.081614,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 5f
149,接收,1,2026-04-29 08:31:49.836.703,0.012765,1b1,报文帧,数据帧,标准帧,CAN,5,ae 25 c1 11 f0
150,接收,1,2026-04-29 08:31:49.884.052,0.047349,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
151,接收,1,2026-04-29 08:31:49.911.935,0.027883,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 60
152,接收,1,2026-04-29 08:31:49.936.720,0.024785,1b1,报文帧,数据帧,标准帧,CAN,5,ae 25 bf 11 f0
153,接收,1,2026-04-29 08:31:49.942.316,0.005596,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
154,接收,1,2026-04-29 08:31:49.999.934,0.057618,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 60
155,接收,1,2026-04-29 08:31:50.036.719,0.036785,731,报文帧,数据帧,标准帧,CAN,1,05
156,接收,1,2026-04-29 08:31:50.036.951,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,ae 25 bc 11 f0
157,接收,1,2026-04-29 08:31:50.044.043,0.007092,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
158,接收,1,2026-04-29 08:31:50.087.934,0.043891,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 60
159,接收,1,2026-04-29 08:31:50.136.723,0.048789,1b1,报文帧,数据帧,标准帧,CAN,5,ae 25 b7 11 f0
160,接收,1,2026-04-29 08:31:50.146.850,0.010127,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
161,接收,1,2026-04-29 08:31:50.175.930,0.029080,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 61
162,接收,1,2026-04-29 08:31:50.194.686,0.018756,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 04 00 1c 55 1a 00 00
163,接收,1,2026-04-29 08:31:50.195.251,0.000565,18f182a0,报文帧,数据帧,扩展帧,CAN,8,a0 00 35 00 a3 00 82 00
164,接收,1,2026-04-29 08:31:50.195.819,0.000568,18f183a0,报文帧,数据帧,扩展帧,CAN,8,60 09 07 00 01 06 e4 01
165,接收,1,2026-04-29 08:31:50.196.383,0.000564,18f184a0,报文帧,数据帧,扩展帧,CAN,8,1c 00 1d 00 19 00 2e 00
166,接收,1,2026-04-29 08:31:50.196.947,0.000564,18f185a0,报文帧,数据帧,扩展帧,CAN,8,61 0b 00 00 20 1c 00 00
167,接收,1,2026-04-29 08:31:50.197.507,0.000560,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 5f 19
168,接收,1,2026-04-29 08:31:50.198.068,0.000561,18f187a0,报文帧,数据帧,扩展帧,CAN,8,01 02 02 01 01 01 02 02
169,接收,1,2026-04-29 08:31:50.198.632,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 01 02 01
170,接收,1,2026-04-29 08:31:50.199.200,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 14 00
171,接收,1,2026-04-29 08:31:50.199.776,0.000576,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
172,接收,1,2026-04-29 08:31:50.200.356,0.000580,18f196a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
173,接收,1,2026-04-29 08:31:50.200.936,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 04 00 1c 55 1a 00 00
174,接收,1,2026-04-29 08:31:50.201.421,0.000485,182,报文帧,数据帧,标准帧,CAN,8,a0 00 a3 00 35 00 82 00
175,接收,1,2026-04-29 08:31:50.201.901,0.000480,183,报文帧,数据帧,标准帧,CAN,8,00 00 45 00 41 00 56 00
176,接收,1,2026-04-29 08:31:50.202.389,0.000488,184,报文帧,数据帧,标准帧,CAN,8,18 00 01 06 e4 01 1c 00
177,接收,1,2026-04-29 08:31:50.202.870,0.000481,185,报文帧,数据帧,标准帧,CAN,8,02 01 1c 00 00 02 5f 19
178,接收,1,2026-04-29 08:31:50.236.722,0.033852,1b1,报文帧,数据帧,标准帧,CAN,5,ae 25 b9 11 f0
179,接收,1,2026-04-29 08:31:50.242.298,0.005576,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
180,接收,1,2026-04-29 08:31:50.263.929,0.021631,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 61
181,接收,1,2026-04-29 08:31:50.336.743,0.072814,1b1,报文帧,数据帧,标准帧,CAN,5,ae 25 bf 11 f0
182,接收,1,2026-04-29 08:31:50.351.927,0.015184,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 62
183,接收,1,2026-04-29 08:31:50.364.027,0.012100,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
184,接收,1,2026-04-29 08:31:50.436.760,0.072733,1b1,报文帧,数据帧,标准帧,CAN,5,ae 25 c7 11 f0
185,接收,1,2026-04-29 08:31:50.439.924,0.003164,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 62
186,接收,1,2026-04-29 08:31:50.446.836,0.006912,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
187,接收,1,2026-04-29 08:31:50.527.922,0.081086,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 63
188,接收,1,2026-04-29 08:31:50.536.762,0.008840,731,报文帧,数据帧,标准帧,CAN,1,05
189,接收,1,2026-04-29 08:31:50.536.994,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,ae 25 ca 11 f0
190,接收,1,2026-04-29 08:31:50.542.282,0.005288,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
191,接收,1,2026-04-29 08:31:50.615.916,0.073634,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 63
192,接收,1,2026-04-29 08:31:50.636.765,0.020849,1b1,报文帧,数据帧,标准帧,CAN,5,ae 25 c5 11 f0
193,接收,1,2026-04-29 08:31:50.684.010,0.047245,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
194,接收,1,2026-04-29 08:31:50.694.678,0.010668,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 04 00 1c 55 1a 00 00
195,接收,1,2026-04-29 08:31:50.695.242,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,a0 00 35 00 a3 00 81 00
196,接收,1,2026-04-29 08:31:50.695.803,0.000561,18f183a0,报文帧,数据帧,扩展帧,CAN,8,60 09 07 00 08 06 dc 01
197,接收,1,2026-04-29 08:31:50.696.363,0.000560,18f184a0,报文帧,数据帧,扩展帧,CAN,8,1c 00 1d 00 19 00 2e 00
