序号,方向,CAN通道,时间标识,增量时间（秒）,帧ID,帧类别,帧类型,帧格式,数据类别,DLC(数据长度,数据
46,接收,1,2026-04-29 08:15:36.275.590,0.029096,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 c1 12 f0
47,接收,1,2026-04-29 08:15:36.346.486,0.070896,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
48,接收,1,2026-04-29 08:15:36.375.591,0.029105,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 c0 12 f0
49,接收,1,2026-04-29 08:15:36.389.045,0.013454,0,错误帧,数据帧,标准帧,CAN,0,
50,接收,1,2026-04-29 08:15:36.475.610,0.086565,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 be 12 f0
51,接收,1,2026-04-29 08:15:36.477.090,0.001480,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 00
52,接收,1,2026-04-29 08:15:36.514.461,0.037371,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
53,接收,1,2026-04-29 08:15:36.541.927,0.027466,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
54,接收,1,2026-04-29 08:15:36.565.087,0.023160,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 00
55,接收,1,2026-04-29 08:15:36.575.612,0.010525,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 b8 12 f0
56,接收,1,2026-04-29 08:15:36.641.924,0.066312,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
57,接收,1,2026-04-29 08:15:36.653.084,0.011160,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 01
58,接收,1,2026-04-29 08:15:36.675.628,0.022544,731,报文帧,数据帧,标准帧,CAN,1,05
59,接收,1,2026-04-29 08:15:36.675.860,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 b4 12 f0
60,接收,1,2026-04-29 08:15:36.741.083,0.065223,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 01
61,接收,1,2026-04-29 08:15:36.741.919,0.000836,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
62,接收,1,2026-04-29 08:15:36.775.636,0.033717,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 b7 12 f0
63,接收,1,2026-04-29 08:15:36.829.082,0.053446,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 02
64,接收,1,2026-04-29 08:15:36.875.636,0.046554,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 ba 12 f0
65,接收,1,2026-04-29 08:15:36.914.441,0.038805,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
66,接收,1,2026-04-29 08:15:36.917.081,0.002640,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 02
67,接收,1,2026-04-29 08:15:36.941.909,0.024828,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
68,接收,1,2026-04-29 08:15:36.975.657,0.033748,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 c3 12 f0
69,接收,1,2026-04-29 08:15:37.005.076,0.029419,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 03
70,接收,1,2026-04-29 08:15:37.041.903,0.036827,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
71,接收,1,2026-04-29 08:15:37.075.652,0.033749,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 c4 12 f0
72,接收,1,2026-04-29 08:15:37.093.076,0.017424,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 03
73,接收,1,2026-04-29 08:15:37.141.897,0.048821,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
74,接收,1,2026-04-29 08:15:37.175.666,0.033769,731,报文帧,数据帧,标准帧,CAN,1,05
75,接收,1,2026-04-29 08:15:37.175.898,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,c0 25 c6 12 f0
76,接收,1,2026-04-29 08:15:37.181.074,0.005176,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 03
77,接收,1,2026-04-29 08:15:37.202.835,0.021761,a000000,报文帧,数据帧,扩展帧,CAN,2,01 01
78,接收,1,2026-04-29 08:15:37.213.576,0.010741,a000000,报文帧,数据帧,扩展帧,CAN,2,01 01
79,接收,1,2026-04-29 08:15:37.224.576,0.011000,a000000,报文帧,数据帧,扩展帧,CAN,2,01 01
80,接收,1,2026-04-29 08:15:37.235.576,0.011000,a000000,报文帧,数据帧,扩展帧,CAN,2,01 01
81,接收,1,2026-04-29 08:15:37.246.576,0.011000,a000000,报文帧,数据帧,扩展帧,CAN,2,01 01
82,接收,1,2026-04-29 08:15:37.257.576,0.011000,a000000,报文帧,数据帧,扩展帧,CAN,2,01 01
83,接收,1,2026-04-29 08:15:37.268.576,0.011000,a000000,报文帧,数据帧,扩展帧,CAN,2,01 01
84,接收,1,2026-04-29 08:15:37.269.072,0.000496,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 04
85,接收,1,2026-04-29 08:15:37.275.673,0.006601,1b1,报文帧,数据帧,标准帧,CAN,5,c0 25 c6 12 f0
86,接收,1,2026-04-29 08:15:37.279.577,0.003904,a000000,报文帧,数据帧,扩展帧,CAN,2,01 01
87,接收,1,2026-04-29 08:15:37.290.577,0.011000,a000000,报文帧,数据帧,扩展帧,CAN,2,01 01
88,接收,1,2026-04-29 08:15:37.301.577,0.011000,a000000,报文帧,数据帧,扩展帧,CAN,2,01 01
89,接收,1,2026-04-29 08:15:37.309.940,0.008363,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
90,接收,1,2026-04-29 08:15:37.346.434,0.036494,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
91,接收,1,2026-04-29 08:15:37.357.070,0.010636,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 04
92,接收,1,2026-04-29 08:15:37.375.691,0.018621,1b1,报文帧,数据帧,标准帧,CAN,5,c0 25 bc 12 f0
93,接收,1,2026-04-29 08:15:37.445.065,0.069374,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 05
94,接收,1,2026-04-29 08:15:37.446.430,0.001365,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
95,接收,1,2026-04-29 08:15:37.475.686,0.029256,1b1,报文帧,数据帧,标准帧,CAN,5,c0 25 b4 12 f0
96,接收,1,2026-04-29 08:15:37.533.065,0.057379,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 05
97,接收,1,2026-04-29 08:15:37.546.424,0.013359,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
98,接收,1,2026-04-29 08:15:37.575.713,0.029289,1b1,报文帧,数据帧,标准帧,CAN,5,c0 25 b2 12 f0
99,接收,1,2026-04-29 08:15:37.621.064,0.045351,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 06
100,接收,1,2026-04-29 08:15:37.675.709,0.054645,731,报文帧,数据帧,标准帧,CAN,1,05
101,接收,1,2026-04-29 08:15:37.675.941,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,c0 25 b3 12 f0
102,接收,1,2026-04-29 08:15:37.709.060,0.033119,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 06
103,接收,1,2026-04-29 08:15:37.714.397,0.005337,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
104,接收,1,2026-04-29 08:15:37.741.863,0.027466,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
105,接收,1,2026-04-29 08:15:37.775.716,0.033853,1b1,报文帧,数据帧,标准帧,CAN,5,c0 25 b6 12 f0
106,接收,1,2026-04-29 08:15:37.797.059,0.021343,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 07
107,接收,1,2026-04-29 08:15:37.846.410,0.049351,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
108,接收,1,2026-04-29 08:15:37.866.570,0.020160,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 1d 57 00 00 00
109,接收,1,2026-04-29 08:15:37.867.146,0.000576,18f182a0,报文帧,数据帧,扩展帧,CAN,8,00 00 03 00 03 00 01 00
110,接收,1,2026-04-29 08:15:37.867.722,0.000576,18f183a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
111,接收,1,2026-04-29 08:15:37.868.307,0.000585,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
112,接收,1,2026-04-29 08:15:37.868.891,0.000584,18f185a0,报文帧,数据帧,扩展帧,CAN,8,36 0b 00 00 00 00 00 00
113,接收,1,2026-04-29 08:15:37.869.467,0.000576,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 03 01 01 00 00 00
114,接收,1,2026-04-29 08:15:37.870.035,0.000568,18f187a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
115,接收,1,2026-04-29 08:15:37.870.616,0.000581,18f188a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
116,接收,1,2026-04-29 08:15:37.871.204,0.000588,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
117,接收,1,2026-04-29 08:15:37.871.788,0.000584,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
118,接收,1,2026-04-29 08:15:37.872.369,0.000581,18f196a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
119,接收,1,2026-04-29 08:15:37.872.949,0.000580,11d,报文帧,数据帧,标准帧,CAN,8,01 03 00 00 00 01 84 0a
120,接收,1,2026-04-29 08:15:37.875.733,0.002784,1b1,报文帧,数据帧,标准帧,CAN,5,c0 25 bf 12 f0
121,接收,1,2026-04-29 08:15:37.885.057,0.009324,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 07
122,接收,1,2026-04-29 08:15:37.941.854,0.056797,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
123,接收,1,2026-04-29 08:15:37.973.053,0.031199,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 07
124,接收,1,2026-04-29 08:15:37.975.738,0.002685,1b1,报文帧,数据帧,标准帧,CAN,5,c0 25 c2 12 f0
125,接收,1,2026-04-29 08:15:38.061.052,0.085314,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 08
126,接收,1,2026-04-29 08:15:38.075.732,0.014680,1b1,报文帧,数据帧,标准帧,CAN,5,c0 25 c5 12 f0
127,接收,1,2026-04-29 08:15:38.084.831,0.009099,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
128,接收,1,2026-04-29 08:15:38.141.844,0.057013,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
129,接收,1,2026-04-29 08:15:38.149.052,0.007208,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 08
130,接收,1,2026-04-29 08:15:38.175.757,0.026705,731,报文帧,数据帧,标准帧,CAN,1,05
131,接收,1,2026-04-29 08:15:38.175.989,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,c0 25 c5 12 f0
132,接收,1,2026-04-29 08:15:38.237.048,0.061059,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 09
133,接收,1,2026-04-29 08:15:38.244.928,0.007880,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
134,接收,1,2026-04-29 08:15:38.275.760,0.030832,1b1,报文帧,数据帧,标准帧,CAN,5,c0 25 c0 12 f0
135,接收,1,2026-04-29 08:15:38.325.047,0.049287,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 09
136,接收,1,2026-04-29 08:15:38.346.382,0.021335,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
137,接收,1,2026-04-29 08:15:38.366.566,0.020184,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 1d 58 00 00 00
138,接收,1,2026-04-29 08:15:38.367.139,0.000573,18f182a0,报文帧,数据帧,扩展帧,CAN,8,00 00 03 00 03 00 01 00
139,接收,1,2026-04-29 08:15:38.367.715,0.000576,18f183a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
140,接收,1,2026-04-29 08:15:38.368.299,0.000584,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 d8 ff d8 ff 00 00
141,接收,1,2026-04-29 08:15:38.368.863,0.000564,18f185a0,报文帧,数据帧,扩展帧,CAN,8,36 0b 00 00 00 00 00 00
142,接收,1,2026-04-29 08:15:38.369.440,0.000577,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 03 01 01 00 5f 19
143,接收,1,2026-04-29 08:15:38.369.996,0.000556,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 02 02 02 02 02
144,接收,1,2026-04-29 08:15:38.370.561,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 02 02
145,接收,1,2026-04-29 08:15:38.371.129,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
146,接收,1,2026-04-29 08:15:38.371.713,0.000584,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
147,接收,1,2026-04-29 08:15:38.372.293,0.000580,18f196a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
148,接收,1,2026-04-29 08:15:38.372.873,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 1d 58 00 00 00
149,接收,1,2026-04-29 08:15:38.373.365,0.000492,182,报文帧,数据帧,标准帧,CAN,8,00 00 03 00 03 00 01 00
150,接收,1,2026-04-29 08:15:38.373.862,0.000497,183,报文帧,数据帧,标准帧,CAN,8,00 00 00 ff 00 ff 28 00
151,接收,1,2026-04-29 08:15:38.374.354,0.000492,184,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
152,接收,1,2026-04-29 08:15:38.374.854,0.000500,185,报文帧,数据帧,标准帧,CAN,8,02 01 00 00 00 02 5f 19
153,接收,1,2026-04-29 08:15:38.375.754,0.000900,1b1,报文帧,数据帧,标准帧,CAN,5,c0 25 b8 12 f0
154,接收,1,2026-04-29 08:15:38.413.045,0.037291,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 0a
155,接收,1,2026-04-29 08:15:38.446.375,0.033330,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
156,接收,1,2026-04-29 08:15:38.475.780,0.029405,1b1,报文帧,数据帧,标准帧,CAN,5,c0 25 b6 12 f0
157,接收,1,2026-04-29 08:15:38.501.043,0.025263,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 0a
158,接收,1,2026-04-29 08:15:38.564.912,0.063869,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
159,接收,1,2026-04-29 08:15:38.575.777,0.010865,1b1,报文帧,数据帧,标准帧,CAN,5,c0 25 b7 12 f0
160,接收,1,2026-04-29 08:15:38.589.040,0.013263,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 0a
161,接收,1,2026-04-29 08:15:38.641.818,0.052778,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
162,接收,1,2026-04-29 08:15:38.675.798,0.033980,731,报文帧,数据帧,标准帧,CAN,1,05
163,接收,1,2026-04-29 08:15:38.676.030,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,c0 25 b7 12 f0
164,接收,1,2026-04-29 08:15:38.677.039,0.001009,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 0b
165,接收,1,2026-04-29 08:15:38.741.812,0.064773,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
166,接收,1,2026-04-29 08:15:38.765.035,0.023223,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 0b
167,接收,1,2026-04-29 08:15:38.775.804,0.010769,1b1,报文帧,数据帧,标准帧,CAN,5,c0 25 bd 12 f0
168,接收,1,2026-04-29 08:15:38.853.034,0.077230,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 0c
169,接收,1,2026-04-29 08:15:38.866.559,0.013525,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 1d 57 00 00 00
170,接收,1,2026-04-29 08:15:38.867.135,0.000576,18f182a0,报文帧,数据帧,扩展帧,CAN,8,00 00 03 00 03 00 01 00
171,接收,1,2026-04-29 08:15:38.867.711,0.000576,18f183a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
172,接收,1,2026-04-29 08:15:38.868.295,0.000584,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 1c 00 17 00 00 00
173,接收,1,2026-04-29 08:15:38.868.867,0.000572,18f185a0,报文帧,数据帧,扩展帧,CAN,8,36 0b 00 00 00 00 00 00
174,接收,1,2026-04-29 08:15:38.869.443,0.000576,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 03 01 01 00 5f 19
175,接收,1,2026-04-29 08:15:38.869.999,0.000556,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 02 02 02 02 02
176,接收,1,2026-04-29 08:15:38.870.563,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 02 02
177,接收,1,2026-04-29 08:15:38.871.131,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
178,接收,1,2026-04-29 08:15:38.871.716,0.000585,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
179,接收,1,2026-04-29 08:15:38.872.296,0.000580,18f196a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
180,接收,1,2026-04-29 08:15:38.872.876,0.000580,11d,报文帧,数据帧,标准帧,CAN,8,01 03 00 00 00 01 84 0a
181,接收,1,2026-04-29 08:15:38.875.804,0.002928,1b1,报文帧,数据帧,标准帧,CAN,5,c0 25 bf 12 f0
182,接收,1,2026-04-29 08:15:38.884.895,0.009091,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
183,接收,1,2026-04-29 08:15:38.941.030,0.056135,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 0c
184,接收,1,2026-04-29 08:15:38.941.802,0.000772,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
185,接收,1,2026-04-29 08:15:38.975.823,0.034021,1b1,报文帧,数据帧,标准帧,CAN,5,c0 25 c0 12 f0
186,接收,1,2026-04-29 08:15:39.029.030,0.053207,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 0d
187,接收,1,2026-04-29 08:15:39.044.885,0.015855,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
188,接收,1,2026-04-29 08:15:39.075.814,0.030929,1b1,报文帧,数据帧,标准帧,CAN,5,c0 25 be 12 f0
189,接收,1,2026-04-29 08:15:39.117.029,0.041215,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 0d
190,接收,1,2026-04-29 08:15:39.146.339,0.029310,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
191,接收,1,2026-04-29 08:15:39.176.832,0.030493,731,报文帧,数据帧,标准帧,CAN,1,05
192,接收,1,2026-04-29 08:15:39.177.064,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,c0 25 be 12 f0
193,接收,1,2026-04-29 08:15:39.205.027,0.027963,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 0e
194,接收,1,2026-04-29 08:15:39.241.786,0.036759,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
195,接收,1,2026-04-29 08:15:39.276.834,0.035048,1b1,报文帧,数据帧,标准帧,CAN,5,c0 25 bd 12 f0
196,接收,1,2026-04-29 08:15:39.293.022,0.016188,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 0e
197,接收,1,2026-04-29 08:15:39.364.974,0.071952,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
198,接收,1,2026-04-29 08:15:39.366.555,0.001581,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 1d 57 00 00 00
199,接收,1,2026-04-29 08:15:39.367.131,0.000576,18f182a0,报文帧,数据帧,扩展帧,CAN,8,00 00 03 00 03 00 01 00
200,接收,1,2026-04-29 08:15:39.367.707,0.000576,18f183a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
201,接收,1,2026-04-29 08:15:39.368.291,0.000584,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 1c 00 17 00 00 00
202,接收,1,2026-04-29 08:15:39.368.863,0.000572,18f185a0,报文帧,数据帧,扩展帧,CAN,8,36 0b 00 00 00 00 00 00
203,接收,1,2026-04-29 08:15:39.369.440,0.000577,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 03 01 01 00 5f 19
204,接收,1,2026-04-29 08:15:39.369.996,0.000556,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 02 02 02 02 02
205,接收,1,2026-04-29 08:15:39.370.560,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 02 02
206,接收,1,2026-04-29 08:15:39.371.128,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
207,接收,1,2026-04-29 08:15:39.371.712,0.000584,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
208,接收,1,2026-04-29 08:15:39.372.292,0.000580,18f196a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
