序号,方向,CAN通道,时间标识,增量时间（秒）,帧ID,帧类别,帧类型,帧格式,数据类别,DLC(数据长度,数据
18,接收,1,2026-04-29 08:34:47.736.383,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 01 02 01
19,接收,1,2026-04-29 08:34:47.736.951,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 12 00
20,接收,1,2026-04-29 08:34:47.737.524,0.000573,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
21,接收,1,2026-04-29 08:34:47.738.020,0.000496,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
22,接收,1,2026-04-29 08:34:47.738.600,0.000580,18f196a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
23,接收,1,2026-04-29 08:34:47.739.181,0.000581,11d,报文帧,数据帧,标准帧,CAN,8,01 03 00 00 00 01 84 0a
24,接收,1,2026-04-29 08:34:47.754.956,0.015775,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 ac
25,接收,1,2026-04-29 08:34:47.786.549,0.031593,1b1,报文帧,数据帧,标准帧,CAN,5,dc 25 c8 11 f0
26,接收,1,2026-04-29 08:34:47.836.622,0.050073,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
27,接收,1,2026-04-29 08:34:47.842.954,0.006332,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 ad
28,接收,1,2026-04-29 08:34:47.886.567,0.043613,1b1,报文帧,数据帧,标准帧,CAN,5,dc 25 c1 11 f0
29,接收,1,2026-04-29 08:34:47.930.949,0.044382,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 ad
30,接收,1,2026-04-29 08:34:47.954.324,0.023375,18d,报文帧,数据帧,标准帧,CAN,8,30 00 00 00 00 00 00 00
31,接收,1,2026-04-29 08:34:47.986.565,0.032241,1b1,报文帧,数据帧,标准帧,CAN,5,dc 25 bb 11 f0
32,接收,1,2026-04-29 08:34:48.018.948,0.032383,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 ae
33,接收,1,2026-04-29 08:34:48.032.063,0.013115,18d,报文帧,数据帧,标准帧,CAN,8,30 00 00 00 00 00 01 00
34,接收,1,2026-04-29 08:34:48.086.560,0.054497,731,报文帧,数据帧,标准帧,CAN,1,05
35,接收,1,2026-04-29 08:34:48.086.792,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,dc 25 b6 11 f0
36,接收,1,2026-04-29 08:34:48.106.943,0.020151,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 ae
37,接收,1,2026-04-29 08:34:48.132.059,0.025116,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
38,接收,1,2026-04-29 08:34:48.186.588,0.054529,1b1,报文帧,数据帧,标准帧,CAN,5,dc 25 b4 11 f0
39,接收,1,2026-04-29 08:34:48.194.943,0.008355,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 af
40,接收,1,2026-04-29 08:34:48.232.444,0.037501,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 04 00 1d 55 1a 00 00
41,接收,1,2026-04-29 08:34:48.233.008,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,a0 00 34 00 a3 00 81 00
42,接收,1,2026-04-29 08:34:48.233.572,0.000564,18f183a0,报文帧,数据帧,扩展帧,CAN,8,60 09 08 00 f2 05 dc 01
43,接收,1,2026-04-29 08:34:48.234.128,0.000556,18f184a0,报文帧,数据帧,扩展帧,CAN,8,1e 00 1c 00 1b 00 2e 00
44,接收,1,2026-04-29 08:34:48.234.688,0.000560,18f185a0,报文帧,数据帧,扩展帧,CAN,8,9c 0b 00 00 20 1c 00 00
45,接收,1,2026-04-29 08:34:48.235.257,0.000569,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 5f 19
46,接收,1,2026-04-29 08:34:48.235.817,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,01 02 02 01 01 01 02 02
47,接收,1,2026-04-29 08:34:48.236.382,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 01 02 01
48,接收,1,2026-04-29 08:34:48.236.950,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 12 00
49,接收,1,2026-04-29 08:34:48.237.522,0.000572,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
50,接收,1,2026-04-29 08:34:48.238.102,0.000580,18f196a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
51,接收,1,2026-04-29 08:34:48.238.682,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 04 00 1d 55 1a 00 00
52,接收,1,2026-04-29 08:34:48.239.162,0.000480,182,报文帧,数据帧,标准帧,CAN,8,a0 00 a3 00 34 00 81 00
53,接收,1,2026-04-29 08:34:48.239.647,0.000485,183,报文帧,数据帧,标准帧,CAN,8,00 00 44 00 43 00 56 00
54,接收,1,2026-04-29 08:34:48.240.135,0.000488,184,报文帧,数据帧,标准帧,CAN,8,18 00 f2 05 dc 01 1e 00
55,接收,1,2026-04-29 08:34:48.240.607,0.000472,185,报文帧,数据帧,标准帧,CAN,8,02 01 1e 00 00 02 5f 19
56,接收,1,2026-04-29 08:34:48.274.409,0.033802,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
57,接收,1,2026-04-29 08:34:48.282.941,0.008532,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 af
58,接收,1,2026-04-29 08:34:48.286.585,0.003644,1b1,报文帧,数据帧,标准帧,CAN,5,dc 25 b4 11 f0
59,接收,1,2026-04-29 08:34:48.332.047,0.045462,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
60,接收,1,2026-04-29 08:34:48.370.938,0.038891,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 af
61,接收,1,2026-04-29 08:34:48.386.606,0.015668,1b1,报文帧,数据帧,标准帧,CAN,5,dc 25 c0 11 f0
62,接收,1,2026-04-29 08:34:48.434.088,0.047482,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
63,接收,1,2026-04-29 08:34:48.458.935,0.024847,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b0
64,接收,1,2026-04-29 08:34:48.486.604,0.027669,1b1,报文帧,数据帧,标准帧,CAN,5,dc 25 c3 11 f0
65,接收,1,2026-04-29 08:34:48.536.581,0.049977,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
66,接收,1,2026-04-29 08:34:48.546.933,0.010352,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b0
67,接收,1,2026-04-29 08:34:48.586.598,0.039665,731,报文帧,数据帧,标准帧,CAN,1,05
68,接收,1,2026-04-29 08:34:48.586.830,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,dc 25 c6 11 f0
69,接收,1,2026-04-29 08:34:48.634.928,0.048098,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b1
70,接收,1,2026-04-29 08:34:48.636.577,0.001649,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
71,接收,1,2026-04-29 08:34:48.686.629,0.050052,1b1,报文帧,数据帧,标准帧,CAN,5,dc 25 be 11 f0
72,接收,1,2026-04-29 08:34:48.722.928,0.036299,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b1
73,接收,1,2026-04-29 08:34:48.732.441,0.009513,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 04 00 1d 55 1a 00 00
74,接收,1,2026-04-29 08:34:48.733.005,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,a0 00 2f 00 a3 00 81 00
75,接收,1,2026-04-29 08:34:48.733.569,0.000564,18f183a0,报文帧,数据帧,扩展帧,CAN,8,60 09 08 00 ad 05 e0 01
76,接收,1,2026-04-29 08:34:48.734.126,0.000557,18f184a0,报文帧,数据帧,扩展帧,CAN,8,1c 00 1c 00 1b 00 2e 00
77,接收,1,2026-04-29 08:34:48.734.690,0.000564,18f185a0,报文帧,数据帧,扩展帧,CAN,8,9c 0b 00 00 20 1c 00 00
78,接收,1,2026-04-29 08:34:48.735.258,0.000568,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 5f 19
79,接收,1,2026-04-29 08:34:48.735.818,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,01 02 02 01 01 01 02 02
80,接收,1,2026-04-29 08:34:48.736.383,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 01 02 01
81,接收,1,2026-04-29 08:34:48.736.951,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 12 00
82,接收,1,2026-04-29 08:34:48.737.523,0.000572,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
83,接收,1,2026-04-29 08:34:48.738.104,0.000581,18f196a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
84,接收,1,2026-04-29 08:34:48.738.684,0.000580,11d,报文帧,数据帧,标准帧,CAN,8,01 03 00 00 00 01 84 0a
85,接收,1,2026-04-29 08:34:48.754.383,0.015699,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
86,接收,1,2026-04-29 08:34:48.786.624,0.032241,1b1,报文帧,数据帧,标准帧,CAN,5,dc 25 ab 11 f0
87,接收,1,2026-04-29 08:34:48.810.923,0.024299,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b2
88,接收,1,2026-04-29 08:34:48.836.566,0.025643,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
89,接收,1,2026-04-29 08:34:48.886.622,0.050056,1b1,报文帧,数据帧,标准帧,CAN,5,dc 25 9f 11 f0
90,接收,1,2026-04-29 08:34:48.898.922,0.012300,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b2
91,接收,1,2026-04-29 08:34:48.932.012,0.033090,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
92,接收,1,2026-04-29 08:34:48.986.641,0.054629,1b1,报文帧,数据帧,标准帧,CAN,5,dc 25 8d 11 f0
93,接收,1,2026-04-29 08:34:48.987.001,0.000360,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b3
94,接收,1,2026-04-29 08:34:49.074.365,0.087364,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
95,接收,1,2026-04-29 08:34:49.074.917,0.000552,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b3
96,接收,1,2026-04-29 08:34:49.086.661,0.011744,731,报文帧,数据帧,标准帧,CAN,1,05
97,接收,1,2026-04-29 08:34:49.086.893,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,dc 25 ad 11 f0
98,接收,1,2026-04-29 08:34:49.131.999,0.045106,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
99,接收,1,2026-04-29 08:34:49.162.914,0.030915,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b3
100,接收,1,2026-04-29 08:34:49.186.667,0.023753,1b1,报文帧,数据帧,标准帧,CAN,5,dc 25 ba 11 f0
101,接收,1,2026-04-29 08:34:49.232.434,0.045767,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 04 00 1d 55 1a 00 00
102,接收,1,2026-04-29 08:34:49.232.999,0.000565,18f182a0,报文帧,数据帧,扩展帧,CAN,8,a0 00 2f 00 a3 00 82 00
103,接收,1,2026-04-29 08:34:49.233.559,0.000560,18f183a0,报文帧,数据帧,扩展帧,CAN,8,60 09 07 00 9e 05 d8 01
104,接收,1,2026-04-29 08:34:49.234.123,0.000564,18f184a0,报文帧,数据帧,扩展帧,CAN,8,18 00 1c 00 1b 00 2e 00
105,接收,1,2026-04-29 08:34:49.234.688,0.000565,18f185a0,报文帧,数据帧,扩展帧,CAN,8,9d 0b 00 00 20 1c 00 00
106,接收,1,2026-04-29 08:34:49.235.243,0.000555,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
107,接收,1,2026-04-29 08:34:49.235.736,0.000493,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 5f 1e
108,接收,1,2026-04-29 08:34:49.236.296,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,01 02 02 01 01 01 02 02
109,接收,1,2026-04-29 08:34:49.236.860,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 01 02 01
110,接收,1,2026-04-29 08:34:49.237.429,0.000569,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 12 00
111,接收,1,2026-04-29 08:34:49.238.001,0.000572,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
112,接收,1,2026-04-29 08:34:49.238.581,0.000580,18f196a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
113,接收,1,2026-04-29 08:34:49.239.161,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 04 00 1d 55 1a 00 00
114,接收,1,2026-04-29 08:34:49.239.642,0.000481,182,报文帧,数据帧,标准帧,CAN,8,a0 00 a3 00 2f 00 82 00
115,接收,1,2026-04-29 08:34:49.240.118,0.000476,183,报文帧,数据帧,标准帧,CAN,8,00 00 44 00 43 00 56 00
116,接收,1,2026-04-29 08:34:49.240.607,0.000489,184,报文帧,数据帧,标准帧,CAN,8,18 00 9e 05 d8 01 18 00
117,接收,1,2026-04-29 08:34:49.241.087,0.000480,185,报文帧,数据帧,标准帧,CAN,8,02 01 1a 00 00 02 5f 1e
118,接收,1,2026-04-29 08:34:49.250.910,0.009823,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b4
119,接收,1,2026-04-29 08:34:49.287.659,0.036749,1b1,报文帧,数据帧,标准帧,CAN,5,dc 25 d1 11 f0
120,接收,1,2026-04-29 08:34:49.331.988,0.044329,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
121,接收,1,2026-04-29 08:34:49.338.908,0.006920,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b4
122,接收,1,2026-04-29 08:34:49.387.681,0.048773,1b1,报文帧,数据帧,标准帧,CAN,5,dc 25 dd 11 f0
123,接收,1,2026-04-29 08:34:49.426.908,0.039227,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b5
124,接收,1,2026-04-29 08:34:49.436.532,0.009624,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
125,接收,1,2026-04-29 08:34:49.487.676,0.051144,1b1,报文帧,数据帧,标准帧,CAN,5,dc 25 e2 11 f0
126,接收,1,2026-04-29 08:34:49.514.903,0.027227,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b5
127,接收,1,2026-04-29 08:34:49.554.545,0.039642,18d,报文帧,数据帧,标准帧,CAN,8,30 00 00 00 00 00 00 00
128,接收,1,2026-04-29 08:34:49.587.678,0.033133,731,报文帧,数据帧,标准帧,CAN,1,05
129,接收,1,2026-04-29 08:34:49.587.910,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,dc 25 dc 11 f0
130,接收,1,2026-04-29 08:34:49.602.901,0.014991,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b6
131,接收,1,2026-04-29 08:34:49.636.519,0.033618,18d,报文帧,数据帧,标准帧,CAN,8,30 00 00 00 00 00 01 00
132,接收,1,2026-04-29 08:34:49.687.704,0.051185,1b1,报文帧,数据帧,标准帧,CAN,5,dc 25 c1 11 f0
133,接收,1,2026-04-29 08:34:49.690.900,0.003196,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b6
134,接收,1,2026-04-29 08:34:49.731.966,0.041066,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
135,接收,1,2026-04-29 08:34:49.732.463,0.000497,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 04 00 1d 55 1a 00 00
136,接收,1,2026-04-29 08:34:49.733.027,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,a0 00 2f 00 a3 00 82 00
137,接收,1,2026-04-29 08:34:49.733.587,0.000560,18f183a0,报文帧,数据帧,扩展帧,CAN,8,60 09 06 00 96 05 d8 01
138,接收,1,2026-04-29 08:34:49.734.144,0.000557,18f184a0,报文帧,数据帧,扩展帧,CAN,8,14 00 1c 00 1b 00 2e 00
139,接收,1,2026-04-29 08:34:49.734.712,0.000568,18f185a0,报文帧,数据帧,扩展帧,CAN,8,9d 0b 00 00 20 1c 00 00
140,接收,1,2026-04-29 08:34:49.735.268,0.000556,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 5f 19
141,接收,1,2026-04-29 08:34:49.735.828,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,01 02 02 01 01 01 02 02
142,接收,1,2026-04-29 08:34:49.736.393,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 01 02 01
143,接收,1,2026-04-29 08:34:49.736.961,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 12 00
144,接收,1,2026-04-29 08:34:49.737.533,0.000572,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
145,接收,1,2026-04-29 08:34:49.738.113,0.000580,18f196a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
146,接收,1,2026-04-29 08:34:49.738.694,0.000581,11d,报文帧,数据帧,标准帧,CAN,8,01 03 00 00 00 01 84 0a
147,接收,1,2026-04-29 08:34:49.778.896,0.040202,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b6
148,接收,1,2026-04-29 08:34:49.787.697,0.008801,1b1,报文帧,数据帧,标准帧,CAN,5,dc 25 b8 11 f0
149,接收,1,2026-04-29 08:34:49.866.895,0.079198,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b7
150,接收,1,2026-04-29 08:34:49.874.111,0.007216,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
151,接收,1,2026-04-29 08:34:49.887.723,0.013612,1b1,报文帧,数据帧,标准帧,CAN,5,dc 25 c2 11 f0
152,接收,1,2026-04-29 08:34:49.936.501,0.048778,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
153,接收,1,2026-04-29 08:34:49.954.892,0.018391,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b7
154,接收,1,2026-04-29 08:34:49.987.717,0.032825,1b1,报文帧,数据帧,标准帧,CAN,5,dc 25 d8 11 f0
155,接收,1,2026-04-29 08:34:50.034.410,0.046693,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
156,接收,1,2026-04-29 08:34:50.042.890,0.008480,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b8
157,接收,1,2026-04-29 08:34:50.087.719,0.044829,731,报文帧,数据帧,标准帧,CAN,1,05
158,接收,1,2026-04-29 08:34:50.087.951,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,dc 25 e1 11 f0
159,接收,1,2026-04-29 08:34:50.130.886,0.042935,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b8
160,接收,1,2026-04-29 08:34:50.136.490,0.005604,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
161,接收,1,2026-04-29 08:34:50.187.746,0.051256,1b1,报文帧,数据帧,标准帧,CAN,5,dc 25 e2 11 f0
162,接收,1,2026-04-29 08:34:50.218.885,0.031139,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b9
163,接收,1,2026-04-29 08:34:50.231.937,0.013052,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
164,接收,1,2026-04-29 08:34:50.232.429,0.000492,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 04 00 1d 55 1a 00 00
165,接收,1,2026-04-29 08:34:50.232.993,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,a0 00 2b 00 a3 00 82 00
166,接收,1,2026-04-29 08:34:50.233.562,0.000569,18f183a0,报文帧,数据帧,扩展帧,CAN,8,60 09 06 00 45 05 d4 01
167,接收,1,2026-04-29 08:34:50.234.118,0.000556,18f184a0,报文帧,数据帧,扩展帧,CAN,8,12 00 1c 00 1b 00 2e 00
168,接收,1,2026-04-29 08:34:50.234.678,0.000560,18f185a0,报文帧,数据帧,扩展帧,CAN,8,9d 0b 00 00 20 1c 00 00
169,接收,1,2026-04-29 08:34:50.235.234,0.000556,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 5f 19
170,接收,1,2026-04-29 08:34:50.235.794,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,01 02 02 01 01 01 02 02
171,接收,1,2026-04-29 08:34:50.236.358,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 01 02 01
172,接收,1,2026-04-29 08:34:50.236.927,0.000569,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 12 00
173,接收,1,2026-04-29 08:34:50.237.499,0.000572,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
174,接收,1,2026-04-29 08:34:50.238.079,0.000580,18f196a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
175,接收,1,2026-04-29 08:34:50.238.659,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 04 00 1d 55 1a 00 00
176,接收,1,2026-04-29 08:34:50.239.139,0.000480,182,报文帧,数据帧,标准帧,CAN,8,a0 00 a3 00 2b 00 82 00
177,接收,1,2026-04-29 08:34:50.239.620,0.000481,183,报文帧,数据帧,标准帧,CAN,8,00 00 44 00 43 00 56 00
178,接收,1,2026-04-29 08:34:50.240.108,0.000488,184,报文帧,数据帧,标准帧,CAN,8,18 00 45 05 d4 01 12 00
179,接收,1,2026-04-29 08:34:50.240.588,0.000480,185,报文帧,数据帧,标准帧,CAN,8,02 01 15 00 00 02 5f 19
180,接收,1,2026-04-29 08:34:50.287.745,0.047157,1b1,报文帧,数据帧,标准帧,CAN,5,dc 25 dc 11 f0
181,接收,1,2026-04-29 08:34:50.306.880,0.019135,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b9
182,接收,1,2026-04-29 08:34:50.354.394,0.047514,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
183,接收,1,2026-04-29 08:34:50.387.738,0.033344,1b1,报文帧,数据帧,标准帧,CAN,5,dc 25 c6 11 f0
184,接收,1,2026-04-29 08:34:50.394.878,0.007140,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 ba
185,接收,1,2026-04-29 08:34:50.431.924,0.037046,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
186,接收,1,2026-04-29 08:34:50.482.875,0.050951,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 ba
187,接收,1,2026-04-29 08:34:50.487.763,0.004888,1b1,报文帧,数据帧,标准帧,CAN,5,dc 25 ba 11 f0
188,接收,1,2026-04-29 08:34:50.531.917,0.044154,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
189,接收,1,2026-04-29 08:34:50.570.875,0.038958,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 ba
190,接收,1,2026-04-29 08:34:50.587.756,0.016881,731,报文帧,数据帧,标准帧,CAN,1,05
191,接收,1,2026-04-29 08:34:50.587.988,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,dc 25 b3 11 f0
192,接收,1,2026-04-29 08:34:50.658.870,0.070882,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 bb
193,接收,1,2026-04-29 08:34:50.674.166,0.015296,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
194,接收,1,2026-04-29 08:34:50.687.782,0.013616,1b1,报文帧,数据帧,标准帧,CAN,5,dc 25 c3 11 f0
195,接收,1,2026-04-29 08:34:50.731.907,0.044125,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
196,接收,1,2026-04-29 08:34:50.732.411,0.000504,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 04 00 1d 55 1a 00 00
197,接收,1,2026-04-29 08:34:50.732.975,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,a0 00 2e 00 a3 00 82 00
