序号,方向,CAN通道,时间标识,增量时间（秒）,帧ID,帧类别,帧类型,帧格式,数据类别,DLC(数据长度,数据
65,接收,1,2026-04-29 09:05:40.818.334,0.000560,18f184a0,报文帧,数据帧,扩展帧,CAN,8,46 00 22 00 29 00 36 00
66,接收,1,2026-04-29 09:05:40.818.891,0.000557,18f185a0,报文帧,数据帧,扩展帧,CAN,8,86 0f 00 00 30 2a 00 00
67,接收,1,2026-04-29 09:05:40.819.455,0.000564,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 5f 19
68,接收,1,2026-04-29 09:05:40.820.015,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,01 02 02 01 01 01 02 02
69,接收,1,2026-04-29 09:05:40.820.579,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 01 02 01
70,接收,1,2026-04-29 09:05:40.821.147,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 17 00
71,接收,1,2026-04-29 09:05:40.821.720,0.000573,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
72,接收,1,2026-04-29 09:05:40.822.300,0.000580,18f196a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
73,接收,1,2026-04-29 09:05:40.822.881,0.000581,181,报文帧,数据帧,标准帧,CAN,8,00 04 00 2d 59 19 00 00
74,接收,1,2026-04-29 09:05:40.823.361,0.000480,182,报文帧,数据帧,标准帧,CAN,8,9a 00 9d 00 44 00 82 00
75,接收,1,2026-04-29 09:05:40.823.837,0.000476,183,报文帧,数据帧,标准帧,CAN,8,00 00 4a 00 51 00 5e 00
76,接收,1,2026-04-29 09:05:40.824.321,0.000484,184,报文帧,数据帧,标准帧,CAN,8,18 00 4e 07 e0 01 46 00
77,接收,1,2026-04-29 09:05:40.824.801,0.000480,185,报文帧,数据帧,标准帧,CAN,8,02 01 3b 00 00 02 5f 19
78,接收,1,2026-04-29 09:05:40.830.445,0.005644,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 af
79,接收,1,2026-04-29 09:05:40.841.373,0.010928,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
80,接收,1,2026-04-29 09:05:40.896.049,0.054676,1b1,报文帧,数据帧,标准帧,CAN,5,dc 27 46 13 f0
81,接收,1,2026-04-29 09:05:40.918.440,0.022391,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b0
82,接收,1,2026-04-29 09:05:40.945.915,0.027475,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
83,接收,1,2026-04-29 09:05:40.996.043,0.050128,1b1,报文帧,数据帧,标准帧,CAN,5,dc 27 3d 13 f0
84,接收,1,2026-04-29 09:05:41.006.439,0.010396,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b0
85,接收,1,2026-04-29 09:05:41.093.094,0.086655,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
86,接收,1,2026-04-29 09:05:41.094.434,0.001340,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b1
87,接收,1,2026-04-29 09:05:41.096.063,0.001629,731,报文帧,数据帧,标准帧,CAN,1,05
88,接收,1,2026-04-29 09:05:41.096.294,0.000231,1b1,报文帧,数据帧,标准帧,CAN,5,dc 27 40 13 f0
89,接收,1,2026-04-29 09:05:41.145.899,0.049605,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
90,接收,1,2026-04-29 09:05:41.182.430,0.036531,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b1
91,接收,1,2026-04-29 09:05:41.196.071,0.013641,1b1,报文帧,数据帧,标准帧,CAN,5,dc 27 41 13 f0
92,接收,1,2026-04-29 09:05:41.253.084,0.057013,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
93,接收,1,2026-04-29 09:05:41.270.427,0.017343,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b2
94,接收,1,2026-04-29 09:05:41.296.068,0.025641,1b1,报文帧,数据帧,标准帧,CAN,5,dc 27 43 13 f0
95,接收,1,2026-04-29 09:05:41.316.636,0.020568,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 04 00 2d 59 19 00 00
96,接收,1,2026-04-29 09:05:41.317.200,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,9a 00 44 00 9d 00 81 00
97,接收,1,2026-04-29 09:05:41.317.764,0.000564,18f183a0,报文帧,数据帧,扩展帧,CAN,8,60 09 10 00 46 07 e0 01
98,接收,1,2026-04-29 09:05:41.318.325,0.000561,18f184a0,报文帧,数据帧,扩展帧,CAN,8,46 00 22 00 2a 00 36 00
99,接收,1,2026-04-29 09:05:41.318.885,0.000560,18f185a0,报文帧,数据帧,扩展帧,CAN,8,87 0f 00 00 30 2a 00 00
100,接收,1,2026-04-29 09:05:41.319.441,0.000556,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 5f 19
101,接收,1,2026-04-29 09:05:41.320.001,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,01 02 02 01 01 01 02 02
102,接收,1,2026-04-29 09:05:41.320.565,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 01 02 01
103,接收,1,2026-04-29 09:05:41.321.134,0.000569,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 17 00
104,接收,1,2026-04-29 09:05:41.321.706,0.000572,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
105,接收,1,2026-04-29 09:05:41.322.286,0.000580,18f196a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
106,接收,1,2026-04-29 09:05:41.322.866,0.000580,11d,报文帧,数据帧,标准帧,CAN,8,01 03 00 00 00 01 84 0a
107,接收,1,2026-04-29 09:05:41.341.341,0.018475,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
108,接收,1,2026-04-29 09:05:41.358.424,0.017083,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b2
109,接收,1,2026-04-29 09:05:41.396.089,0.037665,1b1,报文帧,数据帧,标准帧,CAN,5,dc 27 51 13 f0
110,接收,1,2026-04-29 09:05:41.445.882,0.049793,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
111,接收,1,2026-04-29 09:05:41.446.422,0.000540,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b3
112,接收,1,2026-04-29 09:05:41.496.083,0.049661,1b1,报文帧,数据帧,标准帧,CAN,5,dc 27 ac 15 f0
113,接收,1,2026-04-29 09:05:41.534.422,0.038339,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b3
114,接收,1,2026-04-29 09:05:41.573.064,0.038642,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
115,接收,1,2026-04-29 09:05:41.596.104,0.023040,731,报文帧,数据帧,标准帧,CAN,1,05
116,接收,1,2026-04-29 09:05:41.596.336,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,dc 27 55 13 f0
117,接收,1,2026-04-29 09:05:41.622.419,0.026083,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b3
118,接收,1,2026-04-29 09:05:41.645.870,0.023451,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
119,接收,1,2026-04-29 09:05:41.696.111,0.050241,1b1,报文帧,数据帧,标准帧,CAN,5,dc 27 48 13 f0
120,接收,1,2026-04-29 09:05:41.710.414,0.014303,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b4
121,接收,1,2026-04-29 09:05:41.745.865,0.035451,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
122,接收,1,2026-04-29 09:05:41.796.121,0.050256,1b1,报文帧,数据帧,标准帧,CAN,5,e6 27 45 13 f0
123,接收,1,2026-04-29 09:05:41.798.413,0.002292,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b4
124,接收,1,2026-04-29 09:05:41.816.629,0.018216,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 04 00 2e 59 19 00 00
125,接收,1,2026-04-29 09:05:41.817.198,0.000569,18f182a0,报文帧,数据帧,扩展帧,CAN,8,9a 00 43 00 9d 00 81 00
126,接收,1,2026-04-29 09:05:41.817.754,0.000556,18f183a0,报文帧,数据帧,扩展帧,CAN,8,60 09 10 00 50 07 e4 01
127,接收,1,2026-04-29 09:05:41.818.310,0.000556,18f184a0,报文帧,数据帧,扩展帧,CAN,8,46 00 22 00 2a 00 36 00
128,接收,1,2026-04-29 09:05:41.818.871,0.000561,18f185a0,报文帧,数据帧,扩展帧,CAN,8,88 0f 00 00 30 2a 00 00
129,接收,1,2026-04-29 09:05:41.819.431,0.000560,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 5f 19
130,接收,1,2026-04-29 09:05:41.819.991,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,01 02 02 01 01 01 02 02
131,接收,1,2026-04-29 09:05:41.820.556,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 01 02 01
132,接收,1,2026-04-29 09:05:41.821.124,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 17 00
133,接收,1,2026-04-29 09:05:41.821.696,0.000572,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
134,接收,1,2026-04-29 09:05:41.822.276,0.000580,18f196a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
135,接收,1,2026-04-29 09:05:41.822.856,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 04 00 2e 59 19 00 00
136,接收,1,2026-04-29 09:05:41.823.336,0.000480,182,报文帧,数据帧,标准帧,CAN,8,9a 00 9d 00 43 00 81 00
137,接收,1,2026-04-29 09:05:41.823.805,0.000469,183,报文帧,数据帧,标准帧,CAN,8,00 00 4a 00 52 00 5e 00
138,接收,1,2026-04-29 09:05:41.824.293,0.000488,184,报文帧,数据帧,标准帧,CAN,8,18 00 50 07 e4 01 46 00
139,接收,1,2026-04-29 09:05:41.824.773,0.000480,185,报文帧,数据帧,标准帧,CAN,8,02 01 3b 00 00 02 5f 19
140,接收,1,2026-04-29 09:05:41.886.407,0.061634,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b5
141,接收,1,2026-04-29 09:05:41.893.043,0.006636,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
142,接收,1,2026-04-29 09:05:41.896.119,0.003076,1b1,报文帧,数据帧,标准帧,CAN,5,e6 27 42 13 f0
143,接收,1,2026-04-29 09:05:41.945.852,0.049733,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
144,接收,1,2026-04-29 09:05:41.974.407,0.028555,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b5
145,接收,1,2026-04-29 09:05:41.996.116,0.021709,1b1,报文帧,数据帧,标准帧,CAN,5,e6 27 25 13 f0
146,接收,1,2026-04-29 09:05:42.053.036,0.056920,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
147,接收,1,2026-04-29 09:05:42.062.404,0.009368,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b6
148,接收,1,2026-04-29 09:05:42.096.137,0.033733,731,报文帧,数据帧,标准帧,CAN,1,05
149,接收,1,2026-04-29 09:05:42.096.369,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,e6 27 27 13 f0
150,接收,1,2026-04-29 09:05:42.141.294,0.044925,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
151,接收,1,2026-04-29 09:05:42.150.398,0.009104,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b6
152,接收,1,2026-04-29 09:05:42.196.139,0.045741,1b1,报文帧,数据帧,标准帧,CAN,5,e6 27 43 13 f0
153,接收,1,2026-04-29 09:05:42.238.397,0.042258,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b6
154,接收,1,2026-04-29 09:05:42.245.837,0.007440,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
155,接收,1,2026-04-29 09:05:42.296.138,0.050301,1b1,报文帧,数据帧,标准帧,CAN,5,e6 27 47 13 f0
156,接收,1,2026-04-29 09:05:42.316.621,0.020483,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 04 00 2e 59 19 00 00
157,接收,1,2026-04-29 09:05:42.317.190,0.000569,18f182a0,报文帧,数据帧,扩展帧,CAN,8,9a 00 45 00 9d 00 81 00
158,接收,1,2026-04-29 09:05:42.317.750,0.000560,18f183a0,报文帧,数据帧,扩展帧,CAN,8,60 09 10 00 4c 07 e0 01
159,接收,1,2026-04-29 09:05:42.318.310,0.000560,18f184a0,报文帧,数据帧,扩展帧,CAN,8,46 00 22 00 2a 00 36 00
160,接收,1,2026-04-29 09:05:42.318.871,0.000561,18f185a0,报文帧,数据帧,扩展帧,CAN,8,89 0f 00 00 30 2a 00 00
161,接收,1,2026-04-29 09:05:42.319.427,0.000556,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 5f 19
162,接收,1,2026-04-29 09:05:42.319.987,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,01 02 02 01 01 01 02 02
163,接收,1,2026-04-29 09:05:42.320.552,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 01 02 01
164,接收,1,2026-04-29 09:05:42.321.120,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 17 00
165,接收,1,2026-04-29 09:05:42.321.692,0.000572,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
166,接收,1,2026-04-29 09:05:42.322.272,0.000580,18f196a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
167,接收,1,2026-04-29 09:05:42.322.852,0.000580,11d,报文帧,数据帧,标准帧,CAN,8,01 03 00 00 00 01 84 0a
168,接收,1,2026-04-29 09:05:42.326.392,0.003540,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b7
169,接收,1,2026-04-29 09:05:42.373.014,0.046622,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
170,接收,1,2026-04-29 09:05:42.396.158,0.023144,1b1,报文帧,数据帧,标准帧,CAN,5,e6 27 52 13 f0
171,接收,1,2026-04-29 09:05:42.414.390,0.018232,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b7
172,接收,1,2026-04-29 09:05:42.445.824,0.031434,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
173,接收,1,2026-04-29 09:05:42.496.157,0.050333,1b1,报文帧,数据帧,标准帧,CAN,5,e6 27 50 13 f0
174,接收,1,2026-04-29 09:05:42.502.389,0.006232,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b8
175,接收,1,2026-04-29 09:05:42.545.819,0.043430,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
176,接收,1,2026-04-29 09:05:42.590.386,0.044567,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b8
177,接收,1,2026-04-29 09:05:42.596.178,0.005792,731,报文帧,数据帧,标准帧,CAN,1,05
178,接收,1,2026-04-29 09:05:42.596.410,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,e6 27 5e 13 f0
179,接收,1,2026-04-29 09:05:42.678.383,0.081973,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b9
180,接收,1,2026-04-29 09:05:42.692.995,0.014612,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
181,接收,1,2026-04-29 09:05:42.696.179,0.003184,1b1,报文帧,数据帧,标准帧,CAN,5,e6 27 48 13 f0
182,接收,1,2026-04-29 09:05:42.745.804,0.049625,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
183,接收,1,2026-04-29 09:05:42.766.379,0.020575,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b9
184,接收,1,2026-04-29 09:05:42.796.179,0.029800,1b1,报文帧,数据帧,标准帧,CAN,5,e6 27 3c 13 f0
185,接收,1,2026-04-29 09:05:42.816.615,0.020436,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 04 00 2e 59 19 00 00
186,接收,1,2026-04-29 09:05:42.817.183,0.000568,18f182a0,报文帧,数据帧,扩展帧,CAN,8,9a 00 44 00 9d 00 82 00
187,接收,1,2026-04-29 09:05:42.817.748,0.000565,18f183a0,报文帧,数据帧,扩展帧,CAN,8,60 09 10 00 4c 07 e0 01
188,接收,1,2026-04-29 09:05:42.818.308,0.000560,18f184a0,报文帧,数据帧,扩展帧,CAN,8,46 00 22 00 2a 00 36 00
189,接收,1,2026-04-29 09:05:42.818.868,0.000560,18f185a0,报文帧,数据帧,扩展帧,CAN,8,8a 0f 00 00 30 2a 00 00
190,接收,1,2026-04-29 09:05:42.819.437,0.000569,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 5f 19
191,接收,1,2026-04-29 09:05:42.819.997,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,01 02 02 01 01 01 02 02
192,接收,1,2026-04-29 09:05:42.820.561,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 01 02 01
193,接收,1,2026-04-29 09:05:42.821.129,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 17 00
194,接收,1,2026-04-29 09:05:42.821.702,0.000573,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
195,接收,1,2026-04-29 09:05:42.822.282,0.000580,18f196a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
196,接收,1,2026-04-29 09:05:42.822.863,0.000581,181,报文帧,数据帧,标准帧,CAN,8,00 04 00 2e 59 19 00 00
197,接收,1,2026-04-29 09:05:42.823.343,0.000480,182,报文帧,数据帧,标准帧,CAN,8,9a 00 9d 00 44 00 82 00
