序号,方向,CAN通道,时间标识,增量时间（秒）,帧ID,帧类别,帧类型,帧格式,数据类别,DLC(数据长度,数据
14,接收,1,2026-04-29 08:47:56.923.761,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,90 00 31 00 92 00 81 00
15,接收,1,2026-04-29 08:47:56.924.321,0.000560,18f183a0,报文帧,数据帧,扩展帧,CAN,8,60 09 00 00 02 04 88 01
16,接收,1,2026-04-29 08:47:56.924.893,0.000572,18f184a0,报文帧,数据帧,扩展帧,CAN,8,02 00 1e 00 23 00 36 00
17,接收,1,2026-04-29 08:47:56.925.461,0.000568,18f185a0,报文帧,数据帧,扩展帧,CAN,8,d1 0c 00 00 30 2a 00 00
18,接收,1,2026-04-29 08:47:56.926.025,0.000564,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 5f 19
19,接收,1,2026-04-29 08:47:56.926.586,0.000561,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 01 02 01 01 01 02 02
20,接收,1,2026-04-29 08:47:56.927.146,0.000560,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
21,接收,1,2026-04-29 08:47:56.927.714,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 14 00
22,接收,1,2026-04-29 08:47:56.928.290,0.000576,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
23,接收,1,2026-04-29 08:47:56.928.870,0.000580,18f196a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
24,接收,1,2026-04-29 08:47:56.929.450,0.000580,11d,报文帧,数据帧,标准帧,CAN,8,01 03 00 00 00 01 84 0a
25,接收,1,2026-04-29 08:47:56.964.287,0.034837,1b1,报文帧,数据帧,标准帧,CAN,5,b8 26 90 12 f0
26,接收,1,2026-04-29 08:47:56.981.238,0.016951,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 ad
27,接收,1,2026-04-29 08:47:56.993.478,0.012240,18d,报文帧,数据帧,标准帧,CAN,8,28 00 00 00 00 00 01 00
28,接收,1,2026-04-29 08:47:57.064.307,0.070829,1b1,报文帧,数据帧,标准帧,CAN,5,b8 26 bd 12 f0
29,接收,1,2026-04-29 08:47:57.069.235,0.004928,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 ad
30,接收,1,2026-04-29 08:47:57.093.470,0.024235,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
31,接收,1,2026-04-29 08:47:57.157.231,0.063761,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 ae
32,接收,1,2026-04-29 08:47:57.164.300,0.007069,1b1,报文帧,数据帧,标准帧,CAN,5,b8 26 c0 12 f0
33,接收,1,2026-04-29 08:47:57.235.720,0.071420,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
34,接收,1,2026-04-29 08:47:57.245.227,0.009507,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 ae
35,接收,1,2026-04-29 08:47:57.264.324,0.019097,731,报文帧,数据帧,标准帧,CAN,1,05
36,接收,1,2026-04-29 08:47:57.264.556,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,b8 26 ab 12 f0
37,接收,1,2026-04-29 08:47:57.298.006,0.033450,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
38,接收,1,2026-04-29 08:47:57.333.225,0.035219,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 af
39,接收,1,2026-04-29 08:47:57.364.329,0.031104,1b1,报文帧,数据帧,标准帧,CAN,5,b8 26 82 12 f0
40,接收,1,2026-04-29 08:47:57.395.607,0.031278,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
41,接收,1,2026-04-29 08:47:57.421.222,0.025615,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 af
42,接收,1,2026-04-29 08:47:57.423.191,0.001969,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 03 00 24 57 19 00 00
43,接收,1,2026-04-29 08:47:57.423.755,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,96 00 33 00 98 00 81 00
44,接收,1,2026-04-29 08:47:57.424.315,0.000560,18f183a0,报文帧,数据帧,扩展帧,CAN,8,60 09 00 00 36 04 a0 01
45,接收,1,2026-04-29 08:47:57.424.875,0.000560,18f184a0,报文帧,数据帧,扩展帧,CAN,8,02 00 1e 00 23 00 36 00
46,接收,1,2026-04-29 08:47:57.425.443,0.000568,18f185a0,报文帧,数据帧,扩展帧,CAN,8,d1 0c 00 00 30 2a 00 00
47,接收,1,2026-04-29 08:47:57.426.008,0.000565,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 5f 19
48,接收,1,2026-04-29 08:47:57.426.568,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 01 02 01 01 01 02 02
49,接收,1,2026-04-29 08:47:57.427.128,0.000560,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
50,接收,1,2026-04-29 08:47:57.427.696,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 14 00
51,接收,1,2026-04-29 08:47:57.428.272,0.000576,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
52,接收,1,2026-04-29 08:47:57.428.853,0.000581,18f196a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
53,接收,1,2026-04-29 08:47:57.429.433,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 03 00 24 57 19 00 00
54,接收,1,2026-04-29 08:47:57.429.917,0.000484,182,报文帧,数据帧,标准帧,CAN,8,96 00 98 00 33 00 81 00
55,接收,1,2026-04-29 08:47:57.430.390,0.000473,183,报文帧,数据帧,标准帧,CAN,8,00 00 46 00 4b 00 5e 00
56,接收,1,2026-04-29 08:47:57.430.874,0.000484,184,报文帧,数据帧,标准帧,CAN,8,18 00 36 04 a0 01 02 00
57,接收,1,2026-04-29 08:47:57.431.358,0.000484,185,报文帧,数据帧,标准帧,CAN,8,02 01 00 00 00 02 5f 19
58,接收,1,2026-04-29 08:47:57.464.326,0.032968,1b1,报文帧,数据帧,标准帧,CAN,5,b8 26 72 12 f0
59,接收,1,2026-04-29 08:47:57.497.996,0.033670,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
60,接收,1,2026-04-29 08:47:57.509.219,0.011223,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 af
61,接收,1,2026-04-29 08:47:57.564.344,0.055125,1b1,报文帧,数据帧,标准帧,CAN,5,b8 26 6c 12 f0
62,接收,1,2026-04-29 08:47:57.593.443,0.029099,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
63,接收,1,2026-04-29 08:47:57.597.219,0.003776,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b0
64,接收,1,2026-04-29 08:47:57.664.340,0.067121,1b1,报文帧,数据帧,标准帧,CAN,5,b8 26 7a 12 f0
65,接收,1,2026-04-29 08:47:57.685.215,0.020875,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b0
66,接收,1,2026-04-29 08:47:57.715.377,0.030162,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
67,接收,1,2026-04-29 08:47:57.764.362,0.048985,731,报文帧,数据帧,标准帧,CAN,1,05
68,接收,1,2026-04-29 08:47:57.764.594,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,b8 26 ab 12 f0
69,接收,1,2026-04-29 08:47:57.773.214,0.008620,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b1
70,接收,1,2026-04-29 08:47:57.793.429,0.020215,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
71,接收,1,2026-04-29 08:47:57.861.211,0.067782,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b1
72,接收,1,2026-04-29 08:47:57.864.343,0.003132,1b1,报文帧,数据帧,标准帧,CAN,5,b8 26 b6 12 f0
73,接收,1,2026-04-29 08:47:57.897.973,0.033630,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
74,接收,1,2026-04-29 08:47:57.923.185,0.025212,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 03 00 24 57 19 00 00
75,接收,1,2026-04-29 08:47:57.923.749,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,9c 00 30 00 9e 00 81 00
76,接收,1,2026-04-29 08:47:57.924.313,0.000564,18f183a0,报文帧,数据帧,扩展帧,CAN,8,60 09 00 00 43 04 b8 01
77,接收,1,2026-04-29 08:47:57.924.873,0.000560,18f184a0,报文帧,数据帧,扩展帧,CAN,8,02 00 1f 00 23 00 36 00
78,接收,1,2026-04-29 08:47:57.925.446,0.000573,18f185a0,报文帧,数据帧,扩展帧,CAN,8,d1 0c 00 00 30 2a 00 00
79,接收,1,2026-04-29 08:47:57.926.010,0.000564,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 5f 19
80,接收,1,2026-04-29 08:47:57.926.570,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 01 02 01 01 01 02 02
81,接收,1,2026-04-29 08:47:57.927.130,0.000560,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
82,接收,1,2026-04-29 08:47:57.927.698,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 14 00
83,接收,1,2026-04-29 08:47:57.928.275,0.000577,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
84,接收,1,2026-04-29 08:47:57.928.855,0.000580,18f196a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
85,接收,1,2026-04-29 08:47:57.929.436,0.000581,11d,报文帧,数据帧,标准帧,CAN,8,01 03 00 00 00 01 84 0a
86,接收,1,2026-04-29 08:47:57.949.206,0.019770,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b2
87,接收,1,2026-04-29 08:47:57.964.363,0.015157,1b1,报文帧,数据帧,标准帧,CAN,5,b8 26 b1 12 f0
88,接收,1,2026-04-29 08:47:58.035.671,0.071308,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
89,接收,1,2026-04-29 08:47:58.037.203,0.001532,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b2
90,接收,1,2026-04-29 08:47:58.064.380,0.027177,1b1,报文帧,数据帧,标准帧,CAN,5,b8 26 a4 12 f0
91,接收,1,2026-04-29 08:47:58.093.410,0.029030,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
92,接收,1,2026-04-29 08:47:58.125.201,0.031791,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b3
93,接收,1,2026-04-29 08:47:58.164.382,0.039181,1b1,报文帧,数据帧,标准帧,CAN,5,b8 26 96 12 f0
94,接收,1,2026-04-29 08:47:58.195.660,0.031278,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
95,接收,1,2026-04-29 08:47:58.213.199,0.017539,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b3
96,接收,1,2026-04-29 08:47:58.264.376,0.051177,731,报文帧,数据帧,标准帧,CAN,1,05
97,接收,1,2026-04-29 08:47:58.264.608,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,b8 26 77 12 f0
98,接收,1,2026-04-29 08:47:58.297.946,0.033338,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
99,接收,1,2026-04-29 08:47:58.301.194,0.003248,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b3
100,接收,1,2026-04-29 08:47:58.364.391,0.063197,1b1,报文帧,数据帧,标准帧,CAN,5,b8 26 6e 12 f0
101,接收,1,2026-04-29 08:47:58.389.190,0.024799,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b4
102,接收,1,2026-04-29 08:47:58.393.395,0.004205,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
103,接收,1,2026-04-29 08:47:58.423.175,0.029780,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 03 00 24 57 19 00 00
104,接收,1,2026-04-29 08:47:58.423.739,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,a2 00 2e 00 a4 00 82 00
105,接收,1,2026-04-29 08:47:58.424.299,0.000560,18f183a0,报文帧,数据帧,扩展帧,CAN,8,60 09 00 00 46 04 b8 01
106,接收,1,2026-04-29 08:47:58.424.864,0.000565,18f184a0,报文帧,数据帧,扩展帧,CAN,8,02 00 1f 00 23 00 36 00
107,接收,1,2026-04-29 08:47:58.425.436,0.000572,18f185a0,报文帧,数据帧,扩展帧,CAN,8,d1 0c 00 00 30 2a 00 00
108,接收,1,2026-04-29 08:47:58.426.000,0.000564,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 5f 19
109,接收,1,2026-04-29 08:47:58.426.560,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 01 02 01 01 01 02 02
110,接收,1,2026-04-29 08:47:58.427.121,0.000561,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
111,接收,1,2026-04-29 08:47:58.427.689,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 14 00
112,接收,1,2026-04-29 08:47:58.428.265,0.000576,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
113,接收,1,2026-04-29 08:47:58.428.846,0.000581,18f196a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
114,接收,1,2026-04-29 08:47:58.429.426,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 03 00 24 57 19 00 00
115,接收,1,2026-04-29 08:47:58.429.910,0.000484,182,报文帧,数据帧,标准帧,CAN,8,a2 00 a4 00 2e 00 82 00
116,接收,1,2026-04-29 08:47:58.430.382,0.000472,183,报文帧,数据帧,标准帧,CAN,8,00 00 47 00 4b 00 5e 00
117,接收,1,2026-04-29 08:47:58.430.858,0.000476,184,报文帧,数据帧,标准帧,CAN,8,18 00 46 04 b8 01 02 00
118,接收,1,2026-04-29 08:47:58.431.346,0.000488,185,报文帧,数据帧,标准帧,CAN,8,02 01 00 00 00 02 5f 19
119,接收,1,2026-04-29 08:47:58.464.411,0.033065,1b1,报文帧,数据帧,标准帧,CAN,5,b8 26 76 12 f0
120,接收,1,2026-04-29 08:47:58.477.190,0.012779,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b4
121,接收,1,2026-04-29 08:47:58.515.432,0.038242,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
122,接收,1,2026-04-29 08:47:58.564.409,0.048977,1b1,报文帧,数据帧,标准帧,CAN,5,b8 26 8c 12 f0
123,接收,1,2026-04-29 08:47:58.565.188,0.000779,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b5
124,接收,1,2026-04-29 08:47:58.597.931,0.032743,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
125,接收,1,2026-04-29 08:47:58.653.185,0.055254,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b5
126,接收,1,2026-04-29 08:47:58.664.402,0.011217,1b1,报文帧,数据帧,标准帧,CAN,5,b8 26 b2 12 f0
127,接收,1,2026-04-29 08:47:58.697.924,0.033522,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
128,接收,1,2026-04-29 08:47:58.741.182,0.043258,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b6
129,接收,1,2026-04-29 08:47:58.764.423,0.023241,731,报文帧,数据帧,标准帧,CAN,1,05
130,接收,1,2026-04-29 08:47:58.764.654,0.000231,1b1,报文帧,数据帧,标准帧,CAN,5,b8 26 c4 12 f0
131,接收,1,2026-04-29 08:47:58.829.176,0.064522,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b6
132,接收,1,2026-04-29 08:47:58.835.728,0.006552,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
133,接收,1,2026-04-29 08:47:58.864.429,0.028701,1b1,报文帧,数据帧,标准帧,CAN,5,b8 26 c2 12 f0
134,接收,1,2026-04-29 08:47:58.893.363,0.028934,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
135,接收,1,2026-04-29 08:47:58.917.174,0.023811,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b6
136,接收,1,2026-04-29 08:47:58.923.167,0.005993,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 03 00 24 58 19 00 00
137,接收,1,2026-04-29 08:47:58.923.743,0.000576,18f182a0,报文帧,数据帧,扩展帧,CAN,8,a8 00 2b 00 aa 00 80 00
138,接收,1,2026-04-29 08:47:58.924.303,0.000560,18f183a0,报文帧,数据帧,扩展帧,CAN,8,60 09 00 00 46 04 bc 01
139,接收,1,2026-04-29 08:47:58.924.860,0.000557,18f184a0,报文帧,数据帧,扩展帧,CAN,8,04 00 1f 00 23 00 36 00
140,接收,1,2026-04-29 08:47:58.925.428,0.000568,18f185a0,报文帧,数据帧,扩展帧,CAN,8,d1 0c 00 00 30 2a 00 00
141,接收,1,2026-04-29 08:47:58.925.992,0.000564,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 5f 19
142,接收,1,2026-04-29 08:47:58.926.552,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 01 02 01 01 01 02 02
143,接收,1,2026-04-29 08:47:58.927.113,0.000561,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
144,接收,1,2026-04-29 08:47:58.927.681,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 14 00
145,接收,1,2026-04-29 08:47:58.928.258,0.000577,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
146,接收,1,2026-04-29 08:47:58.928.838,0.000580,18f196a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
147,接收,1,2026-04-29 08:47:58.929.418,0.000580,11d,报文帧,数据帧,标准帧,CAN,8,01 03 00 00 00 01 84 0a
148,接收,1,2026-04-29 08:47:58.964.446,0.035028,1b1,报文帧,数据帧,标准帧,CAN,5,b8 26 96 12 f0
149,接收,1,2026-04-29 08:47:58.995.613,0.031167,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
150,接收,1,2026-04-29 08:47:59.005.172,0.009559,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b7
151,接收,1,2026-04-29 08:47:59.064.445,0.059273,1b1,报文帧,数据帧,标准帧,CAN,5,b8 26 7c 12 f0
152,接收,1,2026-04-29 08:47:59.093.168,0.028723,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b7
153,接收,1,2026-04-29 08:47:59.097.900,0.004732,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
154,接收,1,2026-04-29 08:47:59.164.465,0.066565,1b1,报文帧,数据帧,标准帧,CAN,5,b8 26 6f 12 f0
155,接收,1,2026-04-29 08:47:59.181.168,0.016703,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b8
156,接收,1,2026-04-29 08:47:59.197.892,0.016724,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
157,接收,1,2026-04-29 08:47:59.264.464,0.066572,731,报文帧,数据帧,标准帧,CAN,1,05
158,接收,1,2026-04-29 08:47:59.264.696,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,b8 26 77 12 f0
159,接收,1,2026-04-29 08:47:59.269.164,0.004468,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b8
160,接收,1,2026-04-29 08:47:59.315.385,0.046221,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
161,接收,1,2026-04-29 08:47:59.357.160,0.041775,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b9
162,接收,1,2026-04-29 08:47:59.364.465,0.007305,1b1,报文帧,数据帧,标准帧,CAN,5,b8 26 8e 12 f0
163,接收,1,2026-04-29 08:47:59.393.331,0.028866,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
164,接收,1,2026-04-29 08:47:59.423.159,0.029828,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 03 00 24 57 19 00 00
165,接收,1,2026-04-29 08:47:59.423.723,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,a9 00 37 00 ac 00 81 00
166,接收,1,2026-04-29 08:47:59.424.292,0.000569,18f183a0,报文帧,数据帧,扩展帧,CAN,8,60 09 00 00 47 04 bc 01
167,接收,1,2026-04-29 08:47:59.424.848,0.000556,18f184a0,报文帧,数据帧,扩展帧,CAN,8,02 00 1f 00 23 00 36 00
168,接收,1,2026-04-29 08:47:59.425.420,0.000572,18f185a0,报文帧,数据帧,扩展帧,CAN,8,d1 0c 00 00 30 2a 00 00
169,接收,1,2026-04-29 08:47:59.425.984,0.000564,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 5f 19
170,接收,1,2026-04-29 08:47:59.426.545,0.000561,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 01 02 01 01 01 02 02
171,接收,1,2026-04-29 08:47:59.427.105,0.000560,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
172,接收,1,2026-04-29 08:47:59.427.674,0.000569,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 14 00
173,接收,1,2026-04-29 08:47:59.428.250,0.000576,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
174,接收,1,2026-04-29 08:47:59.428.830,0.000580,18f196a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
175,接收,1,2026-04-29 08:47:59.429.410,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 03 00 24 57 19 00 00
176,接收,1,2026-04-29 08:47:59.429.895,0.000485,182,报文帧,数据帧,标准帧,CAN,8,a9 00 ac 00 37 00 81 00
177,接收,1,2026-04-29 08:47:59.430.371,0.000476,183,报文帧,数据帧,标准帧,CAN,8,00 00 47 00 4b 00 5e 00
178,接收,1,2026-04-29 08:47:59.430.847,0.000476,184,报文帧,数据帧,标准帧,CAN,8,18 00 47 04 bc 01 02 00
179,接收,1,2026-04-29 08:47:59.431.323,0.000476,185,报文帧,数据帧,标准帧,CAN,8,02 01 02 00 00 02 5f 19
180,接收,1,2026-04-29 08:47:59.445.158,0.013835,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b9
181,接收,1,2026-04-29 08:47:59.464.463,0.019305,1b1,报文帧,数据帧,标准帧,CAN,5,b8 26 94 12 f0
182,接收,1,2026-04-29 08:47:59.497.877,0.033414,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
183,接收,1,2026-04-29 08:47:59.533.156,0.035279,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 ba
184,接收,1,2026-04-29 08:47:59.564.485,0.031329,1b1,报文帧,数据帧,标准帧,CAN,5,b8 26 95 12 f0
185,接收,1,2026-04-29 08:47:59.621.151,0.056666,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 ba
186,接收,1,2026-04-29 08:47:59.635.679,0.014528,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
187,接收,1,2026-04-29 08:47:59.664.479,0.028800,1b1,报文帧,数据帧,标准帧,CAN,5,b8 26 8f 12 f0
188,接收,1,2026-04-29 08:47:59.697.865,0.033386,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
189,接收,1,2026-04-29 08:47:59.709.149,0.011284,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 ba
190,接收,1,2026-04-29 08:47:59.764.502,0.055353,731,报文帧,数据帧,标准帧,CAN,1,05
191,接收,1,2026-04-29 08:47:59.764.733,0.000231,1b1,报文帧,数据帧,标准帧,CAN,5,b8 26 97 12 f0
192,接收,1,2026-04-29 08:47:59.795.564,0.030831,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
193,接收,1,2026-04-29 08:47:59.797.148,0.001584,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 bb
194,接收,1,2026-04-29 08:47:59.864.505,0.067357,1b1,报文帧,数据帧,标准帧,CAN,5,b8 26 ae 12 f0
195,接收,1,2026-04-29 08:47:59.885.144,0.020639,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 bb
196,接收,1,2026-04-29 08:47:59.897.852,0.012708,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
197,接收,1,2026-04-29 08:47:59.923.152,0.025300,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 03 00 24 57 19 00 00
198,接收,1,2026-04-29 08:47:59.923.716,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,a9 00 28 00 ac 00 83 00
