序号,方向,CAN通道,时间标识,增量时间（秒）,帧ID,帧类别,帧类型,帧格式,数据类别,DLC(数据长度,数据
96,接收,1,2026-04-29 08:37:49.135.340,0.017765,731,报文帧,数据帧,标准帧,CAN,1,05
97,接收,1,2026-04-29 08:37:49.135.571,0.000231,1b1,报文帧,数据帧,标准帧,CAN,5,1a 26 29 12 f0
98,接收,1,2026-04-29 08:37:49.147.991,0.012420,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
99,接收,1,2026-04-29 08:37:49.205.573,0.057582,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 41
100,接收,1,2026-04-29 08:37:49.226.004,0.020431,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
101,接收,1,2026-04-29 08:37:49.235.364,0.009360,1b1,报文帧,数据帧,标准帧,CAN,5,1a 26 26 12 f0
102,接收,1,2026-04-29 08:37:49.270.000,0.034636,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 03 00 1f 56 1a 00 00
103,接收,1,2026-04-29 08:37:49.270.573,0.000573,18f182a0,报文帧,数据帧,扩展帧,CAN,8,9e 00 3f 00 a0 00 82 00
104,接收,1,2026-04-29 08:37:49.271.141,0.000568,18f183a0,报文帧,数据帧,扩展帧,CAN,8,60 09 0d 00 e0 06 e4 01
105,接收,1,2026-04-29 08:37:49.271.693,0.000552,18f184a0,报文帧,数据帧,扩展帧,CAN,8,32 00 1d 00 20 00 35 00
106,接收,1,2026-04-29 08:37:49.272.265,0.000572,18f185a0,报文帧,数据帧,扩展帧,CAN,8,15 0c 00 00 20 1c 00 00
107,接收,1,2026-04-29 08:37:49.272.834,0.000569,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 5f 1e
108,接收,1,2026-04-29 08:37:49.273.394,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 01 02 01 01 01 02 02
109,接收,1,2026-04-29 08:37:49.273.954,0.000560,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
110,接收,1,2026-04-29 08:37:49.274.522,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 05 18 00
111,接收,1,2026-04-29 08:37:49.275.098,0.000576,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
112,接收,1,2026-04-29 08:37:49.275.679,0.000581,18f196a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
113,接收,1,2026-04-29 08:37:49.276.259,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 03 00 1f 56 1a 00 00
114,接收,1,2026-04-29 08:37:49.276.747,0.000488,182,报文帧,数据帧,标准帧,CAN,8,9e 00 a0 00 3f 00 82 00
115,接收,1,2026-04-29 08:37:49.277.227,0.000480,183,报文帧,数据帧,标准帧,CAN,8,00 00 45 00 48 00 5d 00
116,接收,1,2026-04-29 08:37:49.277.711,0.000484,184,报文帧,数据帧,标准帧,CAN,8,18 00 e0 06 e4 01 32 00
117,接收,1,2026-04-29 08:37:49.278.191,0.000480,185,报文帧,数据帧,标准帧,CAN,8,02 01 30 00 00 02 5f 1e
118,接收,1,2026-04-29 08:37:49.293.571,0.015380,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 42
119,接收,1,2026-04-29 08:37:49.321.450,0.027879,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
120,接收,1,2026-04-29 08:37:49.335.366,0.013916,1b1,报文帧,数据帧,标准帧,CAN,5,24 26 25 12 f0
121,接收,1,2026-04-29 08:37:49.381.569,0.046203,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 42
122,接收,1,2026-04-29 08:37:49.435.366,0.053797,1b1,报文帧,数据帧,标准帧,CAN,5,24 26 2f 12 f0
123,接收,1,2026-04-29 08:37:49.467.864,0.032498,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
124,接收,1,2026-04-29 08:37:49.469.568,0.001704,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 42
125,接收,1,2026-04-29 08:37:49.521.441,0.051873,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
126,接收,1,2026-04-29 08:37:49.535.385,0.013944,1b1,报文帧,数据帧,标准帧,CAN,5,24 26 38 12 f0
127,接收,1,2026-04-29 08:37:49.557.564,0.022179,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 43
128,接收,1,2026-04-29 08:37:49.627.649,0.070085,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
129,接收,1,2026-04-29 08:37:49.635.384,0.007735,731,报文帧,数据帧,标准帧,CAN,1,05
130,接收,1,2026-04-29 08:37:49.635.617,0.000233,1b1,报文帧,数据帧,标准帧,CAN,5,24 26 3c 12 f0
131,接收,1,2026-04-29 08:37:49.645.560,0.009943,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 43
132,接收,1,2026-04-29 08:37:49.725.976,0.080416,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
133,接收,1,2026-04-29 08:37:49.733.556,0.007580,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 44
134,接收,1,2026-04-29 08:37:49.735.384,0.001828,1b1,报文帧,数据帧,标准帧,CAN,5,24 26 42 12 f0
135,接收,1,2026-04-29 08:37:49.769.992,0.034608,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 03 00 20 56 1a 00 00
136,接收,1,2026-04-29 08:37:49.770.561,0.000569,18f182a0,报文帧,数据帧,扩展帧,CAN,8,9e 00 40 00 a0 00 81 00
137,接收,1,2026-04-29 08:37:49.771.125,0.000564,18f183a0,报文帧,数据帧,扩展帧,CAN,8,60 09 0d 00 df 06 e4 01
138,接收,1,2026-04-29 08:37:49.771.678,0.000553,18f184a0,报文帧,数据帧,扩展帧,CAN,8,32 00 1d 00 20 00 35 00
139,接收,1,2026-04-29 08:37:49.772.250,0.000572,18f185a0,报文帧,数据帧,扩展帧,CAN,8,16 0c 00 00 20 1c 00 00
140,接收,1,2026-04-29 08:37:49.772.818,0.000568,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 5f 1e
141,接收,1,2026-04-29 08:37:49.773.378,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 01 02 01 01 01 02 02
142,接收,1,2026-04-29 08:37:49.773.938,0.000560,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
143,接收,1,2026-04-29 08:37:49.774.507,0.000569,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 05 18 00
144,接收,1,2026-04-29 08:37:49.775.083,0.000576,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
145,接收,1,2026-04-29 08:37:49.775.663,0.000580,18f196a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
146,接收,1,2026-04-29 08:37:49.776.243,0.000580,11d,报文帧,数据帧,标准帧,CAN,8,01 03 00 00 00 01 84 0a
147,接收,1,2026-04-29 08:37:49.821.420,0.045177,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
148,接收,1,2026-04-29 08:37:49.821.916,0.000496,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 44
149,接收,1,2026-04-29 08:37:49.835.409,0.013493,1b1,报文帧,数据帧,标准帧,CAN,5,24 26 3d 12 f0
150,接收,1,2026-04-29 08:37:49.909.551,0.074142,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 45
151,接收,1,2026-04-29 08:37:49.935.404,0.025853,1b1,报文帧,数据帧,标准帧,CAN,5,24 26 29 12 f0
152,接收,1,2026-04-29 08:37:49.947.940,0.012536,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
153,接收,1,2026-04-29 08:37:49.997.550,0.049610,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 45
154,接收,1,2026-04-29 08:37:50.021.409,0.023859,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
155,接收,1,2026-04-29 08:37:50.035.422,0.014013,1b1,报文帧,数据帧,标准帧,CAN,5,24 26 11 12 f0
156,接收,1,2026-04-29 08:37:50.085.548,0.050126,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 46
157,接收,1,2026-04-29 08:37:50.121.406,0.035858,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
158,接收,1,2026-04-29 08:37:50.135.422,0.014016,731,报文帧,数据帧,标准帧,CAN,1,05
159,接收,1,2026-04-29 08:37:50.135.654,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,24 26 0e 12 f0
160,接收,1,2026-04-29 08:37:50.173.545,0.037891,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 46
161,接收,1,2026-04-29 08:37:50.235.426,0.061881,1b1,报文帧,数据帧,标准帧,CAN,5,24 26 1a 12 f0
162,接收,1,2026-04-29 08:37:50.261.541,0.026115,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 46
163,接收,1,2026-04-29 08:37:50.267.921,0.006380,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
164,接收,1,2026-04-29 08:37:50.269.986,0.002065,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 03 00 20 56 1a 00 00
165,接收,1,2026-04-29 08:37:50.270.554,0.000568,18f182a0,报文帧,数据帧,扩展帧,CAN,8,9e 00 3f 00 a0 00 82 00
166,接收,1,2026-04-29 08:37:50.271.122,0.000568,18f183a0,报文帧,数据帧,扩展帧,CAN,8,60 09 0d 00 e3 06 e0 01
167,接收,1,2026-04-29 08:37:50.271.674,0.000552,18f184a0,报文帧,数据帧,扩展帧,CAN,8,32 00 1d 00 20 00 35 00
168,接收,1,2026-04-29 08:37:50.272.246,0.000572,18f185a0,报文帧,数据帧,扩展帧,CAN,8,17 0c 00 00 20 1c 00 00
169,接收,1,2026-04-29 08:37:50.272.818,0.000572,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 5f 1e
170,接收,1,2026-04-29 08:37:50.273.379,0.000561,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 01 02 01 01 01 02 02
171,接收,1,2026-04-29 08:37:50.273.939,0.000560,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
172,接收,1,2026-04-29 08:37:50.274.507,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 05 18 00
173,接收,1,2026-04-29 08:37:50.275.083,0.000576,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
174,接收,1,2026-04-29 08:37:50.275.663,0.000580,18f196a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
175,接收,1,2026-04-29 08:37:50.276.243,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 03 00 20 56 1a 00 00
176,接收,1,2026-04-29 08:37:50.276.728,0.000485,182,报文帧,数据帧,标准帧,CAN,8,9e 00 a0 00 3f 00 82 00
177,接收,1,2026-04-29 08:37:50.277.208,0.000480,183,报文帧,数据帧,标准帧,CAN,8,00 00 45 00 48 00 5d 00
178,接收,1,2026-04-29 08:37:50.277.692,0.000484,184,报文帧,数据帧,标准帧,CAN,8,18 00 e3 06 e0 01 32 00
179,接收,1,2026-04-29 08:37:50.278.173,0.000481,185,报文帧,数据帧,标准帧,CAN,8,02 01 30 00 00 02 5f 1e
180,接收,1,2026-04-29 08:37:50.321.394,0.043221,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
181,接收,1,2026-04-29 08:37:50.335.450,0.014056,1b1,报文帧,数据帧,标准帧,CAN,5,24 26 31 12 f0
182,接收,1,2026-04-29 08:37:50.349.537,0.014087,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 47
183,接收,1,2026-04-29 08:37:50.428.121,0.078584,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
184,接收,1,2026-04-29 08:37:50.435.442,0.007321,1b1,报文帧,数据帧,标准帧,CAN,5,24 26 40 12 f0
185,接收,1,2026-04-29 08:37:50.437.537,0.002095,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 47
186,接收,1,2026-04-29 08:37:50.525.535,0.087998,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 48
187,接收,1,2026-04-29 08:37:50.526.031,0.000496,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
188,接收,1,2026-04-29 08:37:50.535.463,0.009432,1b1,报文帧,数据帧,标准帧,CAN,5,24 26 38 12 f0
189,接收,1,2026-04-29 08:37:50.613.533,0.078070,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 48
190,接收,1,2026-04-29 08:37:50.625.924,0.012391,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
191,接收,1,2026-04-29 08:37:50.635.460,0.009536,731,报文帧,数据帧,标准帧,CAN,1,05
192,接收,1,2026-04-29 08:37:50.635.692,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,24 26 26 12 f0
193,接收,1,2026-04-29 08:37:50.701.530,0.065838,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 49
194,接收,1,2026-04-29 08:37:50.735.467,0.033937,1b1,报文帧,数据帧,标准帧,CAN,5,24 26 1c 12 f0
195,接收,1,2026-04-29 08:37:50.747.791,0.012324,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
196,接收,1,2026-04-29 08:37:50.769.979,0.022188,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 03 00 20 56 1a 00 00
197,接收,1,2026-04-29 08:37:50.770.547,0.000568,18f182a0,报文帧,数据帧,扩展帧,CAN,8,9e 00 3f 00 a0 00 82 00
198,接收,1,2026-04-29 08:37:50.771.115,0.000568,18f183a0,报文帧,数据帧,扩展帧,CAN,8,60 09 0d 00 e3 06 e4 01
