序号,方向,CAN通道,时间标识,增量时间（秒）,帧ID,帧类别,帧类型,帧格式,数据类别,DLC(数据长度,数据
51,接收,1,2026-04-29 08:44:57.362.205,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 03 00 23 56 18 00 00
52,接收,1,2026-04-29 08:44:57.362.693,0.000488,182,报文帧,数据帧,标准帧,CAN,8,9d 00 a0 00 2c 00 81 00
53,接收,1,2026-04-29 08:44:57.363.178,0.000485,183,报文帧,数据帧,标准帧,CAN,8,00 00 48 00 48 00 57 00
54,接收,1,2026-04-29 08:44:57.363.666,0.000488,184,报文帧,数据帧,标准帧,CAN,8,18 00 72 03 7c 01 00 00
55,接收,1,2026-04-29 08:44:57.364.158,0.000492,185,报文帧,数据帧,标准帧,CAN,8,02 01 00 00 00 02 5f 19
56,接收,1,2026-04-29 08:44:57.379.005,0.014847,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 57
57,接收,1,2026-04-29 08:44:57.404.249,0.025244,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
58,接收,1,2026-04-29 08:44:57.410.017,0.005768,1b1,报文帧,数据帧,标准帧,CAN,5,80 26 0e 12 f0
59,接收,1,2026-04-29 08:44:57.467.003,0.056986,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 58
60,接收,1,2026-04-29 08:44:57.505.977,0.038974,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
61,接收,1,2026-04-29 08:44:57.510.013,0.004036,1b1,报文帧,数据帧,标准帧,CAN,5,80 26 ff 11 f0
62,接收,1,2026-04-29 08:44:57.554.999,0.044986,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 58
63,接收,1,2026-04-29 08:44:57.604.237,0.049238,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
64,接收,1,2026-04-29 08:44:57.610.041,0.005804,1b1,报文帧,数据帧,标准帧,CAN,5,80 26 08 12 f0
65,接收,1,2026-04-29 08:44:57.642.999,0.032958,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 59
66,接收,1,2026-04-29 08:44:57.704.232,0.061233,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
67,接收,1,2026-04-29 08:44:57.710.032,0.005800,731,报文帧,数据帧,标准帧,CAN,1,05
68,接收,1,2026-04-29 08:44:57.710.264,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,80 26 31 12 f0
69,接收,1,2026-04-29 08:44:57.730.995,0.020731,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 59
70,接收,1,2026-04-29 08:44:57.810.036,0.079041,1b1,报文帧,数据帧,标准帧,CAN,5,80 26 4c 12 f0
71,接收,1,2026-04-29 08:44:57.818.992,0.008956,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 59
72,接收,1,2026-04-29 08:44:57.825.960,0.006968,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
73,接收,1,2026-04-29 08:44:57.855.924,0.029964,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 03 00 23 57 18 00 00
74,接收,1,2026-04-29 08:44:57.856.492,0.000568,18f182a0,报文帧,数据帧,扩展帧,CAN,8,9d 00 29 00 a0 00 81 00
75,接收,1,2026-04-29 08:44:57.857.052,0.000560,18f183a0,报文帧,数据帧,扩展帧,CAN,8,60 09 00 00 73 03 78 01
76,接收,1,2026-04-29 08:44:57.857.620,0.000568,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 20 00 20 00 2f 00
77,接收,1,2026-04-29 08:44:57.858.192,0.000572,18f185a0,报文帧,数据帧,扩展帧,CAN,8,53 0c 00 00 20 1c 00 00
78,接收,1,2026-04-29 08:44:57.858.757,0.000565,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 5f 19
79,接收,1,2026-04-29 08:44:57.859.317,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 01 02 01 01 01 02 02
80,接收,1,2026-04-29 08:44:57.859.877,0.000560,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
81,接收,1,2026-04-29 08:44:57.860.446,0.000569,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 01 13 00
82,接收,1,2026-04-29 08:44:57.861.018,0.000572,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
83,接收,1,2026-04-29 08:44:57.861.598,0.000580,18f196a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
84,接收,1,2026-04-29 08:44:57.862.178,0.000580,11d,报文帧,数据帧,标准帧,CAN,8,01 03 00 00 00 01 84 0a
85,接收,1,2026-04-29 08:44:57.904.219,0.042041,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
86,接收,1,2026-04-29 08:44:57.906.991,0.002772,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 5a
87,接收,1,2026-04-29 08:44:57.910.060,0.003069,1b1,报文帧,数据帧,标准帧,CAN,5,80 26 4f 12 f0
88,接收,1,2026-04-29 08:44:57.994.989,0.084929,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 5a
89,接收,1,2026-04-29 08:44:58.004.213,0.009224,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
90,接收,1,2026-04-29 08:44:58.010.057,0.005844,1b1,报文帧,数据帧,标准帧,CAN,5,80 26 4d 12 f0
91,接收,1,2026-04-29 08:44:58.082.982,0.072925,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 5b
92,接收,1,2026-04-29 08:44:58.110.079,0.027097,1b1,报文帧,数据帧,标准帧,CAN,5,80 26 40 12 f0
93,接收,1,2026-04-29 08:44:58.145.942,0.035863,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
94,接收,1,2026-04-29 08:44:58.170.981,0.025039,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 5b
95,接收,1,2026-04-29 08:44:58.204.199,0.033218,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
96,接收,1,2026-04-29 08:44:58.210.071,0.005872,731,报文帧,数据帧,标准帧,CAN,1,05
97,接收,1,2026-04-29 08:44:58.210.304,0.000233,1b1,报文帧,数据帧,标准帧,CAN,5,80 26 15 12 f0
98,接收,1,2026-04-29 08:44:58.258.978,0.048674,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 5c
99,接收,1,2026-04-29 08:44:58.305.932,0.046954,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
100,接收,1,2026-04-29 08:44:58.310.080,0.004148,1b1,报文帧,数据帧,标准帧,CAN,5,80 26 0a 12 f0
101,接收,1,2026-04-29 08:44:58.346.975,0.036895,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 5c
102,接收,1,2026-04-29 08:44:58.355.920,0.008945,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 03 00 23 55 18 00 00
103,接收,1,2026-04-29 08:44:58.356.488,0.000568,18f182a0,报文帧,数据帧,扩展帧,CAN,8,9d 00 28 00 a0 00 81 00
104,接收,1,2026-04-29 08:44:58.357.052,0.000564,18f183a0,报文帧,数据帧,扩展帧,CAN,8,60 09 00 00 73 03 78 01
105,接收,1,2026-04-29 08:44:58.357.621,0.000569,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 20 00 20 00 2f 00
106,接收,1,2026-04-29 08:44:58.358.193,0.000572,18f185a0,报文帧,数据帧,扩展帧,CAN,8,53 0c 00 00 20 1c 00 00
107,接收,1,2026-04-29 08:44:58.358.757,0.000564,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 5f 19
108,接收,1,2026-04-29 08:44:58.359.318,0.000561,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 01 02 01 01 01 02 02
109,接收,1,2026-04-29 08:44:58.359.878,0.000560,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
110,接收,1,2026-04-29 08:44:58.360.446,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 01 13 00
111,接收,1,2026-04-29 08:44:58.361.018,0.000572,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
112,接收,1,2026-04-29 08:44:58.361.598,0.000580,18f196a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
113,接收,1,2026-04-29 08:44:58.362.179,0.000581,181,报文帧,数据帧,标准帧,CAN,8,00 03 00 23 55 18 00 00
114,接收,1,2026-04-29 08:44:58.362.663,0.000484,182,报文帧,数据帧,标准帧,CAN,8,9d 00 a0 00 28 00 81 00
115,接收,1,2026-04-29 08:44:58.363.147,0.000484,183,报文帧,数据帧,标准帧,CAN,8,00 00 48 00 48 00 57 00
116,接收,1,2026-04-29 08:44:58.363.635,0.000488,184,报文帧,数据帧,标准帧,CAN,8,18 00 73 03 78 01 00 00
117,接收,1,2026-04-29 08:44:58.364.119,0.000484,185,报文帧,数据帧,标准帧,CAN,8,02 01 00 00 00 02 5f 19
118,接收,1,2026-04-29 08:44:58.408.736,0.044617,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
119,接收,1,2026-04-29 08:44:58.410.097,0.001361,1b1,报文帧,数据帧,标准帧,CAN,5,80 26 11 12 f0
120,接收,1,2026-04-29 08:44:58.434.972,0.024875,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 5d
121,接收,1,2026-04-29 08:44:58.504.184,0.069212,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
122,接收,1,2026-04-29 08:44:58.510.096,0.005912,1b1,报文帧,数据帧,标准帧,CAN,5,80 26 20 12 f0
123,接收,1,2026-04-29 08:44:58.522.972,0.012876,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 5d
124,接收,1,2026-04-29 08:44:58.610.114,0.087142,1b1,报文帧,数据帧,标准帧,CAN,5,80 26 47 12 f0
125,接收,1,2026-04-29 08:44:58.610.966,0.000852,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 5d
126,接收,1,2026-04-29 08:44:58.625.913,0.014947,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
127,接收,1,2026-04-29 08:44:58.698.963,0.073050,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 5e
128,接收,1,2026-04-29 08:44:58.704.171,0.005208,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
129,接收,1,2026-04-29 08:44:58.710.111,0.005940,731,报文帧,数据帧,标准帧,CAN,1,05
130,接收,1,2026-04-29 08:44:58.710.343,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,80 26 59 12 f0
131,接收,1,2026-04-29 08:44:58.786.960,0.076617,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 5e
132,接收,1,2026-04-29 08:44:58.804.164,0.017204,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
133,接收,1,2026-04-29 08:44:58.810.116,0.005952,1b1,报文帧,数据帧,标准帧,CAN,5,80 26 58 12 f0
134,接收,1,2026-04-29 08:44:58.855.911,0.045795,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 23 57 19 00 00
135,接收,1,2026-04-29 08:44:58.856.475,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,54 00 1a 00 9f 00 81 00
136,接收,1,2026-04-29 08:44:58.857.039,0.000564,18f183a0,报文帧,数据帧,扩展帧,CAN,8,c4 09 00 00 56 03 78 01
137,接收,1,2026-04-29 08:44:58.857.604,0.000565,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 20 00 20 00 2f 00
138,接收,1,2026-04-29 08:44:58.858.176,0.000572,18f185a0,报文帧,数据帧,扩展帧,CAN,8,53 0c 00 00 20 1c 00 00
139,接收,1,2026-04-29 08:44:58.858.741,0.000565,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 5f 19
140,接收,1,2026-04-29 08:44:58.859.300,0.000559,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 01 02 01 01 01 02 02
141,接收,1,2026-04-29 08:44:58.859.861,0.000561,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
142,接收,1,2026-04-29 08:44:58.860.429,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 01 13 00
143,接收,1,2026-04-29 08:44:58.861.001,0.000572,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
144,接收,1,2026-04-29 08:44:58.861.581,0.000580,18f196a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
145,接收,1,2026-04-29 08:44:58.862.162,0.000581,11d,报文帧,数据帧,标准帧,CAN,8,01 03 00 00 00 01 84 0a
146,接收,1,2026-04-29 08:44:58.874.961,0.012799,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 5f
147,接收,1,2026-04-29 08:44:58.910.138,0.035177,1b1,报文帧,数据帧,标准帧,CAN,5,80 26 4a 12 f0
148,接收,1,2026-04-29 08:44:58.945.892,0.035754,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
149,接收,1,2026-04-29 08:44:58.962.955,0.017063,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 5f
150,接收,1,2026-04-29 08:44:59.004.153,0.041198,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
151,接收,1,2026-04-29 08:44:59.010.133,0.005980,1b1,报文帧,数据帧,标准帧,CAN,5,80 26 3d 12 f0
152,接收,1,2026-04-29 08:44:59.050.955,0.040822,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 60
153,接收,1,2026-04-29 08:44:59.105.884,0.054929,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
154,接收,1,2026-04-29 08:44:59.110.152,0.004268,1b1,报文帧,数据帧,标准帧,CAN,5,80 26 16 12 f0
155,接收,1,2026-04-29 08:44:59.138.951,0.028799,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 60
156,接收,1,2026-04-29 08:44:59.204.140,0.065189,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
157,接收,1,2026-04-29 08:44:59.210.152,0.006012,731,报文帧,数据帧,标准帧,CAN,1,05
158,接收,1,2026-04-29 08:44:59.210.384,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,80 26 15 12 f0
159,接收,1,2026-04-29 08:44:59.226.947,0.016563,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 60
160,接收,1,2026-04-29 08:44:59.304.136,0.077189,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
161,接收,1,2026-04-29 08:44:59.310.156,0.006020,1b1,报文帧,数据帧,标准帧,CAN,5,80 26 46 12 f0
162,接收,1,2026-04-29 08:44:59.314.944,0.004788,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 61
163,接收,1,2026-04-29 08:44:59.355.904,0.040960,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 23 56 19 00 00
164,接收,1,2026-04-29 08:44:59.356.468,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,01 00 1a 00 9f 00 81 00
165,接收,1,2026-04-29 08:44:59.357.040,0.000572,18f183a0,报文帧,数据帧,扩展帧,CAN,8,c4 09 00 00 26 03 64 01
166,接收,1,2026-04-29 08:44:59.357.596,0.000556,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 20 00 20 00 2f 00
167,接收,1,2026-04-29 08:44:59.358.169,0.000573,18f185a0,报文帧,数据帧,扩展帧,CAN,8,53 0c 00 00 20 1c 00 00
168,接收,1,2026-04-29 08:44:59.358.733,0.000564,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 5f 19
169,接收,1,2026-04-29 08:44:59.359.293,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
170,接收,1,2026-04-29 08:44:59.359.857,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
171,接收,1,2026-04-29 08:44:59.360.426,0.000569,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 01 13 00
172,接收,1,2026-04-29 08:44:59.360.998,0.000572,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
173,接收,1,2026-04-29 08:44:59.361.578,0.000580,18f196a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
174,接收,1,2026-04-29 08:44:59.362.158,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 23 56 19 00 00
175,接收,1,2026-04-29 08:44:59.362.638,0.000480,182,报文帧,数据帧,标准帧,CAN,8,01 00 9f 00 1a 00 81 00
176,接收,1,2026-04-29 08:44:59.363.122,0.000484,183,报文帧,数据帧,标准帧,CAN,8,00 00 48 00 48 00 57 00
177,接收,1,2026-04-29 08:44:59.363.611,0.000489,184,报文帧,数据帧,标准帧,CAN,8,19 00 26 03 64 01 00 00
178,接收,1,2026-04-29 08:44:59.364.095,0.000484,185,报文帧,数据帧,标准帧,CAN,8,02 01 00 00 00 02 5f 19
179,接收,1,2026-04-29 08:44:59.402.941,0.038846,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 61
180,接收,1,2026-04-29 08:44:59.410.174,0.007233,1b1,报文帧,数据帧,标准帧,CAN,5,80 26 5b 12 f0
181,接收,1,2026-04-29 08:44:59.425.865,0.015691,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
182,接收,1,2026-04-29 08:44:59.490.939,0.065074,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 62
183,接收,1,2026-04-29 08:44:59.508.671,0.017732,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
184,接收,1,2026-04-29 08:44:59.510.171,0.001500,1b1,报文帧,数据帧,标准帧,CAN,5,80 26 62 12 f0
185,接收,1,2026-04-29 08:44:59.578.936,0.068765,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 62
186,接收,1,2026-04-29 08:44:59.604.119,0.025183,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
187,接收,1,2026-04-29 08:44:59.610.191,0.006072,1b1,报文帧,数据帧,标准帧,CAN,5,80 26 51 12 f0
188,接收,1,2026-04-29 08:44:59.666.933,0.056742,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 63
189,接收,1,2026-04-29 08:44:59.710.190,0.043257,731,报文帧,数据帧,标准帧,CAN,1,05
190,接收,1,2026-04-29 08:44:59.710.423,0.000233,1b1,报文帧,数据帧,标准帧,CAN,5,80 26 3e 12 f0
191,接收,1,2026-04-29 08:44:59.745.844,0.035421,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
192,接收,1,2026-04-29 08:44:59.754.932,0.009088,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 63
193,接收,1,2026-04-29 08:44:59.804.106,0.049174,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
194,接收,1,2026-04-29 08:44:59.810.190,0.006084,1b1,报文帧,数据帧,标准帧,CAN,5,80 26 2d 12 f0
195,接收,1,2026-04-29 08:44:59.842.928,0.032738,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 64
196,接收,1,2026-04-29 08:44:59.855.897,0.012969,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 23 56 19 00 00
197,接收,1,2026-04-29 08:44:59.856.461,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,01 00 1a 00 9f 00 82 00
198,接收,1,2026-04-29 08:44:59.857.029,0.000568,18f183a0,报文帧,数据帧,扩展帧,CAN,8,c4 09 00 00 20 03 50 01
