序号,方向,CAN通道,时间标识,增量时间（秒）,帧ID,帧类别,帧类型,帧格式,数据类别,DLC(数据长度,数据
79,接收,1,2026-04-24 13:27:25.370.744,0.000556,18f183a0,报文帧,数据帧,扩展帧,CAN,8,60 09 00 00 41 04 c4 01
80,接收,1,2026-04-24 13:27:25.371.304,0.000560,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 18 00 10 00 27 00
81,接收,1,2026-04-24 13:27:25.371.873,0.000569,18f185a0,报文帧,数据帧,扩展帧,CAN,8,b6 09 00 00 20 1c 00 00
82,接收,1,2026-04-24 13:27:25.372.437,0.000564,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 5f 19
83,接收,1,2026-04-24 13:27:25.372.997,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,01 02 02 01 01 01 02 02
84,接收,1,2026-04-24 13:27:25.373.562,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 01 02 01
85,接收,1,2026-04-24 13:27:25.374.130,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 08 13 00
86,接收,1,2026-04-24 13:27:25.374.706,0.000576,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
87,接收,1,2026-04-24 13:27:25.375.286,0.000580,11d,报文帧,数据帧,标准帧,CAN,8,01 03 00 00 00 01 84 0a
88,接收,1,2026-04-24 13:27:25.428.452,0.053166,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 5a
89,接收,1,2026-04-24 13:27:25.430.161,0.001709,1b1,报文帧,数据帧,标准帧,CAN,5,32 25 b3 11 f0
90,接收,1,2026-04-24 13:27:25.442.352,0.012191,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
91,接收,1,2026-04-24 13:27:25.516.450,0.074098,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 5a
92,接收,1,2026-04-24 13:27:25.530.183,0.013733,1b1,报文帧,数据帧,标准帧,CAN,5,32 25 d2 11 f0
93,接收,1,2026-04-24 13:27:25.559.533,0.029350,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
94,接收,1,2026-04-24 13:27:25.604.448,0.044915,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 5b
95,接收,1,2026-04-24 13:27:25.630.181,0.025733,1b1,报文帧,数据帧,标准帧,CAN,5,32 25 db 11 f0
96,接收,1,2026-04-24 13:27:25.637.793,0.007612,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
97,接收,1,2026-04-24 13:27:25.692.443,0.054650,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 5b
98,接收,1,2026-04-24 13:27:25.730.200,0.037757,731,报文帧,数据帧,标准帧,CAN,1,05
99,接收,1,2026-04-24 13:27:25.730.432,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,32 25 cc 11 f0
100,接收,1,2026-04-24 13:27:25.737.787,0.007355,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
101,接收,1,2026-04-24 13:27:25.780.442,0.042655,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 5c
102,接收,1,2026-04-24 13:27:25.831.207,0.050765,1b1,报文帧,数据帧,标准帧,CAN,5,32 25 af 11 f0
103,接收,1,2026-04-24 13:27:25.868.437,0.037230,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 5c
104,接收,1,2026-04-24 13:27:25.869.610,0.001173,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 04 00 18 55 1a 00 00
105,接收,1,2026-04-24 13:27:25.870.175,0.000565,18f182a0,报文帧,数据帧,扩展帧,CAN,8,a8 00 2d 00 ab 00 82 00
106,接收,1,2026-04-24 13:27:25.870.735,0.000560,18f183a0,报文帧,数据帧,扩展帧,CAN,8,60 09 00 00 49 04 c8 01
107,接收,1,2026-04-24 13:27:25.871.295,0.000560,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 18 00 10 00 27 00
108,接收,1,2026-04-24 13:27:25.871.863,0.000568,18f185a0,报文帧,数据帧,扩展帧,CAN,8,b6 09 00 00 20 1c 00 00
109,接收,1,2026-04-24 13:27:25.872.428,0.000565,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 5f 19
110,接收,1,2026-04-24 13:27:25.872.988,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,01 02 02 01 01 01 02 02
111,接收,1,2026-04-24 13:27:25.873.552,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 01 02 01
112,接收,1,2026-04-24 13:27:25.874.121,0.000569,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 08 13 00
113,接收,1,2026-04-24 13:27:25.874.697,0.000576,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
114,接收,1,2026-04-24 13:27:25.875.277,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 04 00 18 55 1a 00 00
115,接收,1,2026-04-24 13:27:25.875.762,0.000485,182,报文帧,数据帧,标准帧,CAN,8,a8 00 ab 00 2d 00 82 00
116,接收,1,2026-04-24 13:27:25.876.242,0.000480,183,报文帧,数据帧,标准帧,CAN,8,00 00 40 00 38 00 4f 00
117,接收,1,2026-04-24 13:27:25.876.738,0.000496,184,报文帧,数据帧,标准帧,CAN,8,18 00 49 04 c8 01 00 00
118,接收,1,2026-04-24 13:27:25.877.230,0.000492,185,报文帧,数据帧,标准帧,CAN,8,02 01 00 00 00 02 5f 19
119,接收,1,2026-04-24 13:27:25.877.718,0.000488,186,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 02 00 00 00
120,接收,1,2026-04-24 13:27:25.879.514,0.001796,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
121,接收,1,2026-04-24 13:27:25.931.203,0.051689,1b1,报文帧,数据帧,标准帧,CAN,5,32 25 8c 11 f0
122,接收,1,2026-04-24 13:27:25.937.774,0.006571,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
123,接收,1,2026-04-24 13:27:25.956.437,0.018663,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 5d
124,接收,1,2026-04-24 13:27:26.031.227,0.074790,1b1,报文帧,数据帧,标准帧,CAN,5,32 25 81 11 f0
125,接收,1,2026-04-24 13:27:26.039.506,0.008279,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
126,接收,1,2026-04-24 13:27:26.044.434,0.004928,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 5d
127,接收,1,2026-04-24 13:27:26.131.224,0.086790,1b1,报文帧,数据帧,标准帧,CAN,5,32 25 8b 11 f0
128,接收,1,2026-04-24 13:27:26.132.431,0.001207,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 5d
129,接收,1,2026-04-24 13:27:26.137.764,0.005333,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
130,接收,1,2026-04-24 13:27:26.220.429,0.082665,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 5e
131,接收,1,2026-04-24 13:27:26.231.242,0.010813,731,报文帧,数据帧,标准帧,CAN,1,05
132,接收,1,2026-04-24 13:27:26.231.473,0.000231,1b1,报文帧,数据帧,标准帧,CAN,5,32 25 b7 11 f0
133,接收,1,2026-04-24 13:27:26.242.305,0.010832,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
134,接收,1,2026-04-24 13:27:26.308.427,0.066122,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 5e
135,接收,1,2026-04-24 13:27:26.331.248,0.022821,1b1,报文帧,数据帧,标准帧,CAN,5,32 25 c6 11 f0
136,接收,1,2026-04-24 13:27:26.359.486,0.028238,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
137,接收,1,2026-04-24 13:27:26.369.606,0.010120,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 04 00 18 55 1a 00 00
138,接收,1,2026-04-24 13:27:26.370.170,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,a8 00 2c 00 ab 00 81 00
139,接收,1,2026-04-24 13:27:26.370.731,0.000561,18f183a0,报文帧,数据帧,扩展帧,CAN,8,60 09 01 00 4c 04 c8 01
140,接收,1,2026-04-24 13:27:26.371.287,0.000556,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 18 00 10 00 27 00
141,接收,1,2026-04-24 13:27:26.371.855,0.000568,18f185a0,报文帧,数据帧,扩展帧,CAN,8,b6 09 00 00 20 1c 00 00
142,接收,1,2026-04-24 13:27:26.372.420,0.000565,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 5f 19
143,接收,1,2026-04-24 13:27:26.372.980,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,01 02 02 01 01 01 02 02
144,接收,1,2026-04-24 13:27:26.373.544,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 01 02 01
145,接收,1,2026-04-24 13:27:26.374.112,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 08 13 00
146,接收,1,2026-04-24 13:27:26.374.688,0.000576,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
147,接收,1,2026-04-24 13:27:26.375.269,0.000581,11d,报文帧,数据帧,标准帧,CAN,8,01 03 00 00 00 01 84 0a
148,接收,1,2026-04-24 13:27:26.396.424,0.021155,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 5f
149,接收,1,2026-04-24 13:27:26.431.245,0.034821,1b1,报文帧,数据帧,标准帧,CAN,5,32 25 d4 11 f0
150,接收,1,2026-04-24 13:27:26.442.293,0.011048,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
151,接收,1,2026-04-24 13:27:26.484.423,0.042130,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 5f
152,接收,1,2026-04-24 13:27:26.531.244,0.046821,1b1,报文帧,数据帧,标准帧,CAN,5,32 25 cf 11 f0
153,接收,1,2026-04-24 13:27:26.537.740,0.006496,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
154,接收,1,2026-04-24 13:27:26.572.419,0.034679,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 60
155,接收,1,2026-04-24 13:27:26.631.260,0.058841,1b1,报文帧,数据帧,标准帧,CAN,5,32 25 a9 11 f0
156,接收,1,2026-04-24 13:27:26.660.415,0.029155,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 60
157,接收,1,2026-04-24 13:27:26.679.467,0.019052,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
158,接收,1,2026-04-24 13:27:26.731.260,0.051793,731,报文帧,数据帧,标准帧,CAN,1,05
159,接收,1,2026-04-24 13:27:26.731.492,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,32 25 9e 11 f0
160,接收,1,2026-04-24 13:27:26.737.727,0.006235,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
161,接收,1,2026-04-24 13:27:26.748.415,0.010688,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 60
162,接收,1,2026-04-24 13:27:26.831.289,0.082874,1b1,报文帧,数据帧,标准帧,CAN,5,32 25 8f 11 f0
163,接收,1,2026-04-24 13:27:26.836.413,0.005124,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 61
164,接收,1,2026-04-24 13:27:26.839.457,0.003044,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
165,接收,1,2026-04-24 13:27:26.869.601,0.030144,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 04 00 18 54 1a 00 00
166,接收,1,2026-04-24 13:27:26.870.169,0.000568,18f182a0,报文帧,数据帧,扩展帧,CAN,8,a8 00 2d 00 ab 00 81 00
167,接收,1,2026-04-24 13:27:26.870.725,0.000556,18f183a0,报文帧,数据帧,扩展帧,CAN,8,60 09 01 00 49 04 c8 01
168,接收,1,2026-04-24 13:27:26.871.286,0.000561,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 18 00 10 00 27 00
169,接收,1,2026-04-24 13:27:26.871.854,0.000568,18f185a0,报文帧,数据帧,扩展帧,CAN,8,b6 09 00 00 20 1c 00 00
170,接收,1,2026-04-24 13:27:26.872.419,0.000565,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 5f 19
171,接收,1,2026-04-24 13:27:26.872.979,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,01 02 02 01 01 01 02 02
172,接收,1,2026-04-24 13:27:26.873.543,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 01 02 01
173,接收,1,2026-04-24 13:27:26.874.111,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 07 13 00
174,接收,1,2026-04-24 13:27:26.874.683,0.000572,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
175,接收,1,2026-04-24 13:27:26.875.264,0.000581,181,报文帧,数据帧,标准帧,CAN,8,00 04 00 18 54 1a 00 00
176,接收,1,2026-04-24 13:27:26.875.752,0.000488,182,报文帧,数据帧,标准帧,CAN,8,a8 00 ab 00 2d 00 81 00
177,接收,1,2026-04-24 13:27:26.876.232,0.000480,183,报文帧,数据帧,标准帧,CAN,8,00 00 40 00 38 00 4f 00
178,接收,1,2026-04-24 13:27:26.876.728,0.000496,184,报文帧,数据帧,标准帧,CAN,8,18 00 49 04 c8 01 00 00
179,接收,1,2026-04-24 13:27:26.877.220,0.000492,185,报文帧,数据帧,标准帧,CAN,8,02 01 06 00 00 02 5f 19
180,接收,1,2026-04-24 13:27:26.877.696,0.000476,186,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 02 00 00 00
181,接收,1,2026-04-24 13:27:26.924.411,0.046715,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 61
182,接收,1,2026-04-24 13:27:26.931.287,0.006876,1b1,报文帧,数据帧,标准帧,CAN,5,32 25 94 11 f0
183,接收,1,2026-04-24 13:27:26.942.263,0.010976,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
184,接收,1,2026-04-24 13:27:27.012.409,0.070146,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 62
185,接收,1,2026-04-24 13:27:27.031.282,0.018873,1b1,报文帧,数据帧,标准帧,CAN,5,32 25 ad 11 f0
186,接收,1,2026-04-24 13:27:27.042.257,0.010975,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
187,接收,1,2026-04-24 13:27:27.100.403,0.058146,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 62
188,接收,1,2026-04-24 13:27:27.131.304,0.030901,1b1,报文帧,数据帧,标准帧,CAN,5,32 25 c3 11 f0
189,接收,1,2026-04-24 13:27:27.159.438,0.028134,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
190,接收,1,2026-04-24 13:27:27.188.401,0.028963,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 63
191,接收,1,2026-04-24 13:27:27.231.302,0.042901,731,报文帧,数据帧,标准帧,CAN,1,05
192,接收,1,2026-04-24 13:27:27.231.535,0.000233,1b1,报文帧,数据帧,标准帧,CAN,5,32 25 ca 11 f0
193,接收,1,2026-04-24 13:27:27.242.246,0.010711,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
194,接收,1,2026-04-24 13:27:27.276.401,0.034155,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 63
195,接收,1,2026-04-24 13:27:27.331.306,0.054905,1b1,报文帧,数据帧,标准帧,CAN,5,32 25 cd 11 f0
196,接收,1,2026-04-24 13:27:27.337.694,0.006388,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
197,接收,1,2026-04-24 13:27:27.364.397,0.026703,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 64
198,接收,1,2026-04-24 13:27:27.369.594,0.005197,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 04 00 18 55 1a 00 00
199,接收,1,2026-04-24 13:27:27.370.158,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,a8 00 2b 00 ab 00 81 00
