序号,方向,CAN通道,时间标识,增量时间（秒）,帧ID,帧类别,帧类型,帧格式,数据类别,DLC(数据长度,数据
108,接收,1,2026-04-24 14:23:26.278.326,0.000584,18f185a0,报文帧,数据帧,扩展帧,CAN,8,1f 0a 00 00 00 00 00 00
109,接收,1,2026-04-24 14:23:26.278.907,0.000581,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 03 01 01 00 00 00
110,接收,1,2026-04-24 14:23:26.279.471,0.000564,18f187a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
111,接收,1,2026-04-24 14:23:26.280.051,0.000580,18f188a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
112,接收,1,2026-04-24 14:23:26.280.639,0.000588,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
113,接收,1,2026-04-24 14:23:26.281.223,0.000584,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
114,接收,1,2026-04-24 14:23:26.281.804,0.000581,11d,报文帧,数据帧,标准帧,CAN,8,01 03 00 00 00 01 84 0a
115,接收,1,2026-04-24 14:23:26.290.679,0.008875,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 07
116,接收,1,2026-04-24 14:23:26.293.912,0.003233,1b1,报文帧,数据帧,标准帧,CAN,5,dc 25 e4 12 f0
117,接收,1,2026-04-24 14:23:26.353.649,0.059737,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
118,接收,1,2026-04-24 14:23:26.378.677,0.025028,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 07
119,接收,1,2026-04-24 14:23:26.393.913,0.015236,1b1,报文帧,数据帧,标准帧,CAN,5,dc 25 e4 12 f0
120,接收,1,2026-04-24 14:23:26.466.675,0.072762,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 08
121,接收,1,2026-04-24 14:23:26.493.932,0.027257,1b1,报文帧,数据帧,标准帧,CAN,5,dc 25 e4 12 f0
122,接收,1,2026-04-24 14:23:26.521.691,0.027759,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
123,接收,1,2026-04-24 14:23:26.553.637,0.031946,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
124,接收,1,2026-04-24 14:23:26.554.673,0.001036,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 08
125,接收,1,2026-04-24 14:23:26.593.931,0.039258,731,报文帧,数据帧,标准帧,CAN,1,05
126,接收,1,2026-04-24 14:23:26.594.163,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,dc 25 e4 12 f0
127,接收,1,2026-04-24 14:23:26.642.670,0.048507,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 09
128,接收,1,2026-04-24 14:23:26.653.633,0.010963,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
129,接收,1,2026-04-24 14:23:26.693.930,0.040297,1b1,报文帧,数据帧,标准帧,CAN,5,dc 25 e5 12 f0
130,接收,1,2026-04-24 14:23:26.730.669,0.036739,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 09
131,接收,1,2026-04-24 14:23:26.753.628,0.022959,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
132,接收,1,2026-04-24 14:23:26.776.004,0.022376,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 1d 58 00 00 00
133,接收,1,2026-04-24 14:23:26.776.576,0.000572,18f182a0,报文帧,数据帧,扩展帧,CAN,8,00 00 03 00 02 00 01 00
134,接收,1,2026-04-24 14:23:26.777.156,0.000580,18f183a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
135,接收,1,2026-04-24 14:23:26.777.741,0.000585,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 d8 ff d8 ff 00 00
136,接收,1,2026-04-24 14:23:26.778.305,0.000564,18f185a0,报文帧,数据帧,扩展帧,CAN,8,1f 0a 00 00 00 00 00 00
137,接收,1,2026-04-24 14:23:26.778.886,0.000581,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 03 01 01 00 5f 19
138,接收,1,2026-04-24 14:23:26.779.442,0.000556,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 02 02 02 02 02
139,接收,1,2026-04-24 14:23:26.780.006,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 02 02
140,接收,1,2026-04-24 14:23:26.780.574,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
141,接收,1,2026-04-24 14:23:26.781.159,0.000585,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
142,接收,1,2026-04-24 14:23:26.781.739,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 1d 58 00 00 00
143,接收,1,2026-04-24 14:23:26.782.231,0.000492,182,报文帧,数据帧,标准帧,CAN,8,00 00 02 00 03 00 01 00
144,接收,1,2026-04-24 14:23:26.782.731,0.000500,183,报文帧,数据帧,标准帧,CAN,8,00 00 00 ff 00 ff 28 00
145,接收,1,2026-04-24 14:23:26.783.223,0.000492,184,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
146,接收,1,2026-04-24 14:23:26.783.723,0.000500,185,报文帧,数据帧,标准帧,CAN,8,02 02 00 00 00 02 5f 19
147,接收,1,2026-04-24 14:23:26.784.208,0.000485,186,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
148,接收,1,2026-04-24 14:23:26.793.952,0.009744,1b1,报文帧,数据帧,标准帧,CAN,5,dc 25 e5 12 f0
149,接收,1,2026-04-24 14:23:26.818.667,0.024715,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0a
150,接收,1,2026-04-24 14:23:26.893.949,0.075282,1b1,报文帧,数据帧,标准帧,CAN,5,dc 25 e5 12 f0
151,接收,1,2026-04-24 14:23:26.906.665,0.012716,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0a
152,接收,1,2026-04-24 14:23:26.921.668,0.015003,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
153,接收,1,2026-04-24 14:23:26.953.614,0.031946,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
154,接收,1,2026-04-24 14:23:26.993.971,0.040357,1b1,报文帧,数据帧,标准帧,CAN,5,dc 25 e5 12 f0
155,接收,1,2026-04-24 14:23:26.994.663,0.000692,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0a
156,接收,1,2026-04-24 14:23:27.053.612,0.058949,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
157,接收,1,2026-04-24 14:23:27.082.659,0.029047,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0b
158,接收,1,2026-04-24 14:23:27.093.968,0.011309,731,报文帧,数据帧,标准帧,CAN,1,05
159,接收,1,2026-04-24 14:23:27.094.200,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,dc 25 e5 12 f0
160,接收,1,2026-04-24 14:23:27.153.605,0.059405,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
161,接收,1,2026-04-24 14:23:27.170.656,0.017051,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0b
162,接收,1,2026-04-24 14:23:27.193.993,0.023337,1b1,报文帧,数据帧,标准帧,CAN,5,dc 25 e5 12 f0
163,接收,1,2026-04-24 14:23:27.258.656,0.064663,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0c
164,接收,1,2026-04-24 14:23:27.276.000,0.017344,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 1d 58 00 00 00
165,接收,1,2026-04-24 14:23:27.276.572,0.000572,18f182a0,报文帧,数据帧,扩展帧,CAN,8,00 00 03 00 02 00 01 00
166,接收,1,2026-04-24 14:23:27.277.152,0.000580,18f183a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
167,接收,1,2026-04-24 14:23:27.277.736,0.000584,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 20 00 14 00 00 00
168,接收,1,2026-04-24 14:23:27.278.316,0.000580,18f185a0,报文帧,数据帧,扩展帧,CAN,8,1f 0a 00 00 00 00 00 00
169,接收,1,2026-04-24 14:23:27.278.897,0.000581,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 03 01 01 00 5f 19
170,接收,1,2026-04-24 14:23:27.279.453,0.000556,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 02 02 02 02 02
171,接收,1,2026-04-24 14:23:27.280.017,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 02 02
172,接收,1,2026-04-24 14:23:27.280.585,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
173,接收,1,2026-04-24 14:23:27.281.170,0.000585,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
174,接收,1,2026-04-24 14:23:27.281.750,0.000580,11d,报文帧,数据帧,标准帧,CAN,8,01 03 00 00 00 01 84 0a
175,接收,1,2026-04-24 14:23:27.293.994,0.012244,1b1,报文帧,数据帧,标准帧,CAN,5,dc 25 e5 12 f0
176,接收,1,2026-04-24 14:23:27.321.648,0.027654,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
177,接收,1,2026-04-24 14:23:27.346.652,0.025004,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0c
178,接收,1,2026-04-24 14:23:27.353.596,0.006944,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
179,接收,1,2026-04-24 14:23:27.393.989,0.040393,1b1,报文帧,数据帧,标准帧,CAN,5,dc 25 e5 12 f0
180,接收,1,2026-04-24 14:23:27.434.652,0.040663,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0d
181,接收,1,2026-04-24 14:23:27.453.587,0.018935,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
182,接收,1,2026-04-24 14:23:27.494.008,0.040421,1b1,报文帧,数据帧,标准帧,CAN,5,dc 25 e5 12 f0
183,接收,1,2026-04-24 14:23:27.522.647,0.028639,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0d
184,接收,1,2026-04-24 14:23:27.553.582,0.030935,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
185,接收,1,2026-04-24 14:23:27.594.027,0.040445,731,报文帧,数据帧,标准帧,CAN,1,05
186,接收,1,2026-04-24 14:23:27.594.260,0.000233,1b1,报文帧,数据帧,标准帧,CAN,5,dc 25 e5 12 f0
187,接收,1,2026-04-24 14:23:27.610.647,0.016387,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0e
188,接收,1,2026-04-24 14:23:27.694.029,0.083382,1b1,报文帧,数据帧,标准帧,CAN,5,dc 25 e5 12 f0
189,接收,1,2026-04-24 14:23:27.698.645,0.004616,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0e
190,接收,1,2026-04-24 14:23:27.721.628,0.022983,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
191,接收,1,2026-04-24 14:23:27.753.574,0.031946,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
192,接收,1,2026-04-24 14:23:27.775.994,0.022420,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 1d 58 00 00 00
193,接收,1,2026-04-24 14:23:27.776.567,0.000573,18f182a0,报文帧,数据帧,扩展帧,CAN,8,00 00 03 00 02 00 01 00
194,接收,1,2026-04-24 14:23:27.777.147,0.000580,18f183a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
195,接收,1,2026-04-24 14:23:27.777.731,0.000584,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 20 00 14 00 00 00
196,接收,1,2026-04-24 14:23:27.778.312,0.000581,18f185a0,报文帧,数据帧,扩展帧,CAN,8,1f 0a 00 00 00 00 00 00
197,接收,1,2026-04-24 14:23:27.778.892,0.000580,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 03 01 01 00 5f 19
198,接收,1,2026-04-24 14:23:27.779.448,0.000556,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 02 02 02 02 02
199,接收,1,2026-04-24 14:23:27.780.012,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 02 02
200,接收,1,2026-04-24 14:23:27.780.580,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
201,接收,1,2026-04-24 14:23:27.781.165,0.000585,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
202,接收,1,2026-04-24 14:23:27.781.745,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 1d 58 00 00 00
203,接收,1,2026-04-24 14:23:27.782.237,0.000492,182,报文帧,数据帧,标准帧,CAN,8,00 00 02 00 03 00 01 00
204,接收,1,2026-04-24 14:23:27.782.738,0.000501,183,报文帧,数据帧,标准帧,CAN,8,00 00 48 00 3c 00 28 00
205,接收,1,2026-04-24 14:23:27.783.230,0.000492,184,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
206,接收,1,2026-04-24 14:23:27.783.730,0.000500,185,报文帧,数据帧,标准帧,CAN,8,02 02 00 00 00 02 5f 19
207,接收,1,2026-04-24 14:23:27.784.214,0.000484,186,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
