序号,方向,CAN通道,时间标识,增量时间（秒）,帧ID,帧类别,帧类型,帧格式,数据类别,DLC(数据长度,数据
43,接收,1,2026-04-24 12:54:26.965.810,0.009700,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 02
44,接收,1,2026-04-24 12:54:26.985.853,0.020043,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
45,接收,1,2026-04-24 12:54:27.013.319,0.027466,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
46,接收,1,2026-04-24 12:54:27.053.806,0.040487,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 03
47,接收,1,2026-04-24 12:54:27.056.131,0.002325,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 b3 13 f0
48,接收,1,2026-04-24 12:54:27.113.316,0.057185,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
49,接收,1,2026-04-24 12:54:27.141.803,0.028487,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 03
50,接收,1,2026-04-24 12:54:27.156.128,0.014325,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 b3 13 f0
51,接收,1,2026-04-24 12:54:27.213.309,0.057181,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
52,接收,1,2026-04-24 12:54:27.229.800,0.016491,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 03
53,接收,1,2026-04-24 12:54:27.256.141,0.026341,731,报文帧,数据帧,标准帧,CAN,1,05
54,接收,1,2026-04-24 12:54:27.256.405,0.000264,1b1,报文帧,数据帧,标准帧,CAN,5,34 24 b2 13 f0
55,接收,1,2026-04-24 12:54:27.269.794,0.013389,a000000,报文帧,数据帧,扩展帧,CAN,2,01 01
56,接收,1,2026-04-24 12:54:27.280.534,0.010740,a000000,报文帧,数据帧,扩展帧,CAN,2,01 01
57,接收,1,2026-04-24 12:54:27.291.534,0.011000,a000000,报文帧,数据帧,扩展帧,CAN,2,01 01
58,接收,1,2026-04-24 12:54:27.302.534,0.011000,a000000,报文帧,数据帧,扩展帧,CAN,2,01 01
59,接收,1,2026-04-24 12:54:27.313.534,0.011000,a000000,报文帧,数据帧,扩展帧,CAN,2,01 01
60,接收,1,2026-04-24 12:54:27.317.798,0.004264,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 04
61,接收,1,2026-04-24 12:54:27.324.535,0.006737,a000000,报文帧,数据帧,扩展帧,CAN,2,01 01
62,接收,1,2026-04-24 12:54:27.335.535,0.011000,a000000,报文帧,数据帧,扩展帧,CAN,2,01 01
63,接收,1,2026-04-24 12:54:27.346.535,0.011000,a000000,报文帧,数据帧,扩展帧,CAN,2,01 01
64,接收,1,2026-04-24 12:54:27.356.151,0.009616,1b1,报文帧,数据帧,标准帧,CAN,5,34 24 b1 13 f0
65,接收,1,2026-04-24 12:54:27.357.536,0.001385,a000000,报文帧,数据帧,扩展帧,CAN,2,01 01
66,接收,1,2026-04-24 12:54:27.368.536,0.011000,a000000,报文帧,数据帧,扩展帧,CAN,2,01 01
67,接收,1,2026-04-24 12:54:27.381.351,0.012815,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
68,接收,1,2026-04-24 12:54:27.405.799,0.024448,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 04
69,接收,1,2026-04-24 12:54:27.417.847,0.012048,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
70,接收,1,2026-04-24 12:54:27.456.148,0.038301,1b1,报文帧,数据帧,标准帧,CAN,5,34 24 b0 13 f0
71,接收,1,2026-04-24 12:54:27.493.794,0.037646,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 05
72,接收,1,2026-04-24 12:54:27.517.841,0.024047,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
73,接收,1,2026-04-24 12:54:27.556.166,0.038325,1b1,报文帧,数据帧,标准帧,CAN,5,34 24 b0 13 f0
74,接收,1,2026-04-24 12:54:27.581.793,0.025627,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 05
75,接收,1,2026-04-24 12:54:27.617.836,0.036043,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
76,接收,1,2026-04-24 12:54:27.656.165,0.038329,1b1,报文帧,数据帧,标准帧,CAN,5,34 24 b1 13 f0
77,接收,1,2026-04-24 12:54:27.669.792,0.013627,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 06
78,接收,1,2026-04-24 12:54:27.733.532,0.063740,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
79,接收,1,2026-04-24 12:54:27.734.116,0.000584,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
80,接收,1,2026-04-24 12:54:27.734.697,0.000581,11d,报文帧,数据帧,标准帧,CAN,8,01 03 00 00 00 01 84 0a
81,接收,1,2026-04-24 12:54:27.756.185,0.021488,731,报文帧,数据帧,标准帧,CAN,1,05
82,接收,1,2026-04-24 12:54:27.756.449,0.000264,1b1,报文帧,数据帧,标准帧,CAN,5,34 24 b3 13 f0
83,接收,1,2026-04-24 12:54:27.757.789,0.001340,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 06
84,接收,1,2026-04-24 12:54:27.785.808,0.028019,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
85,接收,1,2026-04-24 12:54:27.813.279,0.027471,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
86,接收,1,2026-04-24 12:54:27.845.790,0.032511,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 07
87,接收,1,2026-04-24 12:54:27.856.194,0.010404,1b1,报文帧,数据帧,标准帧,CAN,5,34 24 b3 13 f0
88,接收,1,2026-04-24 12:54:27.917.819,0.061625,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
89,接收,1,2026-04-24 12:54:27.933.786,0.015967,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 07
90,接收,1,2026-04-24 12:54:27.956.187,0.022401,1b1,报文帧,数据帧,标准帧,CAN,5,34 24 b3 13 f0
91,接收,1,2026-04-24 12:54:28.013.269,0.057082,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
92,接收,1,2026-04-24 12:54:28.021.784,0.008515,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 07
93,接收,1,2026-04-24 12:54:28.056.209,0.034425,1b1,报文帧,数据帧,标准帧,CAN,5,34 24 b3 13 f0
94,接收,1,2026-04-24 12:54:28.083.525,0.027316,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 10 5a 00 00 00
95,接收,1,2026-04-24 12:54:28.084.102,0.000577,18f182a0,报文帧,数据帧,扩展帧,CAN,8,00 00 03 00 02 00 01 00
96,接收,1,2026-04-24 12:54:28.084.682,0.000580,18f183a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
97,接收,1,2026-04-24 12:54:28.085.266,0.000584,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 3c 00 00 00
98,接收,1,2026-04-24 12:54:28.085.843,0.000577,18f185a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
99,接收,1,2026-04-24 12:54:28.086.427,0.000584,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 03 02 01 00 00 00
100,接收,1,2026-04-24 12:54:28.086.995,0.000568,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 02 02 02 02 02
101,接收,1,2026-04-24 12:54:28.087.560,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 02 00 02 02 02
102,接收,1,2026-04-24 12:54:28.088.124,0.000564,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 10 5a 00 00 00
103,接收,1,2026-04-24 12:54:28.088.616,0.000492,182,报文帧,数据帧,标准帧,CAN,8,00 00 03 00 02 00 01 00
104,接收,1,2026-04-24 12:54:28.089.112,0.000496,183,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
105,接收,1,2026-04-24 12:54:28.089.613,0.000501,184,报文帧,数据帧,标准帧,CAN,8,28 00 00 00 00 00 00 28
106,接收,1,2026-04-24 12:54:28.090.105,0.000492,185,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
107,接收,1,2026-04-24 12:54:28.090.601,0.000496,186,报文帧,数据帧,标准帧,CAN,8,00 00 03 02 01 02 02 02
108,接收,1,2026-04-24 12:54:28.091.085,0.000484,191,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
109,接收,1,2026-04-24 12:54:28.091.581,0.000496,192,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
110,接收,1,2026-04-24 12:54:28.109.781,0.018200,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 08
111,接收,1,2026-04-24 12:54:28.156.206,0.046425,1b1,报文帧,数据帧,标准帧,CAN,5,34 24 b2 13 f0
112,接收,1,2026-04-24 12:54:28.181.309,0.025103,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
113,接收,1,2026-04-24 12:54:28.197.780,0.016471,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 08
114,接收,1,2026-04-24 12:54:28.213.256,0.015476,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
115,接收,1,2026-04-24 12:54:28.256.209,0.042953,731,报文帧,数据帧,标准帧,CAN,1,05
116,接收,1,2026-04-24 12:54:28.256.473,0.000264,1b1,报文帧,数据帧,标准帧,CAN,5,34 24 b1 13 f0
117,接收,1,2026-04-24 12:54:28.285.776,0.029303,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 09
118,接收,1,2026-04-24 12:54:28.313.251,0.027475,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
119,接收,1,2026-04-24 12:54:28.356.232,0.042981,1b1,报文帧,数据帧,标准帧,CAN,5,34 24 b1 13 f0
120,接收,1,2026-04-24 12:54:28.373.776,0.017544,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 09
121,接收,1,2026-04-24 12:54:28.383.524,0.009748,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
122,接收,1,2026-04-24 12:54:28.384.108,0.000584,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
123,接收,1,2026-04-24 12:54:28.384.689,0.000581,11d,报文帧,数据帧,标准帧,CAN,8,01 03 00 00 00 01 84 0a
124,接收,1,2026-04-24 12:54:28.413.247,0.028558,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
125,接收,1,2026-04-24 12:54:28.456.228,0.042981,1b1,报文帧,数据帧,标准帧,CAN,5,34 24 b1 13 f0
126,接收,1,2026-04-24 12:54:28.461.776,0.005548,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0a
127,接收,1,2026-04-24 12:54:28.549.774,0.087998,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0a
128,接收,1,2026-04-24 12:54:28.556.254,0.006480,1b1,报文帧,数据帧,标准帧,CAN,5,34 24 b1 13 f0
129,接收,1,2026-04-24 12:54:28.581.289,0.025035,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
130,接收,1,2026-04-24 12:54:28.613.236,0.031947,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
131,接收,1,2026-04-24 12:54:28.637.771,0.024535,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0a
132,接收,1,2026-04-24 12:54:28.656.252,0.018481,1b1,报文帧,数据帧,标准帧,CAN,5,34 24 b3 13 f0
133,接收,1,2026-04-24 12:54:28.683.520,0.027268,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 10 5a 00 00 00
134,接收,1,2026-04-24 12:54:28.684.096,0.000576,18f182a0,报文帧,数据帧,扩展帧,CAN,8,00 00 03 00 02 00 01 00
135,接收,1,2026-04-24 12:54:28.684.676,0.000580,18f183a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
136,接收,1,2026-04-24 12:54:28.685.260,0.000584,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 3c 00 00 00
137,接收,1,2026-04-24 12:54:28.685.836,0.000576,18f185a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
138,接收,1,2026-04-24 12:54:28.686.420,0.000584,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 03 02 01 00 00 00
139,接收,1,2026-04-24 12:54:28.686.988,0.000568,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 02 02 02 02 02
140,接收,1,2026-04-24 12:54:28.687.552,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 02 00 02 02 02
141,接收,1,2026-04-24 12:54:28.688.116,0.000564,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 10 5a 00 00 00
142,接收,1,2026-04-24 12:54:28.688.608,0.000492,182,报文帧,数据帧,标准帧,CAN,8,00 00 03 00 02 00 01 00
143,接收,1,2026-04-24 12:54:28.689.105,0.000497,183,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
144,接收,1,2026-04-24 12:54:28.689.605,0.000500,184,报文帧,数据帧,标准帧,CAN,8,28 00 00 00 00 00 00 28
145,接收,1,2026-04-24 12:54:28.690.097,0.000492,185,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
146,接收,1,2026-04-24 12:54:28.690.594,0.000497,186,报文帧,数据帧,标准帧,CAN,8,00 00 03 02 01 02 02 02
147,接收,1,2026-04-24 12:54:28.691.078,0.000484,191,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
148,接收,1,2026-04-24 12:54:28.691.574,0.000496,192,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
149,接收,1,2026-04-24 12:54:28.713.229,0.021655,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
150,接收,1,2026-04-24 12:54:28.725.768,0.012539,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0b
151,接收,1,2026-04-24 12:54:28.756.250,0.030482,731,报文帧,数据帧,标准帧,CAN,1,05
152,接收,1,2026-04-24 12:54:28.756.482,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,34 24 b3 13 f0
153,接收,1,2026-04-24 12:54:28.813.223,0.056741,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
154,接收,1,2026-04-24 12:54:28.813.767,0.000544,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0b
155,接收,1,2026-04-24 12:54:28.856.272,0.042505,1b1,报文帧,数据帧,标准帧,CAN,5,34 24 b3 13 f0
156,接收,1,2026-04-24 12:54:28.901.763,0.045491,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0c
157,接收,1,2026-04-24 12:54:28.956.273,0.054510,1b1,报文帧,数据帧,标准帧,CAN,5,34 24 b3 13 f0
158,接收,1,2026-04-24 12:54:28.981.268,0.024995,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
159,接收,1,2026-04-24 12:54:28.983.516,0.002248,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
160,接收,1,2026-04-24 12:54:28.984.100,0.000584,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
161,接收,1,2026-04-24 12:54:28.984.681,0.000581,11d,报文帧,数据帧,标准帧,CAN,8,01 03 00 00 00 01 84 0a
162,接收,1,2026-04-24 12:54:28.989.760,0.005079,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0c
163,接收,1,2026-04-24 12:54:29.013.212,0.023452,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
164,接收,1,2026-04-24 12:54:29.056.293,0.043081,1b1,报文帧,数据帧,标准帧,CAN,5,34 24 b1 13 f0
165,接收,1,2026-04-24 12:54:29.077.760,0.021467,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0d
166,接收,1,2026-04-24 12:54:29.113.207,0.035447,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
167,接收,1,2026-04-24 12:54:29.156.291,0.043084,1b1,报文帧,数据帧,标准帧,CAN,5,34 24 b1 13 f0
168,接收,1,2026-04-24 12:54:29.165.759,0.009468,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0d
169,接收,1,2026-04-24 12:54:29.213.201,0.047442,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
170,接收,1,2026-04-24 12:54:29.253.756,0.040555,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0e
171,接收,1,2026-04-24 12:54:29.257.313,0.003557,731,报文帧,数据帧,标准帧,CAN,1,05
172,接收,1,2026-04-24 12:54:29.257.545,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,34 24 b1 13 f0
173,接收,1,2026-04-24 12:54:29.283.513,0.025968,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 10 5a 00 00 00
174,接收,1,2026-04-24 12:54:29.284.089,0.000576,18f182a0,报文帧,数据帧,扩展帧,CAN,8,00 00 03 00 02 00 02 00
175,接收,1,2026-04-24 12:54:29.284.665,0.000576,18f183a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
176,接收,1,2026-04-24 12:54:29.285.250,0.000585,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 3c 00 00 00
177,接收,1,2026-04-24 12:54:29.285.826,0.000576,18f185a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
178,接收,1,2026-04-24 12:54:29.286.410,0.000584,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 03 02 01 00 00 00
179,接收,1,2026-04-24 12:54:29.286.979,0.000569,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 02 02 02 02 02
180,接收,1,2026-04-24 12:54:29.287.543,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 02 00 02 02 02
181,接收,1,2026-04-24 12:54:29.288.107,0.000564,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 10 5a 00 00 00
182,接收,1,2026-04-24 12:54:29.288.599,0.000492,182,报文帧,数据帧,标准帧,CAN,8,00 00 03 00 02 00 02 00
183,接收,1,2026-04-24 12:54:29.289.095,0.000496,183,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
184,接收,1,2026-04-24 12:54:29.289.596,0.000501,184,报文帧,数据帧,标准帧,CAN,8,28 00 00 00 00 00 00 28
185,接收,1,2026-04-24 12:54:29.290.088,0.000492,185,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
186,接收,1,2026-04-24 12:54:29.290.584,0.000496,186,报文帧,数据帧,标准帧,CAN,8,00 00 03 02 01 02 02 02
187,接收,1,2026-04-24 12:54:29.291.069,0.000485,191,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
188,接收,1,2026-04-24 12:54:29.291.565,0.000496,192,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
189,接收,1,2026-04-24 12:54:29.341.755,0.050190,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0e
190,接收,1,2026-04-24 12:54:29.357.316,0.015561,1b1,报文帧,数据帧,标准帧,CAN,5,34 24 b1 13 f0
191,接收,1,2026-04-24 12:54:29.381.247,0.023931,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
192,接收,1,2026-04-24 12:54:29.413.193,0.031946,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
193,接收,1,2026-04-24 12:54:29.429.753,0.016560,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0e
194,接收,1,2026-04-24 12:54:29.457.317,0.027564,1b1,报文帧,数据帧,标准帧,CAN,5,34 24 b1 13 f0
195,接收,1,2026-04-24 12:54:29.513.186,0.055869,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
196,接收,1,2026-04-24 12:54:29.517.750,0.004564,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0f
197,接收,1,2026-04-24 12:54:29.557.336,0.039586,1b1,报文帧,数据帧,标准帧,CAN,5,34 24 b3 13 f0
198,接收,1,2026-04-24 12:54:29.583.512,0.026176,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
199,接收,1,2026-04-24 12:54:29.584.096,0.000584,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
200,接收,1,2026-04-24 12:54:29.584.676,0.000580,11d,报文帧,数据帧,标准帧,CAN,8,01 03 00 00 00 01 84 0a
201,接收,1,2026-04-24 12:54:29.605.748,0.021072,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0f
202,接收,1,2026-04-24 12:54:29.613.180,0.007432,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
203,接收,1,2026-04-24 12:54:29.657.332,0.044152,1b1,报文帧,数据帧,标准帧,CAN,5,34 24 b3 13 f0
204,接收,1,2026-04-24 12:54:29.693.747,0.036415,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 10
