序号,方向,CAN通道,时间标识,增量时间（秒）,帧ID,帧类别,帧类型,帧格式,数据类别,DLC(数据长度,数据
54,接收,1,2026-04-24 14:30:31.591.702,0.000488,182,报文帧,数据帧,标准帧,CAN,8,01 00 a8 00 1a 00 82 00
55,接收,1,2026-04-24 14:30:31.592.183,0.000481,183,报文帧,数据帧,标准帧,CAN,8,00 00 47 00 3e 00 50 00
56,接收,1,2026-04-24 14:30:31.592.675,0.000492,184,报文帧,数据帧,标准帧,CAN,8,19 00 20 03 b4 01 00 00
57,接收,1,2026-04-24 14:30:31.593.159,0.000484,185,报文帧,数据帧,标准帧,CAN,8,02 01 00 00 00 02 5f 19
58,接收,1,2026-04-24 14:30:31.593.647,0.000488,186,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 02 00 00 00
59,接收,1,2026-04-24 14:30:31.636.766,0.043119,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 57
60,接收,1,2026-04-24 14:30:31.645.823,0.009057,1b1,报文帧,数据帧,标准帧,CAN,5,ca 25 d4 11 f0
61,接收,1,2026-04-24 14:30:31.652.718,0.006895,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
62,接收,1,2026-04-24 14:30:31.724.764,0.072046,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 58
63,接收,1,2026-04-24 14:30:31.745.837,0.021073,1b1,报文帧,数据帧,标准帧,CAN,5,ca 25 d4 11 f0
64,接收,1,2026-04-24 14:30:31.774.447,0.028610,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
65,接收,1,2026-04-24 14:30:31.812.762,0.038315,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 58
66,接收,1,2026-04-24 14:30:31.845.839,0.033077,1b1,报文帧,数据帧,标准帧,CAN,5,ca 25 d7 11 f0
67,接收,1,2026-04-24 14:30:31.852.707,0.006868,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
68,接收,1,2026-04-24 14:30:31.900.762,0.048055,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 59
69,接收,1,2026-04-24 14:30:31.945.835,0.045073,731,报文帧,数据帧,标准帧,CAN,1,05
70,接收,1,2026-04-24 14:30:31.946.067,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,ca 25 dd 11 f0
71,接收,1,2026-04-24 14:30:31.952.698,0.006631,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
72,接收,1,2026-04-24 14:30:31.988.757,0.036059,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 59
73,接收,1,2026-04-24 14:30:32.045.842,0.057085,1b1,报文帧,数据帧,标准帧,CAN,5,ca 25 da 11 f0
74,接收,1,2026-04-24 14:30:32.076.758,0.030916,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 59
75,接收,1,2026-04-24 14:30:32.085.530,0.008772,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 1d 55 1a 00 00
76,接收,1,2026-04-24 14:30:32.086.094,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,01 00 1a 00 a8 00 82 00
77,接收,1,2026-04-24 14:30:32.086.663,0.000569,18f183a0,报文帧,数据帧,扩展帧,CAN,8,c4 09 00 00 1e 03 b4 01
78,接收,1,2026-04-24 14:30:32.087.223,0.000560,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 1f 00 16 00 28 00
79,接收,1,2026-04-24 14:30:32.087.796,0.000573,18f185a0,报文帧,数据帧,扩展帧,CAN,8,1f 0a 00 00 20 1c 00 00
80,接收,1,2026-04-24 14:30:32.088.364,0.000568,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 5f 19
81,接收,1,2026-04-24 14:30:32.088.924,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
82,接收,1,2026-04-24 14:30:32.089.488,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 01 02 02
83,接收,1,2026-04-24 14:30:32.090.056,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 05 15 00
84,接收,1,2026-04-24 14:30:32.090.628,0.000572,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
85,接收,1,2026-04-24 14:30:32.091.209,0.000581,11d,报文帧,数据帧,标准帧,CAN,8,01 03 00 00 00 01 84 0a
86,接收,1,2026-04-24 14:30:32.094.428,0.003219,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
87,接收,1,2026-04-24 14:30:32.145.861,0.051433,1b1,报文帧,数据帧,标准帧,CAN,5,ca 25 d1 11 f0
88,接收,1,2026-04-24 14:30:32.152.689,0.006828,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
89,接收,1,2026-04-24 14:30:32.164.753,0.012064,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 5a
90,接收,1,2026-04-24 14:30:32.245.858,0.081105,1b1,报文帧,数据帧,标准帧,CAN,5,ca 25 cf 11 f0
91,接收,1,2026-04-24 14:30:32.252.750,0.006892,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 5a
92,接收,1,2026-04-24 14:30:32.254.418,0.001668,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
93,接收,1,2026-04-24 14:30:32.340.748,0.086330,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 5b
94,接收,1,2026-04-24 14:30:32.345.881,0.005133,1b1,报文帧,数据帧,标准帧,CAN,5,ca 25 cf 11 f0
95,接收,1,2026-04-24 14:30:32.357.224,0.011343,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
96,接收,1,2026-04-24 14:30:32.428.746,0.071522,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 5b
97,接收,1,2026-04-24 14:30:32.445.878,0.017132,731,报文帧,数据帧,标准帧,CAN,1,05
98,接收,1,2026-04-24 14:30:32.446.111,0.000233,1b1,报文帧,数据帧,标准帧,CAN,5,ca 25 d2 11 f0
99,接收,1,2026-04-24 14:30:32.457.218,0.011107,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
100,接收,1,2026-04-24 14:30:32.516.744,0.059526,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 5c
101,接收,1,2026-04-24 14:30:32.546.894,0.030150,1b1,报文帧,数据帧,标准帧,CAN,5,ca 25 d1 11 f0
102,接收,1,2026-04-24 14:30:32.574.400,0.027506,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
103,接收,1,2026-04-24 14:30:32.585.524,0.011124,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 1d 55 1a 00 00
104,接收,1,2026-04-24 14:30:32.586.088,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,01 00 1a 00 a8 00 82 00
105,接收,1,2026-04-24 14:30:32.586.657,0.000569,18f183a0,报文帧,数据帧,扩展帧,CAN,8,c4 09 00 00 1f 03 b0 01
106,接收,1,2026-04-24 14:30:32.587.221,0.000564,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 1f 00 16 00 28 00
107,接收,1,2026-04-24 14:30:32.587.793,0.000572,18f185a0,报文帧,数据帧,扩展帧,CAN,8,1f 0a 00 00 20 1c 00 00
108,接收,1,2026-04-24 14:30:32.588.362,0.000569,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 5f 19
109,接收,1,2026-04-24 14:30:32.588.922,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
110,接收,1,2026-04-24 14:30:32.589.487,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 01 02 02
111,接收,1,2026-04-24 14:30:32.590.055,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 05 15 00
112,接收,1,2026-04-24 14:30:32.590.627,0.000572,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
113,接收,1,2026-04-24 14:30:32.591.207,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 1d 55 1a 00 00
114,接收,1,2026-04-24 14:30:32.591.695,0.000488,182,报文帧,数据帧,标准帧,CAN,8,01 00 a8 00 1a 00 82 00
115,接收,1,2026-04-24 14:30:32.592.175,0.000480,183,报文帧,数据帧,标准帧,CAN,8,00 00 47 00 3e 00 50 00
116,接收,1,2026-04-24 14:30:32.592.668,0.000493,184,报文帧,数据帧,标准帧,CAN,8,19 00 1f 03 b0 01 00 00
117,接收,1,2026-04-24 14:30:32.593.160,0.000492,185,报文帧,数据帧,标准帧,CAN,8,02 01 00 00 00 02 5f 19
118,接收,1,2026-04-24 14:30:32.593.648,0.000488,186,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 02 00 00 00
119,接收,1,2026-04-24 14:30:32.604.743,0.011095,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 5c
120,接收,1,2026-04-24 14:30:32.646.889,0.042146,1b1,报文帧,数据帧,标准帧,CAN,5,ca 25 d2 11 f0
121,接收,1,2026-04-24 14:30:32.652.661,0.005772,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
122,接收,1,2026-04-24 14:30:32.692.740,0.040079,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 5d
123,接收,1,2026-04-24 14:30:32.746.913,0.054173,1b1,报文帧,数据帧,标准帧,CAN,5,ca 25 d6 11 f0
124,接收,1,2026-04-24 14:30:32.752.653,0.005740,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
125,接收,1,2026-04-24 14:30:32.780.736,0.028083,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 5d
126,接收,1,2026-04-24 14:30:32.846.910,0.066174,1b1,报文帧,数据帧,标准帧,CAN,5,ca 25 d2 11 f0
127,接收,1,2026-04-24 14:30:32.868.733,0.021823,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 5d
128,接收,1,2026-04-24 14:30:32.894.380,0.025647,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
129,接收,1,2026-04-24 14:30:32.946.929,0.052549,731,报文帧,数据帧,标准帧,CAN,1,05
130,接收,1,2026-04-24 14:30:32.947.161,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,ca 25 cf 11 f0
131,接收,1,2026-04-24 14:30:32.952.641,0.005480,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
132,接收,1,2026-04-24 14:30:32.956.733,0.004092,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 5e
133,接收,1,2026-04-24 14:30:33.044.730,0.087997,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 5e
134,接收,1,2026-04-24 14:30:33.046.935,0.002205,1b1,报文帧,数据帧,标准帧,CAN,5,ca 25 cf 11 f0
135,接收,1,2026-04-24 14:30:33.054.370,0.007435,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
136,接收,1,2026-04-24 14:30:33.085.518,0.031148,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 1d 55 1a 00 00
137,接收,1,2026-04-24 14:30:33.086.083,0.000565,18f182a0,报文帧,数据帧,扩展帧,CAN,8,01 00 1a 00 a8 00 82 00
138,接收,1,2026-04-24 14:30:33.086.651,0.000568,18f183a0,报文帧,数据帧,扩展帧,CAN,8,c4 09 00 00 21 03 b4 01
139,接收,1,2026-04-24 14:30:33.087.207,0.000556,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 1f 00 16 00 28 00
140,接收,1,2026-04-24 14:30:33.087.779,0.000572,18f185a0,报文帧,数据帧,扩展帧,CAN,8,1f 0a 00 00 20 1c 00 00
141,接收,1,2026-04-24 14:30:33.088.348,0.000569,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 5f 19
142,接收,1,2026-04-24 14:30:33.088.908,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
143,接收,1,2026-04-24 14:30:33.089.472,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 01 02 02
144,接收,1,2026-04-24 14:30:33.090.040,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 05 15 00
145,接收,1,2026-04-24 14:30:33.090.613,0.000573,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
146,接收,1,2026-04-24 14:30:33.091.194,0.000581,11d,报文帧,数据帧,标准帧,CAN,8,01 03 00 00 00 01 84 0a
147,接收,1,2026-04-24 14:30:33.132.728,0.041534,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 5f
148,接收,1,2026-04-24 14:30:33.146.933,0.014205,1b1,报文帧,数据帧,标准帧,CAN,5,ca 25 cf 11 f0
149,接收,1,2026-04-24 14:30:33.157.177,0.010244,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
150,接收,1,2026-04-24 14:30:33.220.727,0.063550,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 5f
151,接收,1,2026-04-24 14:30:33.246.956,0.026229,1b1,报文帧,数据帧,标准帧,CAN,5,ca 25 cf 11 f0
152,接收,1,2026-04-24 14:30:33.257.171,0.010215,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
153,接收,1,2026-04-24 14:30:33.308.722,0.051551,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 60
154,接收,1,2026-04-24 14:30:33.346.951,0.038229,1b1,报文帧,数据帧,标准帧,CAN,5,ca 25 cd 11 f0
155,接收,1,2026-04-24 14:30:33.374.353,0.027402,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
156,接收,1,2026-04-24 14:30:33.396.720,0.022367,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 60
157,接收,1,2026-04-24 14:30:33.446.974,0.050254,731,报文帧,数据帧,标准帧,CAN,1,05
158,接收,1,2026-04-24 14:30:33.447.206,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,ca 25 cf 11 f0
159,接收,1,2026-04-24 14:30:33.457.161,0.009955,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
160,接收,1,2026-04-24 14:30:33.484.716,0.027555,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 60
161,接收,1,2026-04-24 14:30:33.546.978,0.062262,1b1,报文帧,数据帧,标准帧,CAN,5,ca 25 d1 11 f0
162,接收,1,2026-04-24 14:30:33.552.609,0.005631,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
163,接收,1,2026-04-24 14:30:33.572.717,0.020108,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 61
164,接收,1,2026-04-24 14:30:33.585.513,0.012796,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 1d 55 1a 00 00
165,接收,1,2026-04-24 14:30:33.586.077,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,01 00 1a 00 a8 00 82 00
166,接收,1,2026-04-24 14:30:33.586.646,0.000569,18f183a0,报文帧,数据帧,扩展帧,CAN,8,c4 09 00 00 1f 03 b0 01
167,接收,1,2026-04-24 14:30:33.587.210,0.000564,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 1f 00 16 00 28 00
168,接收,1,2026-04-24 14:30:33.587.782,0.000572,18f185a0,报文帧,数据帧,扩展帧,CAN,8,1f 0a 00 00 20 1c 00 00
169,接收,1,2026-04-24 14:30:33.588.351,0.000569,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 5f 19
170,接收,1,2026-04-24 14:30:33.588.911,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
171,接收,1,2026-04-24 14:30:33.589.476,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 01 02 02
172,接收,1,2026-04-24 14:30:33.590.044,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 05 15 00
173,接收,1,2026-04-24 14:30:33.590.616,0.000572,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
174,接收,1,2026-04-24 14:30:33.591.196,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 1d 55 1a 00 00
175,接收,1,2026-04-24 14:30:33.591.684,0.000488,182,报文帧,数据帧,标准帧,CAN,8,01 00 a8 00 1a 00 82 00
176,接收,1,2026-04-24 14:30:33.592.164,0.000480,183,报文帧,数据帧,标准帧,CAN,8,00 00 47 00 3e 00 50 00
177,接收,1,2026-04-24 14:30:33.592.657,0.000493,184,报文帧,数据帧,标准帧,CAN,8,19 00 1f 03 b0 01 00 00
178,接收,1,2026-04-24 14:30:33.593.149,0.000492,185,报文帧,数据帧,标准帧,CAN,8,02 01 00 00 00 02 5f 19
179,接收,1,2026-04-24 14:30:33.593.637,0.000488,186,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 02 00 00 00
180,接收,1,2026-04-24 14:30:33.646.978,0.053341,1b1,报文帧,数据帧,标准帧,CAN,5,ca 25 cf 11 f0
181,接收,1,2026-04-24 14:30:33.660.713,0.013735,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 61
182,接收,1,2026-04-24 14:30:33.694.336,0.033623,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
183,接收,1,2026-04-24 14:30:33.746.997,0.052661,1b1,报文帧,数据帧,标准帧,CAN,5,ca 25 d2 11 f0
184,接收,1,2026-04-24 14:30:33.748.713,0.001716,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 62
185,接收,1,2026-04-24 14:30:33.752.597,0.003884,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
186,接收,1,2026-04-24 14:30:33.836.707,0.084110,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 62
187,接收,1,2026-04-24 14:30:33.846.991,0.010284,1b1,报文帧,数据帧,标准帧,CAN,5,ca 25 d2 11 f0
188,接收,1,2026-04-24 14:30:33.854.327,0.007336,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
189,接收,1,2026-04-24 14:30:33.924.705,0.070378,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 63
190,接收,1,2026-04-24 14:30:33.946.990,0.022285,731,报文帧,数据帧,标准帧,CAN,1,05
191,接收,1,2026-04-24 14:30:33.947.221,0.000231,1b1,报文帧,数据帧,标准帧,CAN,5,ca 25 d1 11 f0
192,接收,1,2026-04-24 14:30:33.957.133,0.009912,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
193,接收,1,2026-04-24 14:30:34.012.703,0.055570,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 63
194,接收,1,2026-04-24 14:30:34.047.020,0.034317,1b1,报文帧,数据帧,标准帧,CAN,5,ca 25 cd 11 f0
195,接收,1,2026-04-24 14:30:34.057.128,0.010108,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
196,接收,1,2026-04-24 14:30:34.085.508,0.028380,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 1d 55 1a 00 00
197,接收,1,2026-04-24 14:30:34.086.072,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,01 00 1a 00 a8 00 82 00
198,接收,1,2026-04-24 14:30:34.086.640,0.000568,18f183a0,报文帧,数据帧,扩展帧,CAN,8,c4 09 00 00 1f 03 b0 01
