序号,方向,CAN通道,时间标识,增量时间（秒）,帧ID,帧类别,帧类型,帧格式,数据类别,DLC(数据长度,数据
23,接收,1,2026-04-24 14:27:30.662.962,0.065532,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
24,接收,1,2026-04-24 14:27:30.697.427,0.034465,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 e2 12 f0
25,接收,1,2026-04-24 14:27:30.767.507,0.070080,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
26,接收,1,2026-04-24 14:27:30.797.448,0.029941,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 e4 12 f0
27,接收,1,2026-04-24 14:27:30.862.952,0.065504,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
28,接收,1,2026-04-24 14:27:30.897.448,0.034496,731,报文帧,数据帧,标准帧,CAN,1,05
29,接收,1,2026-04-24 14:27:30.897.713,0.000265,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 e4 12 f0
30,接收,1,2026-04-24 14:27:30.962.945,0.065232,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
31,接收,1,2026-04-24 14:27:30.997.450,0.034505,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 e4 12 f0
32,接收,1,2026-04-24 14:27:31.062.942,0.065492,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
33,接收,1,2026-04-24 14:27:31.097.471,0.034529,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 e4 12 f0
34,接收,1,2026-04-24 14:27:31.167.483,0.070012,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
35,接收,1,2026-04-24 14:27:31.197.468,0.029985,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 e4 12 f0
36,接收,1,2026-04-24 14:27:31.267.480,0.070012,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
37,接收,1,2026-04-24 14:27:31.297.488,0.030008,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 e4 12 f0
38,接收,1,2026-04-24 14:27:31.367.472,0.069984,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
39,接收,1,2026-04-24 14:27:31.397.489,0.030017,731,报文帧,数据帧,标准帧,CAN,1,05
40,接收,1,2026-04-24 14:27:31.397.752,0.000263,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 e4 12 f0
41,接收,1,2026-04-24 14:27:31.467.469,0.069717,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
42,接收,1,2026-04-24 14:27:31.497.489,0.030020,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 e4 12 f0
43,接收,1,2026-04-24 14:27:31.567.461,0.069972,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
44,接收,1,2026-04-24 14:27:31.593.325,0.025864,0,错误帧,数据帧,标准帧,CAN,0,
45,接收,1,2026-04-24 14:27:31.597.513,0.004188,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 e4 12 f0
46,接收,1,2026-04-24 14:27:31.681.371,0.083858,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 00
47,接收,1,2026-04-24 14:27:31.697.508,0.016137,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 e4 12 f0
48,接收,1,2026-04-24 14:27:31.735.434,0.037926,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
49,接收,1,2026-04-24 14:27:31.762.904,0.027470,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
50,接收,1,2026-04-24 14:27:31.769.368,0.006464,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 00
51,接收,1,2026-04-24 14:27:31.797.533,0.028165,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 e4 12 f0
52,接收,1,2026-04-24 14:27:31.857.368,0.059835,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 01
53,接收,1,2026-04-24 14:27:31.862.896,0.005528,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
54,接收,1,2026-04-24 14:27:31.897.528,0.034632,731,报文帧,数据帧,标准帧,CAN,1,05
55,接收,1,2026-04-24 14:27:31.897.760,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 e4 12 f0
56,接收,1,2026-04-24 14:27:31.945.363,0.047603,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 01
57,接收,1,2026-04-24 14:27:31.962.891,0.017528,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
58,接收,1,2026-04-24 14:27:31.997.531,0.034640,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 e4 12 f0
59,接收,1,2026-04-24 14:27:32.033.363,0.035832,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 02
60,接收,1,2026-04-24 14:27:32.097.556,0.064193,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 e4 12 f0
61,接收,1,2026-04-24 14:27:32.121.360,0.023804,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 02
62,接收,1,2026-04-24 14:27:32.135.415,0.014055,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
63,接收,1,2026-04-24 14:27:32.162.882,0.027467,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
64,接收,1,2026-04-24 14:27:32.197.554,0.034672,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 e4 12 f0
65,接收,1,2026-04-24 14:27:32.209.358,0.011804,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 03
66,接收,1,2026-04-24 14:27:32.262.876,0.053518,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
67,接收,1,2026-04-24 14:27:32.297.355,0.034479,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 03
68,接收,1,2026-04-24 14:27:32.297.852,0.000497,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 e4 12 f0
69,接收,1,2026-04-24 14:27:32.362.868,0.065016,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
70,接收,1,2026-04-24 14:27:32.385.351,0.022483,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 03
71,接收,1,2026-04-24 14:27:32.397.588,0.012237,731,报文帧,数据帧,标准帧,CAN,1,05
72,接收,1,2026-04-24 14:27:32.397.820,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,d2 25 e4 12 f0
73,接收,1,2026-04-24 14:27:32.423.869,0.026049,a000000,报文帧,数据帧,扩展帧,CAN,2,01 01
74,接收,1,2026-04-24 14:27:32.434.609,0.010740,a000000,报文帧,数据帧,扩展帧,CAN,2,01 01
75,接收,1,2026-04-24 14:27:32.445.610,0.011001,a000000,报文帧,数据帧,扩展帧,CAN,2,01 01
76,接收,1,2026-04-24 14:27:32.456.610,0.011000,a000000,报文帧,数据帧,扩展帧,CAN,2,01 01
77,接收,1,2026-04-24 14:27:32.467.610,0.011000,a000000,报文帧,数据帧,扩展帧,CAN,2,01 01
78,接收,1,2026-04-24 14:27:32.473.353,0.005743,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 04
79,接收,1,2026-04-24 14:27:32.478.610,0.005257,a000000,报文帧,数据帧,扩展帧,CAN,2,01 01
80,接收,1,2026-04-24 14:27:32.489.610,0.011000,a000000,报文帧,数据帧,扩展帧,CAN,2,01 01
81,接收,1,2026-04-24 14:27:32.497.594,0.007984,1b1,报文帧,数据帧,标准帧,CAN,5,d2 25 e4 12 f0
82,接收,1,2026-04-24 14:27:32.500.611,0.003017,a000000,报文帧,数据帧,扩展帧,CAN,2,01 01
83,接收,1,2026-04-24 14:27:32.511.607,0.010996,a000000,报文帧,数据帧,扩展帧,CAN,2,01 01
84,接收,1,2026-04-24 14:27:32.522.611,0.011004,a000000,报文帧,数据帧,扩展帧,CAN,2,01 01
85,接收,1,2026-04-24 14:27:32.530.911,0.008300,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
86,接收,1,2026-04-24 14:27:32.561.350,0.030439,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 04
87,接收,1,2026-04-24 14:27:32.567.406,0.006056,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
88,接收,1,2026-04-24 14:27:32.597.591,0.030185,1b1,报文帧,数据帧,标准帧,CAN,5,d2 25 e4 12 f0
89,接收,1,2026-04-24 14:27:32.649.346,0.051755,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 05
90,接收,1,2026-04-24 14:27:32.667.401,0.018055,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
91,接收,1,2026-04-24 14:27:32.697.606,0.030205,1b1,报文帧,数据帧,标准帧,CAN,5,d2 25 e4 12 f0
92,接收,1,2026-04-24 14:27:32.737.345,0.039739,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 05
93,接收,1,2026-04-24 14:27:32.767.396,0.030051,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
94,接收,1,2026-04-24 14:27:32.797.608,0.030212,1b1,报文帧,数据帧,标准帧,CAN,5,d2 25 e4 12 f0
95,接收,1,2026-04-24 14:27:32.825.344,0.027736,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 06
96,接收,1,2026-04-24 14:27:32.897.629,0.072285,731,报文帧,数据帧,标准帧,CAN,1,05
97,接收,1,2026-04-24 14:27:32.897.861,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,d2 25 e4 12 f0
98,接收,1,2026-04-24 14:27:32.913.341,0.015480,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 06
99,接收,1,2026-04-24 14:27:32.935.368,0.022027,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
100,接收,1,2026-04-24 14:27:32.962.838,0.027470,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
101,接收,1,2026-04-24 14:27:32.997.635,0.034797,1b1,报文帧,数据帧,标准帧,CAN,5,d2 25 e4 12 f0
102,接收,1,2026-04-24 14:27:33.001.339,0.003704,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 07
103,接收,1,2026-04-24 14:27:33.067.380,0.066041,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
104,接收,1,2026-04-24 14:27:33.087.604,0.020224,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 1d 58 00 00 00
105,接收,1,2026-04-24 14:27:33.088.176,0.000572,18f182a0,报文帧,数据帧,扩展帧,CAN,8,00 00 03 00 02 00 02 00
106,接收,1,2026-04-24 14:27:33.088.752,0.000576,18f183a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
107,接收,1,2026-04-24 14:27:33.089.336,0.000584,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
108,接收,1,2026-04-24 14:27:33.089.920,0.000584,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 07
109,接收,1,2026-04-24 14:27:33.090.421,0.000501,18f185a0,报文帧,数据帧,扩展帧,CAN,8,1f 0a 00 00 00 00 00 00
110,接收,1,2026-04-24 14:27:33.091.001,0.000580,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 03 01 01 00 00 00
111,接收,1,2026-04-24 14:27:33.091.565,0.000564,18f187a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
112,接收,1,2026-04-24 14:27:33.092.146,0.000581,18f188a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
113,接收,1,2026-04-24 14:27:33.092.734,0.000588,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
114,接收,1,2026-04-24 14:27:33.093.318,0.000584,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
115,接收,1,2026-04-24 14:27:33.093.898,0.000580,11d,报文帧,数据帧,标准帧,CAN,8,01 03 00 00 00 01 84 0a
116,接收,1,2026-04-24 14:27:33.097.630,0.003732,1b1,报文帧,数据帧,标准帧,CAN,5,d2 25 e4 12 f0
117,接收,1,2026-04-24 14:27:33.162.826,0.065196,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
118,接收,1,2026-04-24 14:27:33.177.333,0.014507,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 07
119,接收,1,2026-04-24 14:27:33.197.630,0.020297,1b1,报文帧,数据帧,标准帧,CAN,5,d2 25 e4 12 f0
120,接收,1,2026-04-24 14:27:33.265.333,0.067703,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 08
121,接收,1,2026-04-24 14:27:33.297.650,0.032317,1b1,报文帧,数据帧,标准帧,CAN,5,d2 25 e4 12 f0
122,接收,1,2026-04-24 14:27:33.330.868,0.033218,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
123,接收,1,2026-04-24 14:27:33.353.331,0.022463,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 08
124,接收,1,2026-04-24 14:27:33.362.816,0.009485,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
125,接收,1,2026-04-24 14:27:33.397.648,0.034832,731,报文帧,数据帧,标准帧,CAN,1,05
126,接收,1,2026-04-24 14:27:33.397.880,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,d2 25 e4 12 f0
127,接收,1,2026-04-24 14:27:33.441.327,0.043447,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 09
128,接收,1,2026-04-24 14:27:33.462.810,0.021483,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
129,接收,1,2026-04-24 14:27:33.497.675,0.034865,1b1,报文帧,数据帧,标准帧,CAN,5,d2 25 e4 12 f0
130,接收,1,2026-04-24 14:27:33.529.326,0.031651,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 09
131,接收,1,2026-04-24 14:27:33.562.805,0.033479,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
132,接收,1,2026-04-24 14:27:33.587.597,0.024792,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 1d 58 00 00 00
133,接收,1,2026-04-24 14:27:33.588.169,0.000572,18f182a0,报文帧,数据帧,扩展帧,CAN,8,00 00 03 00 02 00 01 00
134,接收,1,2026-04-24 14:27:33.588.749,0.000580,18f183a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
135,接收,1,2026-04-24 14:27:33.589.333,0.000584,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 d8 ff d8 ff 00 00
136,接收,1,2026-04-24 14:27:33.589.897,0.000564,18f185a0,报文帧,数据帧,扩展帧,CAN,8,1f 0a 00 00 00 00 00 00
137,接收,1,2026-04-24 14:27:33.590.477,0.000580,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 03 01 01 00 5f 19
138,接收,1,2026-04-24 14:27:33.591.033,0.000556,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 02 02 02 02 02
139,接收,1,2026-04-24 14:27:33.591.598,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 02 02
140,接收,1,2026-04-24 14:27:33.592.166,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
141,接收,1,2026-04-24 14:27:33.592.750,0.000584,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
142,接收,1,2026-04-24 14:27:33.593.330,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 1d 58 00 00 00
143,接收,1,2026-04-24 14:27:33.593.823,0.000493,182,报文帧,数据帧,标准帧,CAN,8,00 00 02 00 03 00 01 00
144,接收,1,2026-04-24 14:27:33.594.323,0.000500,183,报文帧,数据帧,标准帧,CAN,8,00 00 00 ff 00 ff 28 00
145,接收,1,2026-04-24 14:27:33.594.815,0.000492,184,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
146,接收,1,2026-04-24 14:27:33.595.315,0.000500,185,报文帧,数据帧,标准帧,CAN,8,02 02 00 00 00 02 5f 19
147,接收,1,2026-04-24 14:27:33.595.799,0.000484,186,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
148,接收,1,2026-04-24 14:27:33.597.671,0.001872,1b1,报文帧,数据帧,标准帧,CAN,5,d2 25 e4 12 f0
149,接收,1,2026-04-24 14:27:33.617.323,0.019652,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0a
150,接收,1,2026-04-24 14:27:33.697.669,0.080346,1b1,报文帧,数据帧,标准帧,CAN,5,d2 25 e4 12 f0
151,接收,1,2026-04-24 14:27:33.705.320,0.007651,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0a
152,接收,1,2026-04-24 14:27:33.730.847,0.025527,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
153,接收,1,2026-04-24 14:27:33.762.794,0.031947,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
154,接收,1,2026-04-24 14:27:33.793.321,0.030527,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0a
155,接收,1,2026-04-24 14:27:33.797.689,0.004368,1b1,报文帧,数据帧,标准帧,CAN,5,d2 25 e4 12 f0
156,接收,1,2026-04-24 14:27:33.862.786,0.065097,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
157,接收,1,2026-04-24 14:27:33.881.318,0.018532,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0b
158,接收,1,2026-04-24 14:27:33.897.687,0.016369,731,报文帧,数据帧,标准帧,CAN,1,05
159,接收,1,2026-04-24 14:27:33.897.919,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,d2 25 e4 12 f0
160,接收,1,2026-04-24 14:27:33.962.783,0.064864,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
161,接收,1,2026-04-24 14:27:33.969.315,0.006532,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0b
162,接收,1,2026-04-24 14:27:33.997.716,0.028401,1b1,报文帧,数据帧,标准帧,CAN,5,d2 25 e4 12 f0
163,接收,1,2026-04-24 14:27:34.057.314,0.059598,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0c
164,接收,1,2026-04-24 14:27:34.087.591,0.030277,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 1d 58 00 00 00
165,接收,1,2026-04-24 14:27:34.088.163,0.000572,18f182a0,报文帧,数据帧,扩展帧,CAN,8,00 00 03 00 02 00 01 00
166,接收,1,2026-04-24 14:27:34.088.743,0.000580,18f183a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
167,接收,1,2026-04-24 14:27:34.089.327,0.000584,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 20 00 14 00 00 00
168,接收,1,2026-04-24 14:27:34.089.908,0.000581,18f185a0,报文帧,数据帧,扩展帧,CAN,8,1f 0a 00 00 00 00 00 00
169,接收,1,2026-04-24 14:27:34.090.488,0.000580,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 03 01 01 00 5f 19
170,接收,1,2026-04-24 14:27:34.091.045,0.000557,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 02 02 02 02 02
171,接收,1,2026-04-24 14:27:34.091.609,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 02 02
172,接收,1,2026-04-24 14:27:34.092.176,0.000567,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
173,接收,1,2026-04-24 14:27:34.092.761,0.000585,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
174,接收,1,2026-04-24 14:27:34.093.341,0.000580,11d,报文帧,数据帧,标准帧,CAN,8,01 03 00 00 00 01 84 0a
175,接收,1,2026-04-24 14:27:34.097.717,0.004376,1b1,报文帧,数据帧,标准帧,CAN,5,d2 25 e4 12 f0
176,接收,1,2026-04-24 14:27:34.130.823,0.033106,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
177,接收,1,2026-04-24 14:27:34.145.311,0.014488,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0c
178,接收,1,2026-04-24 14:27:34.162.770,0.017459,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
179,接收,1,2026-04-24 14:27:34.197.711,0.034941,1b1,报文帧,数据帧,标准帧,CAN,5,d2 25 e4 12 f0
180,接收,1,2026-04-24 14:27:34.233.310,0.035599,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0d
181,接收,1,2026-04-24 14:27:34.262.765,0.029455,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
182,接收,1,2026-04-24 14:27:34.297.729,0.034964,1b1,报文帧,数据帧,标准帧,CAN,5,d2 25 e4 12 f0
183,接收,1,2026-04-24 14:27:34.321.309,0.023580,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0d
184,接收,1,2026-04-24 14:27:34.362.759,0.041450,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
185,接收,1,2026-04-24 14:27:34.398.743,0.035984,731,报文帧,数据帧,标准帧,CAN,1,05
186,接收,1,2026-04-24 14:27:34.398.975,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,d2 25 e4 12 f0
187,接收,1,2026-04-24 14:27:34.409.303,0.010328,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0e
188,接收,1,2026-04-24 14:27:34.497.301,0.087998,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0e
189,接收,1,2026-04-24 14:27:34.498.745,0.001444,1b1,报文帧,数据帧,标准帧,CAN,5,d2 25 e4 12 f0
190,接收,1,2026-04-24 14:27:34.530.803,0.032058,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
191,接收,1,2026-04-24 14:27:34.562.750,0.031947,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
192,接收,1,2026-04-24 14:27:34.585.301,0.022551,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0e
193,接收,1,2026-04-24 14:27:34.587.586,0.002285,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 1d 58 00 00 00
194,接收,1,2026-04-24 14:27:34.588.158,0.000572,18f182a0,报文帧,数据帧,扩展帧,CAN,8,00 00 03 00 02 00 01 00
195,接收,1,2026-04-24 14:27:34.588.738,0.000580,18f183a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
196,接收,1,2026-04-24 14:27:34.589.322,0.000584,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 20 00 14 00 00 00
197,接收,1,2026-04-24 14:27:34.589.902,0.000580,18f185a0,报文帧,数据帧,扩展帧,CAN,8,1f 0a 00 00 00 00 00 00
198,接收,1,2026-04-24 14:27:34.590.483,0.000581,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 03 01 01 00 5f 19
199,接收,1,2026-04-24 14:27:34.591.039,0.000556,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 02 02 02 02 02
200,接收,1,2026-04-24 14:27:34.591.603,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 02 02
201,接收,1,2026-04-24 14:27:34.592.172,0.000569,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
202,接收,1,2026-04-24 14:27:34.592.756,0.000584,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
203,接收,1,2026-04-24 14:27:34.593.336,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 1d 58 00 00 00
204,接收,1,2026-04-24 14:27:34.593.828,0.000492,182,报文帧,数据帧,标准帧,CAN,8,00 00 02 00 03 00 01 00
205,接收,1,2026-04-24 14:27:34.594.328,0.000500,183,报文帧,数据帧,标准帧,CAN,8,00 00 48 00 3c 00 28 00
206,接收,1,2026-04-24 14:27:34.594.821,0.000493,184,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
207,接收,1,2026-04-24 14:27:34.595.321,0.000500,185,报文帧,数据帧,标准帧,CAN,8,02 02 00 00 00 02 5f 19
