序号,方向,CAN通道,时间标识,增量时间（秒）,帧ID,帧类别,帧类型,帧格式,数据类别,DLC(数据长度,数据
75,接收,1,2026-04-24 15:06:33.442.788,0.000564,18f183a0,报文帧,数据帧,扩展帧,CAN,8,60 09 00 00 ff 02 7c 01
76,接收,1,2026-04-24 15:06:33.443.357,0.000569,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 22 00 1a 00 30 00
77,接收,1,2026-04-24 15:06:33.443.929,0.000572,18f185a0,报文帧,数据帧,扩展帧,CAN,8,20 0a 00 00 20 1c 00 00
78,接收,1,2026-04-24 15:06:33.444.493,0.000564,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 01 01 01 00 5f 19
79,接收,1,2026-04-24 15:06:33.445.054,0.000561,18f187a0,报文帧,数据帧,扩展帧,CAN,8,01 02 02 01 01 01 02 02
80,接收,1,2026-04-24 15:06:33.445.618,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 01 02 01
81,接收,1,2026-04-24 15:06:33.446.187,0.000569,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 05 17 00
82,接收,1,2026-04-24 15:06:33.446.755,0.000568,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
83,接收,1,2026-04-24 15:06:33.447.335,0.000580,11d,报文帧,数据帧,标准帧,CAN,8,01 03 00 00 00 01 84 0a
84,接收,1,2026-04-24 15:06:33.478.162,0.030827,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
85,接收,1,2026-04-24 15:06:33.506.778,0.028616,1b1,报文帧,数据帧,标准帧,CAN,5,52 26 18 12 f0
86,接收,1,2026-04-24 15:06:33.510.106,0.003328,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
87,接收,1,2026-04-24 15:06:33.516.737,0.006631,2,报文帧,数据帧,标准帧,CAN,8,06 01 00 00 00 00 80 5a
88,接收,1,2026-04-24 15:06:33.604.735,0.087998,2,报文帧,数据帧,标准帧,CAN,8,06 01 00 00 00 00 80 5a
89,接收,1,2026-04-24 15:06:33.606.799,0.002064,1b1,报文帧,数据帧,标准帧,CAN,5,52 26 23 12 f0
90,接收,1,2026-04-24 15:06:33.610.103,0.003304,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
91,接收,1,2026-04-24 15:06:33.692.733,0.082630,2,报文帧,数据帧,标准帧,CAN,8,06 01 00 00 00 00 80 5b
92,接收,1,2026-04-24 15:06:33.706.797,0.014064,1b1,报文帧,数据帧,标准帧,CAN,5,52 26 24 12 f0
93,接收,1,2026-04-24 15:06:33.714.645,0.007848,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
94,接收,1,2026-04-24 15:06:33.780.731,0.066086,2,报文帧,数据帧,标准帧,CAN,8,06 01 00 00 00 00 80 5b
95,接收,1,2026-04-24 15:06:33.806.817,0.026086,731,报文帧,数据帧,标准帧,CAN,1,05
96,接收,1,2026-04-24 15:06:33.807.048,0.000231,1b1,报文帧,数据帧,标准帧,CAN,5,52 26 28 12 f0
97,接收,1,2026-04-24 15:06:33.868.727,0.061679,2,报文帧,数据帧,标准帧,CAN,8,06 01 00 00 00 00 80 5c
98,接收,1,2026-04-24 15:06:33.882.619,0.013892,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
99,接收,1,2026-04-24 15:06:33.907.827,0.025208,1b1,报文帧,数据帧,标准帧,CAN,5,52 26 28 12 f0
100,接收,1,2026-04-24 15:06:33.910.083,0.002256,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
101,接收,1,2026-04-24 15:06:33.941.655,0.031572,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 04 00 21 56 19 00 00
102,接收,1,2026-04-24 15:06:33.942.219,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,67 00 1a 00 76 00 72 00
103,接收,1,2026-04-24 15:06:33.942.780,0.000561,18f183a0,报文帧,数据帧,扩展帧,CAN,8,60 09 00 00 11 03 6c 01
104,接收,1,2026-04-24 15:06:33.943.344,0.000564,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 22 00 1a 00 30 00
105,接收,1,2026-04-24 15:06:33.943.916,0.000572,18f185a0,报文帧,数据帧,扩展帧,CAN,8,20 0a 00 00 20 1c 00 00
106,接收,1,2026-04-24 15:06:33.944.480,0.000564,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 01 01 01 00 5f 19
107,接收,1,2026-04-24 15:06:33.945.041,0.000561,18f187a0,报文帧,数据帧,扩展帧,CAN,8,01 02 02 01 01 01 02 02
108,接收,1,2026-04-24 15:06:33.945.605,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 01 02 01
109,接收,1,2026-04-24 15:06:33.946.173,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 04 17 00
110,接收,1,2026-04-24 15:06:33.946.749,0.000576,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
111,接收,1,2026-04-24 15:06:33.947.329,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 04 00 21 56 19 00 00
112,接收,1,2026-04-24 15:06:33.947.810,0.000481,182,报文帧,数据帧,标准帧,CAN,8,67 00 76 00 1a 00 72 00
113,接收,1,2026-04-24 15:06:33.948.286,0.000476,183,报文帧,数据帧,标准帧,CAN,8,00 00 4a 00 42 00 58 00
114,接收,1,2026-04-24 15:06:33.948.778,0.000492,184,报文帧,数据帧,标准帧,CAN,8,18 00 11 03 6c 01 00 00
115,接收,1,2026-04-24 15:06:33.949.259,0.000481,185,报文帧,数据帧,标准帧,CAN,8,02 02 00 00 00 02 5f 19
116,接收,1,2026-04-24 15:06:33.949.743,0.000484,186,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 02 00 00 00
117,接收,1,2026-04-24 15:06:33.956.726,0.006983,2,报文帧,数据帧,标准帧,CAN,8,06 01 00 00 00 00 80 5c
118,接收,1,2026-04-24 15:06:34.007.819,0.051093,1b1,报文帧,数据帧,标准帧,CAN,5,52 26 1f 12 f0
119,接收,1,2026-04-24 15:06:34.010.079,0.002260,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
120,接收,1,2026-04-24 15:06:34.044.722,0.034643,2,报文帧,数据帧,标准帧,CAN,8,06 01 00 00 00 00 80 5d
121,接收,1,2026-04-24 15:06:34.107.848,0.063126,1b1,报文帧,数据帧,标准帧,CAN,5,52 26 1d 12 f0
122,接收,1,2026-04-24 15:06:34.110.072,0.002224,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
123,接收,1,2026-04-24 15:06:34.132.723,0.022651,2,报文帧,数据帧,标准帧,CAN,8,06 01 00 00 00 00 80 5d
124,接收,1,2026-04-24 15:06:34.207.840,0.075117,1b1,报文帧,数据帧,标准帧,CAN,5,52 26 0d 12 f0
125,接收,1,2026-04-24 15:06:34.220.720,0.012880,2,报文帧,数据帧,标准帧,CAN,8,06 01 00 00 00 00 80 5d
126,接收,1,2026-04-24 15:06:34.282.592,0.061872,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
127,接收,1,2026-04-24 15:06:34.307.861,0.025269,731,报文帧,数据帧,标准帧,CAN,1,05
128,接收,1,2026-04-24 15:06:34.308.093,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,52 26 12 12 f0
129,接收,1,2026-04-24 15:06:34.308.717,0.000624,2,报文帧,数据帧,标准帧,CAN,8,06 01 00 00 00 00 80 5e
130,接收,1,2026-04-24 15:06:34.310.061,0.001344,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
131,接收,1,2026-04-24 15:06:34.396.715,0.086654,2,报文帧,数据帧,标准帧,CAN,8,06 01 00 00 00 00 80 5e
132,接收,1,2026-04-24 15:06:34.407.868,0.011153,1b1,报文帧,数据帧,标准帧,CAN,5,52 26 21 12 f0
133,接收,1,2026-04-24 15:06:34.410.056,0.002188,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
134,接收,1,2026-04-24 15:06:34.441.648,0.031592,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 04 00 21 56 19 00 00
135,接收,1,2026-04-24 15:06:34.442.212,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,69 00 1a 00 76 00 73 00
136,接收,1,2026-04-24 15:06:34.442.776,0.000564,18f183a0,报文帧,数据帧,扩展帧,CAN,8,60 09 00 00 19 03 74 01
137,接收,1,2026-04-24 15:06:34.443.333,0.000557,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 21 00 1a 00 30 00
138,接收,1,2026-04-24 15:06:34.443.901,0.000568,18f185a0,报文帧,数据帧,扩展帧,CAN,8,20 0a 00 00 20 1c 00 00
139,接收,1,2026-04-24 15:06:34.444.465,0.000564,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 01 01 01 00 5f 19
140,接收,1,2026-04-24 15:06:34.445.025,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,01 02 02 01 01 01 02 02
141,接收,1,2026-04-24 15:06:34.445.589,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 01 02 01
142,接收,1,2026-04-24 15:06:34.446.158,0.000569,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 04 17 00
143,接收,1,2026-04-24 15:06:34.446.734,0.000576,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
144,接收,1,2026-04-24 15:06:34.447.314,0.000580,11d,报文帧,数据帧,标准帧,CAN,8,01 03 00 00 00 01 84 0a
145,接收,1,2026-04-24 15:06:34.484.709,0.037395,2,报文帧,数据帧,标准帧,CAN,8,06 01 00 00 00 00 80 5f
146,接收,1,2026-04-24 15:06:34.507.862,0.023153,1b1,报文帧,数据帧,标准帧,CAN,5,52 26 2e 12 f0
147,接收,1,2026-04-24 15:06:34.510.051,0.002189,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
148,接收,1,2026-04-24 15:06:34.572.709,0.062658,2,报文帧,数据帧,标准帧,CAN,8,06 01 00 00 00 00 80 5f
149,接收,1,2026-04-24 15:06:34.607.885,0.035176,1b1,报文帧,数据帧,标准帧,CAN,5,52 26 31 12 f0
150,接收,1,2026-04-24 15:06:34.660.708,0.052823,2,报文帧,数据帧,标准帧,CAN,8,06 01 00 00 00 00 80 60
151,接收,1,2026-04-24 15:06:34.678.092,0.017384,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
152,接收,1,2026-04-24 15:06:34.707.880,0.029788,1b1,报文帧,数据帧,标准帧,CAN,5,52 26 29 12 f0
153,接收,1,2026-04-24 15:06:34.710.040,0.002160,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
154,接收,1,2026-04-24 15:06:34.748.703,0.038663,2,报文帧,数据帧,标准帧,CAN,8,06 01 00 00 00 00 80 60
155,接收,1,2026-04-24 15:06:34.807.880,0.059177,731,报文帧,数据帧,标准帧,CAN,1,05
156,接收,1,2026-04-24 15:06:34.808.112,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,52 26 29 12 f0
157,接收,1,2026-04-24 15:06:34.810.032,0.001920,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
158,接收,1,2026-04-24 15:06:34.836.703,0.026671,2,报文帧,数据帧,标准帧,CAN,8,06 01 00 00 00 00 80 60
159,接收,1,2026-04-24 15:06:34.907.909,0.071206,1b1,报文帧,数据帧,标准帧,CAN,5,52 26 1c 12 f0
160,接收,1,2026-04-24 15:06:34.914.576,0.006667,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
161,接收,1,2026-04-24 15:06:34.924.700,0.010124,2,报文帧,数据帧,标准帧,CAN,8,06 01 00 00 00 00 80 61
162,接收,1,2026-04-24 15:06:34.941.644,0.016944,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 04 00 21 56 19 00 00
163,接收,1,2026-04-24 15:06:34.942.208,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,6b 00 1a 00 77 00 73 00
164,接收,1,2026-04-24 15:06:34.942.765,0.000557,18f183a0,报文帧,数据帧,扩展帧,CAN,8,60 09 00 00 1c 03 74 01
165,接收,1,2026-04-24 15:06:34.943.321,0.000556,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 21 00 1a 00 30 00
166,接收,1,2026-04-24 15:06:34.943.889,0.000568,18f185a0,报文帧,数据帧,扩展帧,CAN,8,20 0a 00 00 20 1c 00 00
167,接收,1,2026-04-24 15:06:34.944.454,0.000565,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 01 01 01 00 5f 19
168,接收,1,2026-04-24 15:06:34.945.014,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,01 02 02 01 01 01 02 02
169,接收,1,2026-04-24 15:06:34.945.578,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 01 02 01
170,接收,1,2026-04-24 15:06:34.946.146,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 04 17 00
171,接收,1,2026-04-24 15:06:34.946.722,0.000576,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
172,接收,1,2026-04-24 15:06:34.947.303,0.000581,181,报文帧,数据帧,标准帧,CAN,8,00 04 00 21 56 19 00 00
173,接收,1,2026-04-24 15:06:34.947.783,0.000480,182,报文帧,数据帧,标准帧,CAN,8,6b 00 77 00 1a 00 73 00
174,接收,1,2026-04-24 15:06:34.948.255,0.000472,183,报文帧,数据帧,标准帧,CAN,8,00 00 49 00 42 00 58 00
175,接收,1,2026-04-24 15:06:34.948.739,0.000484,184,报文帧,数据帧,标准帧,CAN,8,18 00 1c 03 74 01 00 00
176,接收,1,2026-04-24 15:06:34.949.219,0.000480,185,报文帧,数据帧,标准帧,CAN,8,02 02 00 00 00 02 5f 19
177,接收,1,2026-04-24 15:06:34.949.703,0.000484,186,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 02 00 00 00
178,接收,1,2026-04-24 15:06:35.007.909,0.058206,1b1,报文帧,数据帧,标准帧,CAN,5,52 26 08 12 f0
179,接收,1,2026-04-24 15:06:35.012.696,0.004787,2,报文帧,数据帧,标准帧,CAN,8,06 01 00 00 00 00 80 61
180,接收,1,2026-04-24 15:06:35.078.069,0.065373,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
181,接收,1,2026-04-24 15:06:35.100.697,0.022628,2,报文帧,数据帧,标准帧,CAN,8,06 01 00 00 00 00 80 62
182,接收,1,2026-04-24 15:06:35.107.905,0.007208,1b1,报文帧,数据帧,标准帧,CAN,5,52 26 12 12 f0
183,接收,1,2026-04-24 15:06:35.110.013,0.002108,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
184,接收,1,2026-04-24 15:06:35.188.691,0.078678,2,报文帧,数据帧,标准帧,CAN,8,06 01 00 00 00 00 80 62
185,接收,1,2026-04-24 15:06:35.207.924,0.019233,1b1,报文帧,数据帧,标准帧,CAN,5,52 26 31 12 f0
186,接收,1,2026-04-24 15:06:35.210.007,0.002083,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
187,接收,1,2026-04-24 15:06:35.276.690,0.066683,2,报文帧,数据帧,标准帧,CAN,8,06 01 00 00 00 00 80 63
188,接收,1,2026-04-24 15:06:35.307.927,0.031237,731,报文帧,数据帧,标准帧,CAN,1,05
189,接收,1,2026-04-24 15:06:35.308.158,0.000231,1b1,报文帧,数据帧,标准帧,CAN,5,52 26 36 12 f0
190,接收,1,2026-04-24 15:06:35.314.550,0.006392,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
191,接收,1,2026-04-24 15:06:35.364.689,0.050139,2,报文帧,数据帧,标准帧,CAN,8,06 01 00 00 00 00 80 63
192,接收,1,2026-04-24 15:06:35.407.930,0.043241,1b1,报文帧,数据帧,标准帧,CAN,5,52 26 39 12 f0
193,接收,1,2026-04-24 15:06:35.441.638,0.033708,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 04 00 21 56 19 00 00
194,接收,1,2026-04-24 15:06:35.442.202,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,6d 00 1a 00 78 00 75 00
195,接收,1,2026-04-24 15:06:35.442.766,0.000564,18f183a0,报文帧,数据帧,扩展帧,CAN,8,60 09 00 00 1e 03 78 01
196,接收,1,2026-04-24 15:06:35.443.327,0.000561,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 21 00 1a 00 30 00
197,接收,1,2026-04-24 15:06:35.443.895,0.000568,18f185a0,报文帧,数据帧,扩展帧,CAN,8,20 0a 00 00 20 1c 00 00
198,接收,1,2026-04-24 15:06:35.444.460,0.000565,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 01 01 01 00 5f 19
199,接收,1,2026-04-24 15:06:35.445.020,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,01 02 02 01 01 01 02 02
