序号,方向,CAN通道,时间标识,增量时间（秒）,帧ID,帧类别,帧类型,帧格式,数据类别,DLC(数据长度,数据
25,接收,1,2026-04-24 15:30:32.723.153,0.010904,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
26,接收,1,2026-04-24 15:30:32.777.565,0.054412,1b1,报文帧,数据帧,标准帧,CAN,5,60 27 6a 12 f0
27,接收,1,2026-04-24 15:30:32.800.245,0.022680,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 b5
28,接收,1,2026-04-24 15:30:32.823.148,0.022903,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
29,接收,1,2026-04-24 15:30:32.877.581,0.054433,1b1,报文帧,数据帧,标准帧,CAN,5,60 27 6a 12 f0
30,接收,1,2026-04-24 15:30:32.888.244,0.010663,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 b5
31,接收,1,2026-04-24 15:30:32.931.132,0.042888,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 2a 57 19 00 00
32,接收,1,2026-04-24 15:30:32.931.700,0.000568,18f182a0,报文帧,数据帧,扩展帧,CAN,8,01 00 1a 00 92 00 80 00
33,接收,1,2026-04-24 15:30:32.932.277,0.000577,18f183a0,报文帧,数据帧,扩展帧,CAN,8,c4 09 00 00 20 03 6c 01
34,接收,1,2026-04-24 15:30:32.932.838,0.000561,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 22 00 1f 00 2e 00
35,接收,1,2026-04-24 15:30:32.933.410,0.000572,18f185a0,报文帧,数据帧,扩展帧,CAN,8,21 0a 00 00 20 1c 00 00
36,接收,1,2026-04-24 15:30:32.933.978,0.000568,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 01 01 01 00 5f 19
37,接收,1,2026-04-24 15:30:32.934.538,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
38,接收,1,2026-04-24 15:30:32.935.102,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
39,接收,1,2026-04-24 15:30:32.935.670,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 03 15 00
40,接收,1,2026-04-24 15:30:32.936.239,0.000569,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
41,接收,1,2026-04-24 15:30:32.936.819,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 2a 57 19 00 00
42,接收,1,2026-04-24 15:30:32.937.299,0.000480,182,报文帧,数据帧,标准帧,CAN,8,01 00 92 00 1a 00 80 00
43,接收,1,2026-04-24 15:30:32.937.783,0.000484,183,报文帧,数据帧,标准帧,CAN,8,00 00 4a 00 47 00 56 00
44,接收,1,2026-04-24 15:30:32.938.271,0.000488,184,报文帧,数据帧,标准帧,CAN,8,19 00 20 03 6c 01 00 00
45,接收,1,2026-04-24 15:30:32.938.760,0.000489,185,报文帧,数据帧,标准帧,CAN,8,02 02 00 00 00 02 5f 19
46,接收,1,2026-04-24 15:30:32.939.244,0.000484,186,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 02 00 00 00
47,接收,1,2026-04-24 15:30:32.976.239,0.036995,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 b6
48,接收,1,2026-04-24 15:30:32.977.575,0.001336,1b1,报文帧,数据帧,标准帧,CAN,5,60 27 6d 12 f0
49,接收,1,2026-04-24 15:30:32.991.222,0.013647,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
50,接收,1,2026-04-24 15:30:33.023.136,0.031914,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
51,接收,1,2026-04-24 15:30:33.064.239,0.041103,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 b6
52,接收,1,2026-04-24 15:30:33.077.599,0.013360,1b1,报文帧,数据帧,标准帧,CAN,5,60 27 6b 12 f0
53,接收,1,2026-04-24 15:30:33.123.128,0.045529,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
54,接收,1,2026-04-24 15:30:33.152.235,0.029107,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 b6
55,接收,1,2026-04-24 15:30:33.177.592,0.025357,731,报文帧,数据帧,标准帧,CAN,1,05
56,接收,1,2026-04-24 15:30:33.177.824,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,60 27 6b 12 f0
57,接收,1,2026-04-24 15:30:33.227.673,0.049849,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
58,接收,1,2026-04-24 15:30:33.240.233,0.012560,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 b7
59,接收,1,2026-04-24 15:30:33.277.598,0.037365,1b1,报文帧,数据帧,标准帧,CAN,5,60 27 6b 12 f0
60,接收,1,2026-04-24 15:30:33.328.228,0.050630,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 b7
61,接收,1,2026-04-24 15:30:33.377.617,0.049389,1b1,报文帧,数据帧,标准帧,CAN,5,60 27 6b 12 f0
62,接收,1,2026-04-24 15:30:33.395.644,0.018027,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
63,接收,1,2026-04-24 15:30:33.416.227,0.020583,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 b8
64,接收,1,2026-04-24 15:30:33.427.659,0.011432,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
65,接收,1,2026-04-24 15:30:33.431.127,0.003468,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 2a 57 19 00 00
66,接收,1,2026-04-24 15:30:33.431.696,0.000569,18f182a0,报文帧,数据帧,扩展帧,CAN,8,01 00 1a 00 92 00 80 00
67,接收,1,2026-04-24 15:30:33.432.272,0.000576,18f183a0,报文帧,数据帧,扩展帧,CAN,8,c4 09 00 00 1f 03 70 01
68,接收,1,2026-04-24 15:30:33.432.836,0.000564,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 22 00 1e 00 2e 00
69,接收,1,2026-04-24 15:30:33.433.405,0.000569,18f185a0,报文帧,数据帧,扩展帧,CAN,8,21 0a 00 00 20 1c 00 00
70,接收,1,2026-04-24 15:30:33.433.973,0.000568,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 01 01 01 00 5f 19
71,接收,1,2026-04-24 15:30:33.434.534,0.000561,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
72,接收,1,2026-04-24 15:30:33.435.098,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
73,接收,1,2026-04-24 15:30:33.435.666,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 03 15 00
74,接收,1,2026-04-24 15:30:33.436.234,0.000568,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
75,接收,1,2026-04-24 15:30:33.436.814,0.000580,11d,报文帧,数据帧,标准帧,CAN,8,01 03 00 00 00 01 84 0a
76,接收,1,2026-04-24 15:30:33.477.614,0.040800,1b1,报文帧,数据帧,标准帧,CAN,5,60 27 69 12 f0
77,接收,1,2026-04-24 15:30:33.504.225,0.026611,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 b8
78,接收,1,2026-04-24 15:30:33.527.652,0.023427,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
79,接收,1,2026-04-24 15:30:33.577.633,0.049981,1b1,报文帧,数据帧,标准帧,CAN,5,60 27 69 12 f0
80,接收,1,2026-04-24 15:30:33.592.220,0.014587,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 b9
81,接收,1,2026-04-24 15:30:33.627.647,0.035427,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
82,接收,1,2026-04-24 15:30:33.677.627,0.049980,731,报文帧,数据帧,标准帧,CAN,1,05
83,接收,1,2026-04-24 15:30:33.677.859,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,60 27 6a 12 f0
84,接收,1,2026-04-24 15:30:33.680.219,0.002360,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 b9
85,接收,1,2026-04-24 15:30:33.768.216,0.087997,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 ba
86,接收,1,2026-04-24 15:30:33.777.633,0.009417,1b1,报文帧,数据帧,标准帧,CAN,5,60 27 68 12 f0
87,接收,1,2026-04-24 15:30:33.795.620,0.017987,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
88,接收,1,2026-04-24 15:30:33.823.086,0.027466,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
89,接收,1,2026-04-24 15:30:33.856.213,0.033127,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 ba
90,接收,1,2026-04-24 15:30:33.877.654,0.021441,1b1,报文帧,数据帧,标准帧,CAN,5,60 27 67 12 f0
91,接收,1,2026-04-24 15:30:33.927.630,0.049976,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
92,接收,1,2026-04-24 15:30:33.931.119,0.003489,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 2a 57 19 00 00
93,接收,1,2026-04-24 15:30:33.931.687,0.000568,18f182a0,报文帧,数据帧,扩展帧,CAN,8,01 00 1a 00 92 00 80 00
94,接收,1,2026-04-24 15:30:33.932.263,0.000576,18f183a0,报文帧,数据帧,扩展帧,CAN,8,c4 09 00 00 1f 03 70 01
95,接收,1,2026-04-24 15:30:33.932.828,0.000565,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 22 00 1e 00 2e 00
96,接收,1,2026-04-24 15:30:33.933.396,0.000568,18f185a0,报文帧,数据帧,扩展帧,CAN,8,21 0a 00 00 20 1c 00 00
97,接收,1,2026-04-24 15:30:33.933.964,0.000568,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 01 01 01 00 5f 19
98,接收,1,2026-04-24 15:30:33.934.524,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
99,接收,1,2026-04-24 15:30:33.935.089,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
100,接收,1,2026-04-24 15:30:33.935.657,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 04 15 00
101,接收,1,2026-04-24 15:30:33.936.233,0.000576,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
102,接收,1,2026-04-24 15:30:33.936.813,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 2a 57 19 00 00
103,接收,1,2026-04-24 15:30:33.937.293,0.000480,182,报文帧,数据帧,标准帧,CAN,8,01 00 92 00 1a 00 80 00
104,接收,1,2026-04-24 15:30:33.937.778,0.000485,183,报文帧,数据帧,标准帧,CAN,8,00 00 4a 00 46 00 56 00
105,接收,1,2026-04-24 15:30:33.938.270,0.000492,184,报文帧,数据帧,标准帧,CAN,8,19 00 1f 03 70 01 00 00
106,接收,1,2026-04-24 15:30:33.938.762,0.000492,185,报文帧,数据帧,标准帧,CAN,8,02 02 00 00 00 02 5f 19
107,接收,1,2026-04-24 15:30:33.939.247,0.000485,186,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 02 00 00 00
108,接收,1,2026-04-24 15:30:33.944.210,0.004963,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 ba
109,接收,1,2026-04-24 15:30:33.977.651,0.033441,1b1,报文帧,数据帧,标准帧,CAN,5,60 27 6d 12 f0
110,接收,1,2026-04-24 15:30:34.023.077,0.045426,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
111,接收,1,2026-04-24 15:30:34.032.204,0.009127,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 bb
112,接收,1,2026-04-24 15:30:34.077.669,0.045465,1b1,报文帧,数据帧,标准帧,CAN,5,60 27 6b 12 f0
113,接收,1,2026-04-24 15:30:34.120.204,0.042535,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 bb
114,接收,1,2026-04-24 15:30:34.177.669,0.057465,731,报文帧,数据帧,标准帧,CAN,1,05
115,接收,1,2026-04-24 15:30:34.177.901,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,60 27 66 12 f0
116,接收,1,2026-04-24 15:30:34.191.116,0.013215,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
117,接收,1,2026-04-24 15:30:34.208.200,0.017084,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 bc
118,接收,1,2026-04-24 15:30:34.223.063,0.014863,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
119,接收,1,2026-04-24 15:30:34.277.671,0.054608,1b1,报文帧,数据帧,标准帧,CAN,5,60 27 69 12 f0
120,接收,1,2026-04-24 15:30:34.296.199,0.018528,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 bc
121,接收,1,2026-04-24 15:30:34.323.058,0.026859,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
122,接收,1,2026-04-24 15:30:34.377.671,0.054613,1b1,报文帧,数据帧,标准帧,CAN,5,60 27 6b 12 f0
123,接收,1,2026-04-24 15:30:34.384.194,0.006523,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 bd
124,接收,1,2026-04-24 15:30:34.427.600,0.043406,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
125,接收,1,2026-04-24 15:30:34.431.109,0.003509,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 2a 57 19 00 00
126,接收,1,2026-04-24 15:30:34.431.677,0.000568,18f182a0,报文帧,数据帧,扩展帧,CAN,8,01 00 1a 00 92 00 80 00
127,接收,1,2026-04-24 15:30:34.432.253,0.000576,18f183a0,报文帧,数据帧,扩展帧,CAN,8,c4 09 00 00 21 03 70 01
128,接收,1,2026-04-24 15:30:34.432.813,0.000560,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 22 00 1f 00 2e 00
129,接收,1,2026-04-24 15:30:34.433.385,0.000572,18f185a0,报文帧,数据帧,扩展帧,CAN,8,21 0a 00 00 20 1c 00 00
130,接收,1,2026-04-24 15:30:34.433.954,0.000569,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 01 01 01 00 5f 19
131,接收,1,2026-04-24 15:30:34.434.514,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
132,接收,1,2026-04-24 15:30:34.435.078,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
133,接收,1,2026-04-24 15:30:34.435.646,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 04 15 00
134,接收,1,2026-04-24 15:30:34.436.223,0.000577,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
135,接收,1,2026-04-24 15:30:34.436.803,0.000580,11d,报文帧,数据帧,标准帧,CAN,8,01 03 00 00 00 01 84 0a
136,接收,1,2026-04-24 15:30:34.472.193,0.035390,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 bd
137,接收,1,2026-04-24 15:30:34.477.690,0.005497,1b1,报文帧,数据帧,标准帧,CAN,5,60 27 68 12 f0
138,接收,1,2026-04-24 15:30:34.560.191,0.082501,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 bd
139,接收,1,2026-04-24 15:30:34.577.708,0.017517,1b1,报文帧,数据帧,标准帧,CAN,5,60 27 68 12 f0
140,接收,1,2026-04-24 15:30:34.595.571,0.017863,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
141,接收,1,2026-04-24 15:30:34.627.585,0.032014,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
142,接收,1,2026-04-24 15:30:34.648.188,0.020603,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 be
143,接收,1,2026-04-24 15:30:34.677.709,0.029521,731,报文帧,数据帧,标准帧,CAN,1,05
144,接收,1,2026-04-24 15:30:34.677.941,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,60 27 68 12 f0
145,接收,1,2026-04-24 15:30:34.727.582,0.049641,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
146,接收,1,2026-04-24 15:30:34.736.182,0.008600,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 be
147,接收,1,2026-04-24 15:30:34.778.711,0.042529,1b1,报文帧,数据帧,标准帧,CAN,5,60 27 69 12 f0
148,接收,1,2026-04-24 15:30:34.824.181,0.045470,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 bf
149,接收,1,2026-04-24 15:30:34.827.574,0.003393,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
150,接收,1,2026-04-24 15:30:34.878.706,0.051132,1b1,报文帧,数据帧,标准帧,CAN,5,60 27 69 12 f0
151,接收,1,2026-04-24 15:30:34.912.177,0.033471,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 bf
152,接收,1,2026-04-24 15:30:34.931.101,0.018924,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 2a 57 19 00 00
153,接收,1,2026-04-24 15:30:34.931.670,0.000569,18f182a0,报文帧,数据帧,扩展帧,CAN,8,01 00 1a 00 92 00 80 00
154,接收,1,2026-04-24 15:30:34.932.246,0.000576,18f183a0,报文帧,数据帧,扩展帧,CAN,8,c4 09 00 00 1f 03 70 01
155,接收,1,2026-04-24 15:30:34.932.810,0.000564,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 22 00 1f 00 2e 00
156,接收,1,2026-04-24 15:30:34.933.382,0.000572,18f185a0,报文帧,数据帧,扩展帧,CAN,8,21 0a 00 00 20 1c 00 00
157,接收,1,2026-04-24 15:30:34.933.951,0.000569,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 01 01 01 00 5f 19
158,接收,1,2026-04-24 15:30:34.934.511,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
159,接收,1,2026-04-24 15:30:34.935.076,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
160,接收,1,2026-04-24 15:30:34.935.644,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 04 15 00
161,接收,1,2026-04-24 15:30:34.936.220,0.000576,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
162,接收,1,2026-04-24 15:30:34.936.800,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 2a 57 19 00 00
163,接收,1,2026-04-24 15:30:34.937.280,0.000480,182,报文帧,数据帧,标准帧,CAN,8,01 00 92 00 1a 00 80 00
164,接收,1,2026-04-24 15:30:34.937.764,0.000484,183,报文帧,数据帧,标准帧,CAN,8,00 00 4a 00 47 00 56 00
165,接收,1,2026-04-24 15:30:34.938.253,0.000489,184,报文帧,数据帧,标准帧,CAN,8,19 00 1f 03 70 01 00 00
166,接收,1,2026-04-24 15:30:34.938.745,0.000492,185,报文帧,数据帧,标准帧,CAN,8,02 02 00 00 00 02 5f 19
167,接收,1,2026-04-24 15:30:34.939.229,0.000484,186,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 02 00 00 00
168,接收,1,2026-04-24 15:30:34.978.725,0.039496,1b1,报文帧,数据帧,标准帧,CAN,5,60 27 69 12 f0
169,接收,1,2026-04-24 15:30:34.995.580,0.016855,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
170,接收,1,2026-04-24 15:30:35.000.176,0.004596,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 c0
171,接收,1,2026-04-24 15:30:35.023.015,0.022839,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
172,接收,1,2026-04-24 15:30:35.078.728,0.055713,1b1,报文帧,数据帧,标准帧,CAN,5,60 27 68 12 f0
173,接收,1,2026-04-24 15:30:35.088.172,0.009444,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 c0
174,接收,1,2026-04-24 15:30:35.123.006,0.034834,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
175,接收,1,2026-04-24 15:30:35.176.168,0.053162,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 c1
176,接收,1,2026-04-24 15:30:35.178.745,0.002577,731,报文帧,数据帧,标准帧,CAN,1,05
177,接收,1,2026-04-24 15:30:35.178.976,0.000231,1b1,报文帧,数据帧,标准帧,CAN,5,60 27 68 12 f0
178,接收,1,2026-04-24 15:30:35.227.549,0.048573,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
179,接收,1,2026-04-24 15:30:35.264.168,0.036619,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 c1
180,接收,1,2026-04-24 15:30:35.278.749,0.014581,1b1,报文帧,数据帧,标准帧,CAN,5,60 27 69 12 f0
181,接收,1,2026-04-24 15:30:35.352.162,0.073413,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 c1
182,接收,1,2026-04-24 15:30:35.378.747,0.026585,1b1,报文帧,数据帧,标准帧,CAN,5,60 27 69 12 f0
183,接收,1,2026-04-24 15:30:35.395.522,0.016775,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
184,接收,1,2026-04-24 15:30:35.427.536,0.032014,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
185,接收,1,2026-04-24 15:30:35.431.096,0.003560,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 2a 57 19 00 00
186,接收,1,2026-04-24 15:30:35.431.664,0.000568,18f182a0,报文帧,数据帧,扩展帧,CAN,8,01 00 1a 00 92 00 80 00
187,接收,1,2026-04-24 15:30:35.432.241,0.000577,18f183a0,报文帧,数据帧,扩展帧,CAN,8,c4 09 00 00 1f 03 6c 01
188,接收,1,2026-04-24 15:30:35.432.801,0.000560,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 22 00 1f 00 2e 00
189,接收,1,2026-04-24 15:30:35.433.373,0.000572,18f185a0,报文帧,数据帧,扩展帧,CAN,8,21 0a 00 00 20 1c 00 00
190,接收,1,2026-04-24 15:30:35.433.942,0.000569,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 01 01 01 00 5f 19
191,接收,1,2026-04-24 15:30:35.434.502,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
192,接收,1,2026-04-24 15:30:35.435.066,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
193,接收,1,2026-04-24 15:30:35.435.634,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 04 15 00
194,接收,1,2026-04-24 15:30:35.436.211,0.000577,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
195,接收,1,2026-04-24 15:30:35.436.791,0.000580,11d,报文帧,数据帧,标准帧,CAN,8,01 03 00 00 00 01 84 0a
196,接收,1,2026-04-24 15:30:35.440.159,0.003368,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 c2
197,接收,1,2026-04-24 15:30:35.478.768,0.038609,1b1,报文帧,数据帧,标准帧,CAN,5,60 27 69 12 f0
198,接收,1,2026-04-24 15:30:35.527.533,0.048765,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
