序号,方向,CAN通道,时间标识,增量时间（秒）,帧ID,帧类别,帧类型,帧格式,数据类别,DLC(数据长度,数据
18,接收,1,2026-04-24 13:33:24.450.842,0.000568,18f183a0,报文帧,数据帧,扩展帧,CAN,8,60 09 02 00 51 04 c4 01
19,接收,1,2026-04-24 13:33:24.451.402,0.000560,18f184a0,报文帧,数据帧,扩展帧,CAN,8,02 00 1a 00 16 00 2f 00
20,接收,1,2026-04-24 13:33:24.451.962,0.000560,18f185a0,报文帧,数据帧,扩展帧,CAN,8,1e 0a 00 00 20 1c 00 00
21,接收,1,2026-04-24 13:33:24.452.530,0.000568,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 5f 19
22,接收,1,2026-04-24 13:33:24.453.090,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 01 02 01 01 01 02 02
23,接收,1,2026-04-24 13:33:24.453.651,0.000561,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
24,接收,1,2026-04-24 13:33:24.454.219,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 01 14 00
25,接收,1,2026-04-24 13:33:24.454.796,0.000577,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
26,接收,1,2026-04-24 13:33:24.455.376,0.000580,11d,报文帧,数据帧,标准帧,CAN,8,01 03 00 00 00 01 84 0a
27,接收,1,2026-04-24 13:33:24.457.871,0.002495,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 3a
28,接收,1,2026-04-24 13:33:24.521.216,0.063345,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
29,接收,1,2026-04-24 13:33:24.535.196,0.013980,1b1,报文帧,数据帧,标准帧,CAN,5,ca 25 63 12 f0
30,接收,1,2026-04-24 13:33:24.545.868,0.010672,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 3b
31,接收,1,2026-04-24 13:33:24.621.212,0.075344,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
32,接收,1,2026-04-24 13:33:24.633.868,0.012656,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 3b
33,接收,1,2026-04-24 13:33:24.635.188,0.001320,1b1,报文帧,数据帧,标准帧,CAN,5,ca 25 68 12 f0
34,接收,1,2026-04-24 13:33:24.721.865,0.086677,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 3b
35,接收,1,2026-04-24 13:33:24.735.185,0.013320,1b1,报文帧,数据帧,标准帧,CAN,5,ca 25 67 12 f0
36,接收,1,2026-04-24 13:33:24.738.393,0.003208,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
37,接收,1,2026-04-24 13:33:24.809.863,0.071470,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 3c
38,接收,1,2026-04-24 13:33:24.816.651,0.006788,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
39,接收,1,2026-04-24 13:33:24.835.207,0.018556,731,报文帧,数据帧,标准帧,CAN,1,05
40,接收,1,2026-04-24 13:33:24.835.439,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,ca 25 52 12 f0
41,接收,1,2026-04-24 13:33:24.897.857,0.062418,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 3c
42,接收,1,2026-04-24 13:33:24.921.192,0.023335,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
43,接收,1,2026-04-24 13:33:24.935.240,0.014048,1b1,报文帧,数据帧,标准帧,CAN,5,ca 25 49 12 f0
44,接收,1,2026-04-24 13:33:24.949.704,0.014464,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 03 00 1d 57 19 00 00
45,接收,1,2026-04-24 13:33:24.950.268,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,9c 00 2b 00 9f 00 82 00
46,接收,1,2026-04-24 13:33:24.950.833,0.000565,18f183a0,报文帧,数据帧,扩展帧,CAN,8,60 09 02 00 50 04 c4 01
47,接收,1,2026-04-24 13:33:24.951.389,0.000556,18f184a0,报文帧,数据帧,扩展帧,CAN,8,02 00 1a 00 16 00 2f 00
48,接收,1,2026-04-24 13:33:24.951.949,0.000560,18f185a0,报文帧,数据帧,扩展帧,CAN,8,1e 0a 00 00 20 1c 00 00
49,接收,1,2026-04-24 13:33:24.952.517,0.000568,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 5f 19
50,接收,1,2026-04-24 13:33:24.953.077,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 01 02 01 01 01 02 02
51,接收,1,2026-04-24 13:33:24.953.638,0.000561,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
52,接收,1,2026-04-24 13:33:24.954.206,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 01 14 00
53,接收,1,2026-04-24 13:33:24.954.782,0.000576,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
54,接收,1,2026-04-24 13:33:24.955.363,0.000581,181,报文帧,数据帧,标准帧,CAN,8,00 03 00 1d 57 19 00 00
55,接收,1,2026-04-24 13:33:24.955.846,0.000483,182,报文帧,数据帧,标准帧,CAN,8,9c 00 9f 00 2b 00 82 00
56,接收,1,2026-04-24 13:33:24.956.330,0.000484,183,报文帧,数据帧,标准帧,CAN,8,00 00 42 00 3e 00 57 00
57,接收,1,2026-04-24 13:33:24.956.819,0.000489,184,报文帧,数据帧,标准帧,CAN,8,18 00 50 04 c4 01 02 00
58,接收,1,2026-04-24 13:33:24.957.303,0.000484,185,报文帧,数据帧,标准帧,CAN,8,02 01 08 00 00 02 5f 19
59,接收,1,2026-04-24 13:33:24.957.783,0.000480,186,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 02 00 00 00
60,接收,1,2026-04-24 13:33:24.985.854,0.028071,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 3d
61,接收,1,2026-04-24 13:33:25.035.207,0.049353,1b1,报文帧,数据帧,标准帧,CAN,5,ca 25 42 12 f0
62,接收,1,2026-04-24 13:33:25.058.373,0.023166,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
63,接收,1,2026-04-24 13:33:25.073.853,0.015480,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 3d
64,接收,1,2026-04-24 13:33:25.116.635,0.042782,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
65,接收,1,2026-04-24 13:33:25.135.227,0.018592,1b1,报文帧,数据帧,标准帧,CAN,5,ca 25 53 12 f0
66,接收,1,2026-04-24 13:33:25.161.850,0.026623,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 3e
67,接收,1,2026-04-24 13:33:25.218.363,0.056513,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
68,接收,1,2026-04-24 13:33:25.235.223,0.016860,1b1,报文帧,数据帧,标准帧,CAN,5,ca 25 5c 12 f0
69,接收,1,2026-04-24 13:33:25.249.847,0.014624,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 3e
70,接收,1,2026-04-24 13:33:25.321.171,0.071324,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
71,接收,1,2026-04-24 13:33:25.335.219,0.014048,731,报文帧,数据帧,标准帧,CAN,1,05
72,接收,1,2026-04-24 13:33:25.335.452,0.000233,1b1,报文帧,数据帧,标准帧,CAN,5,ca 25 62 12 f0
73,接收,1,2026-04-24 13:33:25.337.843,0.002391,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 3f
74,接收,1,2026-04-24 13:33:25.421.163,0.083320,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
75,接收,1,2026-04-24 13:33:25.425.842,0.004679,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 3f
76,接收,1,2026-04-24 13:33:25.435.247,0.009405,1b1,报文帧,数据帧,标准帧,CAN,5,ca 25 61 12 f0
77,接收,1,2026-04-24 13:33:25.449.695,0.014448,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 03 00 1d 57 19 00 00
78,接收,1,2026-04-24 13:33:25.450.259,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,9c 00 2b 00 9e 00 82 00
79,接收,1,2026-04-24 13:33:25.450.823,0.000564,18f183a0,报文帧,数据帧,扩展帧,CAN,8,60 09 02 00 4e 04 c4 01
80,接收,1,2026-04-24 13:33:25.451.380,0.000557,18f184a0,报文帧,数据帧,扩展帧,CAN,8,02 00 1a 00 16 00 2f 00
81,接收,1,2026-04-24 13:33:25.451.940,0.000560,18f185a0,报文帧,数据帧,扩展帧,CAN,8,1e 0a 00 00 20 1c 00 00
82,接收,1,2026-04-24 13:33:25.452.508,0.000568,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 5f 19
83,接收,1,2026-04-24 13:33:25.453.068,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 01 02 01 01 01 02 02
84,接收,1,2026-04-24 13:33:25.453.628,0.000560,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
85,接收,1,2026-04-24 13:33:25.454.197,0.000569,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 01 14 00
86,接收,1,2026-04-24 13:33:25.454.773,0.000576,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
87,接收,1,2026-04-24 13:33:25.455.353,0.000580,11d,报文帧,数据帧,标准帧,CAN,8,01 03 00 00 00 01 84 0a
88,接收,1,2026-04-24 13:33:25.513.839,0.058486,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 3f
89,接收,1,2026-04-24 13:33:25.535.244,0.021405,1b1,报文帧,数据帧,标准帧,CAN,5,ca 25 4e 12 f0
90,接收,1,2026-04-24 13:33:25.538.344,0.003100,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
91,接收,1,2026-04-24 13:33:25.601.837,0.063493,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 40
92,接收,1,2026-04-24 13:33:25.616.605,0.014768,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
93,接收,1,2026-04-24 13:33:25.635.265,0.018660,1b1,报文帧,数据帧,标准帧,CAN,5,ca 25 4f 12 f0
94,接收,1,2026-04-24 13:33:25.689.836,0.054571,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 40
95,接收,1,2026-04-24 13:33:25.716.598,0.026762,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
96,接收,1,2026-04-24 13:33:25.735.262,0.018664,1b1,报文帧,数据帧,标准帧,CAN,5,ca 25 5c 12 f0
97,接收,1,2026-04-24 13:33:25.777.833,0.042571,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 41
98,接收,1,2026-04-24 13:33:25.835.278,0.057445,731,报文帧,数据帧,标准帧,CAN,1,05
99,接收,1,2026-04-24 13:33:25.835.510,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,ca 25 62 12 f0
100,接收,1,2026-04-24 13:33:25.858.325,0.022815,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
101,接收,1,2026-04-24 13:33:25.865.829,0.007504,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 41
102,接收,1,2026-04-24 13:33:25.916.586,0.050757,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
103,接收,1,2026-04-24 13:33:25.935.286,0.018700,1b1,报文帧,数据帧,标准帧,CAN,5,ca 25 64 12 f0
104,接收,1,2026-04-24 13:33:25.949.690,0.014404,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 03 00 1d 57 19 00 00
105,接收,1,2026-04-24 13:33:25.950.254,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,9c 00 2b 00 9f 00 82 00
106,接收,1,2026-04-24 13:33:25.950.818,0.000564,18f183a0,报文帧,数据帧,扩展帧,CAN,8,60 09 02 00 4d 04 c4 01
107,接收,1,2026-04-24 13:33:25.951.375,0.000557,18f184a0,报文帧,数据帧,扩展帧,CAN,8,02 00 1a 00 16 00 2f 00
108,接收,1,2026-04-24 13:33:25.951.935,0.000560,18f185a0,报文帧,数据帧,扩展帧,CAN,8,1e 0a 00 00 20 1c 00 00
109,接收,1,2026-04-24 13:33:25.952.503,0.000568,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 5f 19
110,接收,1,2026-04-24 13:33:25.953.063,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 01 02 01 01 01 02 02
111,接收,1,2026-04-24 13:33:25.953.623,0.000560,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
112,接收,1,2026-04-24 13:33:25.954.192,0.000569,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 01 14 00
113,接收,1,2026-04-24 13:33:25.954.768,0.000576,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 42
114,接收,1,2026-04-24 13:33:25.955.264,0.000496,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
115,接收,1,2026-04-24 13:33:25.955.844,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 03 00 1d 57 19 00 00
116,接收,1,2026-04-24 13:33:25.956.328,0.000484,182,报文帧,数据帧,标准帧,CAN,8,9c 00 9f 00 2b 00 82 00
117,接收,1,2026-04-24 13:33:25.956.812,0.000484,183,报文帧,数据帧,标准帧,CAN,8,00 00 42 00 3e 00 57 00
118,接收,1,2026-04-24 13:33:25.957.301,0.000489,184,报文帧,数据帧,标准帧,CAN,8,18 00 4d 04 c4 01 02 00
119,接收,1,2026-04-24 13:33:25.957.785,0.000484,185,报文帧,数据帧,标准帧,CAN,8,02 01 08 00 00 02 5f 19
120,接收,1,2026-04-24 13:33:25.958.265,0.000480,186,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 02 00 00 00
121,接收,1,2026-04-24 13:33:26.018.314,0.060049,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
122,接收,1,2026-04-24 13:33:26.035.286,0.016972,1b1,报文帧,数据帧,标准帧,CAN,5,ca 25 58 12 f0
123,接收,1,2026-04-24 13:33:26.041.822,0.006536,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 42
124,接收,1,2026-04-24 13:33:26.121.122,0.079300,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
125,接收,1,2026-04-24 13:33:26.129.821,0.008699,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 42
126,接收,1,2026-04-24 13:33:26.135.286,0.005465,1b1,报文帧,数据帧,标准帧,CAN,5,ca 25 4f 12 f0
127,接收,1,2026-04-24 13:33:26.217.820,0.082534,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 43
128,接收,1,2026-04-24 13:33:26.221.116,0.003296,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
129,接收,1,2026-04-24 13:33:26.235.304,0.014188,1b1,报文帧,数据帧,标准帧,CAN,5,ca 25 44 12 f0
130,接收,1,2026-04-24 13:33:26.305.814,0.070510,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 43
131,接收,1,2026-04-24 13:33:26.335.302,0.029488,731,报文帧,数据帧,标准帧,CAN,1,05
132,接收,1,2026-04-24 13:33:26.335.534,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,ca 25 47 12 f0
133,接收,1,2026-04-24 13:33:26.338.298,0.002764,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
134,接收,1,2026-04-24 13:33:26.393.812,0.055514,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 44
135,接收,1,2026-04-24 13:33:26.416.555,0.022743,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
136,接收,1,2026-04-24 13:33:26.435.304,0.018749,1b1,报文帧,数据帧,标准帧,CAN,5,ca 25 5a 12 f0
137,接收,1,2026-04-24 13:33:26.454.684,0.019380,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 03 00 1d 56 19 00 00
138,接收,1,2026-04-24 13:33:26.455.248,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,9c 00 2c 00 9e 00 81 00
139,接收,1,2026-04-24 13:33:26.455.808,0.000560,18f183a0,报文帧,数据帧,扩展帧,CAN,8,60 09 02 00 4e 04 c4 01
140,接收,1,2026-04-24 13:33:26.456.365,0.000557,18f184a0,报文帧,数据帧,扩展帧,CAN,8,02 00 1a 00 16 00 2f 00
141,接收,1,2026-04-24 13:33:26.456.925,0.000560,18f185a0,报文帧,数据帧,扩展帧,CAN,8,1e 0a 00 00 20 1c 00 00
142,接收,1,2026-04-24 13:33:26.457.493,0.000568,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 5f 19
143,接收,1,2026-04-24 13:33:26.458.053,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 01 02 01 01 01 02 02
144,接收,1,2026-04-24 13:33:26.458.614,0.000561,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
145,接收,1,2026-04-24 13:33:26.459.183,0.000569,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 01 14 00
146,接收,1,2026-04-24 13:33:26.459.759,0.000576,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
147,接收,1,2026-04-24 13:33:26.460.339,0.000580,11d,报文帧,数据帧,标准帧,CAN,8,01 03 00 00 00 01 84 0a
148,接收,1,2026-04-24 13:33:26.481.810,0.021471,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 44
149,接收,1,2026-04-24 13:33:26.521.097,0.039287,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
150,接收,1,2026-04-24 13:33:26.535.329,0.014232,1b1,报文帧,数据帧,标准帧,CAN,5,ca 25 68 12 f0
151,接收,1,2026-04-24 13:33:26.569.808,0.034479,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 45
152,接收,1,2026-04-24 13:33:26.635.321,0.065513,1b1,报文帧,数据帧,标准帧,CAN,5,ca 25 6e 12 f0
153,接收,1,2026-04-24 13:33:26.657.804,0.022483,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 45
154,接收,1,2026-04-24 13:33:26.658.304,0.000500,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
155,接收,1,2026-04-24 13:33:26.716.537,0.058233,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
156,接收,1,2026-04-24 13:33:26.735.341,0.018804,1b1,报文帧,数据帧,标准帧,CAN,5,ca 25 5e 12 f0
157,接收,1,2026-04-24 13:33:26.745.801,0.010460,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 46
158,接收,1,2026-04-24 13:33:26.818.269,0.072468,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
159,接收,1,2026-04-24 13:33:26.833.800,0.015531,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 46
160,接收,1,2026-04-24 13:33:26.835.341,0.001541,731,报文帧,数据帧,标准帧,CAN,1,05
161,接收,1,2026-04-24 13:33:26.835.572,0.000231,1b1,报文帧,数据帧,标准帧,CAN,5,ca 25 57 12 f0
162,接收,1,2026-04-24 13:33:26.921.075,0.085503,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
163,接收,1,2026-04-24 13:33:26.921.795,0.000720,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 46
164,接收,1,2026-04-24 13:33:26.935.344,0.013549,1b1,报文帧,数据帧,标准帧,CAN,5,ca 25 40 12 f0
165,接收,1,2026-04-24 13:33:26.954.676,0.019332,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 03 00 1d 57 19 00 00
166,接收,1,2026-04-24 13:33:26.955.240,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,9c 00 2c 00 9e 00 81 00
167,接收,1,2026-04-24 13:33:26.955.800,0.000560,18f183a0,报文帧,数据帧,扩展帧,CAN,8,60 09 02 00 50 04 c4 01
168,接收,1,2026-04-24 13:33:26.956.356,0.000556,18f184a0,报文帧,数据帧,扩展帧,CAN,8,02 00 1a 00 16 00 2f 00
169,接收,1,2026-04-24 13:33:26.956.916,0.000560,18f185a0,报文帧,数据帧,扩展帧,CAN,8,1e 0a 00 00 20 1c 00 00
170,接收,1,2026-04-24 13:33:26.957.484,0.000568,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 5f 19
171,接收,1,2026-04-24 13:33:26.958.045,0.000561,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 01 02 01 01 01 02 02
172,接收,1,2026-04-24 13:33:26.958.605,0.000560,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
173,接收,1,2026-04-24 13:33:26.959.173,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 14 00
174,接收,1,2026-04-24 13:33:26.959.750,0.000577,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
175,接收,1,2026-04-24 13:33:26.960.329,0.000579,181,报文帧,数据帧,标准帧,CAN,8,00 03 00 1d 57 19 00 00
176,接收,1,2026-04-24 13:33:26.960.814,0.000485,182,报文帧,数据帧,标准帧,CAN,8,9c 00 9e 00 2c 00 81 00
177,接收,1,2026-04-24 13:33:26.961.298,0.000484,183,报文帧,数据帧,标准帧,CAN,8,00 00 42 00 3e 00 57 00
178,接收,1,2026-04-24 13:33:26.961.786,0.000488,184,报文帧,数据帧,标准帧,CAN,8,18 00 50 04 c4 01 02 00
179,接收,1,2026-04-24 13:33:26.962.271,0.000485,185,报文帧,数据帧,标准帧,CAN,8,02 01 08 00 00 02 5f 19
180,接收,1,2026-04-24 13:33:26.962.751,0.000480,186,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 02 00 00 00
181,接收,1,2026-04-24 13:33:27.009.793,0.047042,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 47
182,接收,1,2026-04-24 13:33:27.016.521,0.006728,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
183,接收,1,2026-04-24 13:33:27.035.365,0.018844,1b1,报文帧,数据帧,标准帧,CAN,5,ca 25 38 12 f0
184,接收,1,2026-04-24 13:33:27.097.791,0.062426,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 47
185,接收,1,2026-04-24 13:33:27.135.360,0.037569,1b1,报文帧,数据帧,标准帧,CAN,5,ca 25 42 12 f0
186,接收,1,2026-04-24 13:33:27.138.248,0.002888,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
187,接收,1,2026-04-24 13:33:27.185.790,0.047542,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 48
188,接收,1,2026-04-24 13:33:27.221.057,0.035267,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
189,接收,1,2026-04-24 13:33:27.235.385,0.014328,1b1,报文帧,数据帧,标准帧,CAN,5,ca 25 52 12 f0
190,接收,1,2026-04-24 13:33:27.273.784,0.038399,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 48
191,接收,1,2026-04-24 13:33:27.321.050,0.047266,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
192,接收,1,2026-04-24 13:33:27.335.378,0.014328,731,报文帧,数据帧,标准帧,CAN,1,05
193,接收,1,2026-04-24 13:33:27.335.610,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,ca 25 75 12 f0
194,接收,1,2026-04-24 13:33:27.361.785,0.026175,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 49
195,接收,1,2026-04-24 13:33:27.435.378,0.073593,1b1,报文帧,数据帧,标准帧,CAN,5,ca 25 7f 12 f0
196,接收,1,2026-04-24 13:33:27.449.781,0.014403,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 49
197,接收,1,2026-04-24 13:33:27.454.670,0.004889,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 03 00 1d 57 19 00 00
198,接收,1,2026-04-24 13:33:27.455.235,0.000565,18f182a0,报文帧,数据帧,扩展帧,CAN,8,9c 00 2b 00 9f 00 81 00
