序号,方向,CAN通道,时间标识,增量时间（秒）,帧ID,帧类别,帧类型,帧格式,数据类别,DLC(数据长度,数据
23,接收,1,2026-04-24 15:24:32.613.253,0.030810,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
24,接收,1,2026-04-24 15:24:32.627.848,0.014595,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 05
25,接收,1,2026-04-24 15:24:32.645.196,0.017348,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
26,接收,1,2026-04-24 15:24:32.682.236,0.037040,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 39 12 f0
27,接收,1,2026-04-24 15:24:32.715.847,0.033611,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 05
28,接收,1,2026-04-24 15:24:32.749.742,0.033895,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
29,接收,1,2026-04-24 15:24:32.782.234,0.032492,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 3d 12 f0
30,接收,1,2026-04-24 15:24:32.803.845,0.021611,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 06
31,接收,1,2026-04-24 15:24:32.845.187,0.041342,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
32,接收,1,2026-04-24 15:24:32.882.231,0.037044,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 40 12 f0
33,接收,1,2026-04-24 15:24:32.891.843,0.009612,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 06
34,接收,1,2026-04-24 15:24:32.936.615,0.044772,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 29 56 19 00 00
35,接收,1,2026-04-24 15:24:32.937.179,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,01 00 1a 00 a7 00 81 00
36,接收,1,2026-04-24 15:24:32.937.744,0.000565,18f183a0,报文帧,数据帧,扩展帧,CAN,8,c4 09 00 00 1e 03 6c 01
37,接收,1,2026-04-24 15:24:32.938.300,0.000556,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 22 00 1e 00 2f 00
38,接收,1,2026-04-24 15:24:32.938.864,0.000564,18f185a0,报文帧,数据帧,扩展帧,CAN,8,21 0a 00 00 20 1c 00 00
39,接收,1,2026-04-24 15:24:32.939.433,0.000569,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 01 01 01 00 5f 19
40,接收,1,2026-04-24 15:24:32.939.993,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
41,接收,1,2026-04-24 15:24:32.940.558,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
42,接收,1,2026-04-24 15:24:32.941.126,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 02 15 00
43,接收,1,2026-04-24 15:24:32.941.694,0.000568,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
44,接收,1,2026-04-24 15:24:32.942.274,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 29 56 19 00 00
45,接收,1,2026-04-24 15:24:32.942.763,0.000489,182,报文帧,数据帧,标准帧,CAN,8,01 00 a7 00 1a 00 81 00
46,接收,1,2026-04-24 15:24:32.943.247,0.000484,183,报文帧,数据帧,标准帧,CAN,8,00 00 4a 00 46 00 57 00
47,接收,1,2026-04-24 15:24:32.943.731,0.000484,184,报文帧,数据帧,标准帧,CAN,8,19 00 1e 03 6c 01 00 00
48,接收,1,2026-04-24 15:24:32.944.211,0.000480,185,报文帧,数据帧,标准帧,CAN,8,02 02 00 00 00 02 5f 19
49,接收,1,2026-04-24 15:24:32.944.695,0.000484,186,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 02 00 00 00
50,接收,1,2026-04-24 15:24:32.979.838,0.035143,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 07
51,接收,1,2026-04-24 15:24:32.982.254,0.002416,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 45 12 f0
52,接收,1,2026-04-24 15:24:33.017.708,0.035454,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
53,接收,1,2026-04-24 15:24:33.045.174,0.027466,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
54,接收,1,2026-04-24 15:24:33.067.837,0.022663,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 07
55,接收,1,2026-04-24 15:24:33.082.246,0.014409,731,报文帧,数据帧,标准帧,CAN,1,05
56,接收,1,2026-04-24 15:24:33.082.478,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 47 12 f0
57,接收,1,2026-04-24 15:24:33.149.714,0.067236,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
58,接收,1,2026-04-24 15:24:33.155.834,0.006120,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 07
59,接收,1,2026-04-24 15:24:33.182.274,0.026440,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 42 12 f0
60,接收,1,2026-04-24 15:24:33.243.829,0.061555,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 08
61,接收,1,2026-04-24 15:24:33.245.161,0.001332,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
62,接收,1,2026-04-24 15:24:33.282.274,0.037113,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 41 12 f0
63,接收,1,2026-04-24 15:24:33.331.828,0.049554,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 08
64,接收,1,2026-04-24 15:24:33.382.269,0.050441,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 40 12 f0
65,接收,1,2026-04-24 15:24:33.417.683,0.035414,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
66,接收,1,2026-04-24 15:24:33.419.826,0.002143,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 09
67,接收,1,2026-04-24 15:24:33.436.607,0.016781,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 29 56 19 00 00
68,接收,1,2026-04-24 15:24:33.437.171,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,01 00 1a 00 a7 00 81 00
69,接收,1,2026-04-24 15:24:33.437.736,0.000565,18f183a0,报文帧,数据帧,扩展帧,CAN,8,c4 09 00 00 1f 03 6c 01
70,接收,1,2026-04-24 15:24:33.438.296,0.000560,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 22 00 1f 00 2f 00
71,接收,1,2026-04-24 15:24:33.438.864,0.000568,18f185a0,报文帧,数据帧,扩展帧,CAN,8,21 0a 00 00 20 1c 00 00
72,接收,1,2026-04-24 15:24:33.439.432,0.000568,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 01 01 01 00 5f 19
73,接收,1,2026-04-24 15:24:33.439.993,0.000561,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
74,接收,1,2026-04-24 15:24:33.440.557,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
75,接收,1,2026-04-24 15:24:33.441.125,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 02 15 00
76,接收,1,2026-04-24 15:24:33.441.693,0.000568,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
77,接收,1,2026-04-24 15:24:33.442.274,0.000581,11d,报文帧,数据帧,标准帧,CAN,8,01 03 00 00 00 01 84 0a
78,接收,1,2026-04-24 15:24:33.445.150,0.002876,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
79,接收,1,2026-04-24 15:24:33.482.290,0.037140,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 40 12 f0
80,接收,1,2026-04-24 15:24:33.507.821,0.025531,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 09
81,接收,1,2026-04-24 15:24:33.545.144,0.037323,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
82,接收,1,2026-04-24 15:24:33.582.284,0.037140,731,报文帧,数据帧,标准帧,CAN,1,05
83,接收,1,2026-04-24 15:24:33.582.516,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 40 12 f0
84,接收,1,2026-04-24 15:24:33.595.820,0.013304,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0a
85,接收,1,2026-04-24 15:24:33.645.137,0.049317,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
86,接收,1,2026-04-24 15:24:33.682.289,0.037152,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 40 12 f0
87,接收,1,2026-04-24 15:24:33.683.817,0.001528,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0a
88,接收,1,2026-04-24 15:24:33.771.814,0.087997,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0a
89,接收,1,2026-04-24 15:24:33.782.311,0.010497,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 42 12 f0
90,接收,1,2026-04-24 15:24:33.817.657,0.035346,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
91,接收,1,2026-04-24 15:24:33.849.671,0.032014,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
92,接收,1,2026-04-24 15:24:33.859.811,0.010140,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0b
93,接收,1,2026-04-24 15:24:33.882.303,0.022492,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 41 12 f0
94,接收,1,2026-04-24 15:24:33.936.599,0.054296,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 29 56 19 00 00
95,接收,1,2026-04-24 15:24:33.937.163,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,01 00 1a 00 a7 00 81 00
96,接收,1,2026-04-24 15:24:33.937.727,0.000564,18f183a0,报文帧,数据帧,扩展帧,CAN,8,c4 09 00 00 20 03 6c 01
97,接收,1,2026-04-24 15:24:33.938.287,0.000560,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 22 00 1f 00 2f 00
98,接收,1,2026-04-24 15:24:33.938.856,0.000569,18f185a0,报文帧,数据帧,扩展帧,CAN,8,21 0a 00 00 20 1c 00 00
99,接收,1,2026-04-24 15:24:33.939.424,0.000568,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 01 01 01 00 5f 19
100,接收,1,2026-04-24 15:24:33.939.985,0.000561,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
101,接收,1,2026-04-24 15:24:33.940.549,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
102,接收,1,2026-04-24 15:24:33.941.116,0.000567,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 02 15 00
103,接收,1,2026-04-24 15:24:33.941.685,0.000569,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
104,接收,1,2026-04-24 15:24:33.942.265,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 29 56 19 00 00
105,接收,1,2026-04-24 15:24:33.942.753,0.000488,182,报文帧,数据帧,标准帧,CAN,8,01 00 a7 00 1a 00 81 00
106,接收,1,2026-04-24 15:24:33.943.238,0.000485,183,报文帧,数据帧,标准帧,CAN,8,00 00 4a 00 47 00 57 00
107,接收,1,2026-04-24 15:24:33.943.718,0.000480,184,报文帧,数据帧,标准帧,CAN,8,19 00 20 03 6c 01 00 00
108,接收,1,2026-04-24 15:24:33.944.206,0.000488,185,报文帧,数据帧,标准帧,CAN,8,02 02 00 00 00 02 5f 19
109,接收,1,2026-04-24 15:24:33.944.690,0.000484,186,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 02 00 00 00
110,接收,1,2026-04-24 15:24:33.947.806,0.003116,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0b
111,接收,1,2026-04-24 15:24:33.949.666,0.001860,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
112,接收,1,2026-04-24 15:24:33.982.327,0.032661,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 3f 12 f0
113,接收,1,2026-04-24 15:24:34.035.805,0.053478,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0c
114,接收,1,2026-04-24 15:24:34.045.112,0.009307,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
115,接收,1,2026-04-24 15:24:34.082.325,0.037213,731,报文帧,数据帧,标准帧,CAN,1,05
116,接收,1,2026-04-24 15:24:34.082.557,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 3d 12 f0
117,接收,1,2026-04-24 15:24:34.123.803,0.041246,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0c
118,接收,1,2026-04-24 15:24:34.182.328,0.058525,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 3d 12 f0
119,接收,1,2026-04-24 15:24:34.211.799,0.029471,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0d
120,接收,1,2026-04-24 15:24:34.217.631,0.005832,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
121,接收,1,2026-04-24 15:24:34.249.649,0.032018,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
122,接收,1,2026-04-24 15:24:34.282.346,0.032697,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 3b 12 f0
123,接收,1,2026-04-24 15:24:34.299.797,0.017451,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0d
124,接收,1,2026-04-24 15:24:34.349.642,0.049845,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
125,接收,1,2026-04-24 15:24:34.382.346,0.032704,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 39 12 f0
126,接收,1,2026-04-24 15:24:34.387.794,0.005448,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0e
127,接收,1,2026-04-24 15:24:34.436.594,0.048800,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 29 56 19 00 00
128,接收,1,2026-04-24 15:24:34.437.159,0.000565,18f182a0,报文帧,数据帧,扩展帧,CAN,8,01 00 1a 00 a6 00 81 00
129,接收,1,2026-04-24 15:24:34.437.723,0.000564,18f183a0,报文帧,数据帧,扩展帧,CAN,8,c4 09 00 00 1f 03 6c 01
130,接收,1,2026-04-24 15:24:34.438.283,0.000560,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 22 00 1e 00 2f 00
131,接收,1,2026-04-24 15:24:34.438.847,0.000564,18f185a0,报文帧,数据帧,扩展帧,CAN,8,21 0a 00 00 20 1c 00 00
132,接收,1,2026-04-24 15:24:34.439.415,0.000568,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 01 01 01 00 5f 19
133,接收,1,2026-04-24 15:24:34.439.976,0.000561,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
134,接收,1,2026-04-24 15:24:34.440.540,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
135,接收,1,2026-04-24 15:24:34.441.108,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 02 15 00
136,接收,1,2026-04-24 15:24:34.441.677,0.000569,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
137,接收,1,2026-04-24 15:24:34.442.257,0.000580,11d,报文帧,数据帧,标准帧,CAN,8,01 03 00 00 00 01 84 0a
138,接收,1,2026-04-24 15:24:34.445.088,0.002831,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
139,接收,1,2026-04-24 15:24:34.475.791,0.030703,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0e
140,接收,1,2026-04-24 15:24:34.482.348,0.006557,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 3c 12 f0
141,接收,1,2026-04-24 15:24:34.563.789,0.081441,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0e
142,接收,1,2026-04-24 15:24:34.582.370,0.018581,731,报文帧,数据帧,标准帧,CAN,1,05
143,接收,1,2026-04-24 15:24:34.582.601,0.000231,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 3f 12 f0
144,接收,1,2026-04-24 15:24:34.613.128,0.030527,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
145,接收,1,2026-04-24 15:24:34.645.074,0.031946,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
146,接收,1,2026-04-24 15:24:34.651.786,0.006712,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0f
147,接收,1,2026-04-24 15:24:34.682.370,0.030584,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 40 12 f0
148,接收,1,2026-04-24 15:24:34.739.780,0.057410,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0f
149,接收,1,2026-04-24 15:24:34.749.616,0.009836,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
150,接收,1,2026-04-24 15:24:34.782.388,0.032772,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 42 12 f0
151,接收,1,2026-04-24 15:24:34.827.779,0.045391,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 10
152,接收,1,2026-04-24 15:24:34.845.062,0.017283,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
153,接收,1,2026-04-24 15:24:34.882.387,0.037325,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 44 12 f0
154,接收,1,2026-04-24 15:24:34.915.778,0.033391,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 10
155,接收,1,2026-04-24 15:24:34.936.586,0.020808,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 29 56 19 00 00
156,接收,1,2026-04-24 15:24:34.937.150,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,01 00 1a 00 a6 00 81 00
157,接收,1,2026-04-24 15:24:34.937.714,0.000564,18f183a0,报文帧,数据帧,扩展帧,CAN,8,c4 09 00 00 1f 03 6c 01
158,接收,1,2026-04-24 15:24:34.938.274,0.000560,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 22 00 1e 00 2f 00
159,接收,1,2026-04-24 15:24:34.938.839,0.000565,18f185a0,报文帧,数据帧,扩展帧,CAN,8,21 0a 00 00 20 1c 00 00
160,接收,1,2026-04-24 15:24:34.939.407,0.000568,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 01 01 01 00 5f 19
161,接收,1,2026-04-24 15:24:34.939.967,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
162,接收,1,2026-04-24 15:24:34.940.531,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
163,接收,1,2026-04-24 15:24:34.941.099,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 02 15 00
164,接收,1,2026-04-24 15:24:34.941.668,0.000569,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
165,接收,1,2026-04-24 15:24:34.942.248,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 29 56 19 00 00
166,接收,1,2026-04-24 15:24:34.942.736,0.000488,182,报文帧,数据帧,标准帧,CAN,8,01 00 a6 00 1a 00 81 00
167,接收,1,2026-04-24 15:24:34.943.221,0.000485,183,报文帧,数据帧,标准帧,CAN,8,00 00 4a 00 46 00 57 00
168,接收,1,2026-04-24 15:24:34.943.705,0.000484,184,报文帧,数据帧,标准帧,CAN,8,19 00 1f 03 6c 01 00 00
169,接收,1,2026-04-24 15:24:34.944.193,0.000488,185,报文帧,数据帧,标准帧,CAN,8,02 02 00 00 00 02 5f 19
170,接收,1,2026-04-24 15:24:34.944.677,0.000484,186,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 02 00 00 00
171,接收,1,2026-04-24 15:24:34.982.381,0.037704,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 3f 12 f0
172,接收,1,2026-04-24 15:24:35.003.773,0.021392,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 11
173,接收,1,2026-04-24 15:24:35.017.584,0.013811,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
174,接收,1,2026-04-24 15:24:35.045.051,0.027467,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
175,接收,1,2026-04-24 15:24:35.082.403,0.037352,731,报文帧,数据帧,标准帧,CAN,1,05
176,接收,1,2026-04-24 15:24:35.082.635,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 3f 12 f0
177,接收,1,2026-04-24 15:24:35.091.771,0.009136,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 11
178,接收,1,2026-04-24 15:24:35.149.592,0.057821,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
179,接收,1,2026-04-24 15:24:35.179.767,0.030175,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 11
180,接收,1,2026-04-24 15:24:35.182.403,0.002636,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 3f 12 f0
181,接收,1,2026-04-24 15:24:35.245.040,0.062637,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
182,接收,1,2026-04-24 15:24:35.267.767,0.022727,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 12
183,接收,1,2026-04-24 15:24:35.282.427,0.014660,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 3f 12 f0
184,接收,1,2026-04-24 15:24:35.355.761,0.073334,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 12
185,接收,1,2026-04-24 15:24:35.382.426,0.026665,1b1,报文帧,数据帧,标准帧,CAN,5,56 27 40 12 f0
186,接收,1,2026-04-24 15:24:35.417.559,0.035133,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
187,接收,1,2026-04-24 15:24:35.436.579,0.019020,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 29 56 19 00 00
188,接收,1,2026-04-24 15:24:35.437.144,0.000565,18f182a0,报文帧,数据帧,扩展帧,CAN,8,01 00 1a 00 a6 00 81 00
189,接收,1,2026-04-24 15:24:35.437.708,0.000564,18f183a0,报文帧,数据帧,扩展帧,CAN,8,c4 09 00 00 20 03 6c 01
190,接收,1,2026-04-24 15:24:35.438.268,0.000560,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 22 00 1e 00 2f 00
191,接收,1,2026-04-24 15:24:35.438.832,0.000564,18f185a0,报文帧,数据帧,扩展帧,CAN,8,21 0a 00 00 20 1c 00 00
192,接收,1,2026-04-24 15:24:35.439.400,0.000568,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 01 01 01 00 5f 19
193,接收,1,2026-04-24 15:24:35.439.960,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
194,接收,1,2026-04-24 15:24:35.440.525,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
195,接收,1,2026-04-24 15:24:35.441.093,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 03 15 00
196,接收,1,2026-04-24 15:24:35.441.661,0.000568,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
197,接收,1,2026-04-24 15:24:35.442.241,0.000580,11d,报文帧,数据帧,标准帧,CAN,8,01 03 00 00 00 01 84 0a
198,接收,1,2026-04-24 15:24:35.443.761,0.001520,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 13
