序号,方向,CAN通道,时间标识,增量时间（秒）,帧ID,帧类别,帧类型,帧格式,数据类别,DLC(数据长度,数据
93,接收,1,2026-04-24 13:11:51.752.107,0.000568,18f187a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
94,接收,1,2026-04-24 13:11:51.752.687,0.000580,18f188a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
95,接收,1,2026-04-24 13:11:51.753.276,0.000589,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
96,接收,1,2026-04-24 13:11:51.753.860,0.000584,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
97,接收,1,2026-04-24 13:11:51.754.440,0.000580,11d,报文帧,数据帧,标准帧,CAN,8,01 03 00 00 00 01 84 0a
98,接收,1,2026-04-24 13:11:51.763.752,0.009312,1b1,报文帧,数据帧,标准帧,CAN,5,06 25 90 12 f0
99,接收,1,2026-04-24 13:11:51.793.923,0.030171,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 07
100,接收,1,2026-04-24 13:11:51.819.126,0.025203,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
101,接收,1,2026-04-24 13:11:51.863.751,0.044625,1b1,报文帧,数据帧,标准帧,CAN,5,06 25 90 12 f0
102,接收,1,2026-04-24 13:11:51.881.922,0.018171,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 08
103,接收,1,2026-04-24 13:11:51.963.743,0.081821,1b1,报文帧,数据帧,标准帧,CAN,5,06 25 90 12 f0
104,接收,1,2026-04-24 13:11:51.969.919,0.006176,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 08
105,接收,1,2026-04-24 13:11:51.987.167,0.017248,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
106,接收,1,2026-04-24 13:11:52.019.113,0.031946,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
107,接收,1,2026-04-24 13:11:52.057.915,0.038802,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 09
108,接收,1,2026-04-24 13:11:52.063.768,0.005853,731,报文帧,数据帧,标准帧,CAN,1,05
109,接收,1,2026-04-24 13:11:52.064.000,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,06 25 90 12 f0
110,接收,1,2026-04-24 13:11:52.119.109,0.055109,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
111,接收,1,2026-04-24 13:11:52.145.916,0.026807,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 09
112,接收,1,2026-04-24 13:11:52.163.768,0.017852,1b1,报文帧,数据帧,标准帧,CAN,5,06 25 90 12 f0
113,接收,1,2026-04-24 13:11:52.219.105,0.055337,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
114,接收,1,2026-04-24 13:11:52.233.912,0.014807,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 0a
115,接收,1,2026-04-24 13:11:52.248.645,0.014733,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 17 57 01 00 00
116,接收,1,2026-04-24 13:11:52.249.213,0.000568,18f182a0,报文帧,数据帧,扩展帧,CAN,8,01 00 0a 00 18 00 02 00
117,接收,1,2026-04-24 13:11:52.249.789,0.000576,18f183a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
118,接收,1,2026-04-24 13:11:52.250.373,0.000584,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
119,接收,1,2026-04-24 13:11:52.250.957,0.000584,18f185a0,报文帧,数据帧,扩展帧,CAN,8,b6 09 00 00 00 00 00 00
120,接收,1,2026-04-24 13:11:52.251.525,0.000568,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 03 01 01 00 00 00
121,接收,1,2026-04-24 13:11:52.252.093,0.000568,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 02 02 02 02 02
122,接收,1,2026-04-24 13:11:52.252.657,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 02 02
123,接收,1,2026-04-24 13:11:52.253.226,0.000569,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
124,接收,1,2026-04-24 13:11:52.253.810,0.000584,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
125,接收,1,2026-04-24 13:11:52.254.390,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 17 57 01 00 00
126,接收,1,2026-04-24 13:11:52.254.874,0.000484,182,报文帧,数据帧,标准帧,CAN,8,01 00 18 00 0a 00 02 00
127,接收,1,2026-04-24 13:11:52.255.370,0.000496,183,报文帧,数据帧,标准帧,CAN,8,00 00 28 00 28 00 28 00
128,接收,1,2026-04-24 13:11:52.255.858,0.000488,184,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
129,接收,1,2026-04-24 13:11:52.256.359,0.000501,185,报文帧,数据帧,标准帧,CAN,8,02 01 00 00 00 02 00 00
130,接收,1,2026-04-24 13:11:52.256.847,0.000488,186,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
131,接收,1,2026-04-24 13:11:52.263.787,0.006940,1b1,报文帧,数据帧,标准帧,CAN,5,06 25 90 12 f0
132,接收,1,2026-04-24 13:11:52.321.909,0.058122,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 0a
133,接收,1,2026-04-24 13:11:52.363.786,0.041877,1b1,报文帧,数据帧,标准帧,CAN,5,06 25 90 12 f0
134,接收,1,2026-04-24 13:11:52.387.145,0.023359,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
135,接收,1,2026-04-24 13:11:52.409.904,0.022759,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 0a
136,接收,1,2026-04-24 13:11:52.419.092,0.009188,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
137,接收,1,2026-04-24 13:11:52.463.781,0.044689,1b1,报文帧,数据帧,标准帧,CAN,5,06 25 90 12 f0
138,接收,1,2026-04-24 13:11:52.497.904,0.034123,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 0b
139,接收,1,2026-04-24 13:11:52.519.083,0.021179,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
140,接收,1,2026-04-24 13:11:52.563.804,0.044721,731,报文帧,数据帧,标准帧,CAN,1,05
141,接收,1,2026-04-24 13:11:52.564.035,0.000231,1b1,报文帧,数据帧,标准帧,CAN,5,06 25 90 12 f0
142,接收,1,2026-04-24 13:11:52.585.899,0.021864,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 0b
143,接收,1,2026-04-24 13:11:52.619.077,0.033178,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
144,接收,1,2026-04-24 13:11:52.663.806,0.044729,1b1,报文帧,数据帧,标准帧,CAN,5,06 25 90 12 f0
145,接收,1,2026-04-24 13:11:52.673.897,0.010091,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 0c
146,接收,1,2026-04-24 13:11:52.748.637,0.074740,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 17 57 01 00 00
147,接收,1,2026-04-24 13:11:52.749.205,0.000568,18f182a0,报文帧,数据帧,扩展帧,CAN,8,01 00 0a 00 17 00 02 00
148,接收,1,2026-04-24 13:11:52.749.781,0.000576,18f183a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
149,接收,1,2026-04-24 13:11:52.750.365,0.000584,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 14 00 11 00 00 00
150,接收,1,2026-04-24 13:11:52.750.933,0.000568,18f185a0,报文帧,数据帧,扩展帧,CAN,8,b6 09 00 00 00 00 00 00
151,接收,1,2026-04-24 13:11:52.751.501,0.000568,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 03 01 01 00 5f 19
152,接收,1,2026-04-24 13:11:52.752.057,0.000556,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 02 02 02 02 02
153,接收,1,2026-04-24 13:11:52.752.621,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 02 02
154,接收,1,2026-04-24 13:11:52.753.189,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
155,接收,1,2026-04-24 13:11:52.753.774,0.000585,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
156,接收,1,2026-04-24 13:11:52.754.354,0.000580,11d,报文帧,数据帧,标准帧,CAN,8,01 03 00 00 00 01 84 0a
157,接收,1,2026-04-24 13:11:52.761.894,0.007540,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 0c
158,接收,1,2026-04-24 13:11:52.763.807,0.001913,1b1,报文帧,数据帧,标准帧,CAN,5,06 25 90 12 f0
159,接收,1,2026-04-24 13:11:52.787.121,0.023314,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
160,接收,1,2026-04-24 13:11:52.819.067,0.031946,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
161,接收,1,2026-04-24 13:11:52.849.894,0.030827,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 0d
162,接收,1,2026-04-24 13:11:52.863.827,0.013933,1b1,报文帧,数据帧,标准帧,CAN,5,06 25 92 12 f0
163,接收,1,2026-04-24 13:11:52.919.059,0.055232,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
164,接收,1,2026-04-24 13:11:52.937.890,0.018831,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 0d
165,接收,1,2026-04-24 13:11:52.963.819,0.025929,1b1,报文帧,数据帧,标准帧,CAN,5,06 25 92 12 f0
166,接收,1,2026-04-24 13:11:53.019.056,0.055237,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
167,接收,1,2026-04-24 13:11:53.025.888,0.006832,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 0e
168,接收,1,2026-04-24 13:11:53.063.845,0.037957,731,报文帧,数据帧,标准帧,CAN,1,05
169,接收,1,2026-04-24 13:11:53.064.076,0.000231,1b1,报文帧,数据帧,标准帧,CAN,5,06 25 92 12 f0
170,接收,1,2026-04-24 13:11:53.113.883,0.049807,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 0e
171,接收,1,2026-04-24 13:11:53.163.848,0.049965,1b1,报文帧,数据帧,标准帧,CAN,5,06 25 92 12 f0
172,接收,1,2026-04-24 13:11:53.187.098,0.023250,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
173,接收,1,2026-04-24 13:11:53.201.882,0.014784,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 0e
174,接收,1,2026-04-24 13:11:53.219.045,0.017163,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
175,接收,1,2026-04-24 13:11:53.248.629,0.029584,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 17 57 01 00 00
176,接收,1,2026-04-24 13:11:53.249.197,0.000568,18f182a0,报文帧,数据帧,扩展帧,CAN,8,01 00 0a 00 17 00 02 00
177,接收,1,2026-04-24 13:11:53.249.773,0.000576,18f183a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
178,接收,1,2026-04-24 13:11:53.250.357,0.000584,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 14 00 11 00 00 00
179,接收,1,2026-04-24 13:11:53.250.925,0.000568,18f185a0,报文帧,数据帧,扩展帧,CAN,8,b6 09 00 00 00 00 00 00
180,接收,1,2026-04-24 13:11:53.251.493,0.000568,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 03 01 01 00 5f 19
181,接收,1,2026-04-24 13:11:53.252.050,0.000557,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 02 02 02 02 02
182,接收,1,2026-04-24 13:11:53.252.614,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 02 02
183,接收,1,2026-04-24 13:11:53.253.182,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
184,接收,1,2026-04-24 13:11:53.253.766,0.000584,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
185,接收,1,2026-04-24 13:11:53.254.346,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 17 57 01 00 00
186,接收,1,2026-04-24 13:11:53.254.831,0.000485,182,报文帧,数据帧,标准帧,CAN,8,01 00 17 00 0a 00 02 00
187,接收,1,2026-04-24 13:11:53.255.319,0.000488,183,报文帧,数据帧,标准帧,CAN,8,00 00 3c 00 39 00 28 00
188,接收,1,2026-04-24 13:11:53.255.807,0.000488,184,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
189,接收,1,2026-04-24 13:11:53.256.308,0.000501,185,报文帧,数据帧,标准帧,CAN,8,02 01 00 00 00 02 5f 19
190,接收,1,2026-04-24 13:11:53.256.795,0.000487,186,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
191,接收,1,2026-04-24 13:11:53.263.847,0.007052,1b1,报文帧,数据帧,标准帧,CAN,5,06 25 92 12 f0
192,接收,1,2026-04-24 13:11:53.289.878,0.026031,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 0f
193,接收,1,2026-04-24 13:11:53.319.037,0.029159,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
194,接收,1,2026-04-24 13:11:53.363.862,0.044825,1b1,报文帧,数据帧,标准帧,CAN,5,06 25 92 12 f0
195,接收,1,2026-04-24 13:11:53.377.878,0.014016,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 0f
196,接收,1,2026-04-24 13:11:53.419.032,0.041154,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
197,接收,1,2026-04-24 13:11:53.463.860,0.044828,1b1,报文帧,数据帧,标准帧,CAN,5,06 25 92 12 f0
198,接收,1,2026-04-24 13:11:53.465.872,0.002012,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 10
199,接收,1,2026-04-24 13:11:53.553.870,0.087998,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 10
200,接收,1,2026-04-24 13:11:53.563.882,0.010012,731,报文帧,数据帧,标准帧,CAN,1,05
201,接收,1,2026-04-24 13:11:53.564.114,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,06 25 92 12 f0
202,接收,1,2026-04-24 13:11:53.587.073,0.022959,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
203,接收,1,2026-04-24 13:11:53.619.019,0.031946,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
204,接收,1,2026-04-24 13:11:53.641.870,0.022851,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 11
