序号,方向,CAN通道,时间标识,增量时间（秒）,帧ID,帧类别,帧类型,帧格式,数据类别,DLC(数据长度,数据
31,接收,1,2026-04-24 09:10:16.796.871,0.027467,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
32,接收,1,2026-04-24 09:10:16.821.990,0.025119,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 00
33,接收,1,2026-04-24 09:10:16.834.411,0.012421,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 a2 13 f0
34,接收,1,2026-04-24 09:10:16.896.867,0.062456,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
35,接收,1,2026-04-24 09:10:16.909.991,0.013124,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 01
36,接收,1,2026-04-24 09:10:16.934.428,0.024437,731,报文帧,数据帧,标准帧,CAN,1,05
37,接收,1,2026-04-24 09:10:16.934.660,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 a2 13 f0
38,接收,1,2026-04-24 09:10:16.996.860,0.062200,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
39,接收,1,2026-04-24 09:10:16.997.988,0.001128,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 01
40,接收,1,2026-04-24 09:10:17.034.429,0.036441,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 a2 13 f0
41,接收,1,2026-04-24 09:10:17.085.984,0.051555,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 02
42,接收,1,2026-04-24 09:10:17.134.429,0.048445,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 a2 13 f0
43,接收,1,2026-04-24 09:10:17.169.384,0.034955,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
44,接收,1,2026-04-24 09:10:17.173.984,0.004600,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 02
45,接收,1,2026-04-24 09:10:17.196.851,0.022867,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
46,接收,1,2026-04-24 09:10:17.234.448,0.037597,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 a2 13 f0
47,接收,1,2026-04-24 09:10:17.261.983,0.027535,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 03
48,接收,1,2026-04-24 09:10:17.296.846,0.034863,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
49,接收,1,2026-04-24 09:10:17.334.446,0.037600,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 a2 13 f0
50,接收,1,2026-04-24 09:10:17.349.978,0.015532,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 03
51,接收,1,2026-04-24 09:10:17.396.840,0.046862,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
52,接收,1,2026-04-24 09:10:17.434.477,0.037637,731,报文帧,数据帧,标准帧,CAN,1,05
53,接收,1,2026-04-24 09:10:17.434.709,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,24 24 a2 13 f0
54,接收,1,2026-04-24 09:10:17.437.976,0.003267,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 03
55,接收,1,2026-04-24 09:10:17.454.767,0.016791,a000000,报文帧,数据帧,扩展帧,CAN,2,01 01
56,接收,1,2026-04-24 09:10:17.465.507,0.010740,a000000,报文帧,数据帧,扩展帧,CAN,2,01 01
57,接收,1,2026-04-24 09:10:17.476.507,0.011000,a000000,报文帧,数据帧,扩展帧,CAN,2,01 01
58,接收,1,2026-04-24 09:10:17.487.507,0.011000,a000000,报文帧,数据帧,扩展帧,CAN,2,01 01
59,接收,1,2026-04-24 09:10:17.498.507,0.011000,a000000,报文帧,数据帧,扩展帧,CAN,2,01 01
60,接收,1,2026-04-24 09:10:17.509.508,0.011001,a000000,报文帧,数据帧,扩展帧,CAN,2,01 01
61,接收,1,2026-04-24 09:10:17.520.508,0.011000,a000000,报文帧,数据帧,扩展帧,CAN,2,01 01
62,接收,1,2026-04-24 09:10:17.525.975,0.005467,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 04
63,接收,1,2026-04-24 09:10:17.531.508,0.005533,a000000,报文帧,数据帧,扩展帧,CAN,2,01 01
64,接收,1,2026-04-24 09:10:17.534.484,0.002976,1b1,报文帧,数据帧,标准帧,CAN,5,24 24 a3 13 f0
65,接收,1,2026-04-24 09:10:17.542.508,0.008024,a000000,报文帧,数据帧,扩展帧,CAN,2,01 01
66,接收,1,2026-04-24 09:10:17.553.508,0.011000,a000000,报文帧,数据帧,扩展帧,CAN,2,01 01
67,接收,1,2026-04-24 09:10:17.564.883,0.011375,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
68,接收,1,2026-04-24 09:10:17.601.377,0.036494,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
69,接收,1,2026-04-24 09:10:17.613.973,0.012596,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 04
70,接收,1,2026-04-24 09:10:17.634.478,0.020505,1b1,报文帧,数据帧,标准帧,CAN,5,24 24 a5 13 f0
71,接收,1,2026-04-24 09:10:17.701.370,0.066892,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
72,接收,1,2026-04-24 09:10:17.701.970,0.000600,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 05
73,接收,1,2026-04-24 09:10:17.734.496,0.032526,1b1,报文帧,数据帧,标准帧,CAN,5,24 24 a5 13 f0
74,接收,1,2026-04-24 09:10:17.789.970,0.055474,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 05
75,接收,1,2026-04-24 09:10:17.801.366,0.011396,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
76,接收,1,2026-04-24 09:10:17.834.495,0.033129,1b1,报文帧,数据帧,标准帧,CAN,5,24 24 a5 13 f0
77,接收,1,2026-04-24 09:10:17.877.966,0.043471,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 06
78,接收,1,2026-04-24 09:10:17.934.515,0.056549,731,报文帧,数据帧,标准帧,CAN,1,05
79,接收,1,2026-04-24 09:10:17.934.747,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,24 24 a3 13 f0
80,接收,1,2026-04-24 09:10:17.965.966,0.031219,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 06
81,接收,1,2026-04-24 09:10:17.969.339,0.003373,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
82,接收,1,2026-04-24 09:10:17.996.805,0.027466,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
83,接收,1,2026-04-24 09:10:18.034.526,0.037721,1b1,报文帧,数据帧,标准帧,CAN,5,24 24 a3 13 f0
84,接收,1,2026-04-24 09:10:18.053.965,0.019439,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 07
85,接收,1,2026-04-24 09:10:18.101.347,0.047382,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
86,接收,1,2026-04-24 09:10:18.118.499,0.017152,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 10 5a 00 00 00
87,接收,1,2026-04-24 09:10:18.119.075,0.000576,18f182a0,报文帧,数据帧,扩展帧,CAN,8,00 00 03 00 02 00 01 00
88,接收,1,2026-04-24 09:10:18.119.655,0.000580,18f183a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
89,接收,1,2026-04-24 09:10:18.120.240,0.000585,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
90,接收,1,2026-04-24 09:10:18.120.824,0.000584,18f185a0,报文帧,数据帧,扩展帧,CAN,8,98 09 00 00 00 00 00 00
91,接收,1,2026-04-24 09:10:18.121.392,0.000568,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 03 01 01 00 00 00
92,接收,1,2026-04-24 09:10:18.121.957,0.000565,18f187a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
93,接收,1,2026-04-24 09:10:18.122.537,0.000580,18f188a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
94,接收,1,2026-04-24 09:10:18.123.125,0.000588,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
95,接收,1,2026-04-24 09:10:18.123.709,0.000584,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
96,接收,1,2026-04-24 09:10:18.124.289,0.000580,11d,报文帧,数据帧,标准帧,CAN,8,01 03 00 00 00 01 84 0a
97,接收,1,2026-04-24 09:10:18.134.518,0.010229,1b1,报文帧,数据帧,标准帧,CAN,5,24 24 a3 13 f0
98,接收,1,2026-04-24 09:10:18.141.962,0.007444,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 07
99,接收,1,2026-04-24 09:10:18.196.795,0.054833,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
100,接收,1,2026-04-24 09:10:18.229.958,0.033163,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 07
101,接收,1,2026-04-24 09:10:18.234.543,0.004585,1b1,报文帧,数据帧,标准帧,CAN,5,24 24 a3 13 f0
102,接收,1,2026-04-24 09:10:18.317.957,0.083414,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 08
103,接收,1,2026-04-24 09:10:18.334.541,0.016584,1b1,报文帧,数据帧,标准帧,CAN,5,24 24 a3 13 f0
104,接收,1,2026-04-24 09:10:18.369.316,0.034775,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
105,接收,1,2026-04-24 09:10:18.396.786,0.027470,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
106,接收,1,2026-04-24 09:10:18.405.954,0.009168,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 08
107,接收,1,2026-04-24 09:10:18.434.539,0.028585,731,报文帧,数据帧,标准帧,CAN,1,05
108,接收,1,2026-04-24 09:10:18.434.770,0.000231,1b1,报文帧,数据帧,标准帧,CAN,5,24 24 a3 13 f0
109,接收,1,2026-04-24 09:10:18.493.953,0.059183,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 09
110,接收,1,2026-04-24 09:10:18.501.329,0.007376,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
111,接收,1,2026-04-24 09:10:18.534.566,0.033237,1b1,报文帧,数据帧,标准帧,CAN,5,24 24 a3 13 f0
112,接收,1,2026-04-24 09:10:18.581.953,0.047387,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 09
113,接收,1,2026-04-24 09:10:18.601.320,0.019367,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
114,接收,1,2026-04-24 09:10:18.618.496,0.017176,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 10 5a 00 00 00
115,接收,1,2026-04-24 09:10:18.619.073,0.000577,18f182a0,报文帧,数据帧,扩展帧,CAN,8,00 00 03 00 02 00 01 00
116,接收,1,2026-04-24 09:10:18.619.653,0.000580,18f183a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
117,接收,1,2026-04-24 09:10:18.620.237,0.000584,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 d8 ff d8 ff 00 00
118,接收,1,2026-04-24 09:10:18.620.802,0.000565,18f185a0,报文帧,数据帧,扩展帧,CAN,8,98 09 00 00 00 00 00 00
119,接收,1,2026-04-24 09:10:18.621.370,0.000568,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 03 01 01 00 5f 19
120,接收,1,2026-04-24 09:10:18.621.926,0.000556,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 02 02 02 02 02
121,接收,1,2026-04-24 09:10:18.622.490,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 02 02
122,接收,1,2026-04-24 09:10:18.623.058,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
123,接收,1,2026-04-24 09:10:18.623.643,0.000585,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
124,接收,1,2026-04-24 09:10:18.624.223,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 10 5a 00 00 00
125,接收,1,2026-04-24 09:10:18.624.715,0.000492,182,报文帧,数据帧,标准帧,CAN,8,00 00 02 00 03 00 01 00
126,接收,1,2026-04-24 09:10:18.625.215,0.000500,183,报文帧,数据帧,标准帧,CAN,8,00 00 00 ff 00 ff 28 00
127,接收,1,2026-04-24 09:10:18.625.707,0.000492,184,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
128,接收,1,2026-04-24 09:10:18.626.207,0.000500,185,报文帧,数据帧,标准帧,CAN,8,02 02 00 00 00 02 5f 19
129,接收,1,2026-04-24 09:10:18.626.692,0.000485,186,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
130,接收,1,2026-04-24 09:10:18.634.560,0.007868,1b1,报文帧,数据帧,标准帧,CAN,5,24 24 a3 13 f0
131,接收,1,2026-04-24 09:10:18.669.951,0.035391,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0a
132,接收,1,2026-04-24 09:10:18.734.585,0.064634,1b1,报文帧,数据帧,标准帧,CAN,5,24 24 a2 13 f0
133,接收,1,2026-04-24 09:10:18.757.948,0.023363,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0a
134,接收,1,2026-04-24 09:10:18.764.816,0.006868,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
135,接收,1,2026-04-24 09:10:18.796.762,0.031946,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
136,接收,1,2026-04-24 09:10:18.834.579,0.037817,1b1,报文帧,数据帧,标准帧,CAN,5,24 24 a2 13 f0
137,接收,1,2026-04-24 09:10:18.845.947,0.011368,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0a
138,接收,1,2026-04-24 09:10:18.901.304,0.055357,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
139,接收,1,2026-04-24 09:10:18.933.943,0.032639,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0b
140,接收,1,2026-04-24 09:10:18.934.580,0.000637,731,报文帧,数据帧,标准帧,CAN,1,05
141,接收,1,2026-04-24 09:10:18.934.812,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,24 24 a2 13 f0
142,接收,1,2026-04-24 09:10:19.001.300,0.066488,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
143,接收,1,2026-04-24 09:10:19.021.940,0.020640,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0b
144,接收,1,2026-04-24 09:10:19.034.608,0.012668,1b1,报文帧,数据帧,标准帧,CAN,5,24 24 a2 13 f0
145,接收,1,2026-04-24 09:10:19.109.938,0.075330,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0c
146,接收,1,2026-04-24 09:10:19.118.491,0.008553,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 10 5a 00 00 00
147,接收,1,2026-04-24 09:10:19.119.067,0.000576,18f182a0,报文帧,数据帧,扩展帧,CAN,8,00 00 03 00 02 00 02 00
148,接收,1,2026-04-24 09:10:19.119.643,0.000576,18f183a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
149,接收,1,2026-04-24 09:10:19.120.227,0.000584,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 0d 00 0d 00 00 00
150,接收,1,2026-04-24 09:10:19.120.799,0.000572,18f185a0,报文帧,数据帧,扩展帧,CAN,8,98 09 00 00 00 00 00 00
151,接收,1,2026-04-24 09:10:19.121.367,0.000568,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 03 01 01 00 5f 19
152,接收,1,2026-04-24 09:10:19.121.924,0.000557,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 02 02 02 02 02
153,接收,1,2026-04-24 09:10:19.122.488,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 02 02
154,接收,1,2026-04-24 09:10:19.123.056,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
155,接收,1,2026-04-24 09:10:19.123.640,0.000584,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
156,接收,1,2026-04-24 09:10:19.124.220,0.000580,11d,报文帧,数据帧,标准帧,CAN,8,01 03 00 00 00 01 84 0a
157,接收,1,2026-04-24 09:10:19.134.608,0.010388,1b1,报文帧,数据帧,标准帧,CAN,5,24 24 a2 13 f0
158,接收,1,2026-04-24 09:10:19.169.274,0.034666,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
159,接收,1,2026-04-24 09:10:19.196.741,0.027467,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
160,接收,1,2026-04-24 09:10:19.197.937,0.001196,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0c
161,接收,1,2026-04-24 09:10:19.234.602,0.036665,1b1,报文帧,数据帧,标准帧,CAN,5,24 24 a2 13 f0
162,接收,1,2026-04-24 09:10:19.285.933,0.051331,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0d
163,接收,1,2026-04-24 09:10:19.296.737,0.010804,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
164,接收,1,2026-04-24 09:10:19.334.621,0.037884,1b1,报文帧,数据帧,标准帧,CAN,5,24 24 a3 13 f0
165,接收,1,2026-04-24 09:10:19.373.932,0.039311,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0d
166,接收,1,2026-04-24 09:10:19.396.731,0.022799,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
167,接收,1,2026-04-24 09:10:19.435.632,0.038901,731,报文帧,数据帧,标准帧,CAN,1,05
168,接收,1,2026-04-24 09:10:19.435.864,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,24 24 a3 13 f0
169,接收,1,2026-04-24 09:10:19.461.931,0.026067,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0e
170,接收,1,2026-04-24 09:10:19.535.633,0.073702,1b1,报文帧,数据帧,标准帧,CAN,5,24 24 a3 13 f0
171,接收,1,2026-04-24 09:10:19.549.929,0.014296,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0e
172,接收,1,2026-04-24 09:10:19.569.252,0.019323,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
173,接收,1,2026-04-24 09:10:19.596.719,0.027467,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
174,接收,1,2026-04-24 09:10:19.618.487,0.021768,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 10 5a 00 00 00
175,接收,1,2026-04-24 09:10:19.619.063,0.000576,18f182a0,报文帧,数据帧,扩展帧,CAN,8,00 00 03 00 02 00 01 00
176,接收,1,2026-04-24 09:10:19.619.643,0.000580,18f183a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
177,接收,1,2026-04-24 09:10:19.620.227,0.000584,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 0d 00 0d 00 00 00
178,接收,1,2026-04-24 09:10:19.620.799,0.000572,18f185a0,报文帧,数据帧,扩展帧,CAN,8,98 09 00 00 00 00 00 00
179,接收,1,2026-04-24 09:10:19.621.367,0.000568,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 03 01 01 00 5f 19
180,接收,1,2026-04-24 09:10:19.621.923,0.000556,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 02 02 02 02 02
181,接收,1,2026-04-24 09:10:19.622.487,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 02 02
182,接收,1,2026-04-24 09:10:19.623.055,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
183,接收,1,2026-04-24 09:10:19.623.640,0.000585,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
184,接收,1,2026-04-24 09:10:19.624.220,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 10 5a 00 00 00
185,接收,1,2026-04-24 09:10:19.624.712,0.000492,182,报文帧,数据帧,标准帧,CAN,8,00 00 02 00 03 00 01 00
186,接收,1,2026-04-24 09:10:19.625.212,0.000500,183,报文帧,数据帧,标准帧,CAN,8,00 00 35 00 35 00 28 00
187,接收,1,2026-04-24 09:10:19.625.701,0.000489,184,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
188,接收,1,2026-04-24 09:10:19.626.201,0.000500,185,报文帧,数据帧,标准帧,CAN,8,02 02 00 00 00 02 5f 19
189,接收,1,2026-04-24 09:10:19.626.685,0.000484,186,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
190,接收,1,2026-04-24 09:10:19.635.657,0.008972,1b1,报文帧,数据帧,标准帧,CAN,5,24 24 a3 13 f0
191,接收,1,2026-04-24 09:10:19.637.929,0.002272,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0e
192,接收,1,2026-04-24 09:10:19.696.714,0.058785,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
193,接收,1,2026-04-24 09:10:19.725.926,0.029212,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0f
194,接收,1,2026-04-24 09:10:19.735.651,0.009725,1b1,报文帧,数据帧,标准帧,CAN,5,24 24 a3 13 f0
195,接收,1,2026-04-24 09:10:19.796.707,0.061056,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
196,接收,1,2026-04-24 09:10:19.813.923,0.017216,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0f
197,接收,1,2026-04-24 09:10:19.835.652,0.021729,1b1,报文帧,数据帧,标准帧,CAN,5,24 24 a3 13 f0
198,接收,1,2026-04-24 09:10:19.901.922,0.066270,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 10
199,接收,1,2026-04-24 09:10:19.935.675,0.033753,731,报文帧,数据帧,标准帧,CAN,1,05
200,接收,1,2026-04-24 09:10:19.935.908,0.000233,1b1,报文帧,数据帧,标准帧,CAN,5,24 24 a3 13 f0
201,接收,1,2026-04-24 09:10:19.969.230,0.033322,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
202,接收,1,2026-04-24 09:10:19.989.917,0.020687,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 10
203,接收,1,2026-04-24 09:10:19.996.698,0.006781,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
204,接收,1,2026-04-24 09:10:20.035.682,0.038984,1b1,报文帧,数据帧,标准帧,CAN,5,24 24 a3 13 f0
