序号,方向,CAN通道,时间标识,增量时间（秒）,帧ID,帧类别,帧类型,帧格式,数据类别,DLC(数据长度,数据
37,接收,1,2026-04-24 15:15:32.940.899,0.062850,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 94
38,接收,1,2026-04-24 15:15:32.944.616,0.003717,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 29 56 19 00 00
39,接收,1,2026-04-24 15:15:32.945.180,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,01 00 1a 00 94 00 80 00
40,接收,1,2026-04-24 15:15:32.945.752,0.000572,18f183a0,报文帧,数据帧,扩展帧,CAN,8,c4 09 00 00 1f 03 5c 01
41,接收,1,2026-04-24 15:15:32.946.316,0.000564,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 22 00 1e 00 31 00
42,接收,1,2026-04-24 15:15:32.946.880,0.000564,18f185a0,报文帧,数据帧,扩展帧,CAN,8,21 0a 00 00 20 1c 00 00
43,接收,1,2026-04-24 15:15:32.947.448,0.000568,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 01 01 01 00 5f 19
44,接收,1,2026-04-24 15:15:32.948.009,0.000561,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
45,接收,1,2026-04-24 15:15:32.948.573,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
46,接收,1,2026-04-24 15:15:32.949.141,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 05 16 00
47,接收,1,2026-04-24 15:15:32.949.721,0.000580,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
48,接收,1,2026-04-24 15:15:32.950.301,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 29 56 19 00 00
49,接收,1,2026-04-24 15:15:32.950.790,0.000489,182,报文帧,数据帧,标准帧,CAN,8,01 00 94 00 1a 00 80 00
50,接收,1,2026-04-24 15:15:32.951.274,0.000484,183,报文帧,数据帧,标准帧,CAN,8,00 00 4a 00 46 00 59 00
51,接收,1,2026-04-24 15:15:32.951.758,0.000484,184,报文帧,数据帧,标准帧,CAN,8,19 00 1f 03 5c 01 00 00
52,接收,1,2026-04-24 15:15:32.952.246,0.000488,185,报文帧,数据帧,标准帧,CAN,8,02 02 00 00 00 02 5f 19
53,接收,1,2026-04-24 15:15:32.952.731,0.000485,186,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 02 00 00 00
54,接收,1,2026-04-24 15:15:32.958.534,0.005803,731,报文帧,数据帧,标准帧,CAN,1,05
55,接收,1,2026-04-24 15:15:32.958.767,0.000233,1b1,报文帧,数据帧,标准帧,CAN,5,44 27 38 12 f0
56,接收,1,2026-04-24 15:15:33.028.896,0.070129,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 94
57,接收,1,2026-04-24 15:15:33.050.568,0.021672,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
58,接收,1,2026-04-24 15:15:33.058.560,0.007992,1b1,报文帧,数据帧,标准帧,CAN,5,44 27 38 12 f0
59,接收,1,2026-04-24 15:15:33.082.582,0.024022,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
60,接收,1,2026-04-24 15:15:33.116.894,0.034312,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 95
61,接收,1,2026-04-24 15:15:33.158.547,0.041653,1b1,报文帧,数据帧,标准帧,CAN,5,44 27 36 12 f0
62,接收,1,2026-04-24 15:15:33.182.577,0.024030,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
63,接收,1,2026-04-24 15:15:33.204.888,0.022311,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 95
64,接收,1,2026-04-24 15:15:33.258.565,0.053677,1b1,报文帧,数据帧,标准帧,CAN,5,44 27 36 12 f0
65,接收,1,2026-04-24 15:15:33.282.572,0.024007,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
66,接收,1,2026-04-24 15:15:33.292.887,0.010315,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 95
67,接收,1,2026-04-24 15:15:33.358.581,0.065694,1b1,报文帧,数据帧,标准帧,CAN,5,44 27 36 12 f0
68,接收,1,2026-04-24 15:15:33.380.884,0.022303,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 96
69,接收,1,2026-04-24 15:15:33.444.608,0.063724,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 29 56 19 00 00
70,接收,1,2026-04-24 15:15:33.445.172,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,01 00 1a 00 94 00 80 00
71,接收,1,2026-04-24 15:15:33.445.744,0.000572,18f183a0,报文帧,数据帧,扩展帧,CAN,8,c4 09 00 00 1f 03 5c 01
72,接收,1,2026-04-24 15:15:33.446.309,0.000565,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 22 00 1e 00 30 00
73,接收,1,2026-04-24 15:15:33.446.877,0.000568,18f185a0,报文帧,数据帧,扩展帧,CAN,8,21 0a 00 00 20 1c 00 00
74,接收,1,2026-04-24 15:15:33.447.445,0.000568,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 01 01 01 00 5f 19
75,接收,1,2026-04-24 15:15:33.448.005,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
76,接收,1,2026-04-24 15:15:33.448.569,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
77,接收,1,2026-04-24 15:15:33.449.138,0.000569,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 05 16 00
78,接收,1,2026-04-24 15:15:33.449.718,0.000580,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
79,接收,1,2026-04-24 15:15:33.450.298,0.000580,11d,报文帧,数据帧,标准帧,CAN,8,01 03 00 00 00 01 84 0a
80,接收,1,2026-04-24 15:15:33.450.786,0.000488,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
81,接收,1,2026-04-24 15:15:33.458.590,0.007804,731,报文帧,数据帧,标准帧,CAN,1,05
82,接收,1,2026-04-24 15:15:33.458.822,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,44 27 36 12 f0
83,接收,1,2026-04-24 15:15:33.468.882,0.010060,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 96
84,接收,1,2026-04-24 15:15:33.478.010,0.009128,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
85,接收,1,2026-04-24 15:15:33.556.880,0.078870,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 97
86,接收,1,2026-04-24 15:15:33.558.593,0.001713,1b1,报文帧,数据帧,标准帧,CAN,5,44 27 36 12 f0
87,接收,1,2026-04-24 15:15:33.578.003,0.019410,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
88,接收,1,2026-04-24 15:15:33.644.877,0.066874,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 97
89,接收,1,2026-04-24 15:15:33.658.605,0.013728,1b1,报文帧,数据帧,标准帧,CAN,5,44 27 38 12 f0
90,接收,1,2026-04-24 15:15:33.678.000,0.019395,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
91,接收,1,2026-04-24 15:15:33.732.874,0.054874,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 98
92,接收,1,2026-04-24 15:15:33.758.599,0.025725,1b1,报文帧,数据帧,标准帧,CAN,5,44 27 38 12 f0
93,接收,1,2026-04-24 15:15:33.820.869,0.062270,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 98
94,接收,1,2026-04-24 15:15:33.850.520,0.029651,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
95,接收,1,2026-04-24 15:15:33.858.608,0.008088,1b1,报文帧,数据帧,标准帧,CAN,5,44 27 38 12 f0
96,接收,1,2026-04-24 15:15:33.882.535,0.023927,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
97,接收,1,2026-04-24 15:15:33.908.866,0.026331,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 98
98,接收,1,2026-04-24 15:15:33.944.598,0.035732,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 29 56 19 00 00
99,接收,1,2026-04-24 15:15:33.945.163,0.000565,18f182a0,报文帧,数据帧,扩展帧,CAN,8,01 00 1a 00 94 00 80 00
100,接收,1,2026-04-24 15:15:33.945.735,0.000572,18f183a0,报文帧,数据帧,扩展帧,CAN,8,c4 09 00 00 21 03 5c 01
101,接收,1,2026-04-24 15:15:33.946.295,0.000560,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 22 00 1e 00 30 00
102,接收,1,2026-04-24 15:15:33.946.863,0.000568,18f185a0,报文帧,数据帧,扩展帧,CAN,8,21 0a 00 00 20 1c 00 00
103,接收,1,2026-04-24 15:15:33.947.432,0.000569,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 01 01 01 00 5f 19
104,接收,1,2026-04-24 15:15:33.947.992,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
105,接收,1,2026-04-24 15:15:33.948.556,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
106,接收,1,2026-04-24 15:15:33.949.124,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 05 16 00
107,接收,1,2026-04-24 15:15:33.949.704,0.000580,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
108,接收,1,2026-04-24 15:15:33.950.285,0.000581,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 29 56 19 00 00
109,接收,1,2026-04-24 15:15:33.950.773,0.000488,182,报文帧,数据帧,标准帧,CAN,8,01 00 94 00 1a 00 80 00
110,接收,1,2026-04-24 15:15:33.951.257,0.000484,183,报文帧,数据帧,标准帧,CAN,8,00 00 4a 00 46 00 58 00
111,接收,1,2026-04-24 15:15:33.951.745,0.000488,184,报文帧,数据帧,标准帧,CAN,8,19 00 21 03 5c 01 00 00
112,接收,1,2026-04-24 15:15:33.952.225,0.000480,185,报文帧,数据帧,标准帧,CAN,8,02 02 00 00 00 02 5f 19
113,接收,1,2026-04-24 15:15:33.952.709,0.000484,186,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 02 00 00 00
114,接收,1,2026-04-24 15:15:33.958.626,0.005917,731,报文帧,数据帧,标准帧,CAN,1,05
115,接收,1,2026-04-24 15:15:33.958.857,0.000231,1b1,报文帧,数据帧,标准帧,CAN,5,44 27 39 12 f0
116,接收,1,2026-04-24 15:15:33.977.980,0.019123,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
117,接收,1,2026-04-24 15:15:33.996.864,0.018884,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 99
118,接收,1,2026-04-24 15:15:34.058.625,0.061761,1b1,报文帧,数据帧,标准帧,CAN,5,44 27 38 12 f0
119,接收,1,2026-04-24 15:15:34.077.976,0.019351,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
120,接收,1,2026-04-24 15:15:34.084.863,0.006887,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 99
121,接收,1,2026-04-24 15:15:34.158.637,0.073774,1b1,报文帧,数据帧,标准帧,CAN,5,44 27 36 12 f0
122,接收,1,2026-04-24 15:15:34.172.860,0.014223,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 9a
123,接收,1,2026-04-24 15:15:34.250.496,0.077636,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
124,接收,1,2026-04-24 15:15:34.258.641,0.008145,1b1,报文帧,数据帧,标准帧,CAN,5,44 27 36 12 f0
125,接收,1,2026-04-24 15:15:34.260.856,0.002215,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 9a
126,接收,1,2026-04-24 15:15:34.282.512,0.021656,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
127,接收,1,2026-04-24 15:15:34.348.854,0.066342,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 9b
128,接收,1,2026-04-24 15:15:34.358.638,0.009784,1b1,报文帧,数据帧,标准帧,CAN,5,44 27 38 12 f0
129,接收,1,2026-04-24 15:15:34.382.505,0.023867,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
130,接收,1,2026-04-24 15:15:34.436.851,0.054346,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 9b
131,接收,1,2026-04-24 15:15:34.444.592,0.007741,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 29 56 19 00 00
132,接收,1,2026-04-24 15:15:34.445.156,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,01 00 1a 00 94 00 80 00
133,接收,1,2026-04-24 15:15:34.445.729,0.000573,18f183a0,报文帧,数据帧,扩展帧,CAN,8,c4 09 00 00 1f 03 5c 01
134,接收,1,2026-04-24 15:15:34.446.293,0.000564,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 22 00 1e 00 30 00
135,接收,1,2026-04-24 15:15:34.446.861,0.000568,18f185a0,报文帧,数据帧,扩展帧,CAN,8,21 0a 00 00 20 1c 00 00
136,接收,1,2026-04-24 15:15:34.447.430,0.000569,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 01 01 01 00 5f 19
137,接收,1,2026-04-24 15:15:34.447.990,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
138,接收,1,2026-04-24 15:15:34.448.554,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
139,接收,1,2026-04-24 15:15:34.449.123,0.000569,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 05 16 00
140,接收,1,2026-04-24 15:15:34.449.703,0.000580,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
141,接收,1,2026-04-24 15:15:34.450.283,0.000580,11d,报文帧,数据帧,标准帧,CAN,8,01 03 00 00 00 01 84 0a
142,接收,1,2026-04-24 15:15:34.458.659,0.008376,731,报文帧,数据帧,标准帧,CAN,1,05
143,接收,1,2026-04-24 15:15:34.458.891,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,44 27 36 12 f0
144,接收,1,2026-04-24 15:15:34.477.950,0.019059,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
145,接收,1,2026-04-24 15:15:34.524.849,0.046899,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 9c
146,接收,1,2026-04-24 15:15:34.558.662,0.033813,1b1,报文帧,数据帧,标准帧,CAN,5,44 27 36 12 f0
147,接收,1,2026-04-24 15:15:34.612.844,0.054182,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 9c
148,接收,1,2026-04-24 15:15:34.645.991,0.033147,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
149,接收,1,2026-04-24 15:15:34.658.663,0.012672,1b1,报文帧,数据帧,标准帧,CAN,5,44 27 38 12 f0
150,接收,1,2026-04-24 15:15:34.677.937,0.019274,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
151,接收,1,2026-04-24 15:15:34.700.845,0.022908,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 9c
152,接收,1,2026-04-24 15:15:34.758.682,0.057837,1b1,报文帧,数据帧,标准帧,CAN,5,44 27 39 12 f0
153,接收,1,2026-04-24 15:15:34.782.480,0.023798,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
154,接收,1,2026-04-24 15:15:34.788.840,0.006360,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 9d
155,接收,1,2026-04-24 15:15:34.858.681,0.069841,1b1,报文帧,数据帧,标准帧,CAN,5,44 27 38 12 f0
156,接收,1,2026-04-24 15:15:34.876.837,0.018156,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 9d
157,接收,1,2026-04-24 15:15:34.877.925,0.001088,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
158,接收,1,2026-04-24 15:15:34.944.584,0.066659,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 29 56 19 00 00
159,接收,1,2026-04-24 15:15:34.945.149,0.000565,18f182a0,报文帧,数据帧,扩展帧,CAN,8,01 00 1a 00 94 00 80 00
160,接收,1,2026-04-24 15:15:34.945.721,0.000572,18f183a0,报文帧,数据帧,扩展帧,CAN,8,c4 09 00 00 1f 03 5c 01
161,接收,1,2026-04-24 15:15:34.946.285,0.000564,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 22 00 1e 00 30 00
162,接收,1,2026-04-24 15:15:34.946.854,0.000569,18f185a0,报文帧,数据帧,扩展帧,CAN,8,21 0a 00 00 20 1c 00 00
163,接收,1,2026-04-24 15:15:34.947.422,0.000568,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 01 01 01 00 5f 19
164,接收,1,2026-04-24 15:15:34.947.982,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
165,接收,1,2026-04-24 15:15:34.948.547,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
166,接收,1,2026-04-24 15:15:34.949.115,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 05 16 00
167,接收,1,2026-04-24 15:15:34.949.695,0.000580,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
168,接收,1,2026-04-24 15:15:34.950.276,0.000581,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 29 56 19 00 00
169,接收,1,2026-04-24 15:15:34.950.764,0.000488,182,报文帧,数据帧,标准帧,CAN,8,01 00 94 00 1a 00 80 00
170,接收,1,2026-04-24 15:15:34.951.248,0.000484,183,报文帧,数据帧,标准帧,CAN,8,00 00 4a 00 46 00 58 00
171,接收,1,2026-04-24 15:15:34.951.736,0.000488,184,报文帧,数据帧,标准帧,CAN,8,19 00 1f 03 5c 01 00 00
172,接收,1,2026-04-24 15:15:34.952.224,0.000488,185,报文帧,数据帧,标准帧,CAN,8,02 02 00 00 00 02 5f 19
173,接收,1,2026-04-24 15:15:34.952.708,0.000484,186,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 02 00 00 00
174,接收,1,2026-04-24 15:15:34.958.701,0.005993,731,报文帧,数据帧,标准帧,CAN,1,05
175,接收,1,2026-04-24 15:15:34.958.932,0.000231,1b1,报文帧,数据帧,标准帧,CAN,5,44 27 38 12 f0
176,接收,1,2026-04-24 15:15:34.964.836,0.005904,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 9e
177,接收,1,2026-04-24 15:15:35.045.968,0.081132,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
178,接收,1,2026-04-24 15:15:35.052.831,0.006863,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 9e
179,接收,1,2026-04-24 15:15:35.058.704,0.005873,1b1,报文帧,数据帧,标准帧,CAN,5,44 27 36 12 f0
180,接收,1,2026-04-24 15:15:35.077.915,0.019211,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
181,接收,1,2026-04-24 15:15:35.140.829,0.062914,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 9f
182,接收,1,2026-04-24 15:15:35.158.702,0.017873,1b1,报文帧,数据帧,标准帧,CAN,5,44 27 38 12 f0
183,接收,1,2026-04-24 15:15:35.177.909,0.019207,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
184,接收,1,2026-04-24 15:15:35.228.827,0.050918,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 9f
185,接收,1,2026-04-24 15:15:35.258.720,0.029893,1b1,报文帧,数据帧,标准帧,CAN,5,44 27 3b 12 f0
186,接收,1,2026-04-24 15:15:35.277.903,0.019183,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
187,接收,1,2026-04-24 15:15:35.316.826,0.038923,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 9f
188,接收,1,2026-04-24 15:15:35.358.719,0.041893,1b1,报文帧,数据帧,标准帧,CAN,5,44 27 39 12 f0
189,接收,1,2026-04-24 15:15:35.404.821,0.046102,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 a0
190,接收,1,2026-04-24 15:15:35.444.578,0.039757,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 29 56 19 00 00
191,接收,1,2026-04-24 15:15:35.445.142,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,01 00 1a 00 94 00 80 00
192,接收,1,2026-04-24 15:15:35.445.714,0.000572,18f183a0,报文帧,数据帧,扩展帧,CAN,8,c4 09 00 00 20 03 60 01
193,接收,1,2026-04-24 15:15:35.446.286,0.000572,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 22 00 1f 00 30 00
194,接收,1,2026-04-24 15:15:35.446.858,0.000572,18f185a0,报文帧,数据帧,扩展帧,CAN,8,21 0a 00 00 20 1c 00 00
195,接收,1,2026-04-24 15:15:35.447.427,0.000569,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 01 01 01 00 5f 19
196,接收,1,2026-04-24 15:15:35.447.987,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
197,接收,1,2026-04-24 15:15:35.448.551,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 02
198,接收,1,2026-04-24 15:15:35.449.120,0.000569,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 05 16 00
