序号,方向,CAN通道,时间标识,增量时间（秒）,帧ID,帧类别,帧类型,帧格式,数据类别,DLC(数据长度,数据
30,接收,1,2026-04-24 07:45:55.029.931,0.036003,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
31,接收,1,2026-04-24 07:45:55.081.925,0.051994,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 01
32,接收,1,2026-04-24 07:45:55.083.182,0.001257,731,报文帧,数据帧,标准帧,CAN,1,05
33,接收,1,2026-04-24 07:45:55.083.446,0.000264,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 9e 13 f0
34,接收,1,2026-04-24 07:45:55.129.927,0.046481,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
35,接收,1,2026-04-24 07:45:55.169.922,0.039995,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 01
36,接收,1,2026-04-24 07:45:55.183.211,0.013289,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 9e 13 f0
37,接收,1,2026-04-24 07:45:55.257.921,0.074710,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 02
38,接收,1,2026-04-24 07:45:55.283.209,0.025288,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 a0 13 f0
39,接收,1,2026-04-24 07:45:55.302.448,0.019239,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
40,接收,1,2026-04-24 07:45:55.329.915,0.027467,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
41,接收,1,2026-04-24 07:45:55.345.919,0.016004,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 02
42,接收,1,2026-04-24 07:45:55.383.203,0.037284,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 a0 13 f0
43,接收,1,2026-04-24 07:45:55.429.909,0.046706,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
44,接收,1,2026-04-24 07:45:55.433.916,0.004007,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 03
45,接收,1,2026-04-24 07:45:55.483.226,0.049310,1b1,报文帧,数据帧,标准帧,CAN,5,00 00 a2 13 f0
46,接收,1,2026-04-24 07:45:55.521.917,0.038691,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 03
47,接收,1,2026-04-24 07:45:55.529.905,0.007988,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
48,接收,1,2026-04-24 07:45:55.569.513,0.039608,a000000,报文帧,数据帧,扩展帧,CAN,2,01 01
49,接收,1,2026-04-24 07:45:55.580.245,0.010732,a000000,报文帧,数据帧,扩展帧,CAN,2,01 01
50,接收,1,2026-04-24 07:45:55.584.233,0.003988,731,报文帧,数据帧,标准帧,CAN,1,05
51,接收,1,2026-04-24 07:45:55.584.497,0.000264,1b1,报文帧,数据帧,标准帧,CAN,5,24 24 a2 13 f0
52,接收,1,2026-04-24 07:45:55.591.245,0.006748,a000000,报文帧,数据帧,扩展帧,CAN,2,01 01
53,接收,1,2026-04-24 07:45:55.602.245,0.011000,a000000,报文帧,数据帧,扩展帧,CAN,2,01 01
54,接收,1,2026-04-24 07:45:55.609.913,0.007668,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 03
55,接收,1,2026-04-24 07:45:55.613.246,0.003333,a000000,报文帧,数据帧,扩展帧,CAN,2,01 01
56,接收,1,2026-04-24 07:45:55.624.246,0.011000,a000000,报文帧,数据帧,扩展帧,CAN,2,01 01
57,接收,1,2026-04-24 07:45:55.635.246,0.011000,a000000,报文帧,数据帧,扩展帧,CAN,2,01 01
58,接收,1,2026-04-24 07:45:55.646.247,0.011001,a000000,报文帧,数据帧,扩展帧,CAN,2,01 01
59,接收,1,2026-04-24 07:45:55.657.247,0.011000,a000000,报文帧,数据帧,扩展帧,CAN,2,01 01
60,接收,1,2026-04-24 07:45:55.668.247,0.011000,a000000,报文帧,数据帧,扩展帧,CAN,2,01 01
61,接收,1,2026-04-24 07:45:55.684.239,0.015992,1b1,报文帧,数据帧,标准帧,CAN,5,24 24 a2 13 f0
62,接收,1,2026-04-24 07:45:55.697.911,0.013672,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 04
63,接收,1,2026-04-24 07:45:55.698.411,0.000500,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
64,接收,1,2026-04-24 07:45:55.734.442,0.036031,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
65,接收,1,2026-04-24 07:45:55.784.235,0.049793,1b1,报文帧,数据帧,标准帧,CAN,5,24 24 a2 13 f0
66,接收,1,2026-04-24 07:45:55.785.910,0.001675,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 04
67,接收,1,2026-04-24 07:45:55.834.436,0.048526,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
68,接收,1,2026-04-24 07:45:55.873.907,0.039471,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 05
69,接收,1,2026-04-24 07:45:55.884.255,0.010348,1b1,报文帧,数据帧,标准帧,CAN,5,24 24 a0 13 f0
70,接收,1,2026-04-24 07:45:55.934.433,0.050178,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
71,接收,1,2026-04-24 07:45:55.961.904,0.027471,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 05
72,接收,1,2026-04-24 07:45:55.984.253,0.022349,1b1,报文帧,数据帧,标准帧,CAN,5,24 24 9f 13 f0
73,接收,1,2026-04-24 07:45:56.049.903,0.065650,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 06
74,接收,1,2026-04-24 07:45:56.084.276,0.034373,731,报文帧,数据帧,标准帧,CAN,1,05
75,接收,1,2026-04-24 07:45:56.084.540,0.000264,1b1,报文帧,数据帧,标准帧,CAN,5,24 24 9e 13 f0
76,接收,1,2026-04-24 07:45:56.102.403,0.017863,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
77,接收,1,2026-04-24 07:45:56.129.870,0.027467,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
78,接收,1,2026-04-24 07:45:56.137.902,0.008032,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 06
79,接收,1,2026-04-24 07:45:56.184.283,0.046381,1b1,报文帧,数据帧,标准帧,CAN,5,24 24 9e 13 f0
80,接收,1,2026-04-24 07:45:56.225.898,0.041615,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 07
81,接收,1,2026-04-24 07:45:56.233.239,0.007341,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 10 5a 00 00 00
82,接收,1,2026-04-24 07:45:56.233.815,0.000576,18f182a0,报文帧,数据帧,扩展帧,CAN,8,00 00 03 00 02 00 01 00
83,接收,1,2026-04-24 07:45:56.234.395,0.000580,18f183a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
84,接收,1,2026-04-24 07:45:56.234.979,0.000584,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
85,接收,1,2026-04-24 07:45:56.235.563,0.000584,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
86,接收,1,2026-04-24 07:45:56.236.059,0.000496,18f185a0,报文帧,数据帧,扩展帧,CAN,8,98 09 00 00 00 00 00 00
87,接收,1,2026-04-24 07:45:56.236.628,0.000569,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 03 01 01 00 00 00
88,接收,1,2026-04-24 07:45:56.237.192,0.000564,18f187a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
89,接收,1,2026-04-24 07:45:56.237.772,0.000580,18f188a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
90,接收,1,2026-04-24 07:45:56.238.360,0.000588,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
91,接收,1,2026-04-24 07:45:56.238.945,0.000585,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
92,接收,1,2026-04-24 07:45:56.239.525,0.000580,11d,报文帧,数据帧,标准帧,CAN,8,01 03 00 00 00 01 84 0a
93,接收,1,2026-04-24 07:45:56.284.278,0.044753,1b1,报文帧,数据帧,标准帧,CAN,5,24 24 9e 13 f0
94,接收,1,2026-04-24 07:45:56.313.897,0.029619,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 07
95,接收,1,2026-04-24 07:45:56.329.860,0.015963,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
96,接收,1,2026-04-24 07:45:56.384.302,0.054442,1b1,报文帧,数据帧,标准帧,CAN,5,24 24 9e 13 f0
97,接收,1,2026-04-24 07:45:56.401.893,0.017591,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 07
98,接收,1,2026-04-24 07:45:56.484.299,0.082406,1b1,报文帧,数据帧,标准帧,CAN,5,24 24 9e 13 f0
99,接收,1,2026-04-24 07:45:56.489.891,0.005592,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 08
100,接收,1,2026-04-24 07:45:56.497.903,0.008012,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
101,接收,1,2026-04-24 07:45:56.529.849,0.031946,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
102,接收,1,2026-04-24 07:45:56.577.892,0.048043,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 08
103,接收,1,2026-04-24 07:45:56.584.321,0.006429,731,报文帧,数据帧,标准帧,CAN,1,05
104,接收,1,2026-04-24 07:45:56.584.585,0.000264,1b1,报文帧,数据帧,标准帧,CAN,5,24 24 9e 13 f0
105,接收,1,2026-04-24 07:45:56.629.843,0.045258,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
106,接收,1,2026-04-24 07:45:56.665.890,0.036047,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 09
107,接收,1,2026-04-24 07:45:56.684.323,0.018433,1b1,报文帧,数据帧,标准帧,CAN,5,24 24 9e 13 f0
108,接收,1,2026-04-24 07:45:56.729.841,0.045518,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
109,接收,1,2026-04-24 07:45:56.733.233,0.003392,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 10 5a 00 00 00
110,接收,1,2026-04-24 07:45:56.733.809,0.000576,18f182a0,报文帧,数据帧,扩展帧,CAN,8,00 00 03 00 02 00 01 00
111,接收,1,2026-04-24 07:45:56.734.389,0.000580,18f183a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
112,接收,1,2026-04-24 07:45:56.734.973,0.000584,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 d8 ff d8 ff 00 00
113,接收,1,2026-04-24 07:45:56.735.537,0.000564,18f185a0,报文帧,数据帧,扩展帧,CAN,8,98 09 00 00 00 00 00 00
114,接收,1,2026-04-24 07:45:56.736.106,0.000569,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 03 01 01 00 5f 19
115,接收,1,2026-04-24 07:45:56.736.662,0.000556,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 02 02 02 02 02
116,接收,1,2026-04-24 07:45:56.737.226,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 02 02
117,接收,1,2026-04-24 07:45:56.737.794,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
118,接收,1,2026-04-24 07:45:56.738.378,0.000584,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
119,接收,1,2026-04-24 07:45:56.738.959,0.000581,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 10 5a 00 00 00
120,接收,1,2026-04-24 07:45:56.739.451,0.000492,182,报文帧,数据帧,标准帧,CAN,8,00 00 02 00 03 00 01 00
121,接收,1,2026-04-24 07:45:56.739.951,0.000500,183,报文帧,数据帧,标准帧,CAN,8,00 00 00 ff 00 ff 28 00
122,接收,1,2026-04-24 07:45:56.740.443,0.000492,184,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
123,接收,1,2026-04-24 07:45:56.740.944,0.000501,185,报文帧,数据帧,标准帧,CAN,8,02 02 00 00 00 02 5f 19
124,接收,1,2026-04-24 07:45:56.741.428,0.000484,186,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
125,接收,1,2026-04-24 07:45:56.753.887,0.012459,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 09
126,接收,1,2026-04-24 07:45:56.784.344,0.030457,1b1,报文帧,数据帧,标准帧,CAN,5,24 24 9e 13 f0
127,接收,1,2026-04-24 07:45:56.841.886,0.057542,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0a
128,接收,1,2026-04-24 07:45:56.884.344,0.042458,1b1,报文帧,数据帧,标准帧,CAN,5,24 24 9f 13 f0
129,接收,1,2026-04-24 07:45:56.897.883,0.013539,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
130,接收,1,2026-04-24 07:45:56.929.829,0.031946,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
131,接收,1,2026-04-24 07:45:56.930.329,0.000500,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0a
132,接收,1,2026-04-24 07:45:56.984.342,0.054013,1b1,报文帧,数据帧,标准帧,CAN,5,24 24 a0 13 f0
133,接收,1,2026-04-24 07:45:57.017.881,0.033539,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0a
134,接收,1,2026-04-24 07:45:57.029.821,0.011940,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
135,接收,1,2026-04-24 07:45:57.084.366,0.054545,731,报文帧,数据帧,标准帧,CAN,1,05
136,接收,1,2026-04-24 07:45:57.084.630,0.000264,1b1,报文帧,数据帧,标准帧,CAN,5,24 24 a0 13 f0
137,接收,1,2026-04-24 07:45:57.105.878,0.021248,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0b
138,接收,1,2026-04-24 07:45:57.129.817,0.023939,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
139,接收,1,2026-04-24 07:45:57.184.366,0.054549,1b1,报文帧,数据帧,标准帧,CAN,5,24 24 a0 13 f0
140,接收,1,2026-04-24 07:45:57.193.878,0.009512,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0b
141,接收,1,2026-04-24 07:45:57.233.226,0.039348,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 10 5a 00 00 00
142,接收,1,2026-04-24 07:45:57.233.802,0.000576,18f182a0,报文帧,数据帧,扩展帧,CAN,8,00 00 03 00 02 00 01 00
143,接收,1,2026-04-24 07:45:57.234.382,0.000580,18f183a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
144,接收,1,2026-04-24 07:45:57.234.966,0.000584,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 0d 00 0c 00 00 00
145,接收,1,2026-04-24 07:45:57.235.538,0.000572,18f185a0,报文帧,数据帧,扩展帧,CAN,8,98 09 00 00 00 00 00 00
146,接收,1,2026-04-24 07:45:57.236.106,0.000568,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 03 01 01 00 5f 19
147,接收,1,2026-04-24 07:45:57.236.662,0.000556,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 02 02 02 02 02
148,接收,1,2026-04-24 07:45:57.237.226,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 02 02
149,接收,1,2026-04-24 07:45:57.237.794,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
150,接收,1,2026-04-24 07:45:57.238.378,0.000584,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
151,接收,1,2026-04-24 07:45:57.238.959,0.000581,11d,报文帧,数据帧,标准帧,CAN,8,01 03 00 00 00 01 84 0a
152,接收,1,2026-04-24 07:45:57.281.874,0.042915,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0c
153,接收,1,2026-04-24 07:45:57.284.366,0.002492,1b1,报文帧,数据帧,标准帧,CAN,5,24 24 a2 13 f0
154,接收,1,2026-04-24 07:45:57.297.858,0.013492,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
155,接收,1,2026-04-24 07:45:57.329.808,0.031950,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
156,接收,1,2026-04-24 07:45:57.369.871,0.040063,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0c
157,接收,1,2026-04-24 07:45:57.384.388,0.014517,1b1,报文帧,数据帧,标准帧,CAN,5,24 24 a2 13 f0
158,接收,1,2026-04-24 07:45:57.429.802,0.045414,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
159,接收,1,2026-04-24 07:45:57.457.869,0.028067,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0d
160,接收,1,2026-04-24 07:45:57.484.382,0.026513,1b1,报文帧,数据帧,标准帧,CAN,5,24 24 a2 13 f0
161,接收,1,2026-04-24 07:45:57.529.796,0.045414,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
162,接收,1,2026-04-24 07:45:57.545.867,0.016071,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0d
163,接收,1,2026-04-24 07:45:57.584.408,0.038541,731,报文帧,数据帧,标准帧,CAN,1,05
164,接收,1,2026-04-24 07:45:57.584.673,0.000265,1b1,报文帧,数据帧,标准帧,CAN,5,2c 24 a2 13 f0
165,接收,1,2026-04-24 07:45:57.633.867,0.049194,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0e
166,接收,1,2026-04-24 07:45:57.684.413,0.050546,1b1,报文帧,数据帧,标准帧,CAN,5,2c 24 a2 13 f0
167,接收,1,2026-04-24 07:45:57.697.836,0.013423,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
168,接收,1,2026-04-24 07:45:57.721.864,0.024028,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0e
169,接收,1,2026-04-24 07:45:57.729.783,0.007919,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
170,接收,1,2026-04-24 07:45:57.733.224,0.003441,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 10 5a 00 00 00
171,接收,1,2026-04-24 07:45:57.733.800,0.000576,18f182a0,报文帧,数据帧,扩展帧,CAN,8,00 00 03 00 02 00 01 00
172,接收,1,2026-04-24 07:45:57.734.380,0.000580,18f183a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
173,接收,1,2026-04-24 07:45:57.734.964,0.000584,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 0d 00 0c 00 00 00
174,接收,1,2026-04-24 07:45:57.735.536,0.000572,18f185a0,报文帧,数据帧,扩展帧,CAN,8,98 09 00 00 00 00 00 00
175,接收,1,2026-04-24 07:45:57.736.104,0.000568,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 02 03 01 01 00 5f 19
176,接收,1,2026-04-24 07:45:57.736.661,0.000557,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 02 02 02 02 02
177,接收,1,2026-04-24 07:45:57.737.225,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 02 02
178,接收,1,2026-04-24 07:45:57.737.793,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
179,接收,1,2026-04-24 07:45:57.738.377,0.000584,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
180,接收,1,2026-04-24 07:45:57.738.957,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 10 5a 00 00 00
181,接收,1,2026-04-24 07:45:57.739.449,0.000492,182,报文帧,数据帧,标准帧,CAN,8,00 00 02 00 03 00 01 00
182,接收,1,2026-04-24 07:45:57.739.950,0.000501,183,报文帧,数据帧,标准帧,CAN,8,00 00 35 00 34 00 28 00
183,接收,1,2026-04-24 07:45:57.740.438,0.000488,184,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
184,接收,1,2026-04-24 07:45:57.740.938,0.000500,185,报文帧,数据帧,标准帧,CAN,8,02 02 00 00 00 02 5f 19
185,接收,1,2026-04-24 07:45:57.741.422,0.000484,186,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
186,接收,1,2026-04-24 07:45:57.784.411,0.042989,1b1,报文帧,数据帧,标准帧,CAN,5,2c 24 a2 13 f0
187,接收,1,2026-04-24 07:45:57.809.862,0.025451,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0e
188,接收,1,2026-04-24 07:45:57.829.777,0.019915,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
189,接收,1,2026-04-24 07:45:57.884.430,0.054653,1b1,报文帧,数据帧,标准帧,CAN,5,2c 24 a2 13 f0
190,接收,1,2026-04-24 07:45:57.897.862,0.013432,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0f
191,接收,1,2026-04-24 07:45:57.929.772,0.031910,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
192,接收,1,2026-04-24 07:45:57.984.429,0.054657,1b1,报文帧,数据帧,标准帧,CAN,5,2c 24 a1 13 f0
193,接收,1,2026-04-24 07:45:57.985.857,0.001428,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 0f
194,接收,1,2026-04-24 07:45:58.073.855,0.087998,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 10
195,接收,1,2026-04-24 07:45:58.084.452,0.010597,731,报文帧,数据帧,标准帧,CAN,1,05
196,接收,1,2026-04-24 07:45:58.084.716,0.000264,1b1,报文帧,数据帧,标准帧,CAN,5,2c 24 a2 13 f0
197,接收,1,2026-04-24 07:45:58.097.815,0.013099,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
198,接收,1,2026-04-24 07:45:58.129.761,0.031946,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
199,接收,1,2026-04-24 07:45:58.161.853,0.032092,2,报文帧,数据帧,标准帧,CAN,8,00 01 00 00 00 00 80 10
200,接收,1,2026-04-24 07:45:58.184.434,0.022581,1b1,报文帧,数据帧,标准帧,CAN,5,2c 24 a2 13 f0
201,接收,1,2026-04-24 07:45:58.229.755,0.045321,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
202,接收,1,2026-04-24 07:45:58.233.215,0.003460,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 10 5a 00 00 00
203,接收,1,2026-04-24 07:45:58.233.791,0.000576,18f182a0,报文帧,数据帧,扩展帧,CAN,8,00 00 03 00 02 00 01 00
