序号,方向,CAN通道,时间标识,增量时间（秒）,帧ID,帧类别,帧类型,帧格式,数据类别,DLC(数据长度,数据
57,接收,1,2026-04-24 13:30:24.934.797,0.000476,185,报文帧,数据帧,标准帧,CAN,8,02 01 0e 00 00 02 5f 19
58,接收,1,2026-04-24 13:30:24.935.269,0.000472,186,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 02 00 00 00
59,接收,1,2026-04-24 13:30:24.943.277,0.008008,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 af
60,接收,1,2026-04-24 13:30:24.962.676,0.019399,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
61,接收,1,2026-04-24 13:30:24.976.788,0.014112,1b1,报文帧,数据帧,标准帧,CAN,5,78 25 4c 12 f0
62,接收,1,2026-04-24 13:30:25.027.290,0.050502,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
63,接收,1,2026-04-24 13:30:25.031.274,0.003984,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 af
64,接收,1,2026-04-24 13:30:25.076.811,0.045537,1b1,报文帧,数据帧,标准帧,CAN,5,78 25 09 12 f0
65,接收,1,2026-04-24 13:30:25.119.269,0.042458,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b0
66,接收,1,2026-04-24 13:30:25.131.833,0.012564,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
67,接收,1,2026-04-24 13:30:25.176.809,0.044976,1b1,报文帧,数据帧,标准帧,CAN,5,78 25 01 12 f0
68,接收,1,2026-04-24 13:30:25.207.268,0.030459,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b0
69,接收,1,2026-04-24 13:30:25.276.806,0.069538,731,报文帧,数据帧,标准帧,CAN,1,05
70,接收,1,2026-04-24 13:30:25.277.037,0.000231,1b1,报文帧,数据帧,标准帧,CAN,5,78 25 21 12 f0
71,接收,1,2026-04-24 13:30:25.283.073,0.006036,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
72,接收,1,2026-04-24 13:30:25.295.265,0.012192,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b1
73,接收,1,2026-04-24 13:30:25.331.819,0.036554,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
74,接收,1,2026-04-24 13:30:25.376.836,0.045017,1b1,报文帧,数据帧,标准帧,CAN,5,78 25 3d 12 f0
75,接收,1,2026-04-24 13:30:25.383.263,0.006427,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b1
76,接收,1,2026-04-24 13:30:25.427.195,0.043932,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 04 00 1a 56 1a 00 00
77,接收,1,2026-04-24 13:30:25.427.760,0.000565,18f182a0,报文帧,数据帧,扩展帧,CAN,8,9a 00 30 00 9c 00 81 00
78,接收,1,2026-04-24 13:30:25.428.328,0.000568,18f183a0,报文帧,数据帧,扩展帧,CAN,8,60 09 04 00 2b 05 d4 01
79,接收,1,2026-04-24 13:30:25.428.884,0.000556,18f184a0,报文帧,数据帧,扩展帧,CAN,8,08 00 19 00 14 00 2d 00
80,接收,1,2026-04-24 13:30:25.429.445,0.000561,18f185a0,报文帧,数据帧,扩展帧,CAN,8,f4 09 00 00 20 1c 00 00
81,接收,1,2026-04-24 13:30:25.430.005,0.000560,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 5f 19
82,接收,1,2026-04-24 13:30:25.430.565,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,01 02 02 01 01 01 02 02
83,接收,1,2026-04-24 13:30:25.431.129,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 01 02 01
84,接收,1,2026-04-24 13:30:25.431.698,0.000569,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 08 14 00
85,接收,1,2026-04-24 13:30:25.432.278,0.000580,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
86,接收,1,2026-04-24 13:30:25.432.858,0.000580,11d,报文帧,数据帧,标准帧,CAN,8,01 03 00 00 00 01 84 0a
87,接收,1,2026-04-24 13:30:25.443.062,0.010204,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
88,接收,1,2026-04-24 13:30:25.471.261,0.028199,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b2
89,接收,1,2026-04-24 13:30:25.476.830,0.005569,1b1,报文帧,数据帧,标准帧,CAN,5,78 25 74 12 f0
90,接收,1,2026-04-24 13:30:25.527.259,0.050429,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
91,接收,1,2026-04-24 13:30:25.559.258,0.031999,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b2
92,接收,1,2026-04-24 13:30:25.576.826,0.017568,1b1,报文帧,数据帧,标准帧,CAN,5,78 25 7c 12 f0
93,接收,1,2026-04-24 13:30:25.631.803,0.054977,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
94,接收,1,2026-04-24 13:30:25.647.255,0.015452,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b3
95,接收,1,2026-04-24 13:30:25.676.847,0.029592,1b1,报文帧,数据帧,标准帧,CAN,5,78 25 72 12 f0
96,接收,1,2026-04-24 13:30:25.735.254,0.058407,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b3
97,接收,1,2026-04-24 13:30:25.762.940,0.027686,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
98,接收,1,2026-04-24 13:30:25.776.864,0.013924,731,报文帧,数据帧,标准帧,CAN,1,05
99,接收,1,2026-04-24 13:30:25.777.096,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,78 25 37 12 f0
100,接收,1,2026-04-24 13:30:25.823.251,0.046155,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b3
101,接收,1,2026-04-24 13:30:25.831.791,0.008540,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
102,接收,1,2026-04-24 13:30:25.876.871,0.045080,1b1,报文帧,数据帧,标准帧,CAN,5,78 25 19 12 f0
103,接收,1,2026-04-24 13:30:25.911.246,0.034375,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b4
104,接收,1,2026-04-24 13:30:25.927.191,0.015945,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 04 00 1a 56 1a 00 00
105,接收,1,2026-04-24 13:30:25.927.755,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,9a 00 2e 00 9c 00 82 00
106,接收,1,2026-04-24 13:30:25.928.323,0.000568,18f183a0,报文帧,数据帧,扩展帧,CAN,8,60 09 04 00 28 05 d8 01
107,接收,1,2026-04-24 13:30:25.928.888,0.000565,18f184a0,报文帧,数据帧,扩展帧,CAN,8,08 00 19 00 14 00 2d 00
108,接收,1,2026-04-24 13:30:25.929.448,0.000560,18f185a0,报文帧,数据帧,扩展帧,CAN,8,f4 09 00 00 20 1c 00 00
109,接收,1,2026-04-24 13:30:25.930.008,0.000560,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 5f 19
110,接收,1,2026-04-24 13:30:25.930.568,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,01 02 02 01 01 01 02 02
111,接收,1,2026-04-24 13:30:25.931.133,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 01 02 01
112,接收,1,2026-04-24 13:30:25.931.701,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 08 14 00
113,接收,1,2026-04-24 13:30:25.932.281,0.000580,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
114,接收,1,2026-04-24 13:30:25.932.862,0.000581,181,报文帧,数据帧,标准帧,CAN,8,00 04 00 1a 56 1a 00 00
115,接收,1,2026-04-24 13:30:25.933.346,0.000484,182,报文帧,数据帧,标准帧,CAN,8,9a 00 9c 00 2e 00 82 00
116,接收,1,2026-04-24 13:30:25.933.821,0.000475,183,报文帧,数据帧,标准帧,CAN,8,00 00 41 00 3c 00 55 00
117,接收,1,2026-04-24 13:30:25.934.314,0.000493,184,报文帧,数据帧,标准帧,CAN,8,18 00 28 05 d8 01 08 00
118,接收,1,2026-04-24 13:30:25.934.798,0.000484,185,报文帧,数据帧,标准帧,CAN,8,02 01 0e 00 00 02 5f 19
119,接收,1,2026-04-24 13:30:25.935.270,0.000472,186,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 02 00 00 00
120,接收,1,2026-04-24 13:30:25.935.771,0.000501,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
121,接收,1,2026-04-24 13:30:25.976.859,0.041088,1b1,报文帧,数据帧,标准帧,CAN,5,78 25 06 12 f0
122,接收,1,2026-04-24 13:30:25.999.246,0.022387,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b4
123,接收,1,2026-04-24 13:30:26.076.884,0.077638,1b1,报文帧,数据帧,标准帧,CAN,5,78 25 0c 12 f0
124,接收,1,2026-04-24 13:30:26.082.815,0.005931,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
125,接收,1,2026-04-24 13:30:26.087.243,0.004428,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b5
126,接收,1,2026-04-24 13:30:26.127.225,0.039982,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
127,接收,1,2026-04-24 13:30:26.175.240,0.048015,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b5
128,接收,1,2026-04-24 13:30:26.176.876,0.001636,1b1,报文帧,数据帧,标准帧,CAN,5,78 25 40 12 f0
129,接收,1,2026-04-24 13:30:26.242.704,0.065828,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
130,接收,1,2026-04-24 13:30:26.263.235,0.020531,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b6
131,接收,1,2026-04-24 13:30:26.276.900,0.013665,731,报文帧,数据帧,标准帧,CAN,1,05
132,接收,1,2026-04-24 13:30:26.277.132,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,78 25 61 12 f0
133,接收,1,2026-04-24 13:30:26.331.761,0.054629,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
134,接收,1,2026-04-24 13:30:26.351.236,0.019475,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b6
135,接收,1,2026-04-24 13:30:26.376.905,0.025669,1b1,报文帧,数据帧,标准帧,CAN,5,78 25 7e 12 f0
136,接收,1,2026-04-24 13:30:26.427.184,0.050279,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 04 00 1a 57 1a 00 00
137,接收,1,2026-04-24 13:30:26.427.749,0.000565,18f182a0,报文帧,数据帧,扩展帧,CAN,8,9a 00 30 00 9c 00 82 00
138,接收,1,2026-04-24 13:30:26.428.316,0.000567,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
139,接收,1,2026-04-24 13:30:26.428.813,0.000497,18f183a0,报文帧,数据帧,扩展帧,CAN,8,60 09 04 00 2c 05 d8 01
140,接收,1,2026-04-24 13:30:26.429.377,0.000564,18f184a0,报文帧,数据帧,扩展帧,CAN,8,08 00 18 00 14 00 2d 00
141,接收,1,2026-04-24 13:30:26.429.937,0.000560,18f185a0,报文帧,数据帧,扩展帧,CAN,8,f5 09 00 00 20 1c 00 00
142,接收,1,2026-04-24 13:30:26.430.498,0.000561,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 5f 19
143,接收,1,2026-04-24 13:30:26.431.058,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,01 02 02 01 01 01 02 02
144,接收,1,2026-04-24 13:30:26.431.622,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 01 02 01
145,接收,1,2026-04-24 13:30:26.432.190,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 08 14 00
146,接收,1,2026-04-24 13:30:26.432.770,0.000580,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
147,接收,1,2026-04-24 13:30:26.433.351,0.000581,11d,报文帧,数据帧,标准帧,CAN,8,01 03 00 00 00 01 84 0a
148,接收,1,2026-04-24 13:30:26.439.231,0.005880,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b6
149,接收,1,2026-04-24 13:30:26.476.904,0.037673,1b1,报文帧,数据帧,标准帧,CAN,5,78 25 80 12 f0
150,接收,1,2026-04-24 13:30:26.527.230,0.050326,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b7
151,接收,1,2026-04-24 13:30:26.562.996,0.035766,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
152,接收,1,2026-04-24 13:30:26.576.921,0.013925,1b1,报文帧,数据帧,标准帧,CAN,5,78 25 6d 12 f0
153,接收,1,2026-04-24 13:30:26.615.228,0.038307,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b7
154,接收,1,2026-04-24 13:30:26.627.195,0.011967,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
155,接收,1,2026-04-24 13:30:26.676.916,0.049721,1b1,报文帧,数据帧,标准帧,CAN,5,78 25 23 12 f0
156,接收,1,2026-04-24 13:30:26.703.223,0.026307,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b8
157,接收,1,2026-04-24 13:30:26.731.738,0.028515,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
158,接收,1,2026-04-24 13:30:26.776.942,0.045204,731,报文帧,数据帧,标准帧,CAN,1,05
159,接收,1,2026-04-24 13:30:26.777.175,0.000233,1b1,报文帧,数据帧,标准帧,CAN,5,78 25 02 12 f0
160,接收,1,2026-04-24 13:30:26.791.222,0.014047,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b8
161,接收,1,2026-04-24 13:30:26.876.943,0.085721,1b1,报文帧,数据帧,标准帧,CAN,5,78 25 04 12 f0
162,接收,1,2026-04-24 13:30:26.879.219,0.002276,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b9
163,接收,1,2026-04-24 13:30:26.882.872,0.003653,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
164,接收,1,2026-04-24 13:30:26.927.175,0.044303,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 04 00 1a 55 1a 00 00
165,接收,1,2026-04-24 13:30:26.927.739,0.000564,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
166,接收,1,2026-04-24 13:30:26.928.231,0.000492,18f182a0,报文帧,数据帧,扩展帧,CAN,8,9a 00 2e 00 9c 00 82 00
167,接收,1,2026-04-24 13:30:26.928.799,0.000568,18f183a0,报文帧,数据帧,扩展帧,CAN,8,60 09 04 00 29 05 d8 01
168,接收,1,2026-04-24 13:30:26.929.360,0.000561,18f184a0,报文帧,数据帧,扩展帧,CAN,8,08 00 18 00 14 00 2d 00
169,接收,1,2026-04-24 13:30:26.929.920,0.000560,18f185a0,报文帧,数据帧,扩展帧,CAN,8,f5 09 00 00 20 1c 00 00
170,接收,1,2026-04-24 13:30:26.930.480,0.000560,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 5f 19
171,接收,1,2026-04-24 13:30:26.931.040,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,01 02 02 01 01 01 02 02
172,接收,1,2026-04-24 13:30:26.931.605,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 01 02 01
173,接收,1,2026-04-24 13:30:26.932.173,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 08 14 00
174,接收,1,2026-04-24 13:30:26.932.754,0.000581,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
175,接收,1,2026-04-24 13:30:26.933.334,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 04 00 1a 55 1a 00 00
176,接收,1,2026-04-24 13:30:26.933.814,0.000480,182,报文帧,数据帧,标准帧,CAN,8,9a 00 9c 00 2e 00 82 00
177,接收,1,2026-04-24 13:30:26.934.290,0.000476,183,报文帧,数据帧,标准帧,CAN,8,00 00 40 00 3c 00 55 00
178,接收,1,2026-04-24 13:30:26.934.778,0.000488,184,报文帧,数据帧,标准帧,CAN,8,18 00 29 05 d8 01 08 00
179,接收,1,2026-04-24 13:30:26.935.258,0.000480,185,报文帧,数据帧,标准帧,CAN,8,02 01 0e 00 00 02 5f 19
180,接收,1,2026-04-24 13:30:26.935.731,0.000473,186,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 02 00 00 00
181,接收,1,2026-04-24 13:30:26.967.218,0.031487,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b9
182,接收,1,2026-04-24 13:30:26.976.942,0.009724,1b1,报文帧,数据帧,标准帧,CAN,5,78 25 23 12 f0
183,接收,1,2026-04-24 13:30:27.042.866,0.065924,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
184,接收,1,2026-04-24 13:30:27.055.214,0.012348,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 ba
185,接收,1,2026-04-24 13:30:27.076.962,0.021748,1b1,报文帧,数据帧,标准帧,CAN,5,78 25 68 12 f0
186,接收,1,2026-04-24 13:30:27.131.715,0.054753,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
187,接收,1,2026-04-24 13:30:27.143.211,0.011496,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 ba
188,接收,1,2026-04-24 13:30:27.176.959,0.033748,1b1,报文帧,数据帧,标准帧,CAN,5,78 25 7f 12 f0
189,接收,1,2026-04-24 13:30:27.227.161,0.050202,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
190,接收,1,2026-04-24 13:30:27.231.209,0.004048,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 ba
191,接收,1,2026-04-24 13:30:27.276.958,0.045749,731,报文帧,数据帧,标准帧,CAN,1,05
192,接收,1,2026-04-24 13:30:27.277.189,0.000231,1b1,报文帧,数据帧,标准帧,CAN,5,78 25 8d 12 f0
193,接收,1,2026-04-24 13:30:27.319.204,0.042015,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 bb
194,接收,1,2026-04-24 13:30:27.362.742,0.043538,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
195,接收,1,2026-04-24 13:30:27.376.982,0.014240,1b1,报文帧,数据帧,标准帧,CAN,5,78 25 65 12 f0
196,接收,1,2026-04-24 13:30:27.407.205,0.030223,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 bb
197,接收,1,2026-04-24 13:30:27.427.148,0.019943,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
198,接收,1,2026-04-24 13:30:27.427.644,0.000496,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 04 00 1a 57 1a 00 00
