序号,方向,CAN通道,时间标识,增量时间（秒）,帧ID,帧类别,帧类型,帧格式,数据类别,DLC(数据长度,数据
28,接收,1,2026-04-24 14:33:31.198.615,0.046849,1b1,报文帧,数据帧,标准帧,CAN,5,d2 25 c7 11 f0
29,接收,1,2026-04-24 14:33:31.239.762,0.041147,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 ad
30,接收,1,2026-04-24 14:33:31.285.964,0.046202,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
31,接收,1,2026-04-24 14:33:31.298.636,0.012672,1b1,报文帧,数据帧,标准帧,CAN,5,d2 25 c6 11 f0
32,接收,1,2026-04-24 14:33:31.327.759,0.029123,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 ad
33,接收,1,2026-04-24 14:33:31.346.794,0.019035,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
34,接收,1,2026-04-24 14:33:31.398.635,0.051841,1b1,报文帧,数据帧,标准帧,CAN,5,d2 25 c2 11 f0
35,接收,1,2026-04-24 14:33:31.415.755,0.017120,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 ae
36,接收,1,2026-04-24 14:33:31.445.749,0.029994,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
37,接收,1,2026-04-24 14:33:31.498.678,0.052929,731,报文帧,数据帧,标准帧,CAN,1,05
38,接收,1,2026-04-24 14:33:31.498.910,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,d2 25 c8 11 f0
39,接收,1,2026-04-24 14:33:31.503.754,0.004844,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 ae
40,接收,1,2026-04-24 14:33:31.546.784,0.043030,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
41,接收,1,2026-04-24 14:33:31.583.216,0.036432,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 1d 55 19 00 00
42,接收,1,2026-04-24 14:33:31.583.780,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,01 00 1a 00 a1 00 81 00
43,接收,1,2026-04-24 14:33:31.584.348,0.000568,18f183a0,报文帧,数据帧,扩展帧,CAN,8,c4 09 00 00 22 03 a0 01
44,接收,1,2026-04-24 14:33:31.584.912,0.000564,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 1f 00 17 00 2c 00
45,接收,1,2026-04-24 14:33:31.585.493,0.000581,18f185a0,报文帧,数据帧,扩展帧,CAN,8,1f 0a 00 00 20 1c 00 00
46,接收,1,2026-04-24 14:33:31.586.061,0.000568,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 5f 19
47,接收,1,2026-04-24 14:33:31.586.621,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
48,接收,1,2026-04-24 14:33:31.587.185,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 01 02 02
49,接收,1,2026-04-24 14:33:31.587.753,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 01 14 00
50,接收,1,2026-04-24 14:33:31.588.329,0.000576,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
51,接收,1,2026-04-24 14:33:31.588.910,0.000581,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 1d 55 19 00 00
52,接收,1,2026-04-24 14:33:31.589.390,0.000480,182,报文帧,数据帧,标准帧,CAN,8,01 00 a1 00 1a 00 81 00
53,接收,1,2026-04-24 14:33:31.589.874,0.000484,183,报文帧,数据帧,标准帧,CAN,8,00 00 47 00 3f 00 54 00
54,接收,1,2026-04-24 14:33:31.590.362,0.000488,184,报文帧,数据帧,标准帧,CAN,8,19 00 22 03 a0 01 00 00
55,接收,1,2026-04-24 14:33:31.590.846,0.000484,185,报文帧,数据帧,标准帧,CAN,8,02 01 00 00 00 02 5f 19
56,接收,1,2026-04-24 14:33:31.591.334,0.000488,186,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 02 00 00 00
57,接收,1,2026-04-24 14:33:31.591.839,0.000505,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 af
58,接收,1,2026-04-24 14:33:31.598.655,0.006816,1b1,报文帧,数据帧,标准帧,CAN,5,d2 25 c2 11 f0
59,接收,1,2026-04-24 14:33:31.642.228,0.043573,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
60,接收,1,2026-04-24 14:33:31.679.747,0.037519,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 af
61,接收,1,2026-04-24 14:33:31.698.652,0.018905,1b1,报文帧,数据帧,标准帧,CAN,5,d2 25 bd 11 f0
62,接收,1,2026-04-24 14:33:31.766.252,0.067600,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
63,接收,1,2026-04-24 14:33:31.767.748,0.001496,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 af
64,接收,1,2026-04-24 14:33:31.798.673,0.030925,1b1,报文帧,数据帧,标准帧,CAN,5,d2 25 c5 11 f0
65,接收,1,2026-04-24 14:33:31.842.218,0.043545,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
66,接收,1,2026-04-24 14:33:31.855.746,0.013528,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b0
67,接收,1,2026-04-24 14:33:31.898.674,0.042928,1b1,报文帧,数据帧,标准帧,CAN,5,d2 25 c6 11 f0
68,接收,1,2026-04-24 14:33:31.942.212,0.043538,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
69,接收,1,2026-04-24 14:33:31.943.740,0.001528,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b0
70,接收,1,2026-04-24 14:33:31.998.693,0.054953,731,报文帧,数据帧,标准帧,CAN,1,05
71,接收,1,2026-04-24 14:33:31.998.925,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,d2 25 c3 11 f0
72,接收,1,2026-04-24 14:33:32.031.741,0.032816,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b1
73,接收,1,2026-04-24 14:33:32.083.209,0.051468,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 1d 55 19 00 00
74,接收,1,2026-04-24 14:33:32.083.773,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,01 00 1a 00 a0 00 81 00
75,接收,1,2026-04-24 14:33:32.084.345,0.000572,18f183a0,报文帧,数据帧,扩展帧,CAN,8,c4 09 00 00 21 03 a4 01
76,接收,1,2026-04-24 14:33:32.084.901,0.000556,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 1f 00 17 00 2c 00
77,接收,1,2026-04-24 14:33:32.085.481,0.000580,18f185a0,报文帧,数据帧,扩展帧,CAN,8,1f 0a 00 00 20 1c 00 00
78,接收,1,2026-04-24 14:33:32.086.049,0.000568,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 5f 19
79,接收,1,2026-04-24 14:33:32.086.609,0.000560,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
80,接收,1,2026-04-24 14:33:32.087.105,0.000496,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
81,接收,1,2026-04-24 14:33:32.087.670,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 01 02 02
82,接收,1,2026-04-24 14:33:32.088.238,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 01 14 00
83,接收,1,2026-04-24 14:33:32.088.815,0.000577,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
84,接收,1,2026-04-24 14:33:32.089.395,0.000580,11d,报文帧,数据帧,标准帧,CAN,8,01 03 00 00 00 01 84 0a
85,接收,1,2026-04-24 14:33:32.098.702,0.009307,1b1,报文帧,数据帧,标准帧,CAN,5,d2 25 c3 11 f0
86,接收,1,2026-04-24 14:33:32.119.738,0.021036,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b1
87,接收,1,2026-04-24 14:33:32.146.749,0.027011,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
88,接收,1,2026-04-24 14:33:32.198.693,0.051944,1b1,报文帧,数据帧,标准帧,CAN,5,d2 25 c8 11 f0
89,接收,1,2026-04-24 14:33:32.207.733,0.009040,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b2
90,接收,1,2026-04-24 14:33:32.245.911,0.038178,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
91,接收,1,2026-04-24 14:33:32.295.729,0.049818,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b2
92,接收,1,2026-04-24 14:33:32.298.718,0.002989,1b1,报文帧,数据帧,标准帧,CAN,5,d2 25 c7 11 f0
93,接收,1,2026-04-24 14:33:32.346.739,0.048021,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
94,接收,1,2026-04-24 14:33:32.383.730,0.036991,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b3
95,接收,1,2026-04-24 14:33:32.398.711,0.014981,1b1,报文帧,数据帧,标准帧,CAN,5,d2 25 c5 11 f0
96,接收,1,2026-04-24 14:33:32.446.732,0.048021,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
97,接收,1,2026-04-24 14:33:32.471.727,0.024995,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b3
98,接收,1,2026-04-24 14:33:32.498.732,0.027005,731,报文帧,数据帧,标准帧,CAN,1,05
99,接收,1,2026-04-24 14:33:32.498.964,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,d2 25 c8 11 f0
100,接收,1,2026-04-24 14:33:32.559.722,0.060758,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b3
101,接收,1,2026-04-24 14:33:32.565.786,0.006064,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
102,接收,1,2026-04-24 14:33:32.583.202,0.017416,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 1d 55 19 00 00
103,接收,1,2026-04-24 14:33:32.583.767,0.000565,18f182a0,报文帧,数据帧,扩展帧,CAN,8,01 00 1a 00 a1 00 81 00
104,接收,1,2026-04-24 14:33:32.584.335,0.000568,18f183a0,报文帧,数据帧,扩展帧,CAN,8,c4 09 00 00 1f 03 a0 01
105,接收,1,2026-04-24 14:33:32.584.899,0.000564,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 1f 00 17 00 2c 00
106,接收,1,2026-04-24 14:33:32.585.479,0.000580,18f185a0,报文帧,数据帧,扩展帧,CAN,8,1f 0a 00 00 20 1c 00 00
107,接收,1,2026-04-24 14:33:32.586.048,0.000569,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 5f 19
108,接收,1,2026-04-24 14:33:32.586.608,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
109,接收,1,2026-04-24 14:33:32.587.172,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 01 02 02
110,接收,1,2026-04-24 14:33:32.587.740,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 14 00
111,接收,1,2026-04-24 14:33:32.588.317,0.000577,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
112,接收,1,2026-04-24 14:33:32.588.897,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 1d 55 19 00 00
113,接收,1,2026-04-24 14:33:32.589.377,0.000480,182,报文帧,数据帧,标准帧,CAN,8,01 00 a1 00 1a 00 81 00
114,接收,1,2026-04-24 14:33:32.589.861,0.000484,183,报文帧,数据帧,标准帧,CAN,8,00 00 47 00 3f 00 54 00
115,接收,1,2026-04-24 14:33:32.590.349,0.000488,184,报文帧,数据帧,标准帧,CAN,8,19 00 1f 03 a0 01 00 00
116,接收,1,2026-04-24 14:33:32.590.838,0.000489,185,报文帧,数据帧,标准帧,CAN,8,02 01 00 00 00 02 5f 19
117,接收,1,2026-04-24 14:33:32.591.326,0.000488,186,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 02 00 00 00
118,接收,1,2026-04-24 14:33:32.600.170,0.008844,1b1,报文帧,数据帧,标准帧,CAN,5,d2 25 c4 11 f0
119,接收,1,2026-04-24 14:33:32.642.172,0.042002,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
120,接收,1,2026-04-24 14:33:32.647.719,0.005547,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b4
121,接收,1,2026-04-24 14:33:32.699.749,0.052030,1b1,报文帧,数据帧,标准帧,CAN,5,d2 25 c3 11 f0
122,接收,1,2026-04-24 14:33:32.735.720,0.035971,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b4
123,接收,1,2026-04-24 14:33:32.746.716,0.010996,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
124,接收,1,2026-04-24 14:33:32.799.744,0.053028,1b1,报文帧,数据帧,标准帧,CAN,5,d2 25 c5 11 f0
125,接收,1,2026-04-24 14:33:32.823.716,0.023972,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b5
126,接收,1,2026-04-24 14:33:32.886.185,0.062469,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
127,接收,1,2026-04-24 14:33:32.899.765,0.013580,1b1,报文帧,数据帧,标准帧,CAN,5,d2 25 ca 11 f0
128,接收,1,2026-04-24 14:33:32.911.712,0.011947,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b5
129,接收,1,2026-04-24 14:33:32.946.703,0.034991,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
130,接收,1,2026-04-24 14:33:32.999.713,0.053010,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b6
131,接收,1,2026-04-24 14:33:33.000.205,0.000492,1b1,报文帧,数据帧,标准帧,CAN,5,d2 25 c8 11 f0
132,接收,1,2026-04-24 14:33:33.000.569,0.000364,731,报文帧,数据帧,标准帧,CAN,1,05
133,接收,1,2026-04-24 14:33:33.046.071,0.045502,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
134,接收,1,2026-04-24 14:33:33.083.199,0.037128,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 1d 55 19 00 00
135,接收,1,2026-04-24 14:33:33.083.763,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,01 00 1a 00 a0 00 81 00
136,接收,1,2026-04-24 14:33:33.084.335,0.000572,18f183a0,报文帧,数据帧,扩展帧,CAN,8,c4 09 00 00 22 03 a0 01
137,接收,1,2026-04-24 14:33:33.084.899,0.000564,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 1f 00 17 00 2c 00
138,接收,1,2026-04-24 14:33:33.085.479,0.000580,18f185a0,报文帧,数据帧,扩展帧,CAN,8,1f 0a 00 00 20 1c 00 00
139,接收,1,2026-04-24 14:33:33.086.048,0.000569,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 5f 19
140,接收,1,2026-04-24 14:33:33.086.608,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
141,接收,1,2026-04-24 14:33:33.087.173,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 01 02 02
142,接收,1,2026-04-24 14:33:33.087.741,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 01 14 00
143,接收,1,2026-04-24 14:33:33.088.317,0.000576,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b6
144,接收,1,2026-04-24 14:33:33.088.810,0.000493,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
145,接收,1,2026-04-24 14:33:33.089.390,0.000580,11d,报文帧,数据帧,标准帧,CAN,8,01 03 00 00 00 01 84 0a
146,接收,1,2026-04-24 14:33:33.099.766,0.010376,1b1,报文帧,数据帧,标准帧,CAN,5,d2 25 c6 11 f0
147,接收,1,2026-04-24 14:33:33.146.691,0.046925,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
148,接收,1,2026-04-24 14:33:33.175.706,0.029015,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b6
149,接收,1,2026-04-24 14:33:33.199.783,0.024077,1b1,报文帧,数据帧,标准帧,CAN,5,d2 25 ca 11 f0
150,接收,1,2026-04-24 14:33:33.246.684,0.046901,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
151,接收,1,2026-04-24 14:33:33.263.704,0.017020,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b7
152,接收,1,2026-04-24 14:33:33.299.785,0.036081,1b1,报文帧,数据帧,标准帧,CAN,5,d2 25 c9 11 f0
153,接收,1,2026-04-24 14:33:33.351.700,0.051915,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b7
154,接收,1,2026-04-24 14:33:33.365.947,0.014247,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
155,接收,1,2026-04-24 14:33:33.399.804,0.033857,1b1,报文帧,数据帧,标准帧,CAN,5,d2 25 c1 11 f0
156,接收,1,2026-04-24 14:33:33.439.698,0.039894,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b8
157,接收,1,2026-04-24 14:33:33.442.126,0.002428,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
158,接收,1,2026-04-24 14:33:33.499.803,0.057677,731,报文帧,数据帧,标准帧,CAN,1,05
159,接收,1,2026-04-24 14:33:33.500.035,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,d2 25 c1 11 f0
160,接收,1,2026-04-24 14:33:33.527.698,0.027663,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b8
161,接收,1,2026-04-24 14:33:33.546.665,0.018967,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
162,接收,1,2026-04-24 14:33:33.583.189,0.036524,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 1d 55 19 00 00
163,接收,1,2026-04-24 14:33:33.583.753,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,01 00 1a 00 a0 00 81 00
164,接收,1,2026-04-24 14:33:33.584.326,0.000573,18f183a0,报文帧,数据帧,扩展帧,CAN,8,c4 09 00 00 21 03 a4 01
165,接收,1,2026-04-24 14:33:33.584.882,0.000556,18f184a0,报文帧,数据帧,扩展帧,CAN,8,00 00 1f 00 17 00 2c 00
166,接收,1,2026-04-24 14:33:33.585.463,0.000581,18f185a0,报文帧,数据帧,扩展帧,CAN,8,1f 0a 00 00 20 1c 00 00
167,接收,1,2026-04-24 14:33:33.586.031,0.000568,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 5f 19
168,接收,1,2026-04-24 14:33:33.586.591,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
169,接收,1,2026-04-24 14:33:33.587.155,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 01 02 02
170,接收,1,2026-04-24 14:33:33.587.723,0.000568,18f189a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 01 14 00
171,接收,1,2026-04-24 14:33:33.588.300,0.000577,18f190a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
172,接收,1,2026-04-24 14:33:33.588.880,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 1d 55 19 00 00
173,接收,1,2026-04-24 14:33:33.589.360,0.000480,182,报文帧,数据帧,标准帧,CAN,8,01 00 a0 00 1a 00 81 00
174,接收,1,2026-04-24 14:33:33.589.848,0.000488,183,报文帧,数据帧,标准帧,CAN,8,00 00 47 00 3f 00 54 00
175,接收,1,2026-04-24 14:33:33.590.336,0.000488,184,报文帧,数据帧,标准帧,CAN,8,19 00 21 03 a4 01 00 00
176,接收,1,2026-04-24 14:33:33.590.821,0.000485,185,报文帧,数据帧,标准帧,CAN,8,02 01 00 00 00 02 5f 19
177,接收,1,2026-04-24 14:33:33.591.309,0.000488,186,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 02 00 00 00
178,接收,1,2026-04-24 14:33:33.599.805,0.008496,1b1,报文帧,数据帧,标准帧,CAN,5,d2 25 ca 11 f0
179,接收,1,2026-04-24 14:33:33.615.692,0.015887,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b9
180,接收,1,2026-04-24 14:33:33.686.136,0.070444,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
181,接收,1,2026-04-24 14:33:33.699.825,0.013689,1b1,报文帧,数据帧,标准帧,CAN,5,d2 25 c9 11 f0
182,接收,1,2026-04-24 14:33:33.703.692,0.003867,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 b9
183,接收,1,2026-04-24 14:33:33.742.106,0.038414,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
184,接收,1,2026-04-24 14:33:33.791.689,0.049583,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 ba
185,接收,1,2026-04-24 14:33:33.799.825,0.008136,1b1,报文帧,数据帧,标准帧,CAN,5,d2 25 c6 11 f0
186,接收,1,2026-04-24 14:33:33.846.022,0.046197,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
187,接收,1,2026-04-24 14:33:33.879.685,0.033663,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 ba
188,接收,1,2026-04-24 14:33:33.899.842,0.020157,1b1,报文帧,数据帧,标准帧,CAN,5,d2 25 ca 11 f0
189,接收,1,2026-04-24 14:33:33.946.643,0.046801,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
190,接收,1,2026-04-24 14:33:33.967.682,0.021039,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 ba
191,接收,1,2026-04-24 14:33:33.999.839,0.032157,731,报文帧,数据帧,标准帧,CAN,1,05
192,接收,1,2026-04-24 14:33:34.000.071,0.000232,1b1,报文帧,数据帧,标准帧,CAN,5,d2 25 c8 11 f0
193,接收,1,2026-04-24 14:33:34.042.088,0.042017,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
194,接收,1,2026-04-24 14:33:34.055.680,0.013592,2,报文帧,数据帧,标准帧,CAN,8,00 03 00 00 00 00 80 bb
195,接收,1,2026-04-24 14:33:34.083.184,0.027504,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 1d 55 19 00 00
196,接收,1,2026-04-24 14:33:34.083.748,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,01 00 1a 00 a0 00 81 00
197,接收,1,2026-04-24 14:33:34.084.321,0.000573,18f183a0,报文帧,数据帧,扩展帧,CAN,8,c4 09 00 00 1f 03 a0 01
