序号,方向,CAN通道,时间标识,增量时间（秒）,帧ID,帧类别,帧类型,帧格式,数据类别,DLC(数据长度,数据
111,接收,1,2026-05-05 15:03:03.473.131,0.000577,18f182a0,报文帧,数据帧,扩展帧,CAN,8,02 00 03 00 03 00 03 00
112,接收,1,2026-05-05 15:03:03.473.699,0.000568,18f183a0,报文帧,数据帧,扩展帧,CAN,8,f9 09 00 00 00 00 00 00
113,接收,1,2026-05-05 15:03:03.474.272,0.000573,18f184a0,报文帧,数据帧,扩展帧,CAN,8,65 00 35 00 2b 00 d8 00
114,接收,1,2026-05-05 15:03:03.474.833,0.000561,18f185a0,报文帧,数据帧,扩展帧,CAN,8,b6 15 00 00 99 89 00 00
115,接收,1,2026-05-05 15:03:03.475.385,0.000552,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 03 01 01 00 36 32
116,接收,1,2026-05-05 15:03:03.475.942,0.000557,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 02 02 02 02 02
117,接收,1,2026-05-05 15:03:03.476.506,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 02 02
118,接收,1,2026-05-05 15:03:03.477.075,0.000569,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
119,接收,1,2026-05-05 15:03:03.477.656,0.000581,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 28 51 00 00 00
120,接收,1,2026-05-05 15:03:03.478.144,0.000488,182,报文帧,数据帧,标准帧,CAN,8,02 00 03 00 03 00 03 00
121,接收,1,2026-05-05 15:03:03.478.629,0.000485,183,报文帧,数据帧,标准帧,CAN,8,00 00 5d 00 53 00 00 00
122,接收,1,2026-05-05 15:03:03.479.118,0.000489,184,报文帧,数据帧,标准帧,CAN,8,f9 09 00 00 00 00 65 00
123,接收,1,2026-05-05 15:03:03.479.602,0.000484,185,报文帧,数据帧,标准帧,CAN,8,f9 09 00 00 00 02 36 32
124,接收,1,2026-05-05 15:03:03.480.075,0.000473,186,报文帧,数据帧,标准帧,CAN,8,b6 15 00 00 99 89 00 00
125,接收,1,2026-05-05 15:03:03.480.544,0.000469,191,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
126,接收,1,2026-05-05 15:03:03.551.217,0.070673,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
127,接收,1,2026-05-05 15:03:03.604.667,0.053450,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
128,接收,1,2026-05-05 15:03:03.646.407,0.041740,11,报文帧,数据帧,标准帧,CAN,8,e8 80 00 00 00 00 00 00
129,接收,1,2026-05-05 15:03:03.657.474,0.011067,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
130,接收,1,2026-05-05 15:03:03.737.062,0.079588,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
131,接收,1,2026-05-05 15:03:03.764.656,0.027594,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
132,接收,1,2026-05-05 15:03:03.832.267,0.067611,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
133,接收,1,2026-05-05 15:03:03.852.918,0.020651,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
134,接收,1,2026-05-05 15:03:03.927.451,0.074533,11,报文帧,数据帧,标准帧,CAN,8,e8 80 00 00 00 00 00 00
135,接收,1,2026-05-05 15:03:03.957.461,0.030010,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
136,接收,1,2026-05-05 15:03:03.972.546,0.015085,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 28 51 00 00 00
137,接收,1,2026-05-05 15:03:03.973.123,0.000577,18f182a0,报文帧,数据帧,扩展帧,CAN,8,02 00 03 00 03 00 03 00
138,接收,1,2026-05-05 15:03:03.973.691,0.000568,18f183a0,报文帧,数据帧,扩展帧,CAN,8,f8 09 00 00 00 00 00 00
139,接收,1,2026-05-05 15:03:03.974.268,0.000577,18f184a0,报文帧,数据帧,扩展帧,CAN,8,65 00 35 00 2b 00 d8 00
140,接收,1,2026-05-05 15:03:03.974.829,0.000561,18f185a0,报文帧,数据帧,扩展帧,CAN,8,b6 15 00 00 9a 89 00 00
141,接收,1,2026-05-05 15:03:03.975.381,0.000552,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 03 01 01 00 36 32
142,接收,1,2026-05-05 15:03:03.975.938,0.000557,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 02 02 02 02 02
143,接收,1,2026-05-05 15:03:03.976.502,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 02 02
144,接收,1,2026-05-05 15:03:03.977.071,0.000569,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
145,接收,1,2026-05-05 15:03:03.977.652,0.000581,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 28 51 00 00 00
146,接收,1,2026-05-05 15:03:03.978.140,0.000488,182,报文帧,数据帧,标准帧,CAN,8,02 00 03 00 03 00 03 00
147,接收,1,2026-05-05 15:03:03.978.625,0.000485,183,报文帧,数据帧,标准帧,CAN,8,00 00 5d 00 53 00 00 00
148,接收,1,2026-05-05 15:03:03.979.114,0.000489,184,报文帧,数据帧,标准帧,CAN,8,f8 09 00 00 00 00 65 00
149,接收,1,2026-05-05 15:03:03.979.598,0.000484,185,报文帧,数据帧,标准帧,CAN,8,f8 09 00 00 00 02 36 32
150,接收,1,2026-05-05 15:03:03.980.075,0.000477,186,报文帧,数据帧,标准帧,CAN,8,b6 15 00 00 9a 89 00 00
151,接收,1,2026-05-05 15:03:03.980.544,0.000469,191,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
152,接收,1,2026-05-05 15:03:04.018.136,0.037592,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
153,接收,1,2026-05-05 15:03:04.084.641,0.066505,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
154,接收,1,2026-05-05 15:03:04.113.375,0.028734,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
155,接收,1,2026-05-05 15:03:04.157.449,0.044074,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
156,接收,1,2026-05-05 15:03:04.204.135,0.046686,11,报文帧,数据帧,标准帧,CAN,8,e8 80 00 00 00 00 00 00
157,接收,1,2026-05-05 15:03:04.257.445,0.053310,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
158,接收,1,2026-05-05 15:03:04.299.184,0.041739,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
159,接收,1,2026-05-05 15:03:04.394.353,0.095169,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
160,接收,1,2026-05-05 15:03:04.404.625,0.010272,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
161,接收,1,2026-05-05 15:03:04.457.435,0.052810,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
162,接收,1,2026-05-05 15:03:04.472.536,0.015101,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 28 51 00 00 00
163,接收,1,2026-05-05 15:03:04.473.112,0.000576,18f182a0,报文帧,数据帧,扩展帧,CAN,8,02 00 03 00 03 00 03 00
164,接收,1,2026-05-05 15:03:04.473.681,0.000569,18f183a0,报文帧,数据帧,扩展帧,CAN,8,f8 09 00 00 00 00 00 00
165,接收,1,2026-05-05 15:03:04.474.257,0.000576,18f184a0,报文帧,数据帧,扩展帧,CAN,8,65 00 35 00 2b 00 d8 00
166,接收,1,2026-05-05 15:03:04.474.818,0.000561,18f185a0,报文帧,数据帧,扩展帧,CAN,8,b6 15 00 00 9a 89 00 00
167,接收,1,2026-05-05 15:03:04.475.371,0.000553,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 03 01 01 00 36 32
168,接收,1,2026-05-05 15:03:04.475.927,0.000556,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 02 02 02 02 02
169,接收,1,2026-05-05 15:03:04.476.492,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 02 02
170,接收,1,2026-05-05 15:03:04.477.060,0.000568,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
171,接收,1,2026-05-05 15:03:04.477.641,0.000581,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 28 51 00 00 00
172,接收,1,2026-05-05 15:03:04.478.130,0.000489,182,报文帧,数据帧,标准帧,CAN,8,02 00 03 00 03 00 03 00
173,接收,1,2026-05-05 15:03:04.478.614,0.000484,183,报文帧,数据帧,标准帧,CAN,8,00 00 5d 00 53 00 00 00
174,接收,1,2026-05-05 15:03:04.479.103,0.000489,184,报文帧,数据帧,标准帧,CAN,8,f8 09 00 00 00 00 65 00
175,接收,1,2026-05-05 15:03:04.479.588,0.000485,185,报文帧,数据帧,标准帧,CAN,8,f8 09 00 00 00 02 36 32
176,接收,1,2026-05-05 15:03:04.480.064,0.000476,186,报文帧,数据帧,标准帧,CAN,8,b6 15 00 00 9a 89 00 00
177,接收,1,2026-05-05 15:03:04.480.533,0.000469,191,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
178,接收,1,2026-05-05 15:03:04.485.204,0.004671,11,报文帧,数据帧,标准帧,CAN,8,e8 80 00 00 00 00 00 00
179,接收,1,2026-05-05 15:03:04.564.616,0.079412,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
180,接收,1,2026-05-05 15:03:04.580.209,0.015593,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
181,接收,1,2026-05-05 15:03:04.652.874,0.072665,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
182,接收,1,2026-05-05 15:03:04.675.349,0.022475,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
183,接收,1,2026-05-05 15:03:04.757.417,0.082068,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
184,接收,1,2026-05-05 15:03:04.766.228,0.008811,11,报文帧,数据帧,标准帧,CAN,8,e8 80 00 00 00 00 00 00
185,接收,1,2026-05-05 15:03:04.861.285,0.095057,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
186,接收,1,2026-05-05 15:03:04.884.600,0.023315,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
187,接收,1,2026-05-05 15:03:04.956.442,0.071842,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
188,接收,1,2026-05-05 15:03:04.957.405,0.000963,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
189,接收,1,2026-05-05 15:03:04.972.526,0.015121,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 28 51 00 00 00
190,接收,1,2026-05-05 15:03:04.973.103,0.000577,18f182a0,报文帧,数据帧,扩展帧,CAN,8,02 00 03 00 03 00 03 00
191,接收,1,2026-05-05 15:03:04.973.672,0.000569,18f183a0,报文帧,数据帧,扩展帧,CAN,8,16 0a 00 00 00 00 00 00
192,接收,1,2026-05-05 15:03:04.974.248,0.000576,18f184a0,报文帧,数据帧,扩展帧,CAN,8,d2 00 35 00 2b 00 d8 00
193,接收,1,2026-05-05 15:03:04.974.805,0.000557,18f185a0,报文帧,数据帧,扩展帧,CAN,8,b6 15 00 00 9b 89 00 00
194,接收,1,2026-05-05 15:03:04.975.357,0.000552,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 03 01 01 00 36 32
195,接收,1,2026-05-05 15:03:04.975.914,0.000557,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 02 02 02 02 02
196,接收,1,2026-05-05 15:03:04.976.479,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 02 02
197,接收,1,2026-05-05 15:03:04.977.047,0.000568,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
198,接收,1,2026-05-05 15:03:04.977.628,0.000581,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 28 51 00 00 00
199,接收,1,2026-05-05 15:03:04.978.117,0.000489,182,报文帧,数据帧,标准帧,CAN,8,02 00 03 00 03 00 03 00
200,接收,1,2026-05-05 15:03:04.978.601,0.000484,183,报文帧,数据帧,标准帧,CAN,8,00 00 5d 00 53 00 00 00
