序号,方向,CAN通道,时间标识,增量时间（秒）,帧ID,帧类别,帧类型,帧格式,数据类别,DLC(数据长度,数据
57,接收,1,2026-05-05 14:38:16.660.844,0.000501,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 27 50 00 00 00
58,接收,1,2026-05-05 14:38:16.661.416,0.000572,18f182a0,报文帧,数据帧,扩展帧,CAN,8,02 00 03 00 94 00 03 00
59,接收,1,2026-05-05 14:38:16.661.989,0.000573,18f183a0,报文帧,数据帧,扩展帧,CAN,8,f5 09 00 00 00 00 00 00
60,接收,1,2026-05-05 14:38:16.662.561,0.000572,18f184a0,报文帧,数据帧,扩展帧,CAN,8,65 00 30 00 1f 00 d8 00
61,接收,1,2026-05-05 14:38:16.663.126,0.000565,18f185a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 70 84 00 00
62,接收,1,2026-05-05 14:38:16.663.699,0.000573,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 03 01 00 00 38 36
63,接收,1,2026-05-05 14:38:16.664.259,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
64,接收,1,2026-05-05 14:38:16.664.840,0.000581,18f188a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 00 00 00 00
65,接收,1,2026-05-05 14:38:16.665.429,0.000589,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
66,接收,1,2026-05-05 14:38:16.666.009,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 27 50 00 00 00
67,接收,1,2026-05-05 14:38:16.666.502,0.000493,182,报文帧,数据帧,标准帧,CAN,8,02 00 94 00 03 00 03 00
68,接收,1,2026-05-05 14:38:16.666.986,0.000484,183,报文帧,数据帧,标准帧,CAN,8,00 00 58 00 47 00 00 00
69,接收,1,2026-05-05 14:38:16.667.475,0.000489,184,报文帧,数据帧,标准帧,CAN,8,f5 09 00 00 00 00 65 00
70,接收,1,2026-05-05 14:38:16.667.952,0.000477,185,报文帧,数据帧,标准帧,CAN,8,f5 09 00 00 00 02 38 36
71,接收,1,2026-05-05 14:38:16.668.424,0.000472,186,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 70 84 00 00
72,接收,1,2026-05-05 14:38:16.668.909,0.000485,191,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
73,接收,1,2026-05-05 14:38:16.723.982,0.055073,11,报文帧,数据帧,标准帧,CAN,8,35 81 00 00 00 00 00 00
74,接收,1,2026-05-05 14:38:16.760.336,0.036354,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
75,接收,1,2026-05-05 14:38:16.814.618,0.054282,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
76,接收,1,2026-05-05 14:38:16.909.771,0.095153,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
77,接收,1,2026-05-05 14:38:16.923.830,0.014059,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
78,接收,1,2026-05-05 14:38:16.960.325,0.036495,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
79,接收,1,2026-05-05 14:38:17.000.589,0.040264,11,报文帧,数据帧,标准帧,CAN,8,35 81 00 00 00 00 00 00
80,接收,1,2026-05-05 14:38:17.060.322,0.059733,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
81,接收,1,2026-05-05 14:38:17.095.787,0.035465,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
82,接收,1,2026-05-05 14:38:17.160.316,0.064529,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
83,接收,1,2026-05-05 14:38:17.160.833,0.000517,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 27 50 00 00 00
84,接收,1,2026-05-05 14:38:17.161.406,0.000573,18f182a0,报文帧,数据帧,扩展帧,CAN,8,02 00 03 00 94 00 03 00
85,接收,1,2026-05-05 14:38:17.161.978,0.000572,18f183a0,报文帧,数据帧,扩展帧,CAN,8,f6 09 00 00 00 00 00 00
86,接收,1,2026-05-05 14:38:17.162.551,0.000573,18f184a0,报文帧,数据帧,扩展帧,CAN,8,65 00 30 00 1f 00 d8 00
87,接收,1,2026-05-05 14:38:17.163.116,0.000565,18f185a0,报文帧,数据帧,扩展帧,CAN,8,00 00 00 00 71 84 00 00
88,接收,1,2026-05-05 14:38:17.163.688,0.000572,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 03 01 01 00 38 36
89,接收,1,2026-05-05 14:38:17.164.253,0.000565,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 02 02 02 02 02
90,接收,1,2026-05-05 14:38:17.164.818,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 02 02
91,接收,1,2026-05-05 14:38:17.165.386,0.000568,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
92,接收,1,2026-05-05 14:38:17.165.967,0.000581,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 27 50 00 00 00
93,接收,1,2026-05-05 14:38:17.166.460,0.000493,182,报文帧,数据帧,标准帧,CAN,8,02 00 94 00 03 00 03 00
94,接收,1,2026-05-05 14:38:17.166.944,0.000484,183,报文帧,数据帧,标准帧,CAN,8,00 00 58 00 47 00 00 00
95,接收,1,2026-05-05 14:38:17.167.433,0.000489,184,报文帧,数据帧,标准帧,CAN,8,f6 09 00 00 00 00 65 00
96,接收,1,2026-05-05 14:38:17.167.922,0.000489,185,报文帧,数据帧,标准帧,CAN,8,f6 09 00 00 00 02 38 36
97,接收,1,2026-05-05 14:38:17.168.402,0.000480,186,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 71 84 00 00
98,接收,1,2026-05-05 14:38:17.168.887,0.000485,191,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
99,接收,1,2026-05-05 14:38:17.191.115,0.022228,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
100,接收,1,2026-05-05 14:38:17.282.061,0.090946,11,报文帧,数据帧,标准帧,CAN,8,35 81 00 00 00 00 00 00
101,接收,1,2026-05-05 14:38:17.328.291,0.046230,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
102,接收,1,2026-05-05 14:38:17.360.306,0.032015,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
103,接收,1,2026-05-05 14:38:17.377.191,0.016885,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
104,接收,1,2026-05-05 14:38:17.460.303,0.083112,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
105,接收,1,2026-05-05 14:38:17.468.026,0.007723,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
106,接收,1,2026-05-05 14:38:17.560.297,0.092271,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
107,接收,1,2026-05-05 14:38:17.563.217,0.002920,11,报文帧,数据帧,标准帧,CAN,8,35 81 00 00 00 00 00 00
108,接收,1,2026-05-05 14:38:17.658.334,0.095117,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
109,接收,1,2026-05-05 14:38:17.660.827,0.002493,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 27 50 00 00 00
110,接收,1,2026-05-05 14:38:17.661.400,0.000573,18f182a0,报文帧,数据帧,扩展帧,CAN,8,02 00 03 00 94 00 03 00
111,接收,1,2026-05-05 14:38:17.661.972,0.000572,18f183a0,报文帧,数据帧,扩展帧,CAN,8,f6 09 00 00 00 00 00 00
112,接收,1,2026-05-05 14:38:17.662.545,0.000573,18f184a0,报文帧,数据帧,扩展帧,CAN,8,65 00 30 00 20 00 d8 00
113,接收,1,2026-05-05 14:38:17.663.110,0.000565,18f185a0,报文帧,数据帧,扩展帧,CAN,8,09 14 00 00 71 84 00 00
114,接收,1,2026-05-05 14:38:17.663.666,0.000556,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 03 01 01 00 38 36
115,接收,1,2026-05-05 14:38:17.664.231,0.000565,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 02 02 02 02 02
116,接收,1,2026-05-05 14:38:17.664.796,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 02 02
117,接收,1,2026-05-05 14:38:17.665.364,0.000568,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
118,接收,1,2026-05-05 14:38:17.665.945,0.000581,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 27 50 00 00 00
119,接收,1,2026-05-05 14:38:17.666.437,0.000492,182,报文帧,数据帧,标准帧,CAN,8,02 00 94 00 03 00 03 00
120,接收,1,2026-05-05 14:38:17.666.922,0.000485,183,报文帧,数据帧,标准帧,CAN,8,00 00 58 00 48 00 00 00
121,接收,1,2026-05-05 14:38:17.667.419,0.000497,184,报文帧,数据帧,标准帧,CAN,8,f6 09 00 00 00 00 65 00
122,接收,1,2026-05-05 14:38:17.667.907,0.000488,185,报文帧,数据帧,标准帧,CAN,8,f6 09 00 00 00 02 38 36
123,接收,1,2026-05-05 14:38:17.668.388,0.000481,186,报文帧,数据帧,标准帧,CAN,8,09 14 00 00 71 84 00 00
124,接收,1,2026-05-05 14:38:17.668.861,0.000473,191,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
125,接收,1,2026-05-05 14:38:17.728.277,0.059416,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
126,接收,1,2026-05-05 14:38:17.749.190,0.020913,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
127,接收,1,2026-05-05 14:38:17.760.285,0.011095,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
128,接收,1,2026-05-05 14:38:17.844.437,0.084152,11,报文帧,数据帧,标准帧,CAN,8,35 81 00 00 00 00 00 00
129,接收,1,2026-05-05 14:38:17.860.284,0.015847,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
130,接收,1,2026-05-05 14:38:17.939.624,0.079340,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
131,接收,1,2026-05-05 14:38:17.960.275,0.020651,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
132,接收,1,2026-05-05 14:38:18.030.629,0.070354,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
133,接收,1,2026-05-05 14:38:18.125.907,0.095278,11,报文帧,数据帧,标准帧,CAN,8,b2 80 00 00 00 00 00 00
134,接收,1,2026-05-05 14:38:18.128.251,0.002344,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
135,接收,1,2026-05-05 14:38:18.160.266,0.032015,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
136,接收,1,2026-05-05 14:38:18.160.819,0.000553,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 27 50 00 00 00
137,接收,1,2026-05-05 14:38:18.161.391,0.000572,18f182a0,报文帧,数据帧,扩展帧,CAN,8,02 00 03 00 94 00 03 00
138,接收,1,2026-05-05 14:38:18.161.964,0.000573,18f183a0,报文帧,数据帧,扩展帧,CAN,8,f6 09 00 00 00 00 00 00
139,接收,1,2026-05-05 14:38:18.162.537,0.000573,18f184a0,报文帧,数据帧,扩展帧,CAN,8,65 00 31 00 20 00 d8 00
140,接收,1,2026-05-05 14:38:18.163.097,0.000560,18f185a0,报文帧,数据帧,扩展帧,CAN,8,09 14 00 00 72 84 00 00
141,接收,1,2026-05-05 14:38:18.163.662,0.000565,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 03 01 01 00 38 36
142,接收,1,2026-05-05 14:38:18.164.227,0.000565,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 02 02 02 02 02
143,接收,1,2026-05-05 14:38:18.164.791,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 02 02
144,接收,1,2026-05-05 14:38:18.165.360,0.000569,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
145,接收,1,2026-05-05 14:38:18.165.941,0.000581,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 27 50 00 00 00
146,接收,1,2026-05-05 14:38:18.166.433,0.000492,182,报文帧,数据帧,标准帧,CAN,8,02 00 94 00 03 00 03 00
147,接收,1,2026-05-05 14:38:18.166.918,0.000485,183,报文帧,数据帧,标准帧,CAN,8,00 00 59 00 48 00 00 00
148,接收,1,2026-05-05 14:38:18.167.410,0.000492,184,报文帧,数据帧,标准帧,CAN,8,f6 09 00 00 00 00 65 00
149,接收,1,2026-05-05 14:38:18.167.899,0.000489,185,报文帧,数据帧,标准帧,CAN,8,f6 09 00 00 00 02 38 36
150,接收,1,2026-05-05 14:38:18.168.380,0.000481,186,报文帧,数据帧,标准帧,CAN,8,09 14 00 00 72 84 00 00
151,接收,1,2026-05-05 14:38:18.168.860,0.000480,191,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
152,接收,1,2026-05-05 14:38:18.216.623,0.047763,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
153,接收,1,2026-05-05 14:38:18.255.713,0.039090,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
154,接收,1,2026-05-05 14:38:18.311.838,0.056125,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
155,接收,1,2026-05-05 14:38:18.360.256,0.048418,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
156,接收,1,2026-05-05 14:38:18.407.015,0.046759,11,报文帧,数据帧,标准帧,CAN,8,1f 81 00 00 00 00 00 00
157,接收,1,2026-05-05 14:38:18.497.769,0.090754,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
158,接收,1,2026-05-05 14:38:18.528.232,0.030463,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
159,接收,1,2026-05-05 14:38:18.560.247,0.032015,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
160,接收,1,2026-05-05 14:38:18.593.000,0.032753,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
161,接收,1,2026-05-05 14:38:18.660.241,0.067241,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
162,接收,1,2026-05-05 14:38:18.660.814,0.000573,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 27 50 00 00 00
163,接收,1,2026-05-05 14:38:18.661.387,0.000573,18f182a0,报文帧,数据帧,扩展帧,CAN,8,02 00 03 00 94 00 03 00
164,接收,1,2026-05-05 14:38:18.661.959,0.000572,18f183a0,报文帧,数据帧,扩展帧,CAN,8,f6 09 00 00 00 00 00 00
165,接收,1,2026-05-05 14:38:18.662.532,0.000573,18f184a0,报文帧,数据帧,扩展帧,CAN,8,65 00 31 00 20 00 d8 00
166,接收,1,2026-05-05 14:38:18.663.092,0.000560,18f185a0,报文帧,数据帧,扩展帧,CAN,8,09 14 00 00 72 84 00 00
167,接收,1,2026-05-05 14:38:18.663.657,0.000565,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 03 01 01 00 38 36
168,接收,1,2026-05-05 14:38:18.664.222,0.000565,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 02 02 02 02 02
169,接收,1,2026-05-05 14:38:18.664.786,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 02 02
170,接收,1,2026-05-05 14:38:18.665.355,0.000569,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
171,接收,1,2026-05-05 14:38:18.665.936,0.000581,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 27 50 00 00 00
172,接收,1,2026-05-05 14:38:18.666.428,0.000492,182,报文帧,数据帧,标准帧,CAN,8,02 00 94 00 03 00 03 00
173,接收,1,2026-05-05 14:38:18.666.913,0.000485,183,报文帧,数据帧,标准帧,CAN,8,00 00 59 00 48 00 00 00
174,接收,1,2026-05-05 14:38:18.667.406,0.000493,184,报文帧,数据帧,标准帧,CAN,8,f6 09 00 00 00 00 65 00
175,接收,1,2026-05-05 14:38:18.667.894,0.000488,185,报文帧,数据帧,标准帧,CAN,8,f6 09 00 00 00 02 38 36
176,接收,1,2026-05-05 14:38:18.668.375,0.000481,186,报文帧,数据帧,标准帧,CAN,8,09 14 00 00 72 84 00 00
177,接收,1,2026-05-05 14:38:18.668.856,0.000481,191,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
178,接收,1,2026-05-05 14:38:18.688.400,0.019544,11,报文帧,数据帧,标准帧,CAN,8,1f 81 00 00 00 00 00 00
179,接收,1,2026-05-05 14:38:18.760.236,0.071836,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
180,接收,1,2026-05-05 14:38:18.778.893,0.018657,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
181,接收,1,2026-05-05 14:38:18.874.074,0.095181,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
182,接收,1,2026-05-05 14:38:18.928.211,0.054137,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
183,接收,1,2026-05-05 14:38:18.960.226,0.032015,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
184,接收,1,2026-05-05 14:38:18.964.973,0.004747,11,报文帧,数据帧,标准帧,CAN,8,1f 81 00 00 00 00 00 00
185,接收,1,2026-05-05 14:38:19.060.023,0.095050,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
186,接收,1,2026-05-05 14:38:19.060.379,0.000356,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
187,接收,1,2026-05-05 14:38:19.155.272,0.094893,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
188,接收,1,2026-05-05 14:38:19.160.216,0.004944,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
189,接收,1,2026-05-05 14:38:19.160.805,0.000589,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 27 50 00 00 00
190,接收,1,2026-05-05 14:38:19.161.378,0.000573,18f182a0,报文帧,数据帧,扩展帧,CAN,8,02 00 03 00 94 00 03 00
191,接收,1,2026-05-05 14:38:19.161.950,0.000572,18f183a0,报文帧,数据帧,扩展帧,CAN,8,11 0a 00 00 00 00 00 00
192,接收,1,2026-05-05 14:38:19.162.531,0.000581,18f184a0,报文帧,数据帧,扩展帧,CAN,8,d2 00 30 00 20 00 d8 00
193,接收,1,2026-05-05 14:38:19.163.092,0.000561,18f185a0,报文帧,数据帧,扩展帧,CAN,8,09 14 00 00 73 84 00 00
194,接收,1,2026-05-05 14:38:19.163.660,0.000568,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 03 01 01 00 38 36
195,接收,1,2026-05-05 14:38:19.164.225,0.000565,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 02 02 02 02 02
196,接收,1,2026-05-05 14:38:19.164.789,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 02 02
197,接收,1,2026-05-05 14:38:19.165.358,0.000569,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
198,接收,1,2026-05-05 14:38:19.165.939,0.000581,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 27 50 00 00 00
199,接收,1,2026-05-05 14:38:19.166.431,0.000492,182,报文帧,数据帧,标准帧,CAN,8,02 00 94 00 03 00 03 00
200,接收,1,2026-05-05 14:38:19.166.916,0.000485,183,报文帧,数据帧,标准帧,CAN,8,00 00 58 00 48 00 00 00
