序号,方向,CAN通道,时间标识,增量时间（秒）,帧ID,帧类别,帧类型,帧格式,数据类别,DLC(数据长度,数据
116,接收,1,2026-05-05 12:33:00.445.424,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 02 02
117,接收,1,2026-05-05 12:33:00.445.992,0.000568,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
118,接收,1,2026-05-05 12:33:00.446.573,0.000581,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 23 4f 00 00 00
119,接收,1,2026-05-05 12:33:00.447.057,0.000484,182,报文帧,数据帧,标准帧,CAN,8,02 00 90 00 03 00 03 00
120,接收,1,2026-05-05 12:33:00.447.538,0.000481,183,报文帧,数据帧,标准帧,CAN,8,00 00 54 00 4b 00 00 00
121,接收,1,2026-05-05 12:33:00.448.027,0.000489,184,报文帧,数据帧,标准帧,CAN,8,07 0a 00 00 00 00 65 00
122,接收,1,2026-05-05 12:33:00.448.511,0.000484,185,报文帧,数据帧,标准帧,CAN,8,07 0a 00 00 00 02 3d 3b
123,接收,1,2026-05-05 12:33:00.448.984,0.000473,186,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 c5 6c 00 00
124,接收,1,2026-05-05 12:33:00.449.469,0.000485,191,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
125,接收,1,2026-05-05 12:33:00.457.844,0.008375,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
126,接收,1,2026-05-05 12:33:00.465.575,0.007731,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
127,接收,1,2026-05-05 12:33:00.530.652,0.065077,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
128,接收,1,2026-05-05 12:33:00.556.407,0.025755,11,报文帧,数据帧,标准帧,CAN,8,b7 80 00 00 00 00 00 00
129,接收,1,2026-05-05 12:33:00.630.647,0.074240,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
130,接收,1,2026-05-05 12:33:00.651.596,0.020949,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
131,接收,1,2026-05-05 12:33:00.747.129,0.095533,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
132,接收,1,2026-05-05 12:33:00.777.828,0.030699,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
133,接收,1,2026-05-05 12:33:00.830.638,0.052810,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
134,接收,1,2026-05-05 12:33:00.837.777,0.007139,11,报文帧,数据帧,标准帧,CAN,8,b7 80 00 00 00 00 00 00
135,接收,1,2026-05-05 12:33:00.932.998,0.095221,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
136,接收,1,2026-05-05 12:33:00.937.822,0.004824,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
137,接收,1,2026-05-05 12:33:00.941.443,0.003621,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 23 4f 00 00 00
138,接收,1,2026-05-05 12:33:00.942.011,0.000568,18f182a0,报文帧,数据帧,扩展帧,CAN,8,02 00 03 00 90 00 03 00
139,接收,1,2026-05-05 12:33:00.942.588,0.000577,18f183a0,报文帧,数据帧,扩展帧,CAN,8,07 0a 00 00 00 00 00 00
140,接收,1,2026-05-05 12:33:00.943.165,0.000577,18f184a0,报文帧,数据帧,扩展帧,CAN,8,65 00 2c 00 23 00 d8 00
141,接收,1,2026-05-05 12:33:00.943.721,0.000556,18f185a0,报文帧,数据帧,扩展帧,CAN,8,52 0e 00 00 c5 6c 00 00
142,接收,1,2026-05-05 12:33:00.944.278,0.000557,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 03 01 01 00 3d 3b
143,接收,1,2026-05-05 12:33:00.944.838,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 02 02 02 02 02
144,接收,1,2026-05-05 12:33:00.945.403,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 02 02
145,接收,1,2026-05-05 12:33:00.945.972,0.000569,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
146,接收,1,2026-05-05 12:33:00.946.552,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 23 4f 00 00 00
147,接收,1,2026-05-05 12:33:00.947.037,0.000485,182,报文帧,数据帧,标准帧,CAN,8,02 00 90 00 03 00 03 00
148,接收,1,2026-05-05 12:33:00.947.518,0.000481,183,报文帧,数据帧,标准帧,CAN,8,00 00 54 00 4b 00 00 00
149,接收,1,2026-05-05 12:33:00.948.006,0.000488,184,报文帧,数据帧,标准帧,CAN,8,07 0a 00 00 00 00 65 00
150,接收,1,2026-05-05 12:33:00.948.491,0.000485,185,报文帧,数据帧,标准帧,CAN,8,07 0a 00 00 00 02 3d 3b
151,接收,1,2026-05-05 12:33:00.948.963,0.000472,186,报文帧,数据帧,标准帧,CAN,8,52 0e 00 00 c5 6c 00 00
152,接收,1,2026-05-05 12:33:00.949.440,0.000477,191,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
153,接收,1,2026-05-05 12:33:01.023.913,0.074473,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
154,接收,1,2026-05-05 12:33:01.026.077,0.002164,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
155,接收,1,2026-05-05 12:33:01.119.115,0.093038,11,报文帧,数据帧,标准帧,CAN,8,b7 80 00 00 00 00 00 00
156,接收,1,2026-05-05 12:33:01.130.622,0.011507,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
157,接收,1,2026-05-05 12:33:01.214.178,0.083556,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
158,接收,1,2026-05-05 12:33:01.257.804,0.043626,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
159,接收,1,2026-05-05 12:33:01.305.015,0.047211,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
160,接收,1,2026-05-05 12:33:01.330.614,0.025599,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
161,接收,1,2026-05-05 12:33:01.400.336,0.069722,11,报文帧,数据帧,标准帧,CAN,8,b7 80 00 00 00 00 00 00
162,接收,1,2026-05-05 12:33:01.430.607,0.030271,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
163,接收,1,2026-05-05 12:33:01.441.432,0.010825,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 23 4f 00 00 00
164,接收,1,2026-05-05 12:33:01.442.001,0.000569,18f182a0,报文帧,数据帧,扩展帧,CAN,8,02 00 03 00 90 00 03 00
165,接收,1,2026-05-05 12:33:01.442.577,0.000576,18f183a0,报文帧,数据帧,扩展帧,CAN,8,04 0a 00 00 00 00 00 00
166,接收,1,2026-05-05 12:33:01.443.154,0.000577,18f184a0,报文帧,数据帧,扩展帧,CAN,8,65 00 2c 00 23 00 d8 00
167,接收,1,2026-05-05 12:33:01.443.711,0.000557,18f185a0,报文帧,数据帧,扩展帧,CAN,8,52 0e 00 00 c6 6c 00 00
168,接收,1,2026-05-05 12:33:01.444.271,0.000560,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 03 01 01 00 3d 3b
169,接收,1,2026-05-05 12:33:01.444.832,0.000561,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 02 02 02 02 02
170,接收,1,2026-05-05 12:33:01.445.397,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 02 02
171,接收,1,2026-05-05 12:33:01.445.965,0.000568,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
172,接收,1,2026-05-05 12:33:01.446.546,0.000581,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 23 4f 00 00 00
173,接收,1,2026-05-05 12:33:01.447.031,0.000485,182,报文帧,数据帧,标准帧,CAN,8,02 00 90 00 03 00 03 00
174,接收,1,2026-05-05 12:33:01.447.511,0.000480,183,报文帧,数据帧,标准帧,CAN,8,00 00 54 00 4b 00 00 00
175,接收,1,2026-05-05 12:33:01.448.000,0.000489,184,报文帧,数据帧,标准帧,CAN,8,04 0a 00 00 00 00 65 00
176,接收,1,2026-05-05 12:33:01.448.484,0.000484,185,报文帧,数据帧,标准帧,CAN,8,04 0a 00 00 00 02 3d 3b
177,接收,1,2026-05-05 12:33:01.448.961,0.000477,186,报文帧,数据帧,标准帧,CAN,8,52 0e 00 00 c6 6c 00 00
178,接收,1,2026-05-05 12:33:01.449.434,0.000473,191,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
179,接收,1,2026-05-05 12:33:01.491.038,0.041604,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
180,接收,1,2026-05-05 12:33:01.577.789,0.086751,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
181,接收,1,2026-05-05 12:33:01.586.216,0.008427,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
182,接收,1,2026-05-05 12:33:01.630.598,0.044382,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
183,接收,1,2026-05-05 12:33:01.681.528,0.050930,11,报文帧,数据帧,标准帧,CAN,8,b7 80 00 00 00 00 00 00
184,接收,1,2026-05-05 12:33:01.737.781,0.056253,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
185,接收,1,2026-05-05 12:33:01.772.315,0.034534,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
186,接收,1,2026-05-05 12:33:01.826.040,0.053725,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
187,接收,1,2026-05-05 12:33:01.867.468,0.041428,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
188,接收,1,2026-05-05 12:33:01.930.585,0.063117,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
189,接收,1,2026-05-05 12:33:01.941.426,0.010841,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 23 4f 00 00 00
190,接收,1,2026-05-05 12:33:01.941.995,0.000569,18f182a0,报文帧,数据帧,扩展帧,CAN,8,02 00 03 00 8f 00 03 00
191,接收,1,2026-05-05 12:33:01.942.564,0.000569,18f183a0,报文帧,数据帧,扩展帧,CAN,8,04 0a 00 00 00 00 00 00
192,接收,1,2026-05-05 12:33:01.943.140,0.000576,18f184a0,报文帧,数据帧,扩展帧,CAN,8,65 00 2c 00 23 00 d8 00
193,接收,1,2026-05-05 12:33:01.943.697,0.000557,18f185a0,报文帧,数据帧,扩展帧,CAN,8,52 0e 00 00 c6 6c 00 00
194,接收,1,2026-05-05 12:33:01.944.258,0.000561,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 03 01 01 00 3d 3b
195,接收,1,2026-05-05 12:33:01.944.818,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 02 02 02 02 02
196,接收,1,2026-05-05 12:33:01.945.383,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 02 02
197,接收,1,2026-05-05 12:33:01.945.951,0.000568,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
198,接收,1,2026-05-05 12:33:01.946.532,0.000581,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 23 4f 00 00 00
199,接收,1,2026-05-05 12:33:01.947.017,0.000485,182,报文帧,数据帧,标准帧,CAN,8,02 00 8f 00 03 00 03 00
200,接收,1,2026-05-05 12:33:01.947.497,0.000480,183,报文帧,数据帧,标准帧,CAN,8,00 00 54 00 4b 00 00 00
201,接收,1,2026-05-05 12:33:01.947.986,0.000489,184,报文帧,数据帧,标准帧,CAN,8,04 0a 00 00 00 00 65 00
202,接收,1,2026-05-05 12:33:01.948.471,0.000485,185,报文帧,数据帧,标准帧,CAN,8,04 0a 00 00 00 02 3d 3b
203,接收,1,2026-05-05 12:33:01.948.947,0.000476,186,报文帧,数据帧,标准帧,CAN,8,52 0e 00 00 c6 6c 00 00
204,接收,1,2026-05-05 12:33:01.949.420,0.000473,191,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
205,接收,1,2026-05-05 12:33:01.963.001,0.013581,11,报文帧,数据帧,标准帧,CAN,8,b7 80 00 00 00 00 00 00
206,接收,1,2026-05-05 12:33:02.053.584,0.090583,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
