序号,方向,CAN通道,时间标识,增量时间（秒）,帧ID,帧类别,帧类型,帧格式,数据类别,DLC(数据长度,数据
15,接收,1,2026-05-05 15:23:00.178.439,0.000569,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
16,接收,1,2026-05-05 15:23:00.179.020,0.000581,181,报文帧,数据帧,标准帧,CAN,8,00 04 00 29 4f 18 00 00
17,接收,1,2026-05-05 15:23:00.179.504,0.000484,182,报文帧,数据帧,标准帧,CAN,8,9d 00 9e 00 7c 00 7c 00
18,接收,1,2026-05-05 15:23:00.179.989,0.000485,183,报文帧,数据帧,标准帧,CAN,8,00 00 5c 00 5a 00 63 00
19,接收,1,2026-05-05 15:23:00.180.474,0.000485,184,报文帧,数据帧,标准帧,CAN,8,02 0b 2a 06 f8 01 f9 00
20,接收,1,2026-05-05 15:23:00.180.962,0.000488,185,报文帧,数据帧,标准帧,CAN,8,02 0b 10 00 00 02 36 35
21,接收,1,2026-05-05 15:23:00.181.435,0.000473,186,报文帧,数据帧,标准帧,CAN,8,f4 16 00 00 46 8e 00 00
22,接收,1,2026-05-05 15:23:00.181.912,0.000477,191,报文帧,数据帧,标准帧,CAN,8,00 00 5a 02 00 00 00 00
23,接收,1,2026-05-05 15:23:00.200.422,0.018510,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
24,接收,1,2026-05-05 15:23:00.211.528,0.011106,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
25,接收,1,2026-05-05 15:23:00.293.232,0.081704,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
26,接收,1,2026-05-05 15:23:00.306.714,0.013482,11,报文帧,数据帧,标准帧,CAN,8,30 81 00 00 00 00 00 00
27,接收,1,2026-05-05 15:23:00.393.225,0.086511,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
28,接收,1,2026-05-05 15:23:00.401.844,0.008619,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
29,接收,1,2026-05-05 15:23:00.492.574,0.090730,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
30,接收,1,2026-05-05 15:23:00.520.409,0.027835,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
31,接收,1,2026-05-05 15:23:00.587.795,0.067386,11,报文帧,数据帧,标准帧,CAN,8,30 81 00 00 00 00 00 00
32,接收,1,2026-05-05 15:23:00.588.667,0.000872,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
33,接收,1,2026-05-05 15:23:00.673.922,0.085255,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 04 00 29 4f 19 00 00
34,接收,1,2026-05-05 15:23:00.674.487,0.000565,18f182a0,报文帧,数据帧,扩展帧,CAN,8,9d 00 7e 00 9e 00 7b 00
35,接收,1,2026-05-05 15:23:00.675.055,0.000568,18f183a0,报文帧,数据帧,扩展帧,CAN,8,0e 0b 03 00 28 06 fc 01
36,接收,1,2026-05-05 15:23:00.675.620,0.000565,18f184a0,报文帧,数据帧,扩展帧,CAN,8,f9 00 34 00 32 00 3b 00
37,接收,1,2026-05-05 15:23:00.676.180,0.000560,18f185a0,报文帧,数据帧,扩展帧,CAN,8,f4 16 00 00 47 8e 00 00
38,接收,1,2026-05-05 15:23:00.676.737,0.000557,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 36 36
39,接收,1,2026-05-05 15:23:00.677.294,0.000557,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 01 02 01 01 01 02 02
40,接收,1,2026-05-05 15:23:00.677.854,0.000560,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 01
41,接收,1,2026-05-05 15:23:00.678.423,0.000569,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
42,接收,1,2026-05-05 15:23:00.679.004,0.000581,181,报文帧,数据帧,标准帧,CAN,8,00 04 00 29 4f 19 00 00
43,接收,1,2026-05-05 15:23:00.679.488,0.000484,182,报文帧,数据帧,标准帧,CAN,8,9d 00 9e 00 7e 00 7b 00
44,接收,1,2026-05-05 15:23:00.679.977,0.000489,183,报文帧,数据帧,标准帧,CAN,8,00 00 5c 00 5a 00 63 00
45,接收,1,2026-05-05 15:23:00.680.462,0.000485,184,报文帧,数据帧,标准帧,CAN,8,0e 0b 28 06 fc 01 f9 00
46,接收,1,2026-05-05 15:23:00.680.942,0.000480,185,报文帧,数据帧,标准帧,CAN,8,0e 0b 0f 00 00 02 36 36
47,接收,1,2026-05-05 15:23:00.681.411,0.000469,186,报文帧,数据帧,标准帧,CAN,8,f4 16 00 00 47 8e 00 00
48,接收,1,2026-05-05 15:23:00.681.888,0.000477,191,报文帧,数据帧,标准帧,CAN,8,00 00 5a 02 00 00 00 00
49,接收,1,2026-05-05 15:23:00.682.919,0.001031,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
50,接收,1,2026-05-05 15:23:00.688.663,0.005744,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
51,接收,1,2026-05-05 15:23:00.773.642,0.084979,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
52,接收,1,2026-05-05 15:23:00.840.390,0.066748,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
53,接收,1,2026-05-05 15:23:00.868.777,0.028387,11,报文帧,数据帧,标准帧,CAN,8,30 81 00 00 00 00 00 00
54,接收,1,2026-05-05 15:23:00.893.199,0.024422,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
55,接收,1,2026-05-05 15:23:00.963.765,0.070566,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
56,接收,1,2026-05-05 15:23:01.000.383,0.036618,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
57,接收,1,2026-05-05 15:23:01.054.524,0.054141,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
58,接收,1,2026-05-05 15:23:01.093.190,0.038666,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
59,接收,1,2026-05-05 15:23:01.149.659,0.056469,11,报文帧,数据帧,标准帧,CAN,8,30 81 00 00 00 00 00 00
60,接收,1,2026-05-05 15:23:01.173.911,0.024252,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 04 00 29 50 18 00 00
61,接收,1,2026-05-05 15:23:01.174.480,0.000569,18f182a0,报文帧,数据帧,扩展帧,CAN,8,9d 00 7c 00 9e 00 7b 00
62,接收,1,2026-05-05 15:23:01.175.045,0.000565,18f183a0,报文帧,数据帧,扩展帧,CAN,8,0e 0b 03 00 2b 06 f8 01
63,接收,1,2026-05-05 15:23:01.175.613,0.000568,18f184a0,报文帧,数据帧,扩展帧,CAN,8,f9 00 34 00 32 00 3b 00
64,接收,1,2026-05-05 15:23:01.176.174,0.000561,18f185a0,报文帧,数据帧,扩展帧,CAN,8,f4 16 00 00 47 8e 00 00
65,接收,1,2026-05-05 15:23:01.176.730,0.000556,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 35 35
66,接收,1,2026-05-05 15:23:01.177.287,0.000557,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 01 02 01 01 01 02 02
67,接收,1,2026-05-05 15:23:01.177.848,0.000561,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 01
68,接收,1,2026-05-05 15:23:01.178.416,0.000568,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
69,接收,1,2026-05-05 15:23:01.178.997,0.000581,181,报文帧,数据帧,标准帧,CAN,8,00 04 00 29 50 18 00 00
70,接收,1,2026-05-05 15:23:01.179.490,0.000493,182,报文帧,数据帧,标准帧,CAN,8,9d 00 9e 00 7c 00 7b 00
71,接收,1,2026-05-05 15:23:01.179.966,0.000476,183,报文帧,数据帧,标准帧,CAN,8,00 00 5c 00 5a 00 63 00
72,接收,1,2026-05-05 15:23:01.180.451,0.000485,184,报文帧,数据帧,标准帧,CAN,8,0e 0b 2b 06 f8 01 f9 00
73,接收,1,2026-05-05 15:23:01.180.932,0.000481,185,报文帧,数据帧,标准帧,CAN,8,0e 0b 0f 00 00 02 35 35
74,接收,1,2026-05-05 15:23:01.181.400,0.000468,186,报文帧,数据帧,标准帧,CAN,8,f4 16 00 00 47 8e 00 00
75,接收,1,2026-05-05 15:23:01.181.877,0.000477,191,报文帧,数据帧,标准帧,CAN,8,00 00 5a 02 00 00 00 00
76,接收,1,2026-05-05 15:23:01.193.184,0.011307,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
77,接收,1,2026-05-05 15:23:01.240.259,0.047075,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
78,接收,1,2026-05-05 15:23:01.320.363,0.080104,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
79,接收,1,2026-05-05 15:23:01.335.460,0.015097,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
80,接收,1,2026-05-05 15:23:01.393.173,0.057713,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
81,接收,1,2026-05-05 15:23:01.430.661,0.037488,11,报文帧,数据帧,标准帧,CAN,8,e0 80 00 00 00 00 00 00
82,接收,1,2026-05-05 15:23:01.493.166,0.062505,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
83,接收,1,2026-05-05 15:23:01.521.348,0.028182,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
84,接收,1,2026-05-05 15:23:01.616.465,0.095117,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
85,接收,1,2026-05-05 15:23:01.640.348,0.023883,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
86,接收,1,2026-05-05 15:23:01.673.901,0.033553,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 04 00 29 4f 18 00 00
87,接收,1,2026-05-05 15:23:01.674.465,0.000564,18f182a0,报文帧,数据帧,扩展帧,CAN,8,9d 00 80 00 9e 00 7c 00
88,接收,1,2026-05-05 15:23:01.675.034,0.000569,18f183a0,报文帧,数据帧,扩展帧,CAN,8,f8 0a 03 00 28 06 fc 01
89,接收,1,2026-05-05 15:23:01.675.599,0.000565,18f184a0,报文帧,数据帧,扩展帧,CAN,8,f9 00 34 00 32 00 3b 00
90,接收,1,2026-05-05 15:23:01.676.159,0.000560,18f185a0,报文帧,数据帧,扩展帧,CAN,8,f4 16 00 00 48 8e 00 00
91,接收,1,2026-05-05 15:23:01.676.720,0.000561,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 37 36
92,接收,1,2026-05-05 15:23:01.677.277,0.000557,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 01 02 01 01 01 02 02
93,接收,1,2026-05-05 15:23:01.677.837,0.000560,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 01
94,接收,1,2026-05-05 15:23:01.678.406,0.000569,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
95,接收,1,2026-05-05 15:23:01.678.986,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 04 00 29 4f 18 00 00
96,接收,1,2026-05-05 15:23:01.679.471,0.000485,182,报文帧,数据帧,标准帧,CAN,8,9d 00 9e 00 80 00 7c 00
97,接收,1,2026-05-05 15:23:01.679.956,0.000485,183,报文帧,数据帧,标准帧,CAN,8,00 00 5c 00 5a 00 63 00
98,接收,1,2026-05-05 15:23:01.680.440,0.000484,184,报文帧,数据帧,标准帧,CAN,8,f8 0a 28 06 fc 01 f9 00
99,接收,1,2026-05-05 15:23:01.680.917,0.000477,185,报文帧,数据帧,标准帧,CAN,8,f8 0a 0f 00 00 02 37 36
100,接收,1,2026-05-05 15:23:01.681.394,0.000477,186,报文帧,数据帧,标准帧,CAN,8,f4 16 00 00 48 8e 00 00
101,接收,1,2026-05-05 15:23:01.681.866,0.000472,191,报文帧,数据帧,标准帧,CAN,8,00 00 5a 02 00 00 00 00
102,接收,1,2026-05-05 15:23:01.693.157,0.011291,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
103,接收,1,2026-05-05 15:23:01.711.602,0.018445,11,报文帧,数据帧,标准帧,CAN,8,e0 80 00 00 00 00 00 00
104,接收,1,2026-05-05 15:23:01.800.338,0.088736,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
105,接收,1,2026-05-05 15:23:01.802.202,0.001864,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
106,接收,1,2026-05-05 15:23:01.888.597,0.086395,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
107,接收,1,2026-05-05 15:23:01.897.459,0.008862,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
108,接收,1,2026-05-05 15:23:01.992.568,0.095109,11,报文帧,数据帧,标准帧,CAN,8,e0 80 00 00 00 00 00 00
109,接收,1,2026-05-05 15:23:01.993.141,0.000573,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
110,接收,1,2026-05-05 15:23:02.083.198,0.090057,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
111,接收,1,2026-05-05 15:23:02.120.321,0.037123,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
112,接收,1,2026-05-05 15:23:02.173.893,0.053572,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 04 00 29 50 18 00 00
113,接收,1,2026-05-05 15:23:02.174.461,0.000568,18f182a0,报文帧,数据帧,扩展帧,CAN,8,9d 00 7c 00 9e 00 7c 00
114,接收,1,2026-05-05 15:23:02.175.034,0.000573,18f183a0,报文帧,数据帧,扩展帧,CAN,8,f8 0a 03 00 30 06 fc 01
115,接收,1,2026-05-05 15:23:02.175.598,0.000564,18f184a0,报文帧,数据帧,扩展帧,CAN,8,f9 00 34 00 32 00 3b 00
116,接收,1,2026-05-05 15:23:02.176.159,0.000561,18f185a0,报文帧,数据帧,扩展帧,CAN,8,f4 16 00 00 48 8e 00 00
117,接收,1,2026-05-05 15:23:02.176.720,0.000561,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 36 36
118,接收,1,2026-05-05 15:23:02.177.276,0.000556,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 01 02 01 01 01 02 02
119,接收,1,2026-05-05 15:23:02.177.837,0.000561,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 01
120,接收,1,2026-05-05 15:23:02.178.406,0.000569,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
121,接收,1,2026-05-05 15:23:02.178.986,0.000580,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
122,接收,1,2026-05-05 15:23:02.179.495,0.000509,182,报文帧,数据帧,标准帧,CAN,8,9d 00 9e 00 7c 00 7c 00
123,接收,1,2026-05-05 15:23:02.179.980,0.000485,183,报文帧,数据帧,标准帧,CAN,8,00 00 5c 00 5a 00 63 00
124,接收,1,2026-05-05 15:23:02.180.464,0.000484,184,报文帧,数据帧,标准帧,CAN,8,f8 0a 30 06 fc 01 f9 00
125,接收,1,2026-05-05 15:23:02.180.941,0.000477,185,报文帧,数据帧,标准帧,CAN,8,f8 0a 0f 00 00 02 36 36
126,接收,1,2026-05-05 15:23:02.181.418,0.000477,186,报文帧,数据帧,标准帧,CAN,8,f4 16 00 00 48 8e 00 00
127,接收,1,2026-05-05 15:23:02.181.890,0.000472,191,报文帧,数据帧,标准帧,CAN,8,00 00 5a 02 00 00 00 00
128,接收,1,2026-05-05 15:23:02.193.129,0.011239,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
129,接收,1,2026-05-05 15:23:02.269.166,0.076037,11,报文帧,数据帧,标准帧,CAN,8,43 81 00 00 00 00 00 00
130,接收,1,2026-05-05 15:23:02.293.125,0.023959,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
131,接收,1,2026-05-05 15:23:02.364.186,0.071061,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
132,接收,1,2026-05-05 15:23:02.440.307,0.076121,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
133,接收,1,2026-05-05 15:23:02.459.407,0.019100,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
134,接收,1,2026-05-05 15:23:02.493.113,0.033706,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
135,接收,1,2026-05-05 15:23:02.550.166,0.057053,11,报文帧,数据帧,标准帧,CAN,8,43 81 00 00 00 00 00 00
136,接收,1,2026-05-05 15:23:02.600.296,0.050130,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
137,接收,1,2026-05-05 15:23:02.645.159,0.044863,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
138,接收,1,2026-05-05 15:23:02.673.883,0.028724,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 04 00 29 50 18 00 00
139,接收,1,2026-05-05 15:23:02.674.452,0.000569,18f182a0,报文帧,数据帧,扩展帧,CAN,8,9d 00 7e 00 9e 00 7c 00
140,接收,1,2026-05-05 15:23:02.675.017,0.000565,18f183a0,报文帧,数据帧,扩展帧,CAN,8,0a 0b 03 00 2d 06 fc 01
141,接收,1,2026-05-05 15:23:02.675.585,0.000568,18f184a0,报文帧,数据帧,扩展帧,CAN,8,f9 00 34 00 32 00 3b 00
142,接收,1,2026-05-05 15:23:02.676.146,0.000561,18f185a0,报文帧,数据帧,扩展帧,CAN,8,f4 16 00 00 49 8e 00 00
143,接收,1,2026-05-05 15:23:02.676.702,0.000556,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 36 36
144,接收,1,2026-05-05 15:23:02.677.259,0.000557,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 01 02 01 01 01 02 02
145,接收,1,2026-05-05 15:23:02.677.820,0.000561,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 01
146,接收,1,2026-05-05 15:23:02.678.388,0.000568,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
147,接收,1,2026-05-05 15:23:02.678.969,0.000581,181,报文帧,数据帧,标准帧,CAN,8,00 04 00 29 50 18 00 00
148,接收,1,2026-05-05 15:23:02.679.462,0.000493,182,报文帧,数据帧,标准帧,CAN,8,9d 00 9e 00 7e 00 7c 00
149,接收,1,2026-05-05 15:23:02.679.946,0.000484,183,报文帧,数据帧,标准帧,CAN,8,00 00 5c 00 5a 00 63 00
150,接收,1,2026-05-05 15:23:02.680.431,0.000485,184,报文帧,数据帧,标准帧,CAN,8,0a 0b 2d 06 fc 01 f9 00
151,接收,1,2026-05-05 15:23:02.680.907,0.000476,185,报文帧,数据帧,标准帧,CAN,8,0a 0b 0f 00 00 02 36 36
152,接收,1,2026-05-05 15:23:02.681.376,0.000469,186,报文帧,数据帧,标准帧,CAN,8,f4 16 00 00 49 8e 00 00
153,接收,1,2026-05-05 15:23:02.681.849,0.000473,191,报文帧,数据帧,标准帧,CAN,8,00 00 5a 02 00 00 00 00
154,接收,1,2026-05-05 15:23:02.688.556,0.006707,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
155,接收,1,2026-05-05 15:23:02.740.498,0.051942,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
156,接收,1,2026-05-05 15:23:02.793.099,0.052601,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
157,接收,1,2026-05-05 15:23:02.831.244,0.038145,11,报文帧,数据帧,标准帧,CAN,8,eb 80 00 00 00 00 00 00
158,接收,1,2026-05-05 15:23:02.920.279,0.089035,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
159,接收,1,2026-05-05 15:23:02.926.310,0.006031,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
160,接收,1,2026-05-05 15:23:02.993.087,0.066777,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
161,接收,1,2026-05-05 15:23:03.021.453,0.028366,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
162,接收,1,2026-05-05 15:23:03.093.081,0.071628,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
163,接收,1,2026-05-05 15:23:03.112.178,0.019097,11,报文帧,数据帧,标准帧,CAN,8,eb 80 00 00 00 00 00 00
164,接收,1,2026-05-05 15:23:03.173.874,0.061696,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 04 00 29 50 18 00 00
165,接收,1,2026-05-05 15:23:03.174.442,0.000568,18f182a0,报文帧,数据帧,扩展帧,CAN,8,9d 00 7c 00 9e 00 7c 00
166,接收,1,2026-05-05 15:23:03.175.014,0.000572,18f183a0,报文帧,数据帧,扩展帧,CAN,8,0a 0b 03 00 2b 06 f8 01
167,接收,1,2026-05-05 15:23:03.175.583,0.000569,18f184a0,报文帧,数据帧,扩展帧,CAN,8,f9 00 34 00 32 00 3b 00
168,接收,1,2026-05-05 15:23:03.176.144,0.000561,18f185a0,报文帧,数据帧,扩展帧,CAN,8,f4 16 00 00 49 8e 00 00
169,接收,1,2026-05-05 15:23:03.176.700,0.000556,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 36 36
170,接收,1,2026-05-05 15:23:03.177.257,0.000557,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 01 02 01 01 01 02 02
171,接收,1,2026-05-05 15:23:03.177.818,0.000561,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 01
172,接收,1,2026-05-05 15:23:03.178.386,0.000568,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
173,接收,1,2026-05-05 15:23:03.178.967,0.000581,181,报文帧,数据帧,标准帧,CAN,8,00 04 00 29 50 18 00 00
174,接收,1,2026-05-05 15:23:03.179.460,0.000493,182,报文帧,数据帧,标准帧,CAN,8,9d 00 9e 00 7c 00 7c 00
175,接收,1,2026-05-05 15:23:03.179.944,0.000484,183,报文帧,数据帧,标准帧,CAN,8,00 00 5c 00 5a 00 63 00
176,接收,1,2026-05-05 15:23:03.180.429,0.000485,184,报文帧,数据帧,标准帧,CAN,8,0a 0b 2b 06 f8 01 f9 00
177,接收,1,2026-05-05 15:23:03.180.910,0.000481,185,报文帧,数据帧,标准帧,CAN,8,0a 0b 0f 00 00 02 36 36
178,接收,1,2026-05-05 15:23:03.181.378,0.000468,186,报文帧,数据帧,标准帧,CAN,8,f4 16 00 00 49 8e 00 00
179,接收,1,2026-05-05 15:23:03.181.851,0.000473,191,报文帧,数据帧,标准帧,CAN,8,00 00 5a 02 00 00 00 00
180,接收,1,2026-05-05 15:23:03.207.190,0.025339,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
181,接收,1,2026-05-05 15:23:03.240.260,0.033070,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
182,接收,1,2026-05-05 15:23:03.293.070,0.052810,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
183,接收,1,2026-05-05 15:23:03.297.953,0.004883,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
184,接收,1,2026-05-05 15:23:03.393.206,0.095253,11,报文帧,数据帧,标准帧,CAN,8,38 81 00 00 00 00 00 00
185,接收,1,2026-05-05 15:23:03.400.254,0.007048,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
186,接收,1,2026-05-05 15:23:03.488.308,0.088054,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
187,接收,1,2026-05-05 15:23:03.488.665,0.000357,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
188,接收,1,2026-05-05 15:23:03.579.019,0.090354,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
189,接收,1,2026-05-05 15:23:03.593.054,0.014035,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
190,接收,1,2026-05-05 15:23:03.673.861,0.080807,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 04 00 29 50 18 00 00
191,接收,1,2026-05-05 15:23:03.674.429,0.000568,11,报文帧,数据帧,标准帧,CAN,8,38 81 00 00 00 00 00 00
192,接收,1,2026-05-05 15:23:03.674.926,0.000497,18f182a0,报文帧,数据帧,扩展帧,CAN,8,9d 00 7e 00 9e 00 7c 00
193,接收,1,2026-05-05 15:23:03.675.491,0.000565,18f183a0,报文帧,数据帧,扩展帧,CAN,8,00 0b 03 00 2b 06 fc 01
194,接收,1,2026-05-05 15:23:03.676.060,0.000569,18f184a0,报文帧,数据帧,扩展帧,CAN,8,f9 00 34 00 32 00 3b 00
195,接收,1,2026-05-05 15:23:03.676.620,0.000560,18f185a0,报文帧,数据帧,扩展帧,CAN,8,f5 16 00 00 4a 8e 00 00
