序号,方向,CAN通道,时间标识,增量时间（秒）,帧ID,帧类别,帧类型,帧格式,数据类别,DLC(数据长度,数据
20,接收,1,2026-05-05 15:43:00.029.460,0.064861,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
21,接收,1,2026-05-05 15:43:00.055.415,0.025955,11,报文帧,数据帧,标准帧,CAN,8,85 81 00 00 00 00 00 00
22,接收,1,2026-05-05 15:43:00.150.552,0.095137,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
23,接收,1,2026-05-05 15:43:00.151.744,0.001192,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
24,接收,1,2026-05-05 15:43:00.229.449,0.077705,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
25,接收,1,2026-05-05 15:43:00.241.426,0.011977,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
26,接收,1,2026-05-05 15:43:00.329.446,0.088020,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
27,接收,1,2026-05-05 15:43:00.336.689,0.007243,11,报文帧,数据帧,标准帧,CAN,8,85 81 00 00 00 00 00 00
28,接收,1,2026-05-05 15:43:00.390.857,0.054168,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 04 00 2b 4b 18 00 00
29,接收,1,2026-05-05 15:43:00.391.426,0.000569,18f182a0,报文帧,数据帧,扩展帧,CAN,8,98 00 59 00 9a 00 7b 00
30,接收,1,2026-05-05 15:43:00.391.986,0.000560,18f183a0,报文帧,数据帧,扩展帧,CAN,8,fe 0a 07 00 98 06 f4 01
31,接收,1,2026-05-05 15:43:00.392.543,0.000557,18f184a0,报文帧,数据帧,扩展帧,CAN,8,05 01 36 00 33 00 40 00
32,接收,1,2026-05-05 15:43:00.393.099,0.000556,18f185a0,报文帧,数据帧,扩展帧,CAN,8,a6 18 00 00 f6 92 00 00
33,接收,1,2026-05-05 15:43:00.393.656,0.000557,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 31 2e
34,接收,1,2026-05-05 15:43:00.394.221,0.000565,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 01 02 01 01 01 02 02
35,接收,1,2026-05-05 15:43:00.394.781,0.000560,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 01
36,接收,1,2026-05-05 15:43:00.395.350,0.000569,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
37,接收,1,2026-05-05 15:43:00.395.931,0.000581,181,报文帧,数据帧,标准帧,CAN,8,00 04 00 2b 4b 18 00 00
38,接收,1,2026-05-05 15:43:00.396.415,0.000484,182,报文帧,数据帧,标准帧,CAN,8,98 00 9a 00 59 00 7b 00
39,接收,1,2026-05-05 15:43:00.396.888,0.000473,183,报文帧,数据帧,标准帧,CAN,8,00 00 5e 00 5b 00 68 00
40,接收,1,2026-05-05 15:43:00.397.377,0.000489,184,报文帧,数据帧,标准帧,CAN,8,fe 0a 98 06 f4 01 05 01
41,接收,1,2026-05-05 15:43:00.397.853,0.000476,185,报文帧,数据帧,标准帧,CAN,8,fe 0a 1c 00 00 02 31 2e
42,接收,1,2026-05-05 15:43:00.398.326,0.000473,186,报文帧,数据帧,标准帧,CAN,8,a6 18 00 00 f6 92 00 00
43,接收,1,2026-05-05 15:43:00.398.798,0.000472,191,报文帧,数据帧,标准帧,CAN,8,00 00 9f 02 00 00 00 00
44,接收,1,2026-05-05 15:43:00.431.924,0.033126,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
45,接收,1,2026-05-05 15:43:00.471.522,0.039598,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
46,接收,1,2026-05-05 15:43:00.522.712,0.051190,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
47,接收,1,2026-05-05 15:43:00.529.435,0.006723,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
48,接收,1,2026-05-05 15:43:00.617.882,0.088447,11,报文帧,数据帧,标准帧,CAN,8,85 81 00 00 00 00 00 00
49,接收,1,2026-05-05 15:43:00.631.721,0.013839,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
50,接收,1,2026-05-05 15:43:00.713.004,0.081283,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
51,接收,1,2026-05-05 15:43:00.729.423,0.016419,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
52,接收,1,2026-05-05 15:43:00.803.724,0.074301,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
53,接收,1,2026-05-05 15:43:00.829.419,0.025695,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
54,接收,1,2026-05-05 15:43:00.890.848,0.061429,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 04 00 2b 4b 18 00 00
55,接收,1,2026-05-05 15:43:00.891.416,0.000568,18f182a0,报文帧,数据帧,扩展帧,CAN,8,99 00 56 00 9a 00 7b 00
56,接收,1,2026-05-05 15:43:00.891.972,0.000556,18f183a0,报文帧,数据帧,扩展帧,CAN,8,fe 0a 07 00 99 06 f8 01
57,接收,1,2026-05-05 15:43:00.892.541,0.000569,18f184a0,报文帧,数据帧,扩展帧,CAN,8,05 01 36 00 33 00 40 00
58,接收,1,2026-05-05 15:43:00.893.098,0.000557,18f185a0,报文帧,数据帧,扩展帧,CAN,8,a9 18 00 00 f7 92 00 00
59,接收,1,2026-05-05 15:43:00.893.650,0.000552,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 31 2f
60,接收,1,2026-05-05 15:43:00.894.211,0.000561,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 01 02 01 01 01 02 02
61,接收,1,2026-05-05 15:43:00.894.772,0.000561,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 01
62,接收,1,2026-05-05 15:43:00.895.340,0.000568,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
63,接收,1,2026-05-05 15:43:00.895.921,0.000581,181,报文帧,数据帧,标准帧,CAN,8,00 04 00 2b 4b 18 00 00
64,接收,1,2026-05-05 15:43:00.896.406,0.000485,182,报文帧,数据帧,标准帧,CAN,8,99 00 9a 00 56 00 7b 00
65,接收,1,2026-05-05 15:43:00.896.882,0.000476,183,报文帧,数据帧,标准帧,CAN,8,00 00 5e 00 5b 00 68 00
66,接收,1,2026-05-05 15:43:00.897.371,0.000489,184,报文帧,数据帧,标准帧,CAN,8,fe 0a 99 06 f8 01 05 01
67,接收,1,2026-05-05 15:43:00.897.851,0.000480,185,报文帧,数据帧,标准帧,CAN,8,fe 0a 1c 00 00 02 31 2f
68,接收,1,2026-05-05 15:43:00.898.324,0.000473,186,报文帧,数据帧,标准帧,CAN,8,a9 18 00 00 f7 92 00 00
69,接收,1,2026-05-05 15:43:00.898.793,0.000469,191,报文帧,数据帧,标准帧,CAN,8,00 00 9f 02 00 00 00 00
70,接收,1,2026-05-05 15:43:00.899.281,0.000488,11,报文帧,数据帧,标准帧,CAN,8,85 81 00 00 00 00 00 00
71,接收,1,2026-05-05 15:43:00.951.806,0.052525,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
72,接收,1,2026-05-05 15:43:00.989.547,0.037741,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
73,接收,1,2026-05-05 15:43:01.024.857,0.035310,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
74,接收,1,2026-05-05 15:43:01.084.805,0.059948,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
75,接收,1,2026-05-05 15:43:01.129.403,0.044598,18d,报文帧,数据帧,标准帧,CAN,8,30 00 00 00 00 00 01 00
76,接收,1,2026-05-05 15:43:01.180.145,0.050742,11,报文帧,数据帧,标准帧,CAN,8,85 81 00 00 00 00 00 00
77,接收,1,2026-05-05 15:43:01.270.847,0.090702,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
78,接收,1,2026-05-05 15:43:01.271.479,0.000632,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
79,接收,1,2026-05-05 15:43:01.329.392,0.057913,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
80,接收,1,2026-05-05 15:43:01.366.001,0.036609,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
81,接收,1,2026-05-05 15:43:01.390.838,0.024837,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 04 00 2b 4b 18 00 00
82,接收,1,2026-05-05 15:43:01.391.406,0.000568,18f182a0,报文帧,数据帧,扩展帧,CAN,8,99 00 56 00 9a 00 7b 00
83,接收,1,2026-05-05 15:43:01.391.963,0.000557,18f183a0,报文帧,数据帧,扩展帧,CAN,8,fe 0a 07 00 77 06 f4 01
84,接收,1,2026-05-05 15:43:01.392.523,0.000560,18f184a0,报文帧,数据帧,扩展帧,CAN,8,05 01 36 00 33 00 40 00
85,接收,1,2026-05-05 15:43:01.393.080,0.000557,18f185a0,报文帧,数据帧,扩展帧,CAN,8,a9 18 00 00 f7 92 00 00
86,接收,1,2026-05-05 15:43:01.393.632,0.000552,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 31 31
87,接收,1,2026-05-05 15:43:01.394.189,0.000557,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 01 02 01 01 01 02 02
88,接收,1,2026-05-05 15:43:01.394.750,0.000561,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 01
89,接收,1,2026-05-05 15:43:01.395.318,0.000568,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
90,接收,1,2026-05-05 15:43:01.395.899,0.000581,181,报文帧,数据帧,标准帧,CAN,8,00 04 00 2b 4b 18 00 00
91,接收,1,2026-05-05 15:43:01.396.384,0.000485,182,报文帧,数据帧,标准帧,CAN,8,99 00 9a 00 56 00 7b 00
92,接收,1,2026-05-05 15:43:01.396.860,0.000476,183,报文帧,数据帧,标准帧,CAN,8,00 00 5e 00 5b 00 68 00
93,接收,1,2026-05-05 15:43:01.397.349,0.000489,184,报文帧,数据帧,标准帧,CAN,8,fe 0a 77 06 f4 01 05 01
94,接收,1,2026-05-05 15:43:01.397.822,0.000473,185,报文帧,数据帧,标准帧,CAN,8,fe 0a 1d 00 00 02 31 31
95,接收,1,2026-05-05 15:43:01.398.290,0.000468,186,报文帧,数据帧,标准帧,CAN,8,a9 18 00 00 f7 92 00 00
96,接收,1,2026-05-05 15:43:01.398.759,0.000469,191,报文帧,数据帧,标准帧,CAN,8,00 00 5a 02 00 00 00 00
97,接收,1,2026-05-05 15:43:01.431.677,0.032918,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
98,接收,1,2026-05-05 15:43:01.461.231,0.029554,11,报文帧,数据帧,标准帧,CAN,8,85 81 00 00 00 00 00 00
99,接收,1,2026-05-05 15:43:01.529.384,0.068153,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
100,接收,1,2026-05-05 15:43:01.551.963,0.022579,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
101,接收,1,2026-05-05 15:43:01.629.375,0.077412,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
102,接收,1,2026-05-05 15:43:01.647.160,0.017785,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
103,接收,1,2026-05-05 15:43:01.737.974,0.090814,11,报文帧,数据帧,标准帧,CAN,8,85 81 00 00 00 00 00 00
104,接收,1,2026-05-05 15:43:01.751.557,0.013583,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
105,接收,1,2026-05-05 15:43:01.829.365,0.077808,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
106,接收,1,2026-05-05 15:43:01.833.085,0.003720,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
107,接收,1,2026-05-05 15:43:01.890.825,0.057740,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 04 00 2b 4b 18 00 00
108,接收,1,2026-05-05 15:43:01.891.393,0.000568,18f182a0,报文帧,数据帧,扩展帧,CAN,8,98 00 4f 00 9a 00 7b 00
109,接收,1,2026-05-05 15:43:01.891.962,0.000569,18f183a0,报文帧,数据帧,扩展帧,CAN,8,f9 0a 06 00 49 06 f4 01
110,接收,1,2026-05-05 15:43:01.892.519,0.000557,18f184a0,报文帧,数据帧,扩展帧,CAN,8,04 01 36 00 33 00 40 00
111,接收,1,2026-05-05 15:43:01.893.079,0.000560,18f185a0,报文帧,数据帧,扩展帧,CAN,8,a9 18 00 00 f8 92 00 00
112,接收,1,2026-05-05 15:43:01.893.640,0.000561,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 31 30
113,接收,1,2026-05-05 15:43:01.894.201,0.000561,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 01 02 01 01 01 02 02
114,接收,1,2026-05-05 15:43:01.894.761,0.000560,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 01
115,接收,1,2026-05-05 15:43:01.895.330,0.000569,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
116,接收,1,2026-05-05 15:43:01.895.910,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 04 00 2b 4b 18 00 00
117,接收,1,2026-05-05 15:43:01.896.395,0.000485,182,报文帧,数据帧,标准帧,CAN,8,98 00 9a 00 4f 00 7b 00
118,接收,1,2026-05-05 15:43:01.896.868,0.000473,183,报文帧,数据帧,标准帧,CAN,8,00 00 5e 00 5b 00 68 00
119,接收,1,2026-05-05 15:43:01.897.356,0.000488,184,报文帧,数据帧,标准帧,CAN,8,f9 0a 49 06 f4 01 04 01
120,接收,1,2026-05-05 15:43:01.897.829,0.000473,185,报文帧,数据帧,标准帧,CAN,8,f9 0a 1b 00 00 02 31 30
121,接收,1,2026-05-05 15:43:01.898.298,0.000469,186,报文帧,数据帧,标准帧,CAN,8,a9 18 00 00 f8 92 00 00
122,接收,1,2026-05-05 15:43:01.898.778,0.000480,191,报文帧,数据帧,标准帧,CAN,8,00 00 5a 02 00 00 00 00
123,接收,1,2026-05-05 15:43:01.928.340,0.029562,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
124,接收,1,2026-05-05 15:43:01.929.361,0.001021,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
125,接收,1,2026-05-05 15:43:02.019.202,0.089841,11,报文帧,数据帧,标准帧,CAN,8,cc 81 00 00 00 00 00 00
126,接收,1,2026-05-05 15:43:02.071.644,0.052442,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
127,接收,1,2026-05-05 15:43:02.114.295,0.042651,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
128,接收,1,2026-05-05 15:43:02.129.351,0.015056,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
129,接收,1,2026-05-05 15:43:02.209.542,0.080191,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
130,接收,1,2026-05-05 15:43:02.231.845,0.022303,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
131,接收,1,2026-05-05 15:43:02.300.427,0.068582,11,报文帧,数据帧,标准帧,CAN,8,71 81 00 00 00 00 00 00
132,接收,1,2026-05-05 15:43:02.329.338,0.028911,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
133,接收,1,2026-05-05 15:43:02.390.818,0.061480,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 04 00 2b 4a 18 00 00
134,接收,1,2026-05-05 15:43:02.391.386,0.000568,18f182a0,报文帧,数据帧,扩展帧,CAN,8,98 00 52 00 9a 00 7c 00
135,接收,1,2026-05-05 15:43:02.391.951,0.000565,18f183a0,报文帧,数据帧,扩展帧,CAN,8,f9 0a 06 00 40 06 f0 01
136,接收,1,2026-05-05 15:43:02.392.520,0.000569,18f184a0,报文帧,数据帧,扩展帧,CAN,8,04 01 36 00 33 00 40 00
137,接收,1,2026-05-05 15:43:02.393.080,0.000560,18f185a0,报文帧,数据帧,扩展帧,CAN,8,a9 18 00 00 f8 92 00 00
138,接收,1,2026-05-05 15:43:02.393.641,0.000561,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 32 30
139,接收,1,2026-05-05 15:43:02.394.201,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 01 02 01 01 01 02 02
140,接收,1,2026-05-05 15:43:02.394.762,0.000561,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 01
141,接收,1,2026-05-05 15:43:02.395.331,0.000569,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
142,接收,1,2026-05-05 15:43:02.395.911,0.000580,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
143,接收,1,2026-05-05 15:43:02.396.264,0.000353,182,报文帧,数据帧,标准帧,CAN,8,98 00 9a 00 52 00 7c 00
144,接收,1,2026-05-05 15:43:02.396.753,0.000489,183,报文帧,数据帧,标准帧,CAN,8,00 00 5e 00 5b 00 68 00
145,接收,1,2026-05-05 15:43:02.397.241,0.000488,184,报文帧,数据帧,标准帧,CAN,8,f9 0a 40 06 f0 01 04 01
146,接收,1,2026-05-05 15:43:02.397.718,0.000477,185,报文帧,数据帧,标准帧,CAN,8,f9 0a 1a 00 00 02 32 30
147,接收,1,2026-05-05 15:43:02.398.191,0.000473,186,报文帧,数据帧,标准帧,CAN,8,a9 18 00 00 f8 92 00 00
148,接收,1,2026-05-05 15:43:02.398.671,0.000480,191,报文帧,数据帧,标准帧,CAN,8,00 00 5a 02 00 00 00 00
149,接收,1,2026-05-05 15:43:02.429.333,0.030662,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
150,接收,1,2026-05-05 15:43:02.486.386,0.057053,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
151,接收,1,2026-05-05 15:43:02.551.827,0.065441,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
152,接收,1,2026-05-05 15:43:02.581.521,0.029694,11,报文帧,数据帧,标准帧,CAN,8,71 81 00 00 00 00 00 00
153,接收,1,2026-05-05 15:43:02.629.323,0.047802,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
154,接收,1,2026-05-05 15:43:02.676.749,0.047426,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
155,接收,1,2026-05-05 15:43:02.724.767,0.048018,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
156,接收,1,2026-05-05 15:43:02.767.583,0.042816,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
157,接收,1,2026-05-05 15:43:02.862.880,0.095297,11,报文帧,数据帧,标准帧,CAN,8,71 81 00 00 00 00 00 00
158,接收,1,2026-05-05 15:43:02.871.707,0.008827,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
159,接收,1,2026-05-05 15:43:02.890.808,0.019101,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 04 00 2b 4a 18 00 00
160,接收,1,2026-05-05 15:43:02.891.376,0.000568,18f182a0,报文帧,数据帧,扩展帧,CAN,8,98 00 50 00 9a 00 7c 00
161,接收,1,2026-05-05 15:43:02.891.945,0.000569,18f183a0,报文帧,数据帧,扩展帧,CAN,8,fe 0a 05 00 45 06 f4 01
162,接收,1,2026-05-05 15:43:02.892.502,0.000557,18f184a0,报文帧,数据帧,扩展帧,CAN,8,fa 00 36 00 33 00 40 00
163,接收,1,2026-05-05 15:43:02.893.066,0.000564,18f185a0,报文帧,数据帧,扩展帧,CAN,8,a9 18 00 00 f9 92 00 00
164,接收,1,2026-05-05 15:43:02.893.627,0.000561,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 31 31
165,接收,1,2026-05-05 15:43:02.894.184,0.000557,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 01 02 01 01 01 02 02
166,接收,1,2026-05-05 15:43:02.894.744,0.000560,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 01
167,接收,1,2026-05-05 15:43:02.895.313,0.000569,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
168,接收,1,2026-05-05 15:43:02.895.894,0.000581,181,报文帧,数据帧,标准帧,CAN,8,00 04 00 2b 4a 18 00 00
169,接收,1,2026-05-05 15:43:02.896.378,0.000484,182,报文帧,数据帧,标准帧,CAN,8,98 00 9a 00 50 00 7c 00
170,接收,1,2026-05-05 15:43:02.896.863,0.000485,183,报文帧,数据帧,标准帧,CAN,8,00 00 5e 00 5b 00 68 00
171,接收,1,2026-05-05 15:43:02.897.351,0.000488,184,报文帧,数据帧,标准帧,CAN,8,fe 0a 45 06 f4 01 fa 00
172,接收,1,2026-05-05 15:43:02.897.824,0.000473,185,报文帧,数据帧,标准帧,CAN,8,fe 0a 17 00 00 02 31 31
173,接收,1,2026-05-05 15:43:02.898.293,0.000469,186,报文帧,数据帧,标准帧,CAN,8,a9 18 00 00 f9 92 00 00
174,接收,1,2026-05-05 15:43:02.898.769,0.000476,191,报文帧,数据帧,标准帧,CAN,8,00 00 5a 02 00 00 00 00
175,接收,1,2026-05-05 15:43:02.929.308,0.030539,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
176,接收,1,2026-05-05 15:43:02.953.595,0.024287,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
177,接收,1,2026-05-05 15:43:03.031.383,0.077788,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
178,接收,1,2026-05-05 15:43:03.048.844,0.017461,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
179,接收,1,2026-05-05 15:43:03.129.296,0.080452,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
180,接收,1,2026-05-05 15:43:03.144.269,0.014973,11,报文帧,数据帧,标准帧,CAN,8,71 81 00 00 00 00 00 00
181,接收,1,2026-05-05 15:43:03.224.741,0.080472,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 00 00
182,接收,1,2026-05-05 15:43:03.234.987,0.010246,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
183,接收,1,2026-05-05 15:43:03.330.111,0.095124,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
184,接收,1,2026-05-05 15:43:03.351.263,0.021152,18d,报文帧,数据帧,标准帧,CAN,8,20 00 00 00 00 00 01 00
185,接收,1,2026-05-05 15:43:03.390.799,0.039536,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 04 00 2b 4b 18 00 00
186,接收,1,2026-05-05 15:43:03.391.367,0.000568,18f182a0,报文帧,数据帧,扩展帧,CAN,8,98 00 50 00 99 00 7c 00
187,接收,1,2026-05-05 15:43:03.391.932,0.000565,18f183a0,报文帧,数据帧,扩展帧,CAN,8,fe 0a 05 00 3b 06 f4 01
188,接收,1,2026-05-05 15:43:03.392.493,0.000561,18f184a0,报文帧,数据帧,扩展帧,CAN,8,fa 00 36 00 33 00 40 00
189,接收,1,2026-05-05 15:43:03.393.057,0.000564,18f185a0,报文帧,数据帧,扩展帧,CAN,8,a9 18 00 00 f9 92 00 00
190,接收,1,2026-05-05 15:43:03.393.618,0.000561,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 31 32
191,接收,1,2026-05-05 15:43:03.394.174,0.000556,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 01 02 01 01 01 02 02
192,接收,1,2026-05-05 15:43:03.394.735,0.000561,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 02 01 01
193,接收,1,2026-05-05 15:43:03.395.304,0.000569,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
194,接收,1,2026-05-05 15:43:03.395.884,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 04 00 2b 4b 18 00 00
195,接收,1,2026-05-05 15:43:03.396.369,0.000485,182,报文帧,数据帧,标准帧,CAN,8,98 00 99 00 50 00 7c 00
