序号,方向,CAN通道,时间标识,增量时间（秒）,帧ID,帧类别,帧类型,帧格式,数据类别,DLC(数据长度,数据
43,接收,1,2026-05-05 13:12:58.367.363,0.000477,191,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
44,接收,1,2026-05-05 13:12:58.370.558,0.003195,11,报文帧,数据帧,标准帧,CAN,8,fc 80 00 00 00 00 00 00
45,接收,1,2026-05-05 13:12:58.402.613,0.032055,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
46,接收,1,2026-05-05 13:12:58.461.157,0.058544,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
47,接收,1,2026-05-05 13:12:58.504.166,0.043009,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
48,接收,1,2026-05-05 13:12:58.556.400,0.052234,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
49,接收,1,2026-05-05 13:12:58.602.598,0.046198,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
50,接收,1,2026-05-05 13:12:58.647.141,0.044543,11,报文帧,数据帧,标准帧,CAN,8,fc 80 00 00 00 00 00 00
51,接收,1,2026-05-05 13:12:58.702.594,0.055453,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
52,接收,1,2026-05-05 13:12:58.742.274,0.039680,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
53,接收,1,2026-05-05 13:12:58.823.942,0.081668,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
54,接收,1,2026-05-05 13:12:58.837.387,0.013445,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
55,接收,1,2026-05-05 13:12:58.859.368,0.021981,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 28 50 18 00 00
56,接收,1,2026-05-05 13:12:58.859.944,0.000576,18f182a0,报文帧,数据帧,扩展帧,CAN,8,03 00 1a 00 8f 00 7b 00
57,接收,1,2026-05-05 13:12:58.860.505,0.000561,18f183a0,报文帧,数据帧,扩展帧,CAN,8,2e 0b 00 00 23 03 38 01
58,接收,1,2026-05-05 13:12:58.861.074,0.000569,18f184a0,报文帧,数据帧,扩展帧,CAN,8,d2 00 32 00 31 00 3a 00
59,接收,1,2026-05-05 13:12:58.861.634,0.000560,18f185a0,报文帧,数据帧,扩展帧,CAN,8,5c 11 00 00 23 76 00 00
60,接收,1,2026-05-05 13:12:58.862.195,0.000561,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 3e 3b
61,接收,1,2026-05-05 13:12:58.862.760,0.000565,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
62,接收,1,2026-05-05 13:12:58.863.324,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 01 02 02
63,接收,1,2026-05-05 13:12:58.863.893,0.000569,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
64,接收,1,2026-05-05 13:12:58.864.473,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 28 50 18 00 00
65,接收,1,2026-05-05 13:12:58.864.966,0.000493,182,报文帧,数据帧,标准帧,CAN,8,03 00 8f 00 1a 00 7b 00
66,接收,1,2026-05-05 13:12:58.865.451,0.000485,183,报文帧,数据帧,标准帧,CAN,8,00 00 5a 00 59 00 62 00
67,接收,1,2026-05-05 13:12:58.865.931,0.000480,184,报文帧,数据帧,标准帧,CAN,8,2e 0b 23 03 38 01 d2 00
68,接收,1,2026-05-05 13:12:58.866.404,0.000473,185,报文帧,数据帧,标准帧,CAN,8,2e 0b 00 00 00 02 3e 3b
69,接收,1,2026-05-05 13:12:58.866.885,0.000481,186,报文帧,数据帧,标准帧,CAN,8,5c 11 00 00 23 76 00 00
70,接收,1,2026-05-05 13:12:58.867.361,0.000476,191,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
71,接收,1,2026-05-05 13:12:58.902.583,0.035222,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
72,接收,1,2026-05-05 13:12:58.928.150,0.025567,11,报文帧,数据帧,标准帧,CAN,8,fc 80 00 00 00 00 00 00
73,接收,1,2026-05-05 13:12:59.002.579,0.074429,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
74,接收,1,2026-05-05 13:12:59.023.255,0.020676,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
75,接收,1,2026-05-05 13:12:59.118.471,0.095216,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
76,接收,1,2026-05-05 13:12:59.144.030,0.025559,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
77,接收,1,2026-05-05 13:12:59.202.568,0.058538,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
78,接收,1,2026-05-05 13:12:59.209.307,0.006739,11,报文帧,数据帧,标准帧,CAN,8,fc 80 00 00 00 00 00 00
79,接收,1,2026-05-05 13:12:59.304.334,0.095027,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
80,接收,1,2026-05-05 13:12:59.304.830,0.000496,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
81,接收,1,2026-05-05 13:12:59.359.358,0.054528,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 28 50 17 00 00
82,接收,1,2026-05-05 13:12:59.359.926,0.000568,18f182a0,报文帧,数据帧,扩展帧,CAN,8,02 00 1a 00 8f 00 7b 00
83,接收,1,2026-05-05 13:12:59.360.483,0.000557,18f183a0,报文帧,数据帧,扩展帧,CAN,8,2e 0b 00 00 1e 03 3c 01
84,接收,1,2026-05-05 13:12:59.361.044,0.000561,18f184a0,报文帧,数据帧,扩展帧,CAN,8,d2 00 32 00 31 00 3a 00
85,接收,1,2026-05-05 13:12:59.361.604,0.000560,18f185a0,报文帧,数据帧,扩展帧,CAN,8,5c 11 00 00 24 76 00 00
86,接收,1,2026-05-05 13:12:59.362.161,0.000557,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 3f 3b
87,接收,1,2026-05-05 13:12:59.362.722,0.000561,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
88,接收,1,2026-05-05 13:12:59.363.286,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 01 02 02
89,接收,1,2026-05-05 13:12:59.363.855,0.000569,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
90,接收,1,2026-05-05 13:12:59.364.435,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 28 50 17 00 00
91,接收,1,2026-05-05 13:12:59.364.924,0.000489,182,报文帧,数据帧,标准帧,CAN,8,02 00 8f 00 1a 00 7b 00
92,接收,1,2026-05-05 13:12:59.365.409,0.000485,183,报文帧,数据帧,标准帧,CAN,8,00 00 5a 00 59 00 62 00
93,接收,1,2026-05-05 13:12:59.365.889,0.000480,184,报文帧,数据帧,标准帧,CAN,8,2e 0b 1e 03 3c 01 d2 00
94,接收,1,2026-05-05 13:12:59.366.362,0.000473,185,报文帧,数据帧,标准帧,CAN,8,2e 0b 00 00 00 02 3f 3b
95,接收,1,2026-05-05 13:12:59.366.843,0.000481,186,报文帧,数据帧,标准帧,CAN,8,5c 11 00 00 24 76 00 00
96,接收,1,2026-05-05 13:12:59.367.315,0.000472,191,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
97,接收,1,2026-05-05 13:12:59.399.481,0.032166,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
98,接收,1,2026-05-05 13:12:59.402.557,0.003076,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
99,接收,1,2026-05-05 13:12:59.490.227,0.087670,11,报文帧,数据帧,标准帧,CAN,8,fc 80 00 00 00 00 00 00
100,接收,1,2026-05-05 13:12:59.498.002,0.007775,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
101,接收,1,2026-05-05 13:12:59.585.288,0.087286,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
102,接收,1,2026-05-05 13:12:59.624.318,0.039030,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
103,接收,1,2026-05-05 13:12:59.676.004,0.051686,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
104,接收,1,2026-05-05 13:12:59.697.991,0.021987,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
105,接收,1,2026-05-05 13:12:59.771.160,0.073169,11,报文帧,数据帧,标准帧,CAN,8,fc 80 00 00 00 00 00 00
106,接收,1,2026-05-05 13:12:59.802.535,0.031375,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
107,接收,1,2026-05-05 13:12:59.859.347,0.056812,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 28 50 17 00 00
108,接收,1,2026-05-05 13:12:59.859.915,0.000568,18f182a0,报文帧,数据帧,扩展帧,CAN,8,02 00 1a 00 8f 00 7b 00
109,接收,1,2026-05-05 13:12:59.860.472,0.000557,18f183a0,报文帧,数据帧,扩展帧,CAN,8,2e 0b 00 00 20 03 3c 01
110,接收,1,2026-05-05 13:12:59.861.040,0.000568,18f184a0,报文帧,数据帧,扩展帧,CAN,8,d2 00 32 00 31 00 3a 00
111,接收,1,2026-05-05 13:12:59.861.601,0.000561,18f185a0,报文帧,数据帧,扩展帧,CAN,8,5c 11 00 00 24 76 00 00
112,接收,1,2026-05-05 13:12:59.862.158,0.000557,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 3f 3b
113,接收,1,2026-05-05 13:12:59.862.718,0.000560,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
114,接收,1,2026-05-05 13:12:59.863.283,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 01 02 02
115,接收,1,2026-05-05 13:12:59.863.851,0.000568,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
116,接收,1,2026-05-05 13:12:59.864.432,0.000581,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 28 50 17 00 00
117,接收,1,2026-05-05 13:12:59.864.921,0.000489,182,报文帧,数据帧,标准帧,CAN,8,02 00 8f 00 1a 00 7b 00
118,接收,1,2026-05-05 13:12:59.865.405,0.000484,183,报文帧,数据帧,标准帧,CAN,8,00 00 5a 00 59 00 62 00
119,接收,1,2026-05-05 13:12:59.865.886,0.000481,184,报文帧,数据帧,标准帧,CAN,8,2e 0b 20 03 3c 01 d2 00
120,接收,1,2026-05-05 13:12:59.866.362,0.000476,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
121,接收,1,2026-05-05 13:12:59.866.715,0.000353,186,报文帧,数据帧,标准帧,CAN,8,5c 11 00 00 24 76 00 00
122,接收,1,2026-05-05 13:12:59.867.188,0.000473,191,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
123,接收,1,2026-05-05 13:12:59.943.988,0.076800,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
124,接收,1,2026-05-05 13:12:59.956.997,0.013009,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
125,接收,1,2026-05-05 13:13:00.002.527,0.045530,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
126,接收,1,2026-05-05 13:13:00.052.241,0.049714,11,报文帧,数据帧,标准帧,CAN,8,fc 80 00 00 00 00 00 00
127,接收,1,2026-05-05 13:13:00.104.290,0.052049,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
128,接收,1,2026-05-05 13:13:00.147.342,0.043052,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
129,接收,1,2026-05-05 13:13:00.202.515,0.055173,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
130,接收,1,2026-05-05 13:13:00.238.068,0.035553,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
131,接收,1,2026-05-05 13:13:00.302.509,0.064441,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
132,接收,1,2026-05-05 13:13:00.333.227,0.030718,11,报文帧,数据帧,标准帧,CAN,8,fc 80 00 00 00 00 00 00
133,接收,1,2026-05-05 13:13:00.359.335,0.026108,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 28 50 18 00 00
134,接收,1,2026-05-05 13:13:00.359.912,0.000577,18f182a0,报文帧,数据帧,扩展帧,CAN,8,03 00 1a 00 8f 00 7b 00
135,接收,1,2026-05-05 13:13:00.360.472,0.000560,18f183a0,报文帧,数据帧,扩展帧,CAN,8,35 0b 00 00 1e 03 3c 01
136,接收,1,2026-05-05 13:13:00.361.029,0.000557,18f184a0,报文帧,数据帧,扩展帧,CAN,8,d2 00 32 00 30 00 3a 00
137,接收,1,2026-05-05 13:13:00.361.590,0.000561,18f185a0,报文帧,数据帧,扩展帧,CAN,8,5c 11 00 00 25 76 00 00
138,接收,1,2026-05-05 13:13:00.362.150,0.000560,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 3e 3b
139,接收,1,2026-05-05 13:13:00.362.715,0.000565,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
140,接收,1,2026-05-05 13:13:00.363.280,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 01 02 02
141,接收,1,2026-05-05 13:13:00.363.848,0.000568,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
142,接收,1,2026-05-05 13:13:00.364.429,0.000581,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 28 50 18 00 00
143,接收,1,2026-05-05 13:13:00.364.922,0.000493,182,报文帧,数据帧,标准帧,CAN,8,03 00 8f 00 1a 00 7b 00
144,接收,1,2026-05-05 13:13:00.365.406,0.000484,183,报文帧,数据帧,标准帧,CAN,8,00 00 5a 00 58 00 62 00
145,接收,1,2026-05-05 13:13:00.365.891,0.000485,184,报文帧,数据帧,标准帧,CAN,8,35 0b 1e 03 3c 01 d2 00
146,接收,1,2026-05-05 13:13:00.366.355,0.000464,185,报文帧,数据帧,标准帧,CAN,8,35 0b 00 00 00 02 3e 3b
147,接收,1,2026-05-05 13:13:00.366.832,0.000477,186,报文帧,数据帧,标准帧,CAN,8,5c 11 00 00 25 76 00 00
148,接收,1,2026-05-05 13:13:00.367.309,0.000477,191,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
149,接收,1,2026-05-05 13:13:00.423.905,0.056596,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
150,接收,1,2026-05-05 13:13:00.424.273,0.000368,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
151,接收,1,2026-05-05 13:13:00.502.498,0.078225,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
152,接收,1,2026-05-05 13:13:00.519.143,0.016645,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
153,接收,1,2026-05-05 13:13:00.602.495,0.083352,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
154,接收,1,2026-05-05 13:13:00.614.344,0.011849,11,报文帧,数据帧,标准帧,CAN,8,fc 80 00 00 00 00 00 00
155,接收,1,2026-05-05 13:13:00.705.006,0.090662,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
156,接收,1,2026-05-05 13:13:00.744.048,0.039042,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
157,接收,1,2026-05-05 13:13:00.800.153,0.056105,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
158,接收,1,2026-05-05 13:13:00.802.481,0.002328,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
159,接收,1,2026-05-05 13:13:00.859.325,0.056844,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 28 50 17 00 00
160,接收,1,2026-05-05 13:13:00.859.894,0.000569,18f182a0,报文帧,数据帧,扩展帧,CAN,8,02 00 1a 00 8f 00 7b 00
161,接收,1,2026-05-05 13:13:00.860.450,0.000556,18f183a0,报文帧,数据帧,扩展帧,CAN,8,35 0b 00 00 1b 03 38 01
162,接收,1,2026-05-05 13:13:00.861.015,0.000565,18f184a0,报文帧,数据帧,扩展帧,CAN,8,d2 00 32 00 31 00 3a 00
163,接收,1,2026-05-05 13:13:00.861.576,0.000561,18f185a0,报文帧,数据帧,扩展帧,CAN,8,5c 11 00 00 25 76 00 00
164,接收,1,2026-05-05 13:13:00.862.136,0.000560,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 3e 3b
165,接收,1,2026-05-05 13:13:00.862.701,0.000565,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
166,接收,1,2026-05-05 13:13:00.863.266,0.000565,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 01 02 02
167,接收,1,2026-05-05 13:13:00.863.834,0.000568,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
168,接收,1,2026-05-05 13:13:00.864.415,0.000581,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 28 50 17 00 00
169,接收,1,2026-05-05 13:13:00.864.903,0.000488,182,报文帧,数据帧,标准帧,CAN,8,02 00 8f 00 1a 00 7b 00
170,接收,1,2026-05-05 13:13:00.865.388,0.000485,183,报文帧,数据帧,标准帧,CAN,8,00 00 5a 00 59 00 62 00
171,接收,1,2026-05-05 13:13:00.865.869,0.000481,184,报文帧,数据帧,标准帧,CAN,8,35 0b 1b 03 38 01 d2 00
172,接收,1,2026-05-05 13:13:00.866.337,0.000468,185,报文帧,数据帧,标准帧,CAN,8,35 0b 00 00 00 02 3e 3b
173,接收,1,2026-05-05 13:13:00.866.814,0.000477,186,报文帧,数据帧,标准帧,CAN,8,5c 11 00 00 25 76 00 00
174,接收,1,2026-05-05 13:13:00.867.291,0.000477,191,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
175,接收,1,2026-05-05 13:13:00.895.261,0.027970,11,报文帧,数据帧,标准帧,CAN,8,fc 80 00 00 00 00 00 00
176,接收,1,2026-05-05 13:13:00.904.144,0.008883,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
177,接收,1,2026-05-05 13:13:00.985.872,0.081728,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
178,接收,1,2026-05-05 13:13:01.002.471,0.016599,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
179,接收,1,2026-05-05 13:13:01.081.007,0.078536,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
180,接收,1,2026-05-05 13:13:01.102.467,0.021460,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
181,接收,1,2026-05-05 13:13:01.176.232,0.073765,11,报文帧,数据帧,标准帧,CAN,8,fc 80 00 00 00 00 00 00
182,接收,1,2026-05-05 13:13:01.224.021,0.047789,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 01 00
183,接收,1,2026-05-05 13:13:01.266.925,0.042904,12,报文帧,数据帧,标准帧,CAN,4,00 03 00 00
184,接收,1,2026-05-05 13:13:01.297.907,0.030982,18d,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
185,接收,1,2026-05-05 13:13:01.359.315,0.061408,18f181a0,报文帧,数据帧,扩展帧,CAN,8,00 01 00 28 50 17 00 00
186,接收,1,2026-05-05 13:13:01.359.884,0.000569,18f182a0,报文帧,数据帧,扩展帧,CAN,8,02 00 1a 00 8f 00 7b 00
187,接收,1,2026-05-05 13:13:01.360.440,0.000556,18f183a0,报文帧,数据帧,扩展帧,CAN,8,3a 0b 00 00 1a 03 38 01
188,接收,1,2026-05-05 13:13:01.361.009,0.000569,18f184a0,报文帧,数据帧,扩展帧,CAN,8,d2 00 32 00 31 00 3a 00
189,接收,1,2026-05-05 13:13:01.361.570,0.000561,18f185a0,报文帧,数据帧,扩展帧,CAN,8,5c 11 00 00 26 76 00 00
190,接收,1,2026-05-05 13:13:01.362.130,0.000560,10,报文帧,数据帧,标准帧,CAN,8,00 00 00 00 00 00 00 00
191,接收,1,2026-05-05 13:13:01.362.639,0.000509,18f186a0,报文帧,数据帧,扩展帧,CAN,8,02 01 01 01 01 00 3f 3b
192,接收,1,2026-05-05 13:13:01.363.200,0.000561,18f187a0,报文帧,数据帧,扩展帧,CAN,8,02 02 02 01 02 02 02 02
193,接收,1,2026-05-05 13:13:01.363.764,0.000564,18f188a0,报文帧,数据帧,扩展帧,CAN,8,02 02 00 00 00 01 02 02
194,接收,1,2026-05-05 13:13:01.364.333,0.000569,18f190a0,报文帧,数据帧,扩展帧,CAN,8,02 00 00 00 00 00 00 00
195,接收,1,2026-05-05 13:13:01.364.913,0.000580,181,报文帧,数据帧,标准帧,CAN,8,00 01 00 28 50 17 00 00
